P1,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
3.940922323,0.116421038,5.342912255,3.956275994,2.143279796,3.872239051,4.237195662,4.379247515,5.554598458,0.939299925,0.036560448,4.715294425,25.16124579,0.223398301,1.179617077,0.430791962,0.950010636,1.873871433,0.856523704,2.061287197,0.101886636,1.18E-07,5.61E-08,0.175060395,0.375867177,0.12985862,0.162903135,6.71E-08,8.75E-08,0.054423708,0.444807506,0.40123526,0.442936387,-2368.677477,0.529880656
3.940922323,0.093444223,5.342637662,4.412874312,0.62363879,2.460513128,3.891451096,3.633748123,0.907862141,0.878245221,0.061363904,12.48247417,60.48816497,2.861990358,5.317712401,0.753104243,0.802721163,1.536369809,0.272734731,1.758334902,0.125592058,8.22E-08,6.22E-08,0.143597271,0.475527548,0.124237196,0.087042968,8.15E-08,5.94E-08,0.044002673,0.322343377,0.439931407,0.365609833,-2410.39428,5.715471918
3.940922323,0.085793273,4.823460509,3.744685357,2.65864036,3.338515015,3.764188732,4.4859222,1.27865772,0.883348377,0.125847566,12.50233183,9.332887796,2.875707693,2.611734396,0.267875167,0.35464473,0.447964949,0.027038314,0.7963931,0.178611807,1.28E-07,9.14E-08,0.094353901,0.264587659,0.16951122,0.18827288,1.03E-07,1.28E-07,0.104662083,0.291070741,0.360262789,0.543682628,-2344.249571,0.555259938
3.940922323,0.0972973,4.162656938,4.291153868,1.611756299,3.729747582,3.072155716,4.358328056,18.06794416,0.870344652,0.069662596,20.9008915,19.01019888,1.620341341,1.535705356,0.323816878,0.678862826,0.62080416,0.376800548,0.684145281,0.217187629,8.55E-08,6.73E-08,0.096379158,0.323282956,0.132651126,0.140875646,9.91E-08,6.42E-08,0.089623169,0.22854857,0.521101591,0.450931366,-2352.211269,0.883773716
3.940922323,0.087185249,4.054048939,3.609930419,2.622280216,3.716535267,3.283599531,5.015761569,1.812471104,0.87588793,0.060227128,8.269874376,120.386212,2.731452088,5.19296596,0.349378516,3.149849815,0.590410562,0.114159317,1.276685129,0.174689258,7.20E-08,8.81E-08,0.131803208,0.352016171,0.153939678,0.12417519,4.37E-08,7.39E-08,0.063376218,0.503452067,0.455710755,0.345144999,-2342.10408,10.78568154
3.940922323,0.169990508,6.308759487,2.821396963,1.754728893,1.80195849,3.86724015,3.328476803,1.121642342,0.781859287,0.077326147,19.14791765,38.26268904,3.97101904,6.180017003,0.091021206,0.372662679,1.091195591,0.040071435,23.33188141,0.207800409,4.12E-08,5.80E-08,0.065944594,0.443942151,0.121809659,0.125250047,9.81E-08,7.58E-08,0.035252867,0.312027248,0.318805071,0.375058376,-2400.639543,1.911373858
3.940922323,0.094791024,5.5377954,3.723649058,1.882167959,2.723587442,3.113522267,3.877866069,1.969393482,0.780088588,0.093385191,31.79225792,631.4900067,1.593693858,4.315485447,1.781613972,1.674652483,0.873005461,0.125001022,0.144737309,0.119739618,1.20E-07,7.59E-08,0.192768253,0.288540734,0.149232806,0.159132203,9.59E-08,1.12E-07,0.090585982,0.34841549,0.756826884,0.331316745,-2395.218393,1.814381979
4.039659217,0.096965793,4.676236485,3.484391458,1.317279906,2.504419287,2.505987667,3.863027275,0.370003245,0.819155981,0.163640615,23.77139084,125.6649139,20.87299787,46.10147879,0.683588552,1.759861972,0.476988539,0.097452477,63.14731323,0.078619119,8.12E-08,6.17E-08,0.084157136,0.405903853,0.214953116,0.128260602,7.95E-08,1.37E-07,0.088105814,0.305798236,0.516534363,0.244002515,-2475.696594,16.34638248
4.039659217,0.063030013,4.904386358,4.324206808,2.9668001,3.757585418,4.25080556,5.115907863,3.783819954,0.888447625,0.089799022,11.006828,45.96676505,1.495314069,2.707397069,0.185031713,1.206821154,0.350831386,0.058197649,3.382850601,0.113947563,6.94E-08,7.94E-08,0.157076991,0.367796472,0.150863084,0.119975791,9.85E-08,1.15E-07,0.090339737,0.347251421,0.362739038,0.680148429,-2362.41983,0.311081791
4.039659217,0.131631919,4.754209173,3.108881714,2.331397087,2.810468524,3.930929881,3.875321505,0.525986952,0.843574554,0.048638398,101.9783115,33.77491659,14.78799903,13.10543183,0.330900861,1.548159918,1.530112713,0.017752278,0.713993204,0.130622954,9.16E-08,5.69E-08,0.148820616,0.343348244,0.162539376,0.159584228,3.83E-08,8.56E-08,0.05508431,0.257034891,0.395006567,0.502833234,-2520.757946,11.74452639
4.039659217,0.085981776,5.192710585,3.353012386,2.06730225,3.271801616,3.955909026,4.019621099,3.861650554,0.849857823,0.127467601,19.07095504,57.20417628,1.33964594,2.352524821,0.013068403,0.575032407,0.416750863,0.052723455,0.622054533,0.189959566,1.10E-07,7.89E-08,0.087491865,0.377726173,0.160016748,0.128225754,8.10E-08,1.31E-07,0.056579493,0.356042771,0.578203083,0.42282266,-2396.438168,0.914013633
4.039659217,0.179902774,5.6933418,1.294027345,3.329251805,2.246482111,3.693036338,3.207392998,0.769540815,0.79491496,0.051970174,393.0565151,223.1574857,11.67306843,13.5482099,0.257877492,5.785700313,0.793413624,0.37070099,0.478470939,0.128354164,8.48E-08,8.24E-08,0.157349628,0.360607425,0.14129657,0.115005412,6.76E-08,6.67E-08,0.097386499,0.513798444,0.486371109,0.469257695,-2440.942735,17.4404251
4.039659217,0.154877223,5.048609333,5.004311956,2.907859319,3.986582857,4.498855328,4.655393143,2.129924394,0.894361093,0.08963751,108.2059476,57.79218329,2.274967369,2.36553187,0.244470992,0.027909778,0.575456598,0.567711485,0.317581321,0.1213204,9.55E-08,6.52E-08,0.120760998,0.400405066,0.162586673,0.132061507,4.95E-08,7.31E-08,0.062865073,0.485468545,0.419859632,0.418877693,-2401.897388,0.713226192
4.039659217,0.071260149,5.398869767,3.165168115,3.429638189,3.893492264,4.557640721,4.347417071,2.767970072,0.911086075,0.034129922,11.90363528,148.0085028,2.732229636,3.901075736,0.263284674,2.103288876,1.033675945,0.186960953,0.734945312,0.159395975,8.16E-08,6.89E-08,0.221903735,0.335545063,0.115675184,0.113908254,4.82E-08,9.27E-08,0.053571498,0.594134019,0.413653379,0.425819863,-2362.076418,0.58490213
4.039659217,0.071181678,4.654946881,4.327351773,2.585295863,3.967675903,3.701247794,4.731463484,0.612504348,0.897021865,0.068111485,21.2401137,26.67819926,8.21614021,10.09064868,0.091935033,1.123856411,0.58829423,0.292475318,0.705562305,0.099737275,6.20E-08,4.45E-08,0.190894948,0.421399037,0.145408421,0.074716565,9.01E-08,1.33E-07,0.067843424,0.301275163,0.600043171,0.344723342,-2347.071394,2.515012052
4.039659217,0.099428745,4.266819835,3.132985775,1.842143481,2.656608799,4.152574256,3.642009234,0.642931988,0.91135498,0.082348086,134.8370891,27.4519355,11.31683981,3.270996527,1.321007704,6.162414889,0.753546143,0.415332296,15.37021301,0.214229663,7.47E-08,9.66E-08,0.204728339,0.235209968,0.148522407,0.09010787,9.17E-08,8.49E-08,0.107201405,0.188564391,0.73099031,0.266929613,-2411.483691,2.085339438
4.039659217,0.105674618,4.201510116,3.998241641,2.915109386,3.465810204,3.880571585,5.154966359,3.225376866,0.875701729,0.164580522,31.91881563,27.89519354,1.877633118,2.26708,0.175946149,0.605318134,0.295248531,0.009729615,0.377944538,0.073897724,8.41E-08,6.80E-08,0.184259203,0.39019277,0.134320588,0.10924199,4.85E-08,7.79E-08,0.108087446,0.375809007,0.383967858,0.368203078,-2334.255034,0.357197198
4.039659217,0.135415162,5.426816366,3.852655281,1.256373848,3.898540904,2.486098014,4.010610981,0.790031992,0.793047266,0.141919335,163.7443023,44.7135326,8.025464956,8.64495324,0.013509281,2.412359204,0.609622629,0.042156643,0.518954154,0.240666118,1.12E-07,3.29E-08,0.104576407,0.285962785,0.166863383,0.109947328,9.57E-08,7.82E-08,0.09198366,0.221200034,0.55558932,0.380462035,-2568.349712,2.447300602
4.039659217,0.104082449,5.442210262,3.221307304,3.656818719,2.328683619,5.092406672,3.900142854,2.401006721,0.897745778,0.111775177,127.0378916,151.6032912,2.295311837,2.822001801,0.948462497,1.409456354,0.528751257,0.147630908,0.350025896,0.110512637,5.40E-08,7.19E-08,0.164091827,0.374612933,0.13419119,0.127202826,4.04E-08,8.84E-08,0.089388333,0.403719424,0.563736588,0.675790939,-2389.214378,0.468817959
4.039659217,0.207346252,5.454077835,2.391760291,0.538591639,4.204878455,1.368410591,4.603862239,2.225221038,0.793862994,0.07805666,211.2311442,81.9050287,2.937899226,3.482273818,0.046894842,2.311796048,1.145195845,0.038110401,0.896430831,0.137894255,1.26E-07,1.22E-07,0.140029552,0.261458421,0.170621961,0.225072838,1.21E-07,1.38E-07,0.064922468,0.629628302,0.478330753,0.572145343,-2433.344803,6.629137303
4.039659217,0.099188091,5.000738464,4.185632892,2.927808567,3.698331948,4.037230081,4.816385994,2.107039923,0.889880938,0.140611846,33.36165601,91.75460129,2.302639603,3.839104494,0.074922261,0.356783006,0.366593836,0.037946894,3.195391578,0.164467775,6.73E-08,7.50E-08,0.154627964,0.269973243,0.191899973,0.132049258,4.26E-08,7.92E-08,0.086981523,0.327076289,0.437625332,0.282845519,-2351.815498,8.0073784
4.039659217,0.095267784,5.522390261,2.004885956,3.952572162,2.667325241,4.622251762,4.074272068,1.939508767,0.900196687,0.041855602,29.25423606,31.05617796,3.860200974,3.448526246,0.319304008,2.015297683,1.209681516,0.091838591,4.471951009,0.097059573,9.93E-08,4.53E-08,0.17450579,0.366197648,0.16272079,0.147202056,4.66E-08,7.78E-08,0.052313873,0.548013999,0.383533437,0.533352407,-2409.44563,1.613220937
4.039659217,0.069554184,5.013157098,3.856408206,3.058196965,4.119175691,4.112229563,4.523476441,1.01809017,0.911492315,0.055262934,35.52875819,17.32678548,6.308012352,6.764842489,0.242642083,1.221554105,0.624874724,0.316808776,1.484342848,0.171462939,8.13E-08,1.01E-07,0.094944019,0.306769283,0.167502841,0.16080479,1.14E-07,1.00E-07,0.098515732,0.279388497,0.384013375,0.263394514,-2388.877642,0.898192947
4.039659217,0.133166103,4.531420878,1.803629516,1.15829791,0.595164005,3.036334468,3.069282691,0.885444739,0.775559781,0.039672121,313.0993592,11.86148563,11.11999533,5.212269489,0.242478197,4.657489247,2.473165777,0.058165555,9.93213945,0.112984338,5.17E-08,7.23E-08,0.195484268,0.336133138,0.104506421,0.165743797,4.30E-08,8.22E-08,0.085147788,0.322213537,0.375376126,0.458361859,-2459.771775,1.033871775
4.039659217,0.132944683,5.119920983,2.823452324,3.17646406,2.838723483,3.943356465,4.521537038,1.040050546,0.852570026,0.02159596,579.418302,70.68373776,5.05878594,2.028965947,1.076696212,3.164726489,3.7250693,0.034726024,33.05133066,0.194587848,6.66E-08,3.66E-08,0.122315419,0.318294108,0.14372376,0.165329663,4.07E-08,9.31E-08,0.055748965,0.713541353,0.732115202,0.428567293,-2505.241357,0.563257543
4.039659217,0.078601775,4.267263044,3.060026911,1.984550702,3.763511556,3.423325964,4.179103609,0.744497606,0.89869573,0.027924302,5.615782493,31.23977427,2.620446692,4.868582476,0.366814148,3.309688979,2.157703657,0.350484985,2.047591265,0.124121209,9.93E-08,6.08E-08,0.273453473,0.203827333,0.188894032,0.120407623,9.37E-08,1.08E-07,0.089295968,0.353441684,0.536621642,0.396891978,-2386.801623,2.798047539
4.13839611,0.151511859,5.674059281,3.141899448,2.035878244,2.495649385,2.535005891,4.004877727,0.379793552,0.792504359,0.193630192,208.3126387,68.71875853,36.06524612,40.47591289,0.090680413,2.142297231,0.493697175,0.013607406,2.51686857,0.118395315,5.72E-08,7.10E-08,0.161148872,0.335502533,0.152838832,0.148748205,5.25E-08,8.38E-08,0.083365978,0.278072757,0.365809566,0.437506354,-2661.72298,5.803184832
4.13839611,0.066595064,4.152372128,3.686465816,2.259853439,3.232462037,3.511576499,4.055002582,0.695441989,0.874861069,0.055227958,1.876494578,56.71285763,3.317176744,10.94899207,0.642582125,1.488970145,0.681807344,0.304561066,0.413745701,0.166276526,7.40E-08,6.76E-08,0.125873593,0.424363175,0.085511135,0.127688738,4.06E-08,6.83E-08,0.070286583,0.273047528,0.490588992,0.324610058,-2351.682999,3.024972848
4.13839611,0.124008095,4.797056098,3.174496111,1.687349631,2.284146368,2.799280692,4.040925953,0.737254749,0.798794154,0.193317781,66.53511417,144.7557029,8.342092711,13.3493232,0.045648712,0.634823143,0.410432911,0.007142045,0.63789452,0.190683986,7.69E-08,8.73E-08,0.117156747,0.40605183,0.093047742,0.106704431,6.14E-08,5.67E-08,0.086354981,0.358754498,0.441460902,0.344514806,-2350.603849,11.20600361
4.13839611,0.156983673,3.681405482,4.381619185,0.882045801,4.012543269,2.857500478,4.859538098,1.069890145,0.876706548,0.114640794,19.01383868,104.7297081,2.510881207,5.772167385,2.101726703,2.143938186,0.488551426,0.055389997,1.48728805,0.149069265,9.46E-08,5.63E-08,0.13154228,0.467089477,0.09696394,0.092372192,4.17E-08,5.20E-08,0.062962602,0.426675539,0.497627917,0.338775175,-2351.220064,1.651380226
4.13839611,0.091001204,4.257042371,4.043479821,2.386250565,4.598527457,3.005294899,5.670259276,2.07761986,0.870367017,0.048852658,48.46501251,23.4383364,5.259646098,3.609540003,0.181709914,2.020807052,0.693823049,0.091824667,1.722390273,0.087252103,1.63E-07,8.36E-08,0.165778556,0.332388729,0.134948957,0.144833458,9.03E-08,1.26E-07,0.134797733,0.671299755,0.475482465,0.334951869,-2451.512392,0.790041977
4.13839611,0.113447044,5.132527658,1.869919776,1.665969347,1.346161418,2.612140041,2.695331576,0.626033659,0.742173744,0.131083034,399.598578,233.7163166,19.86311801,23.18915579,0.367506968,3.829997369,0.481538679,0.116548586,3.973995779,0.147940244,1.44E-07,8.19E-08,0.106049273,0.266326466,0.184227775,0.244360804,4.36E-08,1.15E-07,0.051095053,0.238762826,0.502752577,0.320454517,-2445.586494,2.577506964
4.13839611,0.169449916,7.076622617,0.748497419,3.705073771,1.690563241,5.028268009,2.297819157,0.810419503,0.865820738,0.053015339,84.79597866,47.25933229,7.883506515,10.68699658,0.022817359,2.032987896,1.361613731,0.374598399,2.787683888,0.145406645,1.49E-07,6.78E-08,0.153950459,0.325114144,0.16486733,0.151988293,8.33E-08,9.25E-08,0.058672738,0.325337533,0.458693147,0.413542637,-2392.057271,2.358045246
4.13839611,0.166057479,4.042578471,3.007667426,1.120853062,1.822606555,2.367444279,3.353578741,0.484713818,0.801013935,0.099737804,91.88021419,271.6905793,32.22877828,40.96893012,0.638974323,4.870960896,0.759996899,0.012727355,1.023328387,0.194991234,9.15E-08,4.68E-08,0.123680982,0.273346617,0.154924186,0.156014472,1.07E-07,7.78E-08,0.097042186,0.2616701,0.502655355,0.430180213,-2364.945054,5.768565245
4.13839611,0.105837618,5.136756708,3.277199444,3.148081475,3.339025898,4.525602426,4.551382117,4.709864126,0.874568658,0.108986693,12.46823933,277.7506061,1.107253978,3.143480537,0.164887315,1.311608212,0.34829243,0.049941954,0.442345594,0.186691056,6.11E-08,8.43E-08,0.129901348,0.311080505,0.202211292,0.0898268,3.57E-08,1.22E-07,0.080288695,0.393618747,0.467264118,0.384205037,-2339.565872,0.88252309
4.13839611,0.134067198,4.106355313,4.282944265,2.095586559,2.481671905,4.358289888,4.484756762,0.937369832,0.890109129,0.070150348,48.79105567,71.54387884,5.21732906,8.059320824,0.024879291,0.838439283,1.159317449,0.041309701,1.054026077,0.21444228,1.18E-07,1.01E-07,0.099405836,0.240780081,0.141110743,0.164858126,1.07E-07,1.27E-07,0.139402481,0.336155006,0.321811246,0.62378344,-2358.251466,1.110353402
4.13839611,0.090981562,4.994608704,3.248863425,3.095674825,3.260502695,4.258631854,4.199654059,0.863998825,0.89289685,0.105198677,11.7537747,25.54544814,6.434990171,8.119937591,0.536783063,2.585809706,0.267935702,0.097197499,2.113615437,0.124133816,1.19E-07,8.37E-08,0.230838292,0.257280703,0.131399838,0.178193884,6.23E-08,1.19E-07,0.078153083,0.222935584,0.562448612,0.488860006,-2353.817878,0.351475538
4.13839611,0.108810653,4.317171568,2.440325887,2.538100177,2.285088155,2.886204966,4.631244281,0.992986984,0.880729638,0.103006196,82.27004505,149.1025703,6.717894609,8.673923114,0.864385504,2.675745586,0.578386028,0.053543393,2.241679072,0.223770069,1.15E-07,6.29E-08,0.13818828,0.255619739,0.151233929,0.128441328,6.65E-08,6.79E-08,0.102746344,0.524539165,0.579062998,0.446413599,-2369.97011,3.148999609
4.13839611,0.079709391,4.903060338,3.186915282,1.899293532,2.57948034,3.756197432,3.638749234,0.529502408,0.83897923,0.060639575,14.21759224,47.529668,10.34333104,17.98509163,0.206539392,0.952993005,1.086843263,0.040027974,0.970410802,0.207759966,4.99E-08,7.86E-08,0.156600822,0.321282445,0.122324915,0.116825226,3.27E-08,5.90E-08,0.075206406,0.330348967,0.490923751,0.262161348,-2349.954429,1.679892132
4.13839611,0.108028849,3.52314212,3.679964559,0.276966004,2.955770169,2.321410143,5.351140768,0.790384127,0.805379393,0.062426699,91.3601014,120.82197,12.77531158,14.39373939,0.206797838,1.814920283,1.36595228,0.018317161,0.699671181,0.189554618,3.95E-08,6.13E-08,0.072461365,0.460223565,0.135979044,0.099704334,5.36E-08,6.94E-08,0.042076851,0.208249904,0.465228335,0.361680475,-2370.384843,1.711732884
4.237133004,0.119542168,3.997792935,4.548367648,1.00452995,3.884389141,3.430645556,4.728787894,0.911289661,0.846337107,0.16417469,61.91633783,73.12674156,5.5445853,7.906070437,0.035124493,1.145618255,0.35851315,0.024554406,10.0447696,0.119303701,8.34E-08,8.53E-08,0.140867957,0.379468137,0.174467729,0.112976778,9.35E-08,1.22E-07,0.072915314,0.330747705,0.399500785,0.378695019,-2379.154358,1.944415838
4.237133004,0.120004844,4.95642084,2.454140064,2.572859402,2.80534872,2.984775124,4.223389492,1.245907277,0.819828167,0.10463571,24.15645123,47.12495777,4.679715135,6.135317965,0.237083389,1.826633804,0.536415218,0.049912179,19.52187468,0.188097616,7.92E-08,4.77E-08,0.113951703,0.429643745,0.113935722,0.09492967,7.65E-08,7.74E-08,0.059441263,0.28572884,0.543752683,0.282455325,-2355.720724,1.008605979
4.237133004,0.1229605,4.02300439,3.68597555,1.493852633,2.539935581,3.061932428,4.410799743,0.717946138,0.822693179,0.15823542,50.4659663,40.27171219,8.631355404,10.91662675,0.411994839,2.3370263,0.406190653,0.035659998,1.111121784,0.145662077,1.02E-07,4.85E-08,0.155416197,0.343380082,0.123856841,0.162286935,3.65E-08,6.84E-08,0.069397612,0.332092494,0.384570757,0.336156663,-2355.660405,3.1358274
4.237133004,0.111257953,3.84670215,3.850114064,1.392437497,3.370914696,3.187271078,4.286793486,1.808565409,0.867025239,0.032788538,10.51504067,26.39064585,2.180923967,3.184274712,0.281211354,0.706333738,1.96746774,0.731672249,0.392302296,0.234254341,6.75E-08,5.90E-08,0.097962627,0.382363634,0.108799901,0.128674509,7.63E-08,1.01E-07,0.047944684,0.262139194,0.645490081,0.333303465,-2340.458745,1.058885925
4.237133004,0.095262353,4.051513989,2.813572919,1.243731947,3.166410248,3.1426253,4.833608904,0.831177295,0.882632379,0.086048475,78.04050568,110.6998658,9.065392088,12.40589159,0.794973284,3.523612568,0.732398395,0.073093514,1.796611424,0.137675666,6.89E-08,7.53E-08,0.143886793,0.385188515,0.137796583,0.109610195,6.56E-08,7.48E-08,0.085841964,0.242952836,0.593623839,0.353157933,-2383.707153,4.205972549
4.237133004,0.121137533,3.924552748,4.062570202,1.424520174,3.586584413,3.339077077,4.856949811,1.955757103,0.869511496,0.108459183,63.05631782,174.7743418,3.017258893,4.714379102,0.486399087,2.828997656,0.454156738,0.071766179,0.654856817,0.144562732,6.22E-08,6.52E-08,0.144955041,0.392856255,0.135029303,0.109219795,7.75E-08,5.88E-08,0.073376611,0.446560624,0.385673004,0.614592184,-2333.6509,0.696192743
4.237133004,0.113338443,5.084908095,2.031780306,2.762569966,2.391841695,3.632995049,4.031017654,3.425190926,0.884656836,0.078673402,88.42024174,58.08802647,2.213340976,2.506925971,0.238708135,3.02460334,0.970966141,0.159120039,7.545754855,0.189806321,7.63E-08,7.88E-08,0.230988194,0.293778452,0.141809151,0.104137106,5.20E-08,1.16E-07,0.039480453,0.336321183,0.556441139,0.562094762,-2375.493126,0.928212057
4.237133004,0.140051182,4.160403097,2.313679069,2.175278809,1.095925515,3.447400091,3.498152219,1.137260677,0.805558328,0.11927617,49.87755886,59.14288244,4.28913133,5.342741971,0.622023437,5.875750146,0.537743305,0.09703525,24.16153538,0.181790462,7.70E-08,1.04E-07,0.121463639,0.306576229,0.180372769,0.118296891,1.11E-07,9.54E-08,0.091499622,0.443691688,0.408127475,0.378987791,-2435.498754,3.920646425
4.237133004,0.081922046,5.212507692,4.145535928,3.401184733,3.838222353,4.242466601,4.854826941,1.128300016,0.883670193,0.062415578,46.39727394,28.69382918,6.270510166,5.789709078,0.163469274,0.667041914,0.36707267,0.2211567,0.312961984,0.153237753,1.22E-07,9.55E-08,0.070641896,0.313825806,0.206980101,0.206107622,3.88E-08,8.00E-08,0.049206484,0.30987556,0.383395334,0.330478405,-2327.477059,0.559110314
4.237133004,0.085152312,4.192116211,2.723761499,0.945839533,2.131930514,2.542675913,3.645009909,1.220073124,0.765052577,0.040576657,64.40318302,90.45761194,4.530488149,6.481986578,0.545182295,2.040324103,1.83653946,0.006708213,3.17858631,0.12801996,1.03E-07,1.09E-07,0.134207687,0.355563825,0.174889338,0.133388024,7.36E-08,9.06E-08,0.073930788,0.259826664,0.655286391,0.449486753,-2402.123934,0.88738516
4.237133004,0.10945181,4.027566389,2.106212998,0.956407931,1.225631079,3.003666757,2.722491295,5.279950466,0.774695848,0.138153301,122.0393067,47.91727075,3.491241577,2.324889056,0.997198573,4.061482816,0.430765979,0.025961892,3.272263281,0.213694331,6.81E-08,4.52E-08,0.132592675,0.275154542,0.163798877,0.123498616,1.36E-07,7.47E-08,0.091260635,0.238844777,0.46183313,0.4322982,-2378.40835,1.135360442
4.237133004,0.074801539,5.199868357,3.886530668,2.143784791,3.748274761,4.092166947,4.548895819,0.723198869,0.922508027,0.041567849,13.98353367,43.98208619,4.264362817,7.555845553,0.023459328,1.473192456,1.609530602,0.071995451,3.47680601,0.183299869,4.75E-08,1.08E-07,0.196548478,0.238565615,0.154022158,0.132499302,4.21E-08,1.17E-07,0.095064264,0.325597472,0.601331647,0.345781584,-2364.932648,5.144649237
4.237133004,0.130882269,3.319295904,3.244533855,0.553200556,2.35445161,2.480872162,4.301179669,18.06624985,0.79225537,0.100323643,20.85230216,414.8534571,2.349773727,3.196330384,0.395383619,2.215280563,0.726723897,0.094416642,2.52067483,0.162085527,8.99E-08,5.89E-08,0.157473081,0.30641632,0.150878666,0.150793917,6.68E-08,7.05E-08,0.072352202,0.127668091,0.638391723,0.345701356,-2358.925983,1.741517368
4.237133004,0.143208944,4.508145279,4.071094434,1.429920686,2.013220977,3.586706491,3.522709848,1.558303282,0.846755166,0.123201574,9.929688968,126.7890476,2.369981731,5.987785222,0.305353064,2.157679812,0.616315799,0.015548825,18.61646009,0.223470787,1.27E-07,9.28E-08,0.078446415,0.182252291,0.179475461,0.212296474,7.85E-08,1.44E-07,0.124058129,0.208996932,0.488247781,0.38999026,-2360.793566,0.36620658
4.237133004,0.117800345,3.756748808,3.846925015,1.29642258,4.069983945,3.407197274,4.621577099,0.856717617,0.920762623,0.063508658,249.5051305,174.8309955,11.8258514,12.95361844,0.428241571,3.501974897,0.693864926,0.402500522,3.98064034,0.174294171,1.07E-07,8.44E-08,0.112157992,0.365041401,0.152997488,0.113874825,9.58E-08,7.46E-08,0.081633761,0.421770572,0.356222721,0.514480268,-2356.096326,1.458501359
4.237133004,0.151252927,6.155596161,1.651712518,2.017660829,0.995612514,4.351420678,2.862111844,0.699283783,0.840936179,0.104662885,71.76415956,238.8281304,7.639382205,12.32027631,1.385821412,7.517897127,0.917943774,0.152986719,1.239680053,0.158082311,4.89E-08,6.40E-08,0.134065751,0.366648032,0.147438147,0.105158255,3.51E-08,7.83E-08,0.088607278,0.27855663,0.67062285,0.4084041,-2424.327274,1.849135906
4.237133004,0.091581155,4.273625658,3.890641836,2.446125549,3.110277674,3.78767684,5.378989912,1.188582519,0.857021959,0.109119889,67.20329651,78.04540485,4.904223252,6.616950964,0.053931531,0.495281523,0.450118235,0.05037472,0.474591647,0.208575702,6.28E-08,3.55E-08,0.127000622,0.348971246,0.132659658,0.117211172,3.08E-08,7.76E-08,0.065581393,0.4399078,0.346381335,0.656314196,-2377.012468,2.536830445
4.237133004,0.170552247,5.329929378,2.286949148,3.25363013,1.80638815,4.563316409,2.743812972,0.391400328,0.785486259,0.07831399,99.27242316,6.629310695,28.75563024,8.348724876,0.229757432,0.434419606,0.701308112,0.138555382,1.02405557,0.175006642,4.46E-08,5.94E-08,0.074346068,0.456462606,0.173469139,0.085140781,7.69E-08,6.19E-08,0.035574521,0.325688127,0.453317728,0.672291681,-2558.228456,41.02393363
4.237133004,0.091393281,3.836178808,3.269780493,1.603268279,2.770586671,3.553184493,4.163810687,3.223268903,0.923841286,0.067163538,8.501400192,166.7767453,1.445470288,3.112040329,1.468533875,5.72392566,0.787430922,0.25545227,2.100466688,0.117061235,1.47E-07,7.31E-08,0.221304192,0.282389962,0.163675261,0.142742481,1.04E-07,1.13E-07,0.072826433,0.383374522,0.595345927,0.354934961,-2382.658404,1.979583676
4.335869898,0.127473349,3.788055358,3.195042796,1.504053092,3.090030254,2.744202989,5.333381451,0.219717714,0.870626374,0.178980271,35.19929485,4.380828967,147.5561382,18.8584393,1.038890061,1.11245355,0.436008809,0.058570205,4.814498312,0.10915595,6.73E-08,4.55E-08,0.074846289,0.429678958,0.192732173,0.113220956,6.27E-08,7.75E-08,0.08036542,0.276722554,0.335416669,0.416940783,-2773.18853,6.216930644
4.335869898,0.090168596,5.586057949,3.827678902,3.258997871,3.599142736,4.431515837,3.771847429,0.559255041,0.837220697,0.147046987,295.6301833,39.10950161,13.07632978,8.9993511,0.03624614,1.129988387,0.332880574,0.115511222,3.829461936,0.126917969,6.69E-08,6.92E-08,0.163743408,0.400211337,0.129909912,0.120161486,8.44E-08,7.77E-08,0.05905559,0.458917976,0.331520229,0.553905945,-2598.296157,12.37818213
4.335869898,0.151356878,5.247892531,1.510508973,2.871802987,0.985170443,3.682134738,3.148161426,3.138468537,0.867469638,0.174773814,58.37735456,127.6941017,3.583641837,3.509682037,1.528760428,2.19436965,0.343133578,0.028588079,5.806811899,0.167063867,1.00E-07,6.02E-08,0.144262332,0.321639541,0.127394054,0.164562574,4.39E-08,7.89E-08,0.075077349,0.261480205,0.481650494,0.507777578,-2362.705452,3.285517843
4.335869898,0.090035848,5.477702118,2.98055122,3.066687315,3.526431698,4.097311223,4.490461916,1.103318999,0.868387985,0.05434211,38.70568713,40.35162334,8.092512655,7.239412448,0.153504812,1.613843819,0.741639897,0.098217315,2.459896752,0.178458826,8.49E-08,7.51E-08,0.088939858,0.385062187,0.18117694,0.109160558,7.42E-08,1.48E-07,0.057201247,0.470657944,0.428563101,0.474077322,-2348.629202,2.434891336
4.335869898,0.108361898,5.417220789,2.504857858,2.065055844,2.531089417,3.677067049,3.437689328,1.522169245,0.833087303,0.085841209,58.70419038,53.14188681,4.557053324,6.051215576,0.351937474,3.4935626,0.759176879,0.099371315,4.406119311,0.156293582,7.78E-08,7.31E-08,0.125868771,0.426079456,0.120999213,0.091107816,6.51E-08,6.77E-08,0.079650878,0.270181297,0.590127591,0.306604911,-2396.949391,0.440636504
