c2,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
1.525423729,0.110111657,3.706035173,2.365591191,1.488478172,2.90497428,2.56345173,4.086418746,5.932809572,0.822343748,0.03968009,127.1118255,80.22424376,3.965291107,2.825577017,0.738519091,1.261756044,0.190762192,1.779508044,1.213226291,0.187474717,9.86E-08,6.17E-08,0.081429161,0.366314656,0.169466073,0.108262832,6.82E-08,7.30E-08,0.087052259,0.259577827,0.505003909,0.424407091,-2370.945086,4.225250154
1.525423729,0.123995908,4.095813342,5.399737784,2.800633475,5.431873426,3.440109328,5.840923172,29.00099532,0.923011496,0.048705115,215.7620707,132.220362,1.478482579,1.500188855,0.327334234,0.832841372,0.227410628,1.758298427,21.03097071,0.216266644,8.98E-08,6.18E-08,0.189998207,0.275141391,0.187303381,0.085671757,6.99E-08,7.54E-08,0.045618323,0.376799749,0.580704996,0.417262712,-2383.371737,0.229698224
1.525423729,0.0708573,4.598235174,2.945671082,2.268325817,3.323392522,3.753738221,4.335099038,1.493310386,0.861412689,0.050132432,23.09566533,19.1025546,3.970036398,3.203404262,0.435945832,0.944733761,0.086131313,5.029593943,1.672965875,0.205399825,1.23E-07,3.97E-08,0.198743933,0.222907013,0.12584961,0.164925278,5.66E-08,9.72E-08,0.082174022,0.365905576,0.381766072,0.283596922,-2367.232753,3.41585297
1.525423729,0.101301803,5.309045622,3.714026729,3.221538707,3.125489776,4.213416122,4.391200995,4.26611712,0.87077576,0.14964903,81.44639322,87.55532911,2.312945286,2.917421208,0.171597019,0.323466372,0.040465696,21.26995014,1.37096835,0.230933139,9.29E-08,1.16E-07,0.119238459,0.255925628,0.162760695,0.170939062,1.09E-07,9.26E-08,0.060202607,0.308422013,0.395345512,0.315152868,-2339.220026,0.643671032
1.525423729,0.097368978,4.341593255,3.806184607,1.068604848,3.663561576,2.949692399,4.776355904,2.481551923,0.834846479,0.093478505,73.51972051,92.24947698,3.43338067,4.207102071,0.245111488,0.515550288,0.063167338,5.781445925,1.167821302,0.296796467,5.47E-08,5.89E-08,0.092830234,0.314608096,0.136537726,0.108871238,7.63E-08,6.90E-08,0.050355979,0.377659913,0.506317534,0.359936119,-2369.657189,6.574432413
1.525423729,0.066879453,5.084388875,3.522285822,3.319736344,3.516104017,4.206172133,4.377092015,0.897025295,0.908493573,0.076146721,15.08255398,34.84545166,5.095036845,6.581678617,0.355455328,0.463809853,0.150985833,21.70636157,2.373971716,0.146731039,9.32E-08,5.02E-08,0.116339937,0.379765374,0.172526444,0.104720985,5.85E-08,1.11E-07,0.07991591,0.395326907,0.51039157,0.454005442,-2357.382437,1.77698179
1.525423729,0.083168124,4.32133357,3.325108232,2.487849323,3.426175898,3.289587005,4.488121444,1.810887112,0.870122004,0.104043022,68.38680342,64.40584077,3.567410201,4.141640676,0.833606461,0.449718977,0.049669897,2.306225995,0.970941101,0.159400182,5.33E-08,7.61E-08,0.133485839,0.380044387,0.171058357,0.106072456,6.06E-08,1.16E-07,0.049938472,0.274185792,0.460930891,0.321390005,-2362.291607,0.356038162
1.525423729,0.110733688,4.042238213,3.686074555,1.329062834,3.312805008,3.066517938,4.354310298,5.572772216,0.850979945,0.151280509,221.9897069,77.9024693,3.719170204,2.663949247,0.838554391,0.308343367,0.055071069,5.551511358,0.295454127,0.188764573,5.99E-08,7.56E-08,0.207334381,0.280181345,0.109026031,0.131100485,7.81E-08,8.26E-08,0.083592889,0.154264193,0.58334656,0.336834809,-2383.845342,0.609645232
1.525423729,0.100984363,3.63052043,3.94221806,0.988062599,3.140612688,2.686370869,4.927713335,1.396377899,0.844781279,0.100067732,26.14779671,20.9438429,4.437984029,4.379979084,0.291487276,0.622444195,0.129788603,1.672448531,4.326466962,0.208402933,7.36E-08,6.94E-08,0.1694429,0.288956908,0.126377197,0.148607817,6.33E-08,1.02E-07,0.058211937,0.201709443,0.473605253,0.435334278,-2352.160118,0.813144762
1.525423729,0.096605291,3.700127002,4.094179282,1.747225361,3.320032682,3.235647756,4.856428494,16.83746572,0.873181215,0.131022617,62.93087777,105.1408909,1.778717686,2.148744073,0.585340025,0.424173578,0.066553037,11.00154789,1.089051355,0.19466742,8.37E-08,5.66E-08,0.134156267,0.372396169,0.131208417,0.088034912,6.53E-08,5.76E-08,0.079536552,0.215154463,0.429597483,0.315931583,-2339.297014,1.350714246
1.525423729,0.081821038,5.208507129,3.713020851,3.344729657,3.806975424,4.186009956,4.613159803,2.298173145,0.901017662,0.095529262,17.52669352,84.88577991,2.039534906,3.315240276,0.322880619,0.325987749,0.035607328,1.596263913,0.510381172,0.123530892,8.65E-08,6.34E-08,0.198115341,0.302519947,0.150998011,0.146651821,4.97E-08,1.11E-07,0.078183676,0.400494932,0.322540075,0.389913934,-2357.652909,3.738868538
1.525423729,0.085902005,3.318000341,3.73565992,1.3048763,3.662652131,3.015347709,4.582323191,0.561210328,0.91292405,0.036327015,82.46454344,8.133090966,27.28885927,13.03672809,0.64692548,1.351599763,0.522546647,1.981987808,3.37312658,0.202671922,6.90E-08,4.82E-08,0.231775966,0.287916152,0.11095854,0.087465043,5.50E-08,1.19E-07,0.079212087,0.311426642,0.435228851,0.667911876,-2379.397763,0.62779009
1.525423729,0.0738468,4.28555862,3.955571634,2.735158371,4.038020339,3.498456584,5.099483187,9.198370685,0.896740354,0.046508836,16.23381774,89.35141433,2.038745354,2.447192938,0.828180209,0.550576257,0.164026466,1.807525082,2.874624677,0.25699265,8.76E-08,5.49E-08,0.087709291,0.390189738,0.111468982,0.093321863,1.01E-07,1.07E-07,0.060317125,0.42032995,0.357690138,0.366440162,-2351.755237,1.39660244
1.525423729,0.104562439,5.445057437,2.819643281,1.629127194,3.009778116,3.050220962,4.204028441,3.576847569,0.885811693,0.071950606,49.19198781,77.91455667,1.657000539,2.137377816,0.653134053,1.045677292,0.023890939,4.450034427,18.58222264,0.098042211,9.55E-08,7.57E-08,0.180884925,0.366193324,0.110113416,0.148586514,5.52E-08,1.08E-07,0.096179275,0.334776134,0.454165044,0.388580437,-2412.711543,1.538158996
1.525423729,0.075993982,4.973407813,2.44585093,2.109075301,2.145645732,3.657991322,3.433908836,2.28143349,0.863650844,0.092785098,382.3915401,94.17599183,5.432840329,3.755342004,1.001543493,0.582127003,0.0706093,1.847329228,2.128952921,0.169711028,5.45E-08,7.58E-08,0.232496776,0.317877635,0.114541545,0.086219827,6.22E-08,6.84E-08,0.079152928,0.234776663,0.428017582,0.441045859,-2382.068403,4.871104592
1.525423729,0.109229469,4.419009279,4.013269397,2.282778231,3.433909553,4.035739417,4.594447722,1.917149302,0.887693227,0.089231972,84.09677111,30.89930799,4.161834116,3.423045814,0.602060598,0.393040486,0.078237644,6.656476176,2.123188928,0.177610645,4.11E-08,4.94E-08,0.166659531,0.414388744,0.104632999,0.080478408,7.31E-08,6.74E-08,0.056229442,0.339078081,0.433340682,0.575010536,-2336.35584,0.567653879
1.525423729,0.116337994,3.978009699,3.10071958,1.594698425,1.966998896,3.825525573,3.89441955,6.688856969,0.82329071,0.030546267,55.20348822,21.77104968,2.137596709,1.636909024,0.583423802,2.401224353,0.221248655,9.249590895,0.193841409,0.086317492,9.53E-08,7.92E-08,0.105658193,0.433487177,0.181904736,0.106905978,7.47E-08,7.60E-08,0.085726099,0.231434833,0.497135915,0.277631261,-2383.539879,1.613497905
1.525423729,0.109184884,5.503858724,1.379520656,2.245049086,2.307127861,3.073723401,2.971090377,5.249122728,0.78445782,0.047430412,138.415557,21.99813521,3.121776915,2.121926292,0.837386608,1.1329103,0.115541764,4.703648858,2.265725376,0.14364258,6.16E-08,7.77E-08,0.075896291,0.429556062,0.175518151,0.1119907,7.30E-08,6.50E-08,0.06339594,0.236272026,0.582381593,0.364853901,-2397.329724,1.4178161
1.525423729,0.097866643,3.996557302,3.661310514,1.214430784,3.394778518,3.416823599,4.258055335,3.148555029,0.880381877,0.054288914,126.2561281,81.44960028,2.996572958,3.119873566,0.599366675,1.091888872,0.238505647,4.588485286,3.239542825,0.146129837,4.16E-08,6.45E-08,0.0762805,0.451476041,0.153815083,0.102891792,5.08E-08,7.62E-08,0.069406514,0.44706819,0.378209524,0.280795919,-2365.653789,3.074192112
1.525423729,0.100231401,5.267962066,3.995130447,2.036421631,4.297452949,3.468927269,4.992492764,1.242896272,0.883742972,0.14798997,38.03175556,73.41010496,2.00870043,3.069909245,0.092828548,0.50531608,0.078040333,0.577381578,2.18352695,0.157113463,8.05E-08,5.66E-08,0.176867051,0.306865655,0.168881979,0.144330671,3.88E-08,9.92E-08,0.045940906,0.528286786,0.568812604,0.432124959,-2366.875885,2.01181143
1.525423729,0.076764028,4.65956947,3.365699649,2.160030451,3.592125228,3.588950863,4.427250634,5.073860235,0.867740271,0.079418237,9.26975592,98.88513106,1.359046979,2.633574818,0.711581785,0.484422048,0.068544169,1.5634365,0.391323529,0.081647552,1.04E-07,7.82E-08,0.193558734,0.378804293,0.111854035,0.135879335,6.35E-08,1.35E-07,0.098255671,0.341731101,0.453890332,0.348021693,-2343.29,3.90398814
1.525423729,0.088079757,4.271439058,3.697255564,1.816868637,2.9202796,3.007654534,4.535837871,1.774182825,0.835721659,0.100374793,342.1468257,55.45552833,5.800053332,4.798264348,0.250931517,0.491436732,0.170564581,4.91129009,11.71935673,0.131965923,8.87E-08,4.68E-08,0.124128456,0.436937443,0.137613511,0.114667975,8.64E-08,9.73E-08,0.054686373,0.227195452,0.52151216,0.31659916,-2391.213543,14.66139144
1.525423729,0.087847661,4.120940236,2.99890288,2.611807462,2.061598733,3.721896513,4.203795672,1.401523711,0.834281273,0.099181326,150.7185312,576.2009156,3.990222158,7.643020328,0.120782102,0.351050297,0.049458955,0.499425178,4.99508583,0.106653372,8.69E-08,5.47E-08,0.112874314,0.44134165,0.167757085,0.115684818,3.44E-08,8.06E-08,0.055688503,0.504256275,0.563586677,0.544183422,-2408.185801,2.811431278
1.525423729,0.097047595,5.398872952,2.303461635,2.886305293,3.289104327,3.838065694,4.039016449,2.213703488,0.863504072,0.054980858,30.04325155,10.51662245,4.652165544,3.256121375,0.20363613,0.727568507,0.183181791,0.598808421,0.82122075,0.179755038,1.32E-07,5.08E-08,0.210097408,0.279140473,0.125821254,0.145065658,9.89E-08,9.32E-08,0.060119794,0.239871254,0.608872923,0.380718196,-2362.252333,1.554055791
1.525423729,0.106912118,5.659327097,3.005864075,2.619521653,2.645911244,4.209605797,3.774973252,0.735821574,0.884185571,0.158355104,10.22975245,47.52274607,4.777052196,9.85469032,0.17865868,0.403780475,0.049091378,6.599612609,0.887737438,0.107120072,9.00E-08,6.95E-08,0.1807716,0.392018741,0.117914683,0.103163444,2.98E-08,6.82E-08,0.099011202,0.315455066,0.537450079,0.28531539,-2333.00497,2.189639848
1.525423729,0.117335365,6.234234281,1.027438032,3.166927819,0.981929139,5.043681794,2.049542987,0.845449658,0.858335481,0.080649155,60.01109419,33.86497983,7.353734021,8.119039326,0.251143122,0.938572709,0.171457958,2.755774808,2.92417771,0.144514845,5.55E-08,4.62E-08,0.150559519,0.382465513,0.135458104,0.109956222,5.62E-08,7.71E-08,0.077045562,0.306567662,0.510733672,0.444717087,-2362.823546,2.996084941
1.525423729,0.138150055,4.958071435,2.374012664,3.227044718,1.872051878,4.587075847,3.452198377,1.305721764,0.919468399,0.055623446,50.00507841,46.61994041,4.674235125,5.316616626,0.524405001,1.36906964,0.707519261,4.732450647,0.541221489,0.135851931,1.05E-07,6.97E-08,0.192271677,0.358316985,0.124491436,0.124815004,3.88E-08,7.72E-08,0.064252677,0.260020944,0.4601323,0.317468509,-2361.827997,0.596132089
1.525423729,0.116290427,3.936005461,3.853530088,1.435952112,3.389103618,2.430682397,5.058239461,0.668863017,0.831711064,0.111617246,67.15034214,33.28760063,9.804441796,10.8494546,0.240520671,0.517434704,0.133428342,1.965421543,2.432715209,0.19352409,8.02E-08,8.75E-08,0.134046238,0.372795598,0.120653518,0.132634564,6.58E-08,6.41E-08,0.046345694,0.275709178,0.449572424,0.391713074,-2404.573622,3.221608843
1.525423729,0.131309993,4.42363697,2.98889757,1.794639862,1.718168063,3.284773069,4.266500569,1.93478829,0.822561358,0.078298683,151.1667772,180.9322975,3.659988094,5.048560086,0.471943295,1.117727814,0.060529266,25.23086934,1.242221459,0.072071457,7.13E-08,5.82E-08,0.105037537,0.506079786,0.141365048,0.101254029,5.40E-08,8.37E-08,0.074191876,0.323312028,0.509142848,0.262526439,-2376.724984,2.762874389
1.525423729,0.120756321,5.389523553,3.569331651,2.543483192,2.676837727,3.965509409,4.475812463,0.61186848,0.88063179,0.114784698,35.40047264,158.8299686,8.547148192,14.12219829,0.31164043,0.515819945,0.155704012,2.408649223,20.02526016,0.188429628,6.51E-08,4.53E-08,0.189184841,0.319631334,0.158144241,0.097561448,1.07E-07,1.15E-07,0.047048174,0.306142685,0.604017707,0.301712268,-2384.93873,8.338907846
1.525423729,0.112450537,4.782374066,3.072148667,1.856855006,3.144303944,3.255046784,4.313376697,0.702874219,0.86476742,0.103920179,31.54334251,38.64339225,8.083389471,10.79877601,0.365701865,0.636310183,0.066067995,25.75487633,1.950871386,0.223037194,7.84E-08,6.01E-08,0.105690064,0.327250974,0.155095536,0.11496826,8.67E-08,4.61E-08,0.0739577,0.368140869,0.374980249,0.489506142,-2321.74075,2.339960455
1.525423729,0.115422742,3.442477088,3.806634342,1.084627418,2.027497694,3.159159555,4.635754629,4.434675073,0.809578192,0.127413525,125.668756,45.0567993,3.026463715,2.687310301,0.347618409,0.537905189,0.074371544,2.663907798,0.945137205,0.137320858,4.25E-08,5.74E-08,0.090882657,0.429771359,0.186057764,0.100904774,7.09E-08,1.02E-07,0.055062314,0.207256508,0.450329427,0.462103571,-2369.223237,2.435531566
1.576271186,0.079965712,4.983787044,4.053142699,3.196138148,4.466252526,3.988758995,5.423112726,1.186415837,0.890649366,0.049050919,127.1296463,197.2191143,7.350843624,8.920405047,0.335355316,0.54603479,0.07945635,2.355358346,1.347032469,0.155842389,5.71E-08,6.11E-08,0.153198691,0.394293655,0.132532545,0.11045823,6.28E-08,5.09E-08,0.053674258,0.508630981,0.45946175,0.31016955,-2391.229304,4.338016462
1.576271186,0.057978983,4.845618723,3.896648644,2.873529868,3.361618865,3.925721708,4.137840187,1.420551317,0.872354124,0.094582245,7.05979623,67.69834469,1.507931791,4.368920126,0.261726464,0.371077852,0.19487792,2.211751633,1.79005048,0.249859762,8.91E-08,6.54E-08,0.119362738,0.310268046,0.150634342,0.094819537,8.16E-08,9.30E-08,0.075055245,0.239696373,0.738333541,0.428224792,-2358.313149,5.045360472
1.576271186,0.119421862,6.126630334,4.659915554,2.370671574,3.335988028,4.547114599,4.577024532,0.58784112,0.890963673,0.097681509,97.93430007,199.2367133,6.143477637,12.7278543,0.091091949,1.248122766,0.142237911,0.38004344,9.130470534,0.15659835,1.06E-07,7.01E-08,0.206800311,0.314305705,0.161600339,0.099753242,5.28E-08,9.23E-08,0.060941732,0.574364121,0.556633828,0.452847112,-2390.905755,3.007783782
1.576271186,0.119773709,5.171733288,2.992050043,2.123672248,3.16754492,3.673519489,4.07692686,11.838761,0.857694388,0.109732934,82.80369076,279.7891402,1.778702983,2.802877972,0.470514034,0.422662634,0.068434935,5.59626135,2.620343341,0.195951812,9.23E-08,6.56E-08,0.07996846,0.367828342,0.161369488,0.105314979,5.94E-08,7.69E-08,0.089566626,0.426576478,0.386678236,0.469296762,-2342.797657,0.917173573
1.576271186,0.08945206,5.097892497,3.59339978,3.337612344,3.788893334,4.415492416,4.501942906,8.624903909,0.90061341,0.048238825,42.5616273,25.31794046,2.215353547,1.743465206,0.252526027,0.599237881,0.331791111,12.3937418,0.962945054,0.275420022,7.89E-08,9.32E-08,0.108467031,0.239944084,0.15301778,0.156016426,8.98E-08,7.19E-08,0.067134324,0.412099196,0.459546401,0.286429345,-2337.093481,0.722669774
1.576271186,0.115646871,4.380902478,3.553383641,2.024556363,3.658571708,2.821100812,4.671777869,1.663256259,0.80863252,0.130941444,300.6326512,164.639785,3.58205021,4.237549163,0.385707104,0.401221384,0.050628511,17.26199643,5.723889099,0.274496983,4.88E-08,9.94E-08,0.09106804,0.332400375,0.145389813,0.102643267,8.42E-08,7.28E-08,0.054001217,0.45506813,0.791884614,0.287838189,-2449.576005,0.793244314
1.576271186,0.066686126,4.901571195,4.599558864,3.742508479,4.58044614,4.648155638,5.595856981,1.34063533,0.91370824,0.08555827,74.43747305,63.81218269,4.629395674,5.645484161,0.41687845,0.265185704,0.036850956,11.01598048,3.686920249,0.159347089,9.00E-08,3.96E-08,0.109314852,0.394422268,0.154277654,0.102027585,5.82E-08,8.37E-08,0.080610282,0.590072432,0.361327026,0.513503528,-2360.731048,0.60678847
1.576271186,0.100986235,4.393180744,3.043510222,2.43789437,3.01976212,3.345956555,3.900922845,1.211280069,0.853906009,0.076572326,152.8531999,117.1191028,5.204553635,6.41021457,0.16268096,0.685790699,0.29233537,2.102681585,2.441799397,0.162614285,7.83E-08,8.38E-08,0.156763257,0.33161352,0.173801873,0.131289327,6.69E-08,1.04E-07,0.043917405,0.33951868,0.644303305,0.467412361,-2371.405126,2.235672201
1.576271186,0.104339047,5.3977979,1.750183603,2.880612362,1.414554979,4.088646065,3.210848694,5.378115365,0.864597962,0.080891926,147.8694047,378.2577339,2.386033437,3.364643593,0.49129466,1.006916821,0.102281621,7.064393765,0.92956261,0.180942083,5.48E-08,7.37E-08,0.172846784,0.306555867,0.124120034,0.140843426,5.09E-08,6.16E-08,0.074691565,0.363127034,0.539650988,0.407492959,-2380.751681,2.500816365
1.576271186,0.097956749,5.449694857,2.574195489,2.855920561,2.041259076,4.10985951,3.726543897,1.756917777,0.838405852,0.07823488,138.0765727,20.22489479,6.637771575,3.661811146,0.496975812,0.445492987,0.100898741,1.271291415,0.477009916,0.203248978,8.72E-08,7.03E-08,0.179236459,0.267715593,0.117487286,0.177617539,6.93E-08,1.06E-07,0.054693812,0.184528339,0.369194071,0.465293577,-2366.047445,1.836440777
1.576271186,0.103507158,5.018030554,3.482572048,2.76002998,3.207085451,4.565947069,4.263535375,1.351280085,0.905545755,0.124923578,93.63901671,119.8020261,4.262923775,5.743031425,0.40161153,0.377426587,0.028650449,2.7115972,3.615922317,0.207824254,8.77E-08,5.41E-08,0.145568369,0.322174144,0.154681452,0.086687348,5.38E-08,6.03E-08,0.083064177,0.412590897,0.421820708,0.399576161,-2387.297625,2.366789872
1.576271186,0.13595064,4.419183576,3.609625004,0.990775455,2.844650752,3.153522892,4.49219188,1.289292458,0.869533275,0.143981708,88.83582983,144.818962,5.294948886,6.837014821,0.44648524,0.456723714,0.057572576,9.550507973,13.98152876,0.1031635,6.14E-08,5.95E-08,0.113841663,0.393281776,0.188317744,0.106657603,6.49E-08,6.95E-08,0.094737459,0.257906404,0.406948479,0.720059638,-2379.844764,0.885645485
1.576271186,0.080741514,4.821638775,3.178285273,2.181393852,3.125522018,3.192767191,4.492427204,2.119455486,0.877192385,0.166690814,99.76636753,22.49122301,3.91635225,2.834986422,0.391337855,0.348223546,0.028775098,33.18488566,1.187929717,0.117224336,9.26E-08,5.28E-08,0.197034333,0.301421021,0.162159811,0.137437989,7.11E-08,1.11E-07,0.084722184,0.221183373,0.546854299,0.450685882,-2348.015167,0.75436426
1.576271186,0.085714938,3.836759767,3.409753089,2.637508774,3.241581436,3.909558421,4.67938635,0.729180743,0.912690987,0.049612303,150.4704495,21.43444463,17.03423382,12.55138392,0.816219351,0.955313646,0.224193186,2.177663898,1.429206123,0.225221665,8.33E-08,5.10E-08,0.079533034,0.436526524,0.119856148,0.089827878,1.09E-07,1.30E-07,0.049034378,0.526600785,0.385145346,0.314841102,-2392.312131,2.121329481
1.576271186,0.150907344,4.184629554,3.030479171,1.43009447,2.205761922,3.770462027,4.103467422,2.687830865,0.880392523,0.09151577,72.86745092,68.05927273,2.935880407,3.283732513,0.680067139,0.663213118,0.335078772,4.33648268,4.245577494,0.100614604,9.27E-08,8.34E-08,0.20467439,0.305325459,0.138706495,0.151315778,5.40E-08,8.96E-08,0.099362954,0.292238899,0.594417996,0.337902949,-2376.202474,0.808945294
1.576271186,0.106849585,4.236326672,2.462520237,2.363949559,2.447057982,2.749750919,4.140849642,4.828224794,0.816850934,0.073511715,22.11956119,44.97598561,1.49567402,2.216489277,0.660263129,0.733305895,0.098541997,1.29582753,1.261821256,0.140044774,6.36E-08,7.77E-08,0.240852416,0.306151038,0.125508464,0.106672477,7.60E-08,7.34E-08,0.080770539,0.338409982,0.757797334,0.327628208,-2375.856306,7.514689288
1.576271186,0.050068427,5.252664416,4.333515418,3.797117395,4.587586768,4.646451537,5.280777954,1.531682399,0.944512175,0.064588678,9.579015355,105.6809003,1.8618264,4.013760197,0.601863082,0.277050616,0.142133742,5.604589385,0.506758361,0.217546326,4.76E-08,5.24E-08,0.178410214,0.341483493,0.114503274,0.078821395,7.67E-08,7.50E-08,0.069235046,0.384930227,0.468545621,0.521870498,-2374.250402,2.267024021
1.576271186,0.179061537,3.7803271,4.769730073,2.328224912,3.070961964,3.463138382,5.212301834,0.730442813,0.846665644,0.078102471,100.251805,8.706461492,8.666787431,4.462925138,0.229058345,0.734322106,0.317279981,1.920142542,0.49189687,0.112437093,8.77E-08,4.53E-08,0.215091696,0.354290764,0.160548073,0.104981626,5.88E-08,7.81E-08,0.052650478,0.206052657,0.522810961,0.39390094,-2486.231194,7.613064115
1.576271186,0.21743654,5.327997849,2.677245345,3.153460443,0.707433027,4.219217606,4.020820377,1.945254658,0.870712149,0.12354463,87.92877801,128.4381534,3.015708063,3.988867858,1.192356293,0.69824097,0.140362921,16.39908884,3.126204355,0.091382229,8.82E-08,6.90E-08,0.099952824,0.457933726,0.152514178,0.113251313,6.00E-08,7.26E-08,0.08496544,0.341855848,0.411200059,0.444593222,-2365.82637,1.313301668
1.576271186,0.141554481,4.218583791,3.016268296,1.181241424,2.937691834,3.096452665,4.460489068,0.944238878,0.818425214,0.11477088,106.2413925,451.9945509,5.577516412,10.16949927,0.073443879,0.607862708,0.043248247,2.643471114,1.161585732,0.211072474,5.43E-08,6.39E-08,0.169953237,0.233218993,0.156988803,0.167083949,3.59E-08,1.03E-07,0.061682286,0.461886919,0.550291591,0.361762549,-2374.113806,1.382721522
1.576271186,0.137657557,3.786470679,3.156261802,0.400637413,2.88470183,2.909183732,3.705007987,1.359099892,0.833847927,0.077814744,110.2667386,28.47792322,6.84840935,4.205965595,0.951927973,0.745539862,0.153261848,9.992843769,0.71637567,0.156882409,3.35E-08,5.44E-08,0.140955752,0.420098031,0.116705762,0.103756776,5.19E-08,7.96E-08,0.06160105,0.243516689,0.409348051,0.406477188,-2355.648656,0.654842685
1.576271186,0.091870123,4.33538568,3.658860296,1.744777221,3.410578969,3.723862563,4.564661549,0.99582252,0.901423823,0.045666214,42.7320205,93.96300424,3.249812472,5.034226564,0.150191084,1.796951461,0.047472859,1.534804997,2.029573877,0.134560425,1.05E-07,5.60E-08,0.17975422,0.354766315,0.178009971,0.101092612,4.90E-08,1.16E-07,0.051816132,0.47628751,0.432448358,0.474479919,-2386.698268,5.549731231
1.576271186,0.093150379,4.033102513,3.617915997,1.218982163,2.83773481,3.314196927,4.202298333,0.92212523,0.864348151,0.092481897,76.85885745,8.799371891,9.507485554,3.833143293,0.540283225,0.714228526,0.042340085,4.458658857,1.918178509,0.110973534,1.06E-07,9.14E-08,0.173519648,0.351345934,0.143396483,0.138499415,5.83E-08,1.04E-07,0.082264625,0.198145756,0.728566371,0.383743131,-2360.220579,7.01183731
1.576271186,0.113447593,5.315994137,2.767265726,3.193176449,2.201450845,3.95707547,4.164614444,5.769477369,0.880745281,0.1457454,130.7224108,104.6559409,2.847207344,3.39629424,0.675072891,0.399705982,0.031801004,4.298869551,0.853936829,0.106196889,8.11E-08,3.98E-08,0.114775438,0.428458623,0.133231122,0.155674888,4.33E-08,6.53E-08,0.061662811,0.298246519,0.431262619,0.350168218,-2383.244934,0.801753763
1.576271186,0.120958736,4.212510788,2.629784589,0.787289302,3.045476085,2.103565817,4.747176945,2.379061759,0.789689208,0.101865264,264.0526256,18.47225442,4.830701442,2.680696339,0.262063454,0.65837535,0.055569467,6.398150182,0.734090689,0.130902166,7.21E-08,3.26E-08,0.131461631,0.429933391,0.129518064,0.10822404,7.56E-08,5.62E-08,0.069960472,0.256542301,0.519628555,0.206711125,-2373.105083,6.667829071
1.576271186,0.107497326,5.032131065,3.186742919,2.44961881,3.1184515,4.215508511,3.894797063,4.577799856,0.903036757,0.069365937,58.95669618,82.51028569,2.205257253,2.779002557,0.082520186,0.975852048,0.426618462,8.71571221,0.74641126,0.142165237,1.10E-07,6.20E-08,0.205724836,0.340747907,0.127821515,0.141960761,8.33E-08,8.88E-08,0.0415794,0.353633176,0.634564532,0.48755717,-2354.899479,0.472862969
1.576271186,0.131047751,5.126242521,1.883541944,2.24124276,1.635408957,3.69605465,3.161799656,3.631554891,0.809418285,0.084771465,142.9450923,45.96673993,3.628505761,2.655898443,0.830784434,0.651669983,0.102103912,3.554104692,5.989923571,0.112611951,1.09E-07,7.53E-08,0.097335526,0.421211127,0.146360293,0.144844682,6.08E-08,5.38E-08,0.077636123,0.21119986,0.501584041,0.455581275,-2346.886075,1.044194458
1.576271186,0.126370246,4.532564349,3.638651031,1.598545042,4.229283256,2.748605295,5.224946416,2.229924349,0.881761466,0.068506082,10.87190227,22.38561379,1.220444471,1.983771396,0.210306542,0.906733703,0.019972861,3.041624248,5.453590684,0.089208433,9.85E-08,7.49E-08,0.175659047,0.396637141,0.139444084,0.105982509,4.23E-08,6.00E-08,0.09306851,0.357519047,0.613937547,0.259360374,-2384.746306,0.961042815
1.576271186,0.107651706,4.324786957,2.260562976,1.405618424,1.837216808,3.517177949,3.608540164,2.366185665,0.819113296,0.047024232,23.04378099,107.7044018,1.858645571,3.641301148,0.37088647,1.636927415,0.080663903,0.28225646,0.523698525,0.148585607,5.39E-08,5.87E-08,0.173320371,0.374541923,0.117809027,0.1268598,5.55E-08,7.87E-08,0.058883027,0.343212012,0.422720698,0.364228055,-2386.017447,2.710198122
1.576271186,0.103126466,4.776457469,4.587723163,2.408243995,4.212121994,4.772812585,5.017092119,2.281452608,0.932511781,0.052509327,44.12878379,11.27095686,3.732450825,2.542140407,0.108433403,0.85874351,0.501742683,15.75543117,0.692445447,0.199563531,4.93E-08,5.15E-08,0.115160961,0.305120339,0.174122249,0.132842649,4.65E-08,8.88E-08,0.073190035,0.439448599,0.341889386,0.360888284,-2355.69891,1.200912832
1.576271186,0.09169534,3.896322413,5.02468544,1.984735408,4.853287342,2.648589392,5.624596856,0.423190417,0.827216935,0.131147003,161.4551295,25.0794004,17.97337053,10.66365631,0.232728567,0.472871498,0.237013026,1.03673828,1.153795174,0.183414901,1.33E-07,8.21E-08,0.179393269,0.267889088,0.127941994,0.156470364,6.66E-08,8.29E-08,0.084890019,0.455395653,0.50190043,0.541274415,-2571.625616,25.35202419
1.576271186,0.084678718,4.413605826,2.18055503,1.683418731,1.864073101,3.264098423,3.655904001,1.718221209,0.844280879,0.061388569,64.2358106,242.5910528,4.259766055,6.324037694,0.628036403,1.247701861,0.164113936,1.68711363,1.732392279,0.231014732,5.40E-08,4.19E-08,0.109811999,0.351236617,0.132519376,0.111263448,8.61E-08,6.11E-08,0.064153585,0.245252279,0.5557274,0.342365197,-2410.486881,0.75090841
