xi,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
1.282051282,0.092380751,5.898954,3.716746505,3.08619056,4.278578247,4.44728058,4.185209768,0.791549242,0.903150672,0.063300042,9.120066113,20.94324499,0.773948868,1.34828328,0.302365885,0.404570204,0.921917468,2.700362384,1.20402005,0.148747975,6.81E-08,4.67E-08,0.069485647,0.45382799,0.15371494,0.088286567,4.88E-08,6.24E-08,0.085936655,0.641299735,0.66036925,0.456498288,-2376.555004,1.864024975
1.282051282,0.143881282,6.45908124,3.662604961,3.177182238,3.949380634,5.192675433,4.899929277,3.911332869,0.936821269,0.10325334,54.39014235,73.64300075,1.098324133,1.259859974,0.137174588,4.920906218,0.709451011,5.31328939,5.16542816,0.192529706,5.70E-08,6.84E-08,0.153296713,0.394958576,0.126580454,0.087313295,5.52E-08,7.05E-08,0.045321005,0.682014858,0.572638991,0.319527596,-2415.373187,5.093068561
1.282051282,0.117014558,4.004897458,3.355500089,2.112901172,2.84318846,4.251050245,3.940101397,0.700613567,0.921937086,0.007279147,5.447303776,165.3347875,7.303600351,15.58851635,0.40753653,2.956565951,10.22139834,2.612557693,0.771495964,0.130844654,5.59E-08,7.08E-08,0.193611377,0.378711783,0.128361822,0.098033693,6.20E-08,7.93E-08,0.070436403,0.162495973,0.502156334,0.270732362,-2363.528197,0.452513818
1.282051282,0.109740609,4.085808924,2.97224588,2.902306941,2.954110284,3.546016819,4.592493321,0.752543475,0.915375872,0.037561867,93.59886588,9.56861331,10.27292952,11.36620527,0.289943595,3.80056763,2.243576034,8.64269428,0.503650696,0.110289854,1.13E-07,1.15E-07,0.223997062,0.254568715,0.164150915,0.175505171,1.19E-07,6.50E-08,0.07148787,0.327200297,0.529655058,0.534099121,-2439.451224,0.765168573
1.282051282,0.146064953,3.694750022,2.217329182,1.964854317,2.561588917,3.214518326,4.044625832,8.783441373,0.93409478,0.042266484,80.64075389,157.4138198,3.024939588,2.802310648,0.742940794,7.770891251,1.466826141,12.03949272,1.719677645,0.142389551,8.30E-08,7.19E-08,0.085703748,0.408326584,0.192161033,0.094425092,7.49E-08,8.77E-08,0.076993675,0.284314375,0.671224973,0.332601687,-2381.831291,0.398799977
1.282051282,0.124952904,4.93475016,2.392207303,2.342433702,3.057805916,3.317633725,3.631050667,1.52772012,0.849070471,0.061496014,66.12428766,37.79256583,2.394420119,2.285628754,0.540324867,2.38996352,1.215781071,16.4538605,4.501299962,0.104539,9.24E-08,5.50E-08,0.107339289,0.378192429,0.14453623,0.195744284,3.37E-08,5.78E-08,0.069648529,0.702815327,0.52831368,0.349131918,-2422.399179,1.996516114
1.282051282,0.093313123,3.602995483,2.784118145,2.533811704,2.557045016,3.484003992,4.154163236,4.628931951,0.947197764,0.043419013,26.40559833,21.25124316,1.322996394,1.511283539,1.877484852,3.48612089,1.302164648,0.81935903,0.767668726,0.107499276,1.07E-07,5.47E-08,0.196076505,0.294979169,0.153949722,0.171511669,3.43E-08,7.61E-08,0.075983387,0.430406509,0.451856085,0.395781556,-2393.913667,2.040636258
1.282051282,0.165643031,5.990618136,1.437080886,1.713498648,2.349453679,3.05686599,3.052044411,0.898686128,0.906915958,0.082738897,25.04124388,26.53742561,3.903544761,7.711723598,0.037577865,4.045157232,1.387587493,6.326929868,19.80363602,0.072369734,9.59E-08,4.10E-08,0.211494922,0.345136389,0.157235844,0.138924629,5.15E-08,5.54E-08,0.074838237,0.1840444,0.473459207,0.374918151,-2396.171932,0.878920954
1.282051282,0.059962603,4.456334727,4.874249538,0.984388534,2.491206982,2.883473668,4.632104437,0.642640784,0.816024586,0.014678438,12.08634302,1217.35549,2.355899656,17.14690026,0.56159832,1.121600627,7.857115016,2.430291772,2.900613578,0.179929718,1.01E-07,7.24E-08,0.173744412,0.317159814,0.151379138,0.105253217,3.52E-08,7.73E-08,0.072533415,0.351906724,0.767896652,0.558506774,-2562.711218,10.02961014
1.282051282,0.077107007,4.380760469,2.737456304,2.878914226,3.366857205,3.333788586,3.87330612,0.67486468,0.915907664,0.033882942,5.822572904,234.9573363,5.094250693,23.13588179,0.450924511,3.739281623,1.974133867,54.04788518,15.16196086,0.186517424,3.66E-08,4.46E-08,0.164993472,0.305625685,0.161448155,0.113068347,7.38E-08,8.17E-08,0.068346681,0.439547677,0.619537539,0.384965215,-2396.232907,0.417228093
1.282051282,0.148100409,4.704469111,2.446505562,1.572477482,1.714724364,3.690441887,3.526809723,0.597312706,0.906824574,0.037144027,34.59639067,53.68954779,9.971982257,16.18875258,0.278038549,8.147823806,2.944237529,2.840994432,3.919484749,0.193036561,7.37E-08,7.01E-08,0.090533083,0.354154413,0.173133396,0.104252051,6.63E-08,9.86E-08,0.084890187,0.398959884,0.412896534,0.462594199,-2453.31753,3.69120926
1.282051282,0.132900949,3.406941778,4.544856834,0.805453534,4.617542997,2.498376779,4.657580633,0.522724106,0.91991597,0.07580176,30.04755727,16.6484798,9.349811753,10.15775587,0.931059594,4.382909953,0.657674341,1.998894676,2.604864591,0.134454501,1.26E-07,5.71E-08,0.153017706,0.292381874,0.197254282,0.117432316,5.14E-08,9.22E-08,0.105458995,0.418704649,0.416665863,0.439012255,-2408.249872,8.149671677
1.282051282,0.124348997,4.885623044,3.309946377,2.476288892,2.685192634,4.295547653,4.275861671,0.468758917,0.95315108,0.075809228,8.106118963,8.90087917,5.270549378,1.962484164,0.025333885,3.456003083,1.101367075,0.138262183,0.824828078,0.206084865,7.95E-08,4.11E-08,0.155363812,0.312357851,0.14474046,0.122109967,6.81E-08,7.08E-08,0.059342785,0.349123204,0.574346137,0.414069734,-2355.832652,0.54228386
1.282051282,0.141413767,5.494603635,2.198644629,3.522233665,2.310630312,4.332808746,3.913292122,1.194861168,0.920005691,0.062674065,220.7929321,72.5314916,4.249731107,4.47273761,0.071468584,7.076814413,1.708673188,21.42337792,2.254603948,0.148476898,4.74E-08,5.54E-08,0.207639,0.315047383,0.142436902,0.1106314,7.08E-08,6.11E-08,0.075768181,0.701857336,0.69379742,0.464911617,-2423.968352,0.508458177
1.282051282,0.126918438,3.637416479,2.407753396,1.762717893,2.507072649,3.368383617,3.720796293,1.933655686,0.94549064,0.055486007,4.859447284,19.24713317,2.410433111,4.554766708,0.849189787,8.928880964,1.03151332,1.600944377,18.40766003,0.145835367,7.04E-08,5.11E-08,0.179474473,0.393968156,0.102226914,0.116280774,4.30E-08,9.03E-08,0.062214062,0.219888522,0.468221006,0.31109953,-2372.422898,1.564472666
1.282051282,0.1624533,4.263571168,3.81703686,0.951227921,3.094484065,3.822456464,4.911700876,0.932549281,0.961299034,0.080634274,82.37828656,68.79454104,5.000182953,5.110564851,2.966138817,9.850337515,1.092462569,61.20553318,0.956891916,0.08236622,5.49E-08,5.43E-08,0.216345751,0.318174116,0.139762762,0.133345583,7.33E-08,1.31E-07,0.110005255,0.419040749,0.459339052,0.492299059,-2376.858041,0.288499937
1.282051282,0.106746989,3.948029904,4.116544427,3.005296348,4.113274266,3.935273808,4.998604656,8.939358456,0.966828255,0.038555689,11.69350453,101.7633586,1.807131728,3.405818005,0.207915357,3.408087398,0.92629558,9.422380095,1.408478223,0.181622974,1.18E-07,1.23E-07,0.180538788,0.2216947,0.176487307,0.165137776,1.21E-07,9.17E-08,0.074518001,0.419977558,0.395897092,0.390533675,-2357.218889,0.736608705
1.282051282,0.121198876,5.246236394,3.533572207,2.701115544,3.566415196,3.423412775,4.542067168,3.509532103,0.825765157,0.057775419,14.31990492,257.8926746,0.692632554,2.511730604,0.163106923,1.740462672,1.080823591,9.296436453,8.861934857,0.099457353,5.68E-08,5.85E-08,0.125767434,0.442216878,0.110105057,0.153327644,2.85E-08,5.81E-08,0.069125432,0.544147925,0.542528666,0.353171685,-2366.334625,0.27532606
1.282051282,0.09149168,4.162761831,3.721793893,1.989511794,4.009021782,3.264288821,4.650153907,6.933307799,0.916722992,0.053982132,8.732609414,10.52021754,0.668863093,0.639674455,0.817819302,1.466522768,0.924715768,3.088165309,0.617369436,0.179315788,6.08E-08,4.14E-08,0.106271082,0.336206855,0.123513192,0.161041528,3.61E-08,7.71E-08,0.093651339,0.315371692,0.70376276,0.290603548,-2380.174367,0.673370306
1.282051282,0.126292775,4.67356697,3.032300044,3.755709895,3.271673805,3.975151713,4.317226451,0.564629373,0.878670893,0.06354996,298.4027622,13.98734973,13.68536422,5.343732144,0.141178148,2.959185281,0.829651522,8.300353979,2.179099289,0.210401982,4.94E-08,9.20E-08,0.098176782,0.382000971,0.156439604,0.108059938,7.14E-08,8.64E-08,0.044920423,0.266731734,0.605960874,0.445294612,-2478.971432,0.841463442
1.282051282,0.126420173,5.897675109,3.607606529,2.416153945,3.706857672,5.073039115,3.743938373,0.618589242,0.971849485,0.07434177,10.48485167,13.03416963,3.004605422,4.49841221,0.043869415,3.651441037,0.847306776,85.04491514,3.467057488,0.140995488,1.12E-07,1.26E-07,0.142956822,0.315647344,0.186930966,0.152812242,6.91E-08,1.31E-07,0.0606567,0.705969573,0.463590153,0.390403591,-2427.209355,1.22876481
1.282051282,0.120065075,5.743609671,3.598916485,3.34722105,4.19882456,4.084513761,5.116374643,39.48959843,0.912038848,0.084301314,19.5126313,112.1469621,0.517221637,1.30081125,0.382056445,3.365692122,0.638557246,18.54381504,3.084019802,0.140278158,9.76E-08,3.42E-08,0.13328748,0.404597198,0.152233852,0.097566645,6.96E-08,6.69E-08,0.072036399,0.59131091,0.508793244,0.387654004,-2367.774818,0.583876928
1.282051282,0.082277976,4.880523816,2.975180308,2.513705616,3.185587589,3.829289682,3.333191564,0.652641199,0.927684012,0.044191273,3.09779722,25.16628768,1.537413811,6.434701275,2.0015057,2.125612634,1.283990994,1.563590973,11.80523589,0.218494613,1.08E-07,6.08E-08,0.134419592,0.368937406,0.089380819,0.136908564,6.11E-08,8.60E-08,0.051858689,0.345529378,0.419061152,0.438594844,-2371.720671,1.753868587
1.282051282,0.104649151,4.736889469,4.74773359,2.212134512,4.252287494,3.896322027,5.28768947,0.902438585,0.876288332,0.056267269,23.33059522,251.9632014,1.931648342,6.266936427,0.309538572,0.470810662,1.227354216,4.415311173,0.364102005,0.121611075,4.52E-08,5.74E-08,0.115827772,0.388877359,0.142438131,0.158591187,4.93E-08,1.08E-07,0.072654216,0.663608956,0.774001886,0.332148448,-2371.331875,0.985087068
1.282051282,0.197155825,3.913672309,3.737789655,0.429085425,3.551650868,2.09840201,5.240014715,0.899472066,0.816054621,0.050213812,99.80340218,321.5198028,5.128045313,8.987751529,0.132480737,1.618549522,1.467468778,0.677755887,11.99192715,0.10347596,1.07E-07,8.72E-08,0.112077837,0.428447557,0.142731218,0.143587221,7.62E-08,5.78E-08,0.069679878,0.457885768,0.579566487,0.396560712,-2401.181339,0.788783583
1.282051282,0.160748515,4.186099062,1.090199538,3.29525859,2.438282938,2.818700997,3.857288375,3.15351387,0.932688103,0.060315494,27.40965019,178.9264062,1.375308933,4.950397176,0.161894076,18.884522,1.04955419,5.008324175,8.687108502,0.12736338,8.68E-08,5.84E-08,0.149089641,0.393132078,0.131708123,0.113337266,5.16E-08,7.99E-08,0.085369235,0.841717507,0.824660767,0.445705131,-2435.186561,4.913528383
1.282051282,0.079013975,4.532259973,4.140979006,2.029446357,3.648403483,3.582329622,4.686613593,0.905235185,0.864285819,0.041611976,8.011360797,47.91371533,1.04395092,4.171411359,0.549823568,1.590237717,1.601910284,82.57220335,2.906341196,0.16773263,1.32E-07,5.50E-08,0.055082076,0.443390425,0.174825819,0.10381367,6.79E-08,1.15E-07,0.055155009,0.511660183,0.655045773,0.37449021,-2357.126049,0.997430227
1.282051282,0.084694124,4.31615025,3.539676431,0.756207918,3.223984935,2.513131668,4.184011324,1.340700644,0.888212151,0.023880277,96.60489775,184.2527624,6.323781026,8.528643071,0.298756464,10.8618723,3.858485583,8.545423149,0.341592977,0.240198348,1.06E-07,5.22E-08,0.057446479,0.343226104,0.179320429,0.127268393,4.69E-08,9.27E-08,0.052539949,0.249635675,0.628244266,0.53924028,-2412.396376,4.95168815
1.282051282,0.072655916,5.37445159,4.595499103,2.89880192,4.605829444,4.126244276,4.626147637,0.614644277,0.944841735,0.07617854,5.390679212,30.64150337,2.27733209,7.409017834,0.132855057,1.115947586,0.643827071,9.64788054,24.26071802,0.171552354,4.34E-08,9.34E-08,0.114292726,0.360570497,0.134121588,0.148683426,9.36E-08,1.16E-07,0.070779063,0.479502767,0.472316352,0.211812427,-2364.401872,1.262534783
1.282051282,0.120762595,4.12817256,3.827058943,1.233865357,3.374927202,3.713101377,3.974914833,3.332057653,0.937462263,0.042678109,240.9532555,364.5640954,4.015766919,5.11174585,0.117957417,5.836987573,1.522312114,13.91093889,2.30616774,0.088170857,8.41E-08,9.42E-08,0.116411535,0.379137148,0.193559629,0.13030863,1.13E-07,9.01E-08,0.09241182,0.338227881,0.438019896,0.468692976,-2375.259945,0.659286787
1.282051282,0.111610724,3.721853633,3.354862603,0.632671879,2.973736332,3.36366028,4.328390271,1.23671431,0.940101926,0.033945914,14.51417,15.90023338,2.20939033,2.269745723,1.795676015,4.207818653,2.333111536,0.864661207,42.98273815,0.191326547,8.04E-08,5.97E-08,0.067311179,0.359524713,0.147093752,0.145349056,2.95E-08,7.85E-08,0.089394505,0.347134596,0.570197939,0.439430146,-2384.75906,1.972350163
1.282051282,0.20595372,4.507978789,4.677920967,1.406587231,2.620266512,3.485413077,5.939269626,0.534143294,0.941138137,0.120915911,1102.86527,76.54260613,16.74303395,12.32636572,0.421678227,6.34840877,0.788679135,0.89355759,5.107808282,0.190790536,7.03E-08,4.96E-08,0.166533927,0.32280541,0.158547491,0.096540039,5.13E-08,7.13E-08,0.064782354,0.602267174,0.70001174,0.725815126,-2444.38427,10.17949665
1.282051282,0.139398902,5.243150484,6.256642213,2.536017774,4.056038327,3.908233747,5.388836885,0.431372261,0.905810794,0.121428998,32.61584736,594.5591628,6.265648266,25.96657164,0.422439831,0.071708625,0.909917791,19.64095924,0.817839659,0.066310105,6.89E-08,5.92E-08,0.111724513,0.471355086,0.15653879,0.127505092,5.98E-08,8.17E-08,0.066566144,0.59241929,0.829177975,0.259095632,-2504.044607,19.75130069
1.282051282,0.153967749,3.487924787,3.553174062,0.311116962,4.193485918,1.509616625,4.918307102,4.483832342,0.874165762,0.02187391,65.72636699,88.79704926,2.468748719,3.692365806,0.840236609,4.385908668,4.233021384,50.87682859,0.223663444,0.12706738,6.05E-08,6.52E-08,0.074623696,0.445123683,0.139246172,0.136911754,3.84E-08,5.14E-08,0.0770271,0.33065614,0.454880625,0.348359108,-2400.299997,2.673299817
1.282051282,0.123561626,4.559448443,3.01972333,2.887073191,3.705747163,3.825811757,4.422107453,3.3866563,0.951149669,0.037959332,25.96091444,11.63274808,1.692828326,3.29593025,0.102327389,8.723145583,2.696786359,7.022894094,0.458048014,0.192280238,2.78E-08,5.59E-08,0.233170937,0.267246123,0.121649176,0.091067987,4.59E-08,6.65E-08,0.094585342,0.518763631,0.690418182,0.377323592,-2420.200604,1.028020661
1.282051282,0.092410073,5.193164965,3.397326543,2.964289091,4.033533143,3.557753173,4.431491073,3.05036011,0.868115813,0.03114178,19.97613393,195.4169344,0.943148806,2.684564526,0.397243572,1.412513221,1.594196769,11.59668496,1.480685321,0.131311859,7.00E-08,9.20E-08,0.084157019,0.398192034,0.144083354,0.164664719,4.44E-08,9.83E-08,0.077590711,0.611264357,0.540384709,0.385333567,-2380.941932,0.57129552
1.282051282,0.124322865,5.214031084,1.605637478,2.972333493,2.280680822,3.134148543,3.524013956,0.501327233,0.917384238,0.054068002,8.709282482,13.15384711,7.37181073,8.037959587,2.300437473,4.533319484,1.224089233,2.41064255,20.58045058,0.132443858,5.08E-08,4.78E-08,0.136413311,0.377349254,0.127936416,0.134614759,7.86E-08,7.49E-08,0.09124215,0.352776606,0.605314551,0.464789668,-2375.671091,0.696886968
1.282051282,0.097571254,4.98816332,3.649817596,3.180588221,3.484439104,4.246101778,3.939924954,0.498455695,0.927203953,0.060856653,6.04869583,17.64242313,6.734636152,12.66568427,0.160885229,1.117850556,0.86000001,9.114749774,8.159043371,0.149612086,1.04E-07,1.01E-07,0.106991522,0.383319961,0.143793355,0.151479467,7.92E-08,8.89E-08,0.064803235,0.303559543,0.499130219,0.281642991,-2342.415616,2.839927462
1.282051282,0.170938464,3.763506736,3.645011159,2.337255499,2.465396669,3.773101743,4.390024478,2.758051174,0.893568374,0.044797666,61.73908155,334.1360413,1.745810334,3.486289918,0.69700492,4.306466941,1.18765868,3.747034143,27.12013337,0.113533066,1.19E-07,6.15E-08,0.154214854,0.421380757,0.146293228,0.120151843,3.09E-08,1.03E-07,0.044425936,0.666922542,0.50901575,0.34560037,-2396.856543,1.761015374
1.282051282,0.118572809,5.053206202,4.094636855,3.119927672,3.724391902,4.572262505,4.833682209,0.527737467,0.953034561,0.026055621,16.09344987,27.85282678,6.172411775,10.05075324,0.040290236,2.534054699,2.929883465,17.17727058,0.508707396,0.159455014,8.79E-08,5.39E-08,0.246853303,0.275352996,0.118288446,0.130236666,5.79E-08,1.08E-07,0.069813267,0.495300146,0.465896136,0.505681011,-2351.192399,0.217895467
1.282051282,0.086245701,6.076721384,3.492916939,2.678141745,3.654922477,4.837819557,3.960508122,1.936569282,0.94095413,0.051409611,16.94648706,127.0422008,0.994260129,2.576312253,0.029196692,2.316445308,1.510320759,3.255380759,11.34622189,0.167716606,4.04E-08,4.55E-08,0.208680748,0.319740889,0.128420845,0.134178291,4.31E-08,7.64E-08,0.041262415,0.491906104,0.495387285,0.381599432,-2390.321504,2.409506192
1.282051282,0.057606248,4.152701148,3.734330415,3.39871856,3.842935886,3.79062861,4.476727516,3.336204409,0.94822981,0.017987631,43.76168781,228.2538948,3.375797427,4.224626207,0.221396854,3.917174911,1.050269169,5.474814174,3.706783799,0.170759449,7.06E-08,8.50E-08,0.18226005,0.323475735,0.118907881,0.129822617,5.78E-08,9.61E-08,0.074773959,0.757150991,0.385118161,0.373328857,-2392.419261,2.466518328
1.282051282,0.181170618,5.308174341,2.7716486,2.489832088,2.953117334,3.213110143,4.719090347,3.732020146,0.87024749,0.033197909,257.130459,184.936546,1.770972038,1.774120581,0.9188663,4.697792101,2.506403848,2.856684127,0.465407212,0.076532135,8.33E-08,9.29E-08,0.161429578,0.410352398,0.171044813,0.12848755,9.14E-08,7.71E-08,0.052153182,0.804274657,0.522506183,0.374264631,-2463.040727,4.496527238
1.333333333,0.102401804,4.30194417,3.185978208,2.537767872,3.069592154,3.604432645,4.006942895,0.770119486,0.910866379,0.060378575,10.85170036,12.10621749,4.988208758,6.913203898,0.161717158,1.456102334,1.038906277,8.094138714,5.993007435,0.115380156,6.05E-08,7.34E-08,0.107010841,0.415584516,0.165264585,0.12346983,6.79E-08,7.07E-08,0.0732898,0.260587133,0.479757149,0.409145268,-2349.925612,3.8017597
1.333333333,0.147840883,5.10908479,3.076360287,2.662719141,2.020235593,4.855741343,3.930604221,0.516931725,0.889123818,0.046415135,9.658924644,243.3249291,3.827970848,20.30220771,1.209393946,3.956222534,1.827145169,10.8293996,0.84859692,0.174107613,5.67E-08,5.00E-08,0.098456977,0.36744301,0.14739224,0.144174915,4.12E-08,6.75E-08,0.068425029,0.454093738,0.692715585,0.417644671,-2373.028337,0.949449225
1.333333333,0.084536086,4.900409614,3.506755716,2.275004994,3.384278237,3.883054452,4.108509454,2.622090315,0.919599655,0.062986942,13.36670673,32.13948373,1.059417075,1.304512655,1.949501868,2.901213206,1.02525859,0.100672207,5.571010405,0.144150486,7.08E-08,6.07E-08,0.091898989,0.461525102,0.129569125,0.102409815,8.01E-08,9.29E-08,0.070446178,0.279629313,0.587340653,0.485131756,-2370.565765,0.414350264
1.333333333,0.100967203,5.151359701,3.292181243,2.481446745,3.195546012,4.037525147,3.801805658,2.285196351,0.874510356,0.008219404,7.933293183,62.58226338,1.04639955,2.884555731,0.379712456,0.044228665,7.517036555,27.71117332,0.369210613,0.152510135,5.30E-08,6.60E-08,0.080318041,0.398056248,0.159441489,0.129796168,4.23E-08,9.02E-08,0.079877667,0.341592297,0.539428941,0.426926604,-2340.815005,0.403096039
1.333333333,0.168817405,3.808938575,4.610882544,1.84216148,2.615369456,4.450826341,3.466380701,1.007023282,0.93599283,0.054014609,34.08389699,34.35428929,7.243203969,8.37902778,0.189437282,2.13835882,1.145671607,5.414720181,20.01509484,0.113385642,6.48E-08,8.91E-08,0.214337687,0.292681971,0.15450434,0.113313983,8.89E-08,8.68E-08,0.111776048,0.270115676,0.407465869,0.310060501,-2397.548009,0.847672081
1.333333333,0.122782923,4.129616315,3.206929498,2.956268049,2.028338084,4.285325668,3.569331715,0.714042332,0.900268296,0.091826048,50.86486393,53.46894749,6.197043111,7.907504964,0.506157537,3.289490553,0.716410612,6.570083774,2.174701631,0.085430066,6.49E-08,1.01E-07,0.203415294,0.40317477,0.121303203,0.138221188,4.07E-08,9.51E-08,0.048455177,0.282986096,0.469253251,0.570973841,-2492.15154,7.943515792
1.333333333,0.060992582,5.267890251,3.760020904,3.199010269,3.834893456,4.168836645,4.072169798,0.670611712,0.89956985,0.046961499,8.841469061,80.24477437,3.130497223,8.841655457,0.193429562,1.098780829,1.008392039,2.411552347,22.79565485,0.135803209,1.51E-07,7.47E-08,0.106644529,0.3053173,0.201314657,0.153635464,1.11E-07,1.04E-07,0.0972844,0.333132597,0.593652717,0.539677814,-2360.76706,0.642965542
1.333333333,0.101461029,4.98262199,4.682152641,1.972415298,4.514422644,3.265387866,5.245219433,2.130494598,0.873816552,0.068596793,7.778934478,338.5108566,0.36788472,2.836482291,0.081909534,1.24757548,0.979318041,5.994137841,8.393490581,0.1731527,9.22E-08,4.31E-08,0.088835514,0.426181162,0.143289783,0.076645998,4.49E-08,6.25E-08,0.0918946,0.583830282,0.681204414,0.255124674,-2380.105884,0.828871074
1.333333333,0.084647863,4.978571479,3.833693265,2.684841609,3.347840922,3.994192658,4.623076583,0.964751386,0.939162713,0.078312929,2.880648872,19.17333794,0.203601858,2.652176145,0.460106009,3.018816608,0.964166393,8.364907234,3.017121939,0.182475951,7.47E-08,8.35E-08,0.133533047,0.367780633,0.167972149,0.105134807,5.18E-08,7.04E-08,0.043103133,0.329930728,0.496929336,0.282122704,-2359.16913,0.596169959
1.333333333,0.10025611,5.247305106,3.57155139,2.284568701,2.841109103,4.25529926,3.718735527,0.925486844,0.932002709,0.069918558,11.30749143,36.22321163,2.297106586,4.222733851,0.062816083,2.234080376,1.223714399,1.287846638,9.216796547,0.131300103,4.16E-08,6.67E-08,0.220810345,0.314001344,0.137822524,0.104782225,3.47E-08,9.72E-08,0.091283219,0.307171289,0.524683812,0.470276559,-2354.734283,2.79692273
1.333333333,0.094849359,4.129308169,3.790270205,2.181168517,2.883973929,2.990805834,4.623388972,4.502326668,0.757896266,0.10767813,97.21086589,199.5067858,0.708298725,2.37793584,0.046875582,7.627359361,1.194036205,3.027285231,1.26060274,0.178256663,7.21E-08,9.61E-08,0.087311229,0.378799002,0.196292352,0.080281828,9.11E-08,9.98E-08,0.079058567,0.447740236,0.726745021,0.456462417,-2429.259349,0.755547841
1.333333333,0.104180417,5.661902217,3.480739342,2.850372313,3.065647857,4.96366785,3.877484625,0.92599545,0.968318615,0.101613204,20.87268391,47.46402725,2.284914596,4.285218728,4.898801925,7.397523932,0.637720828,16.48808829,3.87579238,0.123171477,9.77E-08,6.16E-08,0.12527595,0.399078363,0.128305013,0.149679857,3.36E-08,4.97E-08,0.074489096,0.523423503,0.693326697,0.385939086,-2386.728922,1.631886793
1.333333333,0.159566204,3.722516482,4.533735129,1.867551642,4.84626545,2.82389904,5.39208423,1.480206196,0.970766936,0.064672958,14.35682108,72.28402358,0.99477806,2.96091538,2.533154754,4.672578653,1.427692724,5.266776234,1.067516086,0.090775614,1.13E-07,5.44E-08,0.207123036,0.305971414,0.138931223,0.157684749,5.32E-08,1.05E-07,0.099513639,0.440421274,0.467800499,0.407171704,-2385.074994,2.827235171
1.333333333,0.158960969,5.842321477,4.333244719,2.70653991,3.142138,4.742908444,4.924455707,0.574467352,0.93810836,0.088642923,37.95699675,92.70723286,5.078086717,6.979849384,0.370188654,3.271117312,1.253892659,0.923828084,0.981474405,0.112972223,6.18E-08,1.01E-07,0.110487852,0.431139847,0.151286678,0.108205209,7.17E-08,8.12E-08,0.085907874,0.727883225,0.609608609,0.438064614,-2403.419192,1.17855766
1.333333333,0.175936953,3.250272562,1.635382705,2.166484316,1.994138092,2.59657116,3.878649974,4.650476117,0.939884586,0.051211906,95.90116025,146.1293712,2.999868622,4.143053918,0.508052819,7.541269481,1.277907868,0.270482845,4.567156333,0.075095543,1.04E-07,2.78E-08,0.232698659,0.3703777,0.120708662,0.129880867,3.90E-08,7.11E-08,0.071238327,0.382277145,0.531276176,0.456878171,-2401.571435,1.40386697
1.333333333,0.091598373,5.169136517,4.195794468,3.103178884,4.138679717,4.75859696,4.199081351,0.484342076,0.934526009,0.056892018,35.0157766,84.48613424,10.62515176,15.74472142,0.076362179,3.814921859,0.881181678,9.490403009,9.252067154,0.177871764,8.42E-08,5.16E-08,0.187318114,0.31747667,0.165145655,0.100750385,3.60E-08,5.95E-08,0.051437181,0.568410051,0.674911712,0.277342614,-2377.207839,0.865887187
1.333333333,0.088858474,4.390516424,2.752372514,2.989691595,2.953810961,4.311586974,3.797190629,3.913955723,0.909221355,0.022904437,33.1615367,80.60871967,2.637720503,2.447516116,0.456140098,2.790180541,2.123508184,12.6995373,0.761644265,0.232116553,4.34E-08,5.52E-08,0.168985459,0.242095953,0.146127029,0.137756398,6.54E-08,8.20E-08,0.072918362,0.255558915,0.582274221,0.337416122,-2352.374379,0.649079756
1.333333333,0.139822714,5.110137078,4.782521697,2.077434591,2.835646252,4.158530335,5.146191986,1.163027876,0.942554541,0.067593095,31.78505516,112.2986337,2.064100631,3.842929727,0.467996789,3.080597976,1.566402229,53.78982195,2.59418629,0.17885483,8.91E-08,6.81E-08,0.134934712,0.313101091,0.158968642,0.094057624,5.90E-08,7.75E-08,0.120082807,0.620473626,0.44872674,0.429103175,-2401.088551,1.812848651
1.333333333,0.147072413,4.898955995,2.158106149,2.720015262,2.002036946,3.876626723,3.892474807,1.774889993,0.925677296,0.056012478,10.95316599,35.22664359,1.078161545,2.278359172,1.487857475,6.770572669,1.431355404,22.1146231,0.963860876,0.144056616,9.07E-08,4.35E-08,0.169718589,0.263114848,0.16796307,0.150642617,5.14E-08,7.97E-08,0.104503994,0.498224738,0.43274321,0.516058835,-2357.397651,0.616634763
1.333333333,0.128824226,5.285567262,4.842998142,2.823569306,3.960878808,4.168980582,4.774002463,1.983005365,0.933826591,0.10688396,11.85165577,468.352531,0.642877523,3.801937109,0.101459988,2.93717583,0.647548235,1.266433163,2.119346172,0.165779983,1.01E-07,4.10E-08,0.168972663,0.376029817,0.141183659,0.106389526,6.06E-08,6.75E-08,0.041644082,0.439869725,0.619366734,0.227389161,-2373.670221,0.685085549
1.333333333,0.103988704,5.344292706,3.56264148,2.324505644,3.528150166,3.942040406,3.752185216,0.637908037,0.868991677,0.078913701,27.20717516,83.03761581,5.096822177,8.54778462,0.459913715,4.441590963,0.726384375,4.072935015,4.037928038,0.060894266,6.09E-08,7.14E-08,0.140197413,0.466957198,0.157306927,0.100816637,7.20E-08,8.36E-08,0.073827273,0.464857462,0.540882774,0.381324536,-2391.066834,2.940885034
