L2,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
136.4210526,0.096571703,4.615744661,3.411783295,2.528767853,2.677226115,3.605985577,4.118850382,8.535565353,0.869233829,0.222437832,38.46740832,1.587091983,2.585649549,0.750701791,1.513727141,0.249299636,0.017515976,3.636621994,5.671523901,0.105488645,7.65E-08,7.09E-08,0.078185357,0.431721683,0.200934521,0.108483221,3.44E-08,8.73E-08,0.075186305,0.286559834,0.435091727,0.436741727,-2350.270127,0.960137406
136.4210526,0.1680057,5.963045743,2.687810215,1.60896535,1.86438753,3.853425586,2.897512933,0.409697417,0.849300219,0.155384299,10.15198547,15.86902078,46.12407663,0.712208707,1.874860535,0.495563062,0.013817007,0.281707011,4.585732116,0.114351261,6.28E-08,9.59E-08,0.138753228,0.425324534,0.127031979,0.114556425,4.42E-08,8.62E-08,0.079982283,0.261154928,0.459806361,0.269521845,-2388.613131,7.268313674
136.4210526,0.105140837,4.745153619,2.522972184,1.784909104,2.157236561,3.291731161,3.416964122,0.814421137,0.840711993,0.086557039,8.507915028,4.105057024,10.99967024,0.278759436,3.466428062,0.726197447,0.180328653,0.899522604,1.0381262,0.122245705,5.84E-08,3.44E-08,0.135065264,0.414863017,0.121285592,0.113224582,4.28E-08,9.20E-08,0.093315612,0.281543631,0.568238358,0.369657356,-2349.256232,1.563681165
136.4210526,0.079039682,4.532504247,3.215379923,1.944489346,3.284228818,3.127257033,4.442063138,1.754226853,0.867301596,0.099621639,18.08785339,2.164921843,4.308309088,0.357187767,0.934310113,0.551107498,0.042641771,1.816152883,1.368789578,0.19788149,5.85E-08,4.50E-08,0.122867404,0.339524253,0.152854946,0.108076598,3.44E-08,1.15E-07,0.078795056,0.399145828,0.388019649,0.4025612,-2353.108199,0.44752619
136.4210526,0.180458256,6.244794824,1.506211548,3.257865892,2.318676971,3.727584829,4.109627446,0.718245346,0.854806937,0.036273571,5.102638076,1.790244923,10.14607398,0.241149707,2.719127212,2.375460304,0.158588691,55.36260976,0.634439713,0.284815254,1.03E-07,6.69E-08,0.147118119,0.202044643,0.145896917,0.14763295,6.49E-08,1.62E-07,0.072491721,0.4322452,0.453512178,0.32035732,-2387.981045,1.314144607
136.4210526,0.096923441,4.653824855,2.538696858,1.417391001,2.329872926,3.071018883,3.518181926,3.50400107,0.824529619,0.125551272,63.00822415,2.599148979,3.39936366,0.843600084,1.657080021,0.524427381,0.035431255,1.8117427,2.452324287,0.14573951,5.45E-08,6.97E-08,0.132467448,0.450367871,0.122610781,0.106196391,5.22E-08,7.19E-08,0.042617751,0.235710746,0.501631613,0.366490843,-2342.289345,1.254287119
136.4210526,0.126122701,3.211813377,3.650125309,1.794094517,2.618204696,3.117289788,5.263403622,1.383675734,0.814078038,0.110513014,80.62592936,3.816748052,6.303999292,0.023246525,1.247020079,0.419945147,0.064610701,4.066412522,24.98303913,0.212530539,1.32E-07,8.58E-08,0.092656494,0.299906804,0.148555389,0.135632805,9.04E-08,7.73E-08,0.110717583,0.252517582,0.601458011,0.356581767,-2403.92695,1.383432336
138.9473684,0.098389596,4.64195459,3.017095484,2.229826074,3.177950179,2.80483963,4.784014471,0.646709499,0.897790791,0.178862114,17.8735322,4.886025506,12.74270898,4.218718365,3.327968255,0.378802834,0.056541472,1.294314789,6.965095758,0.18546179,9.48E-08,5.55E-08,0.066334994,0.390518753,0.157618642,0.150762946,4.42E-08,8.95E-08,0.049302591,0.325842584,0.49109068,0.497931377,-2395.438171,2.933562881
138.9473684,0.100877722,5.497305872,2.341839703,2.112976693,2.986307958,3.701033309,3.923460075,0.85051622,0.871545963,0.102000561,209.8522024,6.704817505,7.498609286,0.202408583,2.483097684,0.679510538,0.031976311,4.465908245,0.716549477,0.160365721,7.52E-08,5.37E-08,0.150296692,0.332446179,0.184175237,0.095001062,7.77E-08,9.24E-08,0.07771481,0.532545008,0.476175382,0.250227079,-2521.273176,20.2837616
138.9473684,0.106189581,4.776327079,2.191500836,2.772825208,1.711191226,3.292924464,3.554637175,0.501953182,0.836742977,0.118449418,60.4459104,17.75864223,25.84949793,0.644795237,1.734719395,0.602066437,0.050984654,20.13050627,0.835086303,0.119788287,5.11E-08,6.62E-08,0.107152438,0.410960228,0.154030249,0.099550437,6.73E-08,8.75E-08,0.108518089,0.281050584,0.399516922,0.45176247,-2373.100586,5.42463188
138.9473684,0.121167398,5.084781861,4.110517113,2.331235958,3.365245913,3.614881931,4.565542592,1.601145882,0.866402128,0.111406981,65.06184129,3.284151793,4.927637307,0.084656513,0.343763699,0.629071258,0.024673985,5.085152648,0.378261215,0.218752508,8.44E-08,7.32E-08,0.145761491,0.317486513,0.133970273,0.111792664,1.20E-07,1.56E-07,0.072236117,0.293320659,0.679731269,0.397992469,-2366.784526,0.771638393
138.9473684,0.066812744,5.436130221,4.309278905,3.058307511,4.377924755,4.038571038,4.871877227,0.401573768,0.856818434,0.093131393,4.621060079,3.836249149,33.08809068,0.08226323,0.031910138,0.517982617,0.166775841,8.501598417,16.5210185,0.192516645,9.93E-08,7.86E-08,0.09041825,0.320134049,0.153067147,0.191464606,7.51E-08,5.81E-08,0.052398991,0.552996084,0.580225019,0.401477664,-2360.612391,0.681305266
138.9473684,0.123953874,5.292558158,2.82410398,2.849529716,1.328064437,3.569934239,3.480481498,0.961167035,0.811284363,0.1510368,11.86887963,2.06451427,6.440637976,0.138150624,4.49648922,0.495968843,0.237754938,0.209772021,4.016632891,0.165631419,9.12E-08,4.92E-08,0.139035382,0.368386669,0.113874206,0.116669685,1.03E-07,7.51E-08,0.096402319,0.317031019,0.600655141,0.43291055,-2385.694188,0.735193145
138.9473684,0.100390852,4.557705218,3.866042481,2.371620966,3.653727402,3.641628701,4.777129721,0.573881392,0.874750393,0.112476341,21.60170467,7.688546042,16.62043596,0.09678933,1.566934958,0.500257334,0.067135604,4.159887518,0.476863395,0.206958159,9.05E-08,5.88E-08,0.150250498,0.294271829,0.161460896,0.124731806,7.76E-08,1.15E-07,0.062326469,0.398342203,0.612442427,0.363561005,-2329.352847,0.18503444
138.9473684,0.158474045,4.884452897,3.394242941,1.566312046,2.370510727,3.659442034,3.312979641,2.465653274,0.819406564,0.047140736,30.669069,1.963764222,3.453235548,0.669836683,1.608305956,1.450552246,0.098460474,10.11478183,2.561664516,0.12690964,1.23E-07,7.65E-08,0.097082234,0.370393709,0.164121799,0.18219636,6.91E-08,1.03E-07,0.059295886,0.435453702,0.461179548,0.349599147,-2355.607189,1.754998966
138.9473684,0.420679982,6.958987056,2.50389019,5.791490414,1.147603948,4.439563697,4.069247993,0.612182173,0.675642952,0.284946492,490.5707871,10.66618368,13.45332867,0.240267418,1.29922794,0.244641462,0.066134051,2.440075185,0.695397913,0.118316046,4.93E-08,8.37E-08,0.174714729,0.407199938,0.132895927,0.075012877,6.41E-08,6.19E-08,0.091860224,0.701967921,0.581453376,0.483475663,-2495.134263,19.5618719
138.9473684,0.081848455,4.785219432,3.352078272,2.584080252,3.486559356,3.92193192,4.489387032,2.511150023,0.883320137,0.089209048,9.586228416,1.101266632,3.284096828,0.045598289,0.96558398,0.527825298,0.068877823,1.856112718,3.85249442,0.175772043,1.03E-07,6.75E-08,0.195914434,0.320357872,0.134548466,0.101085399,3.96E-08,7.89E-08,0.072321497,0.464426882,0.326204087,0.462235749,-2360.351269,6.485160406
138.9473684,0.088633958,4.708647109,3.58553117,2.317079039,3.397506217,3.602105383,4.525391359,1.694392393,0.85485414,0.151288397,19.08953961,2.043270401,4.555688486,0.10246571,1.107534806,0.333295969,0.007111107,2.393428823,4.413476505,0.092118361,1.14E-07,5.33E-08,0.171259873,0.425803916,0.114232283,0.123693017,4.43E-08,7.71E-08,0.072892261,0.339284573,0.363145766,0.290296826,-2347.506338,1.345871847
138.9473684,0.089556762,4.098206021,2.544193127,1.728377988,3.200985025,3.205414795,4.385685874,1.863299981,0.882262151,0.056508846,233.2200504,6.575528219,5.976954868,0.59511718,4.087262431,0.87248683,0.232314485,3.665531949,0.630602738,0.205526688,4.44E-08,7.75E-08,0.133943393,0.356967709,0.126454067,0.112510944,3.80E-08,8.98E-08,0.06459695,0.360010758,0.578566024,0.431314352,-2365.256286,2.138908561
138.9473684,0.09282833,4.658940433,2.278856437,1.850387285,3.233379198,3.268723492,4.106129517,6.217557769,0.878162361,0.091045717,22.08240964,0.894700977,1.958908658,1.275759753,2.791549788,0.78035761,0.04076736,2.304366363,0.390206718,0.115832805,6.40E-08,5.13E-08,0.171615687,0.47298882,0.113083414,0.084514734,6.44E-08,7.07E-08,0.04196429,0.490486888,0.517696384,0.477247821,-2369.43539,0.312202189
138.9473684,0.135333388,5.554306528,2.653973746,2.049205129,1.681361835,3.665124647,3.063368897,1.139950233,0.802427613,0.155846785,92.78870339,5.405634424,6.974055206,0.566534582,1.283717006,0.484002575,0.034024339,1.995750326,4.090036945,0.129062724,1.22E-07,6.61E-08,0.06647237,0.45729789,0.138903288,0.132111646,7.31E-08,8.25E-08,0.076151738,0.239375178,0.505989951,0.329046775,-2350.508033,0.523965012
138.9473684,0.115885211,5.098849133,2.249144284,2.549408165,2.304644161,3.597100796,3.806862734,9.386642363,0.833485346,0.103818328,76.63516151,2.478015022,2.852349836,0.44700823,2.308352721,0.462835895,0.07365899,31.18049356,22.58681585,0.1275554,6.73E-08,8.81E-08,0.170245538,0.239732613,0.204652985,0.161123056,6.67E-08,8.79E-08,0.096690098,0.275127009,0.623372587,0.362325313,-2358.82257,0.729726317
138.9473684,0.096835377,3.671375919,2.401291194,0.964289873,1.82646174,2.870917021,4.03524723,1.125104658,0.857022812,0.113570978,26.04956184,5.962327597,8.665685166,0.657664592,5.930846072,0.721134078,0.065901952,6.923663952,2.009289593,0.162905396,6.63E-08,6.22E-08,0.17764479,0.261094578,0.177843241,0.147882113,4.12E-08,8.65E-08,0.072629627,0.51524358,0.470504847,0.542554193,-2361.674906,1.742283235
138.9473684,0.060040083,5.038924351,4.080196584,2.898106198,3.929093188,3.87101923,4.705999254,0.763009477,0.8743933,0.07001615,10.60981112,1.433903817,7.831887789,0.38091919,0.054044519,0.787176612,0.859734812,8.642756374,1.572269436,0.12180438,9.26E-08,6.72E-08,0.074697532,0.428513968,0.126845047,0.160697492,3.60E-08,6.70E-08,0.087441318,0.558014462,0.54000844,0.380707532,-2361.611403,1.512624463
138.9473684,0.091083384,4.511499791,2.121602592,1.090537373,1.608867147,2.64965654,3.231343158,8.257451858,0.783112815,0.108164119,14.75579924,1.215402396,2.540413692,0.646568678,3.03388869,0.622368751,0.080148594,9.31352819,69.28841301,0.237081499,3.20E-08,6.40E-08,0.094472781,0.302844371,0.123810527,0.169024928,3.39E-08,1.02E-07,0.072765662,0.326617967,0.516550683,0.332201579,-2360.626472,7.948661151
138.9473684,0.294847274,6.015238014,6.597358248,1.543384924,3.723545831,3.470361284,6.95050572,1.101475135,0.930692975,0.345750537,54.17684595,1.416621398,4.797552497,0.018849413,30.82126501,0.397715791,4.901551878,10.53864967,2.308466699,0.15461777,7.07E-08,4.55E-08,0.264992974,0.243113416,0.154198876,0.126641261,7.53E-08,6.04E-08,0.056435451,0.09157092,0.520129937,0.492843219,-2446.236104,0.488488706
138.9473684,0.113587702,5.223926354,4.007312266,2.739883197,4.135714548,3.915576858,4.925779931,1.632478942,0.884749917,0.103558635,18.83829989,1.155807737,2.940089416,0.21272319,1.778528661,0.524166304,0.295932328,2.213185159,3.160295455,0.243826231,1.10E-07,6.90E-08,0.118338515,0.273948498,0.165776048,0.128714296,5.90E-08,1.27E-07,0.069396047,0.644190244,0.456861096,0.493393942,-2354.884046,0.581585923
138.9473684,0.123236069,3.940019505,3.771038248,1.957936311,2.839227587,3.299866604,4.367528854,0.482625273,0.848125899,0.08782158,176.9302118,19.10214788,23.98527867,0.014810185,2.093421219,0.472901898,0.043207503,1.104280767,20.77533581,0.178454324,6.63E-08,6.98E-08,0.131385681,0.405003856,0.14125064,0.081770398,5.30E-08,5.61E-08,0.062134857,0.484722793,0.547811167,0.483359042,-2431.091056,0.429308861
138.9473684,0.123164029,4.86691794,2.548480895,1.637466854,3.045474483,3.212072341,3.918212843,2.103142268,0.865069215,0.088433259,11.49322525,1.863207562,4.091454531,0.57893499,2.854479349,0.675841913,0.139233258,10.68268955,9.788536052,0.213788053,1.26E-07,1.10E-07,0.099442991,0.316925353,0.180774633,0.109906841,7.31E-08,6.21E-08,0.079161758,0.297016593,0.520288619,0.380206906,-2343.429876,1.005722101
138.9473684,0.133326513,5.572853349,2.484425549,1.319232835,2.172297705,3.53226772,2.963381253,0.536141132,0.810238085,0.071123187,116.8143148,16.18178708,22.68274552,0.136631973,1.28915717,1.075007142,0.027812887,2.583249962,0.544991201,0.183086303,7.13E-08,1.01E-07,0.127222209,0.347622018,0.133670489,0.099636331,5.88E-08,8.04E-08,0.10876234,0.37014031,0.33170674,0.332065604,-2472.283211,14.58283714
141.4736842,0.095265735,4.458788348,2.860856851,1.56750412,2.844669342,2.975830524,4.045249876,0.693108468,0.830025382,0.116971284,35.90844526,8.238863968,13.30931135,0.666569262,1.611719189,0.476292489,0.051164717,5.744253928,0.349005326,0.119331936,6.04E-08,5.02E-08,0.077644287,0.430276314,0.156245466,0.158841622,4.33E-08,8.77E-08,0.057660132,0.402493627,0.4364929,0.349863816,-2340.208798,3.071470017
141.4736842,0.292423156,4.472104142,3.271735438,2.76430274,4.412265994,3.588270195,5.073990993,0.251683108,0.75326101,0.143882365,1588.876218,9.277991871,2.33010059,0.266996963,45.37152952,1.10306108,0.276138808,2.242700424,3.954766603,0.196143452,9.22E-08,6.42E-08,0.092547894,0.374552232,0.145472658,0.123734613,3.28E-08,1.13E-07,0.067548849,0.806443548,0.667960571,0.725755505,-2486.215018,3.112550792
141.4736842,0.10880163,5.689740598,3.070409273,3.583483068,2.46963049,5.051648981,3.650838404,1.149124464,0.851911224,0.130563486,32.14808018,4.341260248,7.273157486,0.121762403,0.432759886,0.398257967,0.094744348,18.14361312,0.416698169,0.164485317,9.33E-08,5.69E-08,0.132006551,0.359975726,0.156363973,0.117181723,8.88E-08,1.25E-07,0.069986346,0.337450973,0.484123804,0.35345187,-2372.165004,1.031071876
141.4736842,0.13657805,3.956755945,2.71799471,1.02549149,2.169262142,2.818111692,4.196281412,1.588806404,0.849742721,0.036087573,303.1944774,7.412036776,6.337781905,0.693349804,2.011951372,2.144277779,0.359222719,0.994687694,0.348311802,0.155848921,9.31E-08,7.18E-08,0.096575297,0.434634274,0.116310222,0.112691182,5.26E-08,5.66E-08,0.083939831,0.276162698,0.464123667,0.266945197,-2375.171858,1.774606407
141.4736842,0.106731823,4.827515777,2.840940095,2.200226243,2.441181846,3.826734996,3.363131357,0.80442531,0.842198239,0.072175307,38.37506528,7.003182772,12.30921429,0.157749181,0.987518565,0.803675489,0.277488207,1.20041759,0.345177816,0.195074473,1.19E-07,9.58E-08,0.120866982,0.33534077,0.146338035,0.156754033,1.15E-07,8.64E-08,0.045625291,0.265078082,0.608364916,0.383902098,-2345.133297,0.215498204
141.4736842,0.133746641,4.351062086,4.758280643,2.274705818,4.771400162,2.748925006,5.5527812,0.919317633,0.853137101,0.121827182,51.8065812,4.636948619,8.23542885,0.151402929,2.483448154,0.328537575,0.081506465,7.218286577,9.885136331,0.163282375,9.58E-08,6.81E-08,0.174906109,0.283120212,0.165262157,0.128917184,8.47E-08,7.07E-08,0.084511644,0.362353483,0.653164408,0.345767074,-2421.363568,3.705608719
141.4736842,0.144911325,4.881195915,5.648924997,2.265919065,4.906890976,4.516331768,6.41749572,4.849618749,0.958319525,0.050340901,156.6750302,1.117771481,1.70048868,0.046610683,2.479543451,2.249267253,0.108494148,4.54193694,8.672827723,0.178646849,9.40E-08,3.97E-08,0.246357897,0.247391113,0.117289567,0.163527173,4.36E-08,1.14E-07,0.046787109,0.626775395,0.667342245,0.506051877,-2392.786932,3.717675506
141.4736842,0.134137577,3.960030599,3.229097331,1.879428991,2.996100624,3.688316331,4.477130566,0.724578913,0.902351154,0.090800785,20.27340648,7.779682479,15.75984683,1.227546621,5.655308133,0.476115908,0.177723246,5.666525145,1.557847391,0.123483106,6.61E-08,7.83E-08,0.150144825,0.400684334,0.123426974,0.107420662,7.21E-08,9.42E-08,0.094839789,0.322914909,0.408354588,0.369708663,-2367.93711,1.552746472
141.4736842,0.065809212,5.607323128,3.134582625,3.612609113,2.949933782,4.128870138,4.123040763,0.649386545,0.843660063,0.121390647,38.45937329,8.577397517,18.7110311,0.07366953,0.999109748,0.273144758,0.029077327,3.264465017,13.54172019,0.072622012,9.91E-08,9.26E-08,0.111508281,0.412440792,0.169851988,0.149833035,6.05E-08,9.02E-08,0.083743548,0.329689582,0.496533803,0.426373246,-2418.814078,4.181297508
141.4736842,0.065492929,4.930939367,3.458635428,2.822928804,3.612309449,3.790926851,4.336362009,7.643194542,0.874326727,0.042333012,9.956683097,0.626982174,2.062497933,0.88862617,0.377231436,1.109467875,0.005509592,3.304064265,0.49203187,0.064249351,1.09E-07,5.69E-08,0.196791112,0.458736754,0.114052886,0.111718606,5.64E-08,6.10E-08,0.054451008,0.443165502,0.52252098,0.272115009,-2369.333455,0.638921367
141.4736842,0.086293635,4.80149448,3.413189856,2.617003279,2.860524673,4.031182958,3.937474638,6.165361715,0.873381887,0.102136374,31.68529625,1.669781226,2.820977171,0.584003852,0.861386503,0.463905518,0.064430738,0.703289457,0.117801807,0.196491111,5.34E-08,4.89E-08,0.12131965,0.371185761,0.110995651,0.153310599,4.49E-08,7.17E-08,0.04669701,0.296873721,0.341632105,0.422414717,-2337.871677,0.683911065
141.4736842,0.124895959,5.958061689,3.323943309,3.202905961,4.28108668,3.428560926,5.018198697,0.89923044,0.826481557,0.073476195,449.3048494,5.949122449,4.915445541,0.020150847,0.113850798,0.880732677,0.107559974,30.40467515,0.656554394,0.113810297,4.90E-08,6.35E-08,0.099774804,0.348180592,0.180752773,0.130143416,8.75E-08,9.11E-08,0.127337828,0.884532975,0.515366076,0.485918276,-2489.157098,1.185023163
141.4736842,0.096958417,4.257450306,3.902064889,1.391712227,3.146174815,3.489412308,4.414269807,0.464418107,0.855960198,0.043376687,4.598298932,6.48503089,27.45362003,0.340696927,1.463525287,1.549577423,0.129010568,139.4929242,0.256818718,0.061410953,6.71E-08,5.95E-08,0.195762669,0.370410474,0.168637564,0.134020882,8.06E-08,1.05E-07,0.069757147,0.30809962,0.479382568,0.490986568,-2386.971048,1.203400294
141.4736842,0.152897168,5.570985195,3.052398613,2.100068501,3.125318312,4.209434321,4.248152518,13.35934576,0.899089929,0.046922807,288.0992203,2.576389637,2.819743995,0.176196824,1.977391711,1.64567049,0.076492272,19.86335766,0.570944086,0.212275631,6.39E-08,4.48E-08,0.16207438,0.254790048,0.188264541,0.114755523,5.19E-08,8.47E-08,0.067839632,0.383550366,0.592959787,0.456408427,-2382.860446,1.564209453
141.4736842,0.063986225,6.23823807,5.223943681,4.006583372,5.035052126,4.954227126,5.52243156,0.98659392,0.952080055,0.115081695,26.74507728,2.118358715,5.286758532,0.470771331,1.421369795,0.319277371,0.489028699,5.906753176,22.16780437,0.121915938,5.01E-08,9.21E-08,0.215513823,0.348220257,0.141447999,0.089831902,4.15E-08,9.99E-08,0.083069796,0.563966306,0.588107633,0.449030291,-2384.866585,2.569466847
141.4736842,0.142907772,4.370483707,3.694274,1.365832295,3.288732556,3.50107925,4.326076247,0.806004012,0.848112024,0.114759311,23.25625183,6.001907414,11.07561218,0.343808026,0.932747931,0.507705678,0.035273282,1.467651121,0.666484,0.108975479,1.07E-07,4.01E-08,0.193415453,0.418525822,0.096779071,0.101708405,4.87E-08,7.13E-08,0.080595503,0.405269937,0.506359775,0.289388541,-2358.377496,0.934593054
141.4736842,0.111762351,5.224168558,3.411200119,2.66367031,3.755679812,3.757562435,4.205782646,0.825838855,0.86104043,0.037732512,4.745420624,2.22915062,9.373358513,0.335590584,0.533194304,1.249591497,0.052002676,1.435608865,1.363691362,0.155729318,5.89E-08,3.96E-08,0.152933206,0.446306773,0.103917847,0.084717284,3.04E-08,6.66E-08,0.056395376,0.422175079,0.403046948,0.334797316,-2349.86369,1.160797553
141.4736842,0.102747077,4.603927048,3.040416802,2.402034058,3.314339502,3.599841763,4.515862796,0.450894972,0.89446441,0.102846414,3.504361596,7.440662118,32.29526691,0.701765802,3.59544916,0.408926882,0.080479561,9.832051877,1.205245783,0.195011922,5.22E-08,5.31E-08,0.154476279,0.361143526,0.107661638,0.118104904,3.11E-08,1.02E-07,0.063601492,0.321088299,0.488491912,0.325355022,-2352.702596,0.392829067
141.4736842,0.087628467,4.407134645,2.267556012,1.297586355,2.592487045,2.771972114,3.556557669,0.930159453,0.854296823,0.153796531,21.77963176,4.41834971,9.134068729,2.219560588,3.114897279,0.475839507,0.034363723,0.741391354,4.210592083,0.124243322,7.11E-08,1.04E-07,0.197387347,0.33722431,0.123732163,0.16493422,5.70E-08,7.47E-08,0.052478332,0.327835054,0.440877629,0.397254359,-2366.224465,0.945042883
141.4736842,0.125559959,5.324985023,4.084919455,2.266741035,3.7286701,4.276714185,4.416706427,0.749797704,0.849495184,0.150118137,23.05148516,9.665879609,15.69310241,0.117496216,4.194184379,0.403795892,0.008891403,54.77371772,0.559561507,0.208607408,8.08E-08,5.90E-08,0.109437271,0.28384444,0.174820143,0.141386472,4.88E-08,1.04E-07,0.081903974,0.388036801,0.686900025,0.418306633,-2360.733742,0.233301929
141.4736842,0.082874184,5.371672574,3.30684037,2.45315025,3.053731589,4.800031103,3.907658421,1.697086586,0.871783373,0.099261122,80.90575663,3.535916995,5.35378526,0.10138247,1.051032548,0.532558166,0.077411141,5.829803376,3.737715906,0.18660797,1.08E-07,8.32E-08,0.085789346,0.250673958,0.181101097,0.178636033,6.19E-08,8.06E-08,0.117191263,0.415170908,0.412189938,0.379428944,-2354.798327,2.069759549
144,0.143667142,4.315074343,3.279148868,1.974419852,3.227464899,3.459005026,4.650647235,0.969341181,0.875967422,0.064833078,14.04937216,3.892383,9.456410629,0.202297296,4.035816096,1.096739311,0.110772764,28.86116677,8.767168686,0.236478497,1.10E-07,8.22E-08,0.221007895,0.190251729,0.13987586,0.130132737,7.08E-08,7.44E-08,0.082252945,0.387117895,0.484323434,0.346615543,-2346.770094,0.550331808
144,0.162987337,3.534178396,3.534998341,0.586952838,4.300636063,2.540499009,5.055562421,2.353120625,0.838635693,0.042840784,221.6843297,4.075910205,5.333102014,0.277608572,3.956472717,1.470588193,0.121687418,3.960016561,4.154032532,0.116457346,7.24E-08,5.78E-08,0.083981349,0.488986387,0.127296515,0.10287389,6.49E-08,5.68E-08,0.080404261,0.470723019,0.497279517,0.330376751,-2392.962963,2.283273399
144,0.124978567,2.939637732,3.193256792,1.581823822,2.052285746,2.485935808,4.952511699,2.888389453,0.83313241,0.206600465,74.68426293,2.572307421,3.560386826,0.972821237,4.081293409,0.370060235,0.022669959,4.676340278,1.963011639,0.153185871,5.44E-08,5.46E-08,0.15984207,0.339300161,0.136573545,0.141683919,8.77E-08,6.92E-08,0.069414168,0.320359645,0.449641874,0.305402246,-2347.325994,0.679564931
144,0.106825454,4.531851626,3.379968189,2.423735471,2.813073717,3.908085814,3.827618959,0.569315667,0.850034663,0.126245742,15.15288748,6.792461743,16.89187841,0.803130764,1.718141116,0.405084485,0.063887176,1.14337767,0.772648649,0.160426223,9.31E-08,7.34E-08,0.107284772,0.339697092,0.167419643,0.174705009,1.27E-07,8.99E-08,0.050466877,0.345287106,0.491169482,0.310882032,-2335.833976,2.724948194
144,0.116558405,4.64457096,2.670939226,2.603047995,2.772221021,3.717156048,4.424380037,7.119558837,0.8893275,0.021889498,102.8723198,1.96385396,2.491346514,0.765437429,0.491418694,3.104494938,0.019262564,22.20453891,1.582721586,0.182813786,1.05E-07,4.75E-08,0.083905622,0.404943953,0.141674867,0.092314137,7.57E-08,7.52E-08,0.094347332,0.604085537,0.387190533,0.382712456,-2349.210021,0.687051169
144,0.097527634,5.969453282,4.289114497,2.85550297,3.783488586,4.262413298,4.723409904,1.610121082,0.868590954,0.101275766,34.21835802,4.99172746,7.320142459,0.073840109,2.664611338,0.555765217,0.089961119,14.59699647,0.366707442,0.192782223,9.84E-08,4.32E-08,0.169248485,0.281387503,0.157587009,0.125936045,3.14E-08,6.65E-08,0.073058496,0.358282551,0.545870956,0.463093233,-2375.843947,0.503092752
144,0.14372793,5.841342561,2.900949468,3.45647059,2.833683029,4.513762183,4.067545507,5.459737722,0.848843672,0.128651845,46.42811061,1.047760744,1.849449998,0.802360757,3.658767459,0.412884447,0.130144855,3.202232095,4.844687515,0.148749944,4.13E-08,5.28E-08,0.166636428,0.427608177,0.092164899,0.092847797,4.05E-08,9.34E-08,0.071992527,0.665393792,0.581601877,0.298639285,-2367.02031,0.823821123
144,0.067459084,4.738311647,3.102585052,2.252240766,2.864226745,3.553149638,3.968838453,3.438534983,0.827414155,0.104765742,9.868118784,1.07678004,2.958801532,0.066008804,1.235245314,0.491039736,0.047276924,3.072566163,0.446289227,0.219072806,7.60E-08,7.14E-08,0.085873239,0.322784551,0.141498356,0.094838918,7.10E-08,1.01E-07,0.135931811,0.336226485,0.681928962,0.287981114,-2349.838646,0.781772804
144,0.154178898,4.700982757,1.72807007,1.653214334,0.564797324,3.978449036,3.099971238,1.090667292,0.832796755,0.122115502,29.31561774,4.162112233,7.981550287,0.542838562,4.668262063,0.748574598,0.109947823,1.328345213,0.668206285,0.145711798,1.39E-07,8.00E-08,0.181116808,0.348927868,0.125021707,0.151016578,4.98E-08,8.93E-08,0.048204883,0.296050541,0.555013485,0.323815394,-2354.913331,1.518993923
144,0.159827248,4.527231436,5.164454095,2.164860246,4.213772213,3.803006761,5.966213387,1.022191325,0.884342237,0.109983012,148.3990834,3.815373427,4.382284877,0.246223544,1.979565771,0.56501619,0.264470301,2.310296164,6.163647154,0.096275442,1.17E-07,9.86E-08,0.155589205,0.343184378,0.162780401,0.161224021,6.35E-08,1.05E-07,0.080946168,0.874275934,0.470934703,0.48118221,-2397.010473,2.140489525
144,0.072394546,4.991052627,3.415833697,3.059669207,3.064887224,3.625527619,4.244921819,0.846084158,0.847931724,0.088511666,6.882388497,2.396188022,9.640588795,0.197869052,1.669174995,0.473267252,0.23033826,7.002540725,18.9295996,0.13843893,6.33E-08,5.75E-08,0.186910304,0.389423543,0.148728733,0.089414432,7.39E-08,6.62E-08,0.047083796,0.36949191,0.570684125,0.371790271,-2368.856272,0.303208499
144,0.128072105,3.942008481,3.479015425,1.0947449,0.322238219,2.84413657,4.001891869,0.76011083,0.778801536,0.340459448,172.6028695,12.52515272,14.78842792,0.343133699,4.860320689,0.296428319,0.005258931,20.69495481,9.403619127,0.120009069,6.02E-08,5.62E-08,0.162787325,0.298521014,0.13387236,0.15908305,8.82E-08,8.61E-08,0.125726891,0.244515783,0.464514581,0.589568362,-2377.350031,1.092663785
144,0.13840156,4.189854157,4.132863582,1.60258302,3.290535828,3.393840022,4.699632938,0.726090425,0.847640097,0.129060727,213.1842653,9.924351243,13.41865471,0.015361455,1.053100613,0.62594154,0.041204533,5.315052984,1.040435939,0.051973786,4.11E-08,5.27E-08,0.185536734,0.392899128,0.160954811,0.137463366,7.56E-08,9.56E-08,0.071171911,0.415648627,0.53484987,0.585006553,-2371.139502,0.576253594
