theta,sigma,b1,b2,b3,b4,b5,b6,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
2.171717172,0.146716087,4.59033017,3.747329294,0.606888956,2.73340084,3.4351685,4.204381006,0.832296845,0.028537217,44.03078105,181.8837226,2.097279612,3.880723555,0.347558175,1.916313935,3.173612568,0.135211058,6.297073259,3.338798155,0.09817276,7.21E-08,7.31E-08,0.159236207,0.338459462,0.150015897,0.15563476,5.74E-08,1.10E-07,0.098480602,0.352328575,0.536475705,0.45155543,-2367.586783,1.674911795
2.171717172,0.069711813,5.738444524,4.775671369,3.788474599,4.244672401,4.852590786,5.014299639,0.911735711,0.114967193,28.67315827,165.3567961,1.1583413,2.903219505,0.446303126,0.080582932,0.388400087,0.285305666,4.35132018,0.990492277,0.10933412,8.79E-08,1.08E-07,0.10470675,0.387463018,0.178233068,0.112490429,9.25E-08,7.81E-08,0.107772248,0.540735793,0.719084955,0.382467507,-2353.615338,0.228236438
2.171717172,0.112711798,4.431194275,3.601231093,3.480457415,3.247849698,3.846998342,4.931033697,0.893208147,0.064505861,21.86219702,50.35524672,2.691205012,3.840285964,0.237763625,2.712593823,0.611008284,0.136264105,3.469966825,1.626834603,0.158037639,4.43E-08,3.58E-08,0.159921984,0.322020442,0.169312872,0.110054578,6.10E-08,1.07E-07,0.080652238,0.336101512,0.443211909,0.348148177,-2350.850399,0.377042464
2.171717172,0.105811943,3.541842231,2.910737176,2.047909742,2.835333722,3.088186839,4.352416279,0.873558676,0.040887689,260.6767842,167.4061185,5.567593602,5.094971567,0.673322898,3.697940263,1.229767531,0.297661897,1.638779958,1.54229231,0.179346184,6.60E-08,3.54E-08,0.083909575,0.444729792,0.138098993,0.119207987,9.79E-08,7.95E-08,0.034707191,0.559807031,0.473554657,0.428249672,-2355.611115,2.632044023
2.171717172,0.146148752,5.451479429,3.429310184,1.385177425,2.470029795,4.055062528,3.186620694,0.84367941,0.081548977,36.9944762,72.10509043,2.565530432,3.73867989,0.23385993,0.216526714,0.926745144,0.22028142,0.697882323,1.202799759,0.146258851,9.98E-08,7.48E-08,0.063110713,0.464652207,0.116088154,0.143806008,8.16E-08,1.33E-07,0.066083678,0.239909082,0.465922929,0.376868695,-2342.632517,0.410621951
2.171717172,0.133653552,4.125394894,2.578184953,1.415914628,2.50064387,2.411737146,4.731873614,0.764213157,0.070598864,131.013016,13.8039739,5.794130447,2.738409775,0.287674663,0.900832639,0.777203325,0.033209703,2.228261861,0.615313285,0.094670326,5.84E-08,6.57E-08,0.229131786,0.303478116,0.197476948,0.088069208,8.57E-08,6.91E-08,0.087173337,0.320313657,0.402626854,0.373459889,-2358.538277,3.308689357
2.171717172,0.114485294,4.499464084,3.796323971,1.759503764,3.230377075,3.617811991,4.442849406,0.852666897,0.116837508,71.54049564,51.81280726,2.962048344,3.362102114,0.226062693,0.283741444,0.518511454,0.039191951,11.04181789,0.256209873,0.164291127,8.18E-08,5.40E-08,0.081232998,0.31930511,0.194006801,0.181614134,6.15E-08,7.54E-08,0.059549557,0.384766155,0.384409429,0.392395134,-2319.506385,0.566145128
2.171717172,0.115610343,4.92509235,2.491264444,1.742298695,1.721925293,3.228997553,3.580092919,0.812024846,0.146610897,192.8131924,85.82112834,4.266207321,4.233914203,0.591119285,1.097919644,0.495718241,0.029701886,10.56717762,0.541576744,0.137678607,9.18E-08,8.10E-08,0.091337825,0.353702002,0.135010612,0.229864844,6.85E-08,9.66E-08,0.052405773,0.27939931,0.412235081,0.445535976,-2329.700121,0.287152423
2.222222222,0.094414966,4.425011351,3.999131269,1.065004741,3.404611451,2.833621516,4.849999864,0.796020429,0.085788408,32.94138859,17.4703067,4.152363768,2.755723018,0.1849867,0.451200153,0.651063127,0.045452557,3.935073192,0.236466286,0.298119622,7.32E-08,2.71E-08,0.142861744,0.279848194,0.124316214,0.093489033,4.87E-08,9.66E-08,0.061364946,0.197022874,0.524256725,0.358720948,-2358.808249,2.593528388
2.222222222,0.06506756,4.195505987,3.50460524,2.69861421,3.226584179,3.469756438,4.743175648,0.849446798,0.107702327,94.43249443,65.27852057,2.932601623,3.453502968,0.453066188,1.069987731,0.335353436,0.075178938,1.542868483,0.889184675,0.095921126,1.03E-07,4.13E-08,0.135674053,0.371316683,0.154996286,0.13308639,8.21E-08,8.84E-08,0.109005147,0.305550757,0.476243172,0.310389227,-2376.776756,0.46926927
2.222222222,0.110360553,5.014553625,3.431070697,2.115100154,2.930242869,3.912950148,4.560086792,0.875609196,0.180623952,62.647096,26.36302471,2.054993805,1.40634605,0.08245486,3.160288195,0.456983339,0.111830193,0.600058444,0.670340767,0.112180347,1.01E-07,9.56E-08,0.198723816,0.347342829,0.161644693,0.104427281,1.32E-07,8.28E-08,0.075680622,0.430455355,0.503319296,0.738090208,-2375.425057,0.386324204
2.222222222,0.0704244,5.031396746,4.160575157,3.038398752,4.03413136,4.060473314,4.760023246,0.889813359,0.068250407,17.16251667,22.41913966,2.061999997,2.732838737,0.067478528,0.257250194,0.46011751,0.163211144,2.646995043,0.288704648,0.22370397,9.45E-08,5.01E-08,0.106378593,0.273124322,0.117038927,0.167557426,9.97E-08,1.42E-07,0.112196374,0.322885425,0.386649993,0.435192922,-2335.714844,0.730067748
2.222222222,0.141802696,3.761410615,1.572883488,0.751716351,1.336496616,2.802147962,3.43609062,0.826378979,0.102800456,116.040811,285.3988955,5.533863298,5.366406758,1.818804608,6.40869216,0.798910953,0.080234374,2.649746748,0.488288926,0.140974929,1.41E-07,5.10E-08,0.216492551,0.288474857,0.140500502,0.149840605,5.04E-08,1.17E-07,0.063716196,0.32615658,0.724500394,0.386837979,-2359.705813,1.430430322
2.222222222,0.129488733,4.670155497,4.469885117,2.935885704,4.035545449,3.325843964,5.519245888,0.893667842,0.224403909,219.7774113,192.9912938,2.942529725,3.597076201,0.645452215,1.529436823,0.294090044,0.012591657,38.17870994,0.685013686,0.075119971,7.41E-08,7.47E-08,0.181534917,0.447883909,0.166040807,0.082085475,3.43E-08,8.22E-08,0.047334657,0.537090797,0.386635455,0.396178979,-2388.98943,0.460047587
2.222222222,0.125347657,4.726629302,2.001479249,2.39297169,2.384021623,3.385126296,3.827460874,0.815015135,0.027961197,66.17214564,21.74106381,3.806465286,2.771057907,0.455306925,0.132098474,2.29978179,0.302803114,2.608129223,0.306914389,0.247073513,9.53E-08,4.12E-08,0.202667764,0.26387908,0.113684737,0.123218922,4.45E-08,6.29E-08,0.049475742,0.291376042,0.551108029,0.383570102,-2365.890384,1.174979172
2.222222222,0.137730138,2.799519291,3.021318572,0.430952372,2.005086587,1.977496555,5.027717024,0.824068003,0.037801409,204.245224,460.3516359,5.25153508,5.710377416,1.259621313,3.167952425,1.9689931,0.065572766,5.265983017,7.81989746,0.20881388,4.60E-08,5.32E-08,0.085614089,0.414238205,0.090526636,0.129336087,9.47E-08,5.70E-08,0.071470852,0.38781918,0.409433135,0.340963937,-2363.149634,5.053883145
2.222222222,0.097993992,4.453378794,3.683007763,2.431749882,2.930488433,4.069519114,4.251258228,0.892647568,0.051856509,6.728338727,66.5838794,0.832992032,2.337883122,1.149076986,1.567630423,1.261138455,1.118495918,7.739493552,1.072166579,0.19715485,7.05E-08,4.61E-08,0.08236387,0.416425728,0.150479751,0.088957356,7.08E-08,9.98E-08,0.064618158,0.307221553,0.614818087,0.505435434,-2369.116803,0.370900663
2.222222222,0.092800994,4.785766871,3.230249376,2.290279297,2.836350701,3.405535816,3.922079238,0.837873759,0.090838061,7.921738842,79.91068022,1.749319018,3.908928925,0.290043131,1.719772256,0.508437958,0.087664576,1.687359662,1.598977485,0.170040696,5.91E-08,5.32E-08,0.151475528,0.347185017,0.116468703,0.150909167,7.33E-08,4.76E-08,0.063920656,0.281829455,0.428812194,0.275653606,-2336.194402,1.500047287
2.222222222,0.116916153,4.778375267,3.27184307,1.596305125,2.775000106,3.491128293,3.884434539,0.858492084,0.047834729,5.982501344,15.68942885,1.555354273,2.466455787,0.185689072,0.79264343,1.391898518,0.289764018,1.90789814,0.572462692,0.137484069,7.00E-08,7.37E-08,0.114896985,0.357149808,0.167833173,0.154211129,7.23E-08,8.06E-08,0.068424539,0.254212034,0.440356454,0.319628025,-2344.734929,6.051688948
2.222222222,0.143839944,4.288559789,4.248243218,2.565716292,4.272076188,3.532122544,5.747332179,0.891417475,0.053991384,45.98788704,65.50616925,1.777953097,1.955671631,0.41429882,1.3437667,1.096420504,0.077088474,2.465470373,6.606996637,0.100419233,1.13E-07,4.56E-08,0.15632932,0.330036952,0.158455902,0.175586709,3.55E-08,7.77E-08,0.079171613,0.481025018,0.526558093,0.508059989,-2365.432321,0.860498687
2.222222222,0.074418532,5.49510712,3.879555556,3.518584396,4.177408469,3.995310517,4.631351701,0.856711717,0.073707896,6.084757908,157.6717434,0.690815073,3.461857619,0.085587299,0.685619256,0.320067992,0.131010583,2.964390417,0.021001274,0.165357701,6.67E-08,9.01E-08,0.115514242,0.368881973,0.170213511,0.100117303,1.18E-07,8.39E-08,0.079914911,0.531465256,0.459961496,0.253245588,-2369.083896,1.417404386
2.222222222,0.080441455,3.574830023,2.745737581,2.067598269,2.917915158,3.242371024,4.186224708,0.937588486,0.046952334,1.839809811,59.20996521,0.142400967,2.544934151,1.974934767,5.151863179,1.301834732,0.344479635,3.037241897,2.542278104,0.216471435,5.90E-08,3.24E-08,0.122841356,0.324706956,0.176764091,0.097489999,7.71E-08,8.37E-08,0.06172591,0.600537229,0.437876641,0.543090523,-2355.819738,0.726694559
2.222222222,0.101269844,4.232438745,4.001273651,1.695301493,3.596589607,3.301561936,4.604206742,0.866370791,0.054464514,57.52298542,74.49101203,3.266968087,3.997747318,0.180000974,0.67348579,1.136069622,0.340131397,5.764050976,0.821025901,0.186922847,1.16E-07,4.86E-08,0.095460115,0.320877824,0.162163603,0.174677418,1.17E-07,1.27E-07,0.059897785,0.314449874,0.530369299,0.360929306,-2332.520603,1.718871751
2.222222222,0.097324873,4.251016085,3.337530795,1.737030904,2.593752461,3.792643858,4.199346087,0.846896322,0.10009258,17.53255607,48.49533879,2.714941684,3.687976955,0.286346321,1.768785506,0.664616869,0.048289037,15.41145017,5.933418791,0.208092458,7.35E-08,3.74E-08,0.085171535,0.37800768,0.164422573,0.117417738,9.08E-08,1.22E-07,0.046887692,0.320237903,0.518650034,0.580933537,-2344.920921,0.917800394
2.222222222,0.078271841,4.284346515,3.921883475,3.041650751,3.412607113,4.197510425,4.469936096,0.903403246,0.145615286,30.84595387,159.2086593,1.663095581,3.342557344,1.346945456,1.752067255,0.319718833,0.039908726,10.23235193,0.222803396,0.143362416,9.68E-08,4.81E-08,0.096719802,0.338376623,0.168508995,0.170570993,6.59E-08,9.05E-08,0.08246087,0.468647855,0.569237143,0.350445149,-2337.208843,0.229440594
2.222222222,0.098152878,5.061077611,3.554085976,3.177418335,3.71275372,4.218147251,4.595039929,0.886803837,0.054777694,125.2018263,18.7359414,4.171517996,2.626006228,0.396383029,0.791561747,0.545657175,0.154719095,3.446385991,3.505716784,0.137174742,7.16E-08,5.41E-08,0.163517477,0.375102594,0.111544721,0.133806159,3.79E-08,8.12E-08,0.078854063,0.342023864,0.571917132,0.283746353,-2341.495621,0.497737311
2.222222222,0.107876168,4.007228089,2.758771801,1.727188341,2.726141997,3.199560792,3.970056645,0.863639326,0.06469535,199.9160548,48.64927549,4.833164529,3.794083136,0.687052539,2.870173089,0.784912046,0.312465275,1.791820126,1.446480741,0.113469607,7.86E-08,6.91E-08,0.089709394,0.464209956,0.142768683,0.121295161,7.66E-08,9.16E-08,0.068546882,0.277699792,0.603482898,0.365146634,-2343.161414,0.287035232
2.272727273,0.111426288,4.513107752,3.014889579,1.769731169,2.73055994,3.796869369,3.900713118,0.839690958,0.071275241,15.40867934,11.22982338,3.408482793,2.890104392,0.392353291,1.369478031,0.698000008,0.172952379,0.688723019,0.427327226,0.080095637,6.59E-08,8.03E-08,0.069069101,0.535864012,0.130031537,0.117570826,4.89E-08,7.54E-08,0.067368616,0.222154025,0.51110274,0.384017601,-2348.896628,1.48861568
2.272727273,0.093288003,4.651706837,3.488397429,2.464619458,3.678872241,3.196213761,4.762624512,0.831710516,0.140671692,58.04826431,144.5626002,3.831896048,4.759002689,0.426002346,2.437615402,0.240392459,0.011123882,5.709372825,1.907457091,0.287166682,9.29E-08,7.05E-08,0.064147103,0.33180297,0.120551894,0.093396313,4.66E-08,6.65E-08,0.10293476,0.378562529,0.509742651,0.470007543,-2352.290265,2.120187276
2.272727273,0.315020815,10.06278835,1.048067052,4.001036039,1.993772836,5.461461442,3.046359884,0.790056117,0.142061754,517.3376516,62.234966,1.58871524,1.253578478,0.208056818,1.058119948,1.064167218,0.039368524,2.056981736,11.88960669,0.153550344,1.05E-07,3.19E-08,0.120658994,0.357985029,0.158628592,0.129317265,7.33E-08,6.76E-08,0.079859499,0.47349204,0.699129103,0.615541007,-2467.542367,1.26326383
2.272727273,0.095537717,5.487027058,2.323306187,3.601886278,2.633744672,4.43430884,3.838516074,0.886239044,0.060535879,78.35555234,10.41551106,5.059529701,2.78939585,0.241392524,0.531715721,0.676269042,0.221354727,1.044096322,5.474225322,0.103197571,7.93E-08,3.38E-08,0.149797165,0.410578325,0.144527328,0.121260506,6.29E-08,6.61E-08,0.070638863,0.157457815,0.47554723,0.361533915,-2340.01467,1.334333582
2.272727273,0.090111313,4.788062982,3.845806176,2.870198814,3.795939753,4.12944736,5.077587268,0.899112184,0.050279983,297.6648116,52.5811005,4.981738263,3.510842084,0.230414268,1.340916693,1.069257598,0.044395865,69.88016286,5.326936786,0.126336057,6.35E-08,4.56E-08,0.212021338,0.380804451,0.120534093,0.091235511,5.26E-08,6.49E-08,0.069068324,0.446316402,0.659582627,0.312789793,-2354.712179,0.953728547
2.272727273,0.086323007,4.950043317,3.56473025,2.594334319,2.731234007,4.04349286,4.163724883,0.843011275,0.128193138,19.08471017,137.1789669,1.963202212,4.061597852,0.125743637,0.589441934,0.363864142,0.040122782,1.596693966,0.469039307,0.147888765,6.88E-08,6.74E-08,0.114512402,0.40689328,0.171019215,0.103666196,7.59E-08,8.55E-08,0.056019844,0.315920768,0.49022077,0.284566308,-2324.017705,0.31827948
2.272727273,0.109129027,3.715954861,3.981242423,1.133231874,3.029597621,2.855178934,4.666803182,0.840775172,0.014566177,100.9642622,103.7562829,3.234835597,4.113285045,0.214843066,1.017110805,5.596408346,1.155036189,3.105277104,0.653627696,0.135226862,6.18E-08,4.73E-08,0.213084257,0.317172094,0.139095692,0.114110411,8.74E-08,8.89E-08,0.081310399,0.230297929,0.552684016,0.437434717,-2373.212158,1.998490317
2.272727273,0.159435545,4.944324056,1.590754236,2.322031154,1.623823273,4.088683671,3.289415134,0.869082741,0.108077032,22.5677741,645.9245695,3.869107177,5.58576129,1.24478365,4.787305477,0.42291196,0.077514245,19.09832603,3.160225873,0.174944777,7.03E-08,6.51E-08,0.15873541,0.271068686,0.155128988,0.144530769,7.00E-08,5.46E-08,0.09559111,0.374974161,0.359835859,0.564753933,-2354.635091,0.704356068
2.272727273,0.081607082,4.901133963,4.456744716,2.306889988,3.776316242,3.896855584,4.931459447,0.889102104,0.113930332,13.64323935,165.7050729,1.007247329,2.906995269,1.285881423,1.979516847,0.555746838,0.140047663,3.289259495,13.60450902,0.123627234,1.33E-07,4.97E-08,0.221837728,0.275873714,0.158972828,0.155603057,4.61E-08,1.03E-07,0.064085107,0.447348777,0.533033183,0.364450896,-2368.475115,0.236073686
2.272727273,0.073269257,4.448014163,4.207020424,2.67455864,3.731225798,3.332545981,4.542645721,0.844155249,0.139190296,32.94916487,149.5426706,2.217595891,4.026326261,0.563589274,0.986487796,0.267155841,0.027191131,6.667345115,0.278056087,0.255814453,6.72E-08,6.95E-08,0.077601662,0.329862366,0.137871519,0.129849473,9.95E-08,7.20E-08,0.06900022,0.325148287,0.409600744,0.407633281,-2332.306096,0.521615629
2.272727273,0.114480925,4.907888399,2.674687629,2.662170578,2.65777275,3.530519648,3.242183652,0.808173945,0.049089103,132.3805064,54.63059292,4.327969813,3.888454601,0.437575048,0.686931169,0.824702053,0.250664487,1.768315397,5.666676694,0.167350701,6.29E-08,4.95E-08,0.122099094,0.393933615,0.135864122,0.137032633,6.64E-08,7.35E-08,0.043719584,0.281265834,0.553567308,0.245937966,-2396.171542,4.695575986
2.272727273,0.109181734,5.156243907,1.918945801,2.017208397,1.46326548,3.970161198,2.93571538,0.868842488,0.0714649,23.33913067,36.69049259,2.804432624,3.481968426,0.895534823,3.712234532,0.967302254,0.317611803,12.44086123,1.462519475,0.195583845,5.42E-08,8.55E-08,0.088729836,0.36867589,0.13489883,0.122755866,5.88E-08,1.02E-07,0.089355432,0.354999955,0.421256415,0.562529303,-2358.507647,0.877766285
2.272727273,0.111532564,4.357819127,3.500297263,2.603889723,3.616563838,3.444364057,5.664553331,0.866923395,0.096755768,40.33832233,46.0015317,3.485810162,3.620524188,0.132986058,1.382181758,0.560234077,0.099817722,6.016690582,1.310087621,0.14126049,7.87E-08,5.27E-08,0.162436178,0.366824349,0.156139786,0.122215402,5.44E-08,7.15E-08,0.051123537,0.227609414,0.479165756,0.369683796,-2353.025253,0.413911429
2.272727273,0.114927294,4.081958719,4.194787624,1.556790895,3.788381141,2.95380588,4.897197267,0.866157796,0.130605296,14.64765772,174.797576,1.407432794,3.646819046,0.26862401,2.278105698,0.497756504,0.037562716,2.130765944,0.508182371,0.149919427,1.02E-07,8.93E-08,0.159325467,0.303085515,0.17022305,0.116004427,1.13E-07,9.49E-08,0.101441714,0.319803392,0.701765438,0.442235209,-2342.241957,0.410088539
2.272727273,0.072832492,4.553909225,3.650733467,2.907557287,3.722091936,4.184851691,5.009458381,0.896898055,0.085817054,257.7300932,54.97103969,6.177982536,4.010539067,0.756507788,0.973596705,0.313078577,0.056907439,1.170747306,4.243378185,0.204659825,6.97E-08,4.81E-08,0.101986196,0.324554393,0.152720653,0.152410961,5.03E-08,7.04E-08,0.063667733,0.305331566,0.391505879,0.318615392,-2366.279458,1.267231852
2.272727273,0.097465096,4.747871327,3.039131736,2.139864519,3.317525764,3.588132009,4.495779452,0.863588682,0.081262295,3.538133388,138.4256587,2.08920569,4.041311129,0.561634208,2.044624684,0.536534331,0.086731015,3.821718222,0.439772043,0.209494773,6.50E-08,3.35E-08,0.098529391,0.307094969,0.176476618,0.103225006,9.08E-08,1.27E-07,0.105178927,0.26371484,0.487607953,0.326021706,-2345.790757,0.628403856
2.272727273,0.114610611,4.85674537,3.515594348,2.471615328,3.944409558,3.389943784,4.877664345,0.868845352,0.070465026,156.8300458,20.29259511,4.508529048,3.154894825,0.24473577,0.957003525,0.537439322,0.232148602,11.0311,2.297405979,0.180032219,1.06E-07,4.21E-08,0.095435614,0.301031385,0.195655204,0.16640265,7.90E-08,1.19E-07,0.061442581,0.340755352,0.348228315,0.353663435,-2344.688447,0.652854016
2.272727273,0.081695526,4.793318049,3.40399284,2.635028889,4.243318365,3.334961713,4.608235318,0.884312158,0.029795712,32.77459243,23.67684685,2.77064988,3.087164924,0.111102535,0.531887116,1.672756203,0.437823637,4.107211832,4.587750309,0.181582096,8.23E-08,4.48E-08,0.087144589,0.424129254,0.170469554,0.090162219,8.78E-08,1.01E-07,0.046511972,0.435177667,0.540957775,0.685266243,-2361.409307,0.672254108
2.272727273,0.09180518,5.136507526,4.381727902,2.54096556,3.791699005,3.998751744,4.581199491,0.856611567,0.104387491,16.84112333,51.51433552,2.064989669,3.425569168,0.104013753,0.542167116,0.447697862,0.043727536,10.82752908,1.694910903,0.201282652,1.05E-07,9.45E-08,0.079765354,0.357006752,0.156886014,0.137759603,8.69E-08,1.26E-07,0.067299214,0.377970036,0.532767793,0.343266539,-2323.640874,0.245010326
2.272727273,0.112981749,4.290080382,3.107173673,0.246644328,2.700075023,2.84054052,3.708443361,0.807290024,0.102849771,61.11750837,49.49238176,3.687403888,3.657665577,0.573694393,2.174964232,0.592086522,0.038034607,2.729865085,10.16189492,0.186779662,1.09E-07,7.62E-08,0.107396977,0.314959596,0.145546541,0.189957549,6.66E-08,6.72E-08,0.055359356,0.332947924,0.586650543,0.365711142,-2356.020075,0.854187947
2.272727273,0.100072063,4.98844731,3.664267115,2.42462907,3.312532909,4.104229808,4.35470834,0.890780158,0.08532498,61.31648945,290.1133012,2.325667956,4.136552921,0.050238087,0.99529917,0.817207393,0.079099595,1.804025792,3.885109379,0.115432941,6.84E-08,6.81E-08,0.175618668,0.366926147,0.08649808,0.151785844,4.20E-08,7.22E-08,0.10373807,0.406734523,0.415200817,0.309954284,-2351.804423,0.622453458
2.272727273,0.0974009,4.695275892,3.781492423,2.131370917,3.089637652,3.681613801,4.267041941,0.87765215,0.143287961,15.44190811,58.88420413,1.971518853,3.47601295,0.767211196,0.729262441,0.357359495,0.037791467,1.046527587,0.531816167,0.141370991,6.81E-08,6.64E-08,0.092130835,0.377070491,0.141772229,0.167295404,5.86E-08,8.23E-08,0.080359773,0.32833811,0.476953139,0.335027443,-2332.367794,3.503211569
2.323232323,0.123353251,4.547753592,3.01475311,1.93381447,3.32625381,2.782510688,4.410630253,0.851522472,0.13063241,23.99686922,221.7698295,1.406100422,3.595638233,1.315688076,3.648651738,0.470820302,0.087521149,4.588436084,4.192270506,0.106592145,8.79E-08,8.22E-08,0.107530359,0.405777982,0.157133394,0.142811469,3.50E-08,8.27E-08,0.080154365,0.428861838,0.56801703,0.393385594,-2350.393029,0.677570827
2.323232323,0.102982802,4.273926546,2.328290703,1.420408658,2.687278981,2.73803297,4.112327133,0.859022705,0.064006075,101.1994844,133.7654696,4.251817898,4.550005581,0.603301761,4.089016678,0.899714788,0.286896596,17.6373538,1.247262085,0.157105542,8.39E-08,6.58E-08,0.145307347,0.358702277,0.142935784,0.134195877,9.36E-08,1.13E-07,0.061752817,0.368076386,0.586975985,0.329784487,-2346.872669,0.827213027
2.323232323,0.091266852,5.202928994,2.733931861,2.707719455,2.813911454,3.773817228,3.554906238,0.853970227,0.08699441,31.95690065,23.85285879,2.972161537,2.845696805,0.542827322,1.351860993,0.522979468,0.083459295,15.01374615,6.364753962,0.227813668,9.65E-08,7.90E-08,0.077808995,0.37698091,0.151157491,0.095539778,3.16E-08,6.84E-08,0.070698883,0.258700974,0.47595595,0.360026035,-2346.800664,0.505561929
2.323232323,0.075145558,4.24248753,3.803218183,2.115038879,3.805672336,3.044123949,4.653401111,0.877709362,0.037443313,18.3828096,19.90618928,3.697377844,2.487487983,0.283379661,1.093326314,1.011615862,0.40197602,2.135017551,1.654858949,0.237833768,7.92E-08,3.40E-08,0.194115788,0.229104578,0.183098551,0.109583658,3.44E-08,9.26E-08,0.046263417,0.23502769,0.502789367,0.26954888,-2372.652192,0.64975567
2.323232323,0.033152684,5.019399391,3.425661229,2.706111049,3.729943898,3.833573603,4.358551261,0.861689147,0.069249906,11.91235828,16.57170932,2.77560136,3.07989184,0.298091845,1.481604176,0.611875583,0.15521932,13.38985691,0.502402685,0.126034412,7.31E-08,3.72E-08,0.142041777,0.370067991,0.158606246,0.125046199,1.15E-07,7.53E-08,0.078203074,0.215795714,0.616839264,0.56248325,-2419.895808,1.01013772
2.323232323,0.075108887,4.908945712,3.663348778,2.683594927,3.401556349,3.836992323,4.205305072,0.867773067,0.096704048,3.201979176,60.47399696,0.868961096,2.96560248,0.629085956,0.316963154,0.424946716,0.05152792,0.956793013,1.547604997,0.123104115,7.80E-08,6.76E-08,0.121273884,0.472352236,0.137995799,0.092559595,7.66E-08,1.32E-07,0.052714018,0.293136523,0.63026416,0.288883853,-2333.064126,0.939313839
2.323232323,0.059773883,5.44310148,4.733542517,3.845879407,4.867133782,4.598218954,5.374037697,0.936961588,0.066038114,35.85497544,36.05576408,2.539067992,3.167444744,0.112126204,1.604258815,0.314563251,0.178410542,7.089804144,0.577425123,0.137843102,6.48E-08,5.69E-08,0.228661217,0.281735386,0.129290633,0.140889537,9.20E-08,9.37E-08,0.081579817,0.287730968,0.456928352,0.437234115,-2369.189531,0.505501046
2.323232323,0.108803978,4.718215686,3.000011359,2.722640715,3.315446508,3.941964577,3.748411238,0.898575403,0.052648347,329.570699,72.17644955,5.477705266,4.3022245,0.305622784,2.533473281,0.750806112,0.413494736,6.110761,2.249468734,0.087214937,8.66E-08,5.84E-08,0.130897125,0.436167401,0.139599539,0.131025467,8.16E-08,8.39E-08,0.075095221,0.374801553,0.450136487,0.422334769,-2338.991605,1.443131811
2.323232323,0.154529052,3.998632959,3.853116489,2.088057411,2.630020082,3.511573344,4.317490113,0.858652931,0.078256307,27.70285682,475.4108372,2.255892975,5.851236889,0.260718795,3.386424388,0.786739342,0.203642049,5.036407484,5.07006905,0.176764261,7.36E-08,9.88E-08,0.116695243,0.282410044,0.145810792,0.20500444,6.89E-08,6.31E-08,0.073314916,0.391322275,0.465162468,0.333790162,-2360.812429,1.0993774
2.323232323,0.09046574,4.72993433,4.153887089,2.086283361,4.093703353,3.497768713,4.826116611,0.852680233,0.094493468,45.86836659,79.95924481,2.54472258,3.724950596,0.061998617,0.603657206,0.396088876,0.054778904,2.054855667,0.280536851,0.091547273,5.88E-08,1.17E-07,0.217058484,0.312286847,0.144114055,0.137466922,4.94E-08,7.53E-08,0.097526119,0.347022376,0.393671436,0.461051878,-2370.377491,3.88063927
2.323232323,0.094136827,5.440723429,3.397857987,4.395005123,2.27251162,5.060530534,3.912671831,0.876415464,0.09735761,15.07189799,42.99013135,1.840927242,3.014328897,0.059426119,1.248293705,0.358008706,0.083337493,3.189901354,1.527674325,0.169320504,1.05E-07,5.52E-08,0.147375868,0.27985565,0.149412809,0.145373336,1.07E-07,1.63E-07,0.108661404,0.310012396,0.342574771,0.346686325,-2349.831749,0.893920648
2.323232323,0.124294945,4.565482734,3.252888784,2.59335205,2.864592604,3.618337118,4.316383644,0.807461183,0.171192794,68.73982723,50.02133185,2.687043498,3.489973906,0.087721485,1.603527636,0.409661535,0.011673479,5.249371718,0.376152099,0.096238065,5.72E-08,1.02E-07,0.152196817,0.355705031,0.192352278,0.128325999,4.95E-08,9.17E-08,0.075181509,0.311937885,0.550722632,0.425151217,-2372.170767,1.381868359
2.323232323,0.122159801,4.745939733,3.114421019,1.729263841,2.694680162,3.240363374,4.517430817,0.846949505,0.128746603,133.8025837,175.5541835,2.981968731,3.949640656,0.159272781,1.192784698,0.579589746,0.020138156,7.81477612,2.92647185,0.195942764,5.10E-08,6.67E-08,0.136706395,0.321225655,0.1507114,0.138516335,7.26E-08,5.11E-08,0.056897209,0.45174682,0.517533142,0.59721167,-2353.045224,0.420690484
2.323232323,0.110236848,4.78589203,3.695171455,1.984411676,3.311132568,3.700403274,4.472346073,0.835020132,0.159666028,13.00013032,79.35124376,1.672819485,3.399360552,0.062416818,0.376911383,0.452362455,0.013684216,13.00747723,0.341002536,0.207573601,5.20E-08,7.25E-08,0.072123779,0.320814236,0.149893134,0.152383138,4.94E-08,1.11E-07,0.097211827,0.357600699,0.43721506,0.348585521,-2324.240666,0.681825811
2.323232323,0.123538879,3.714715488,2.887259053,1.722813544,2.747740504,2.573889948,4.233979141,0.880862732,0.145506542,318.855143,101.4699058,5.102987477,3.131806886,2.510850712,3.900128738,0.290116348,0.039934813,10.10811531,4.471665072,0.207321275,1.26E-07,4.59E-08,0.107646678,0.349244739,0.128137134,0.119942138,5.40E-08,7.83E-08,0.087707731,0.393426505,0.445724932,0.473001437,-2344.383405,1.577637395
