wL2,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
1.271186441,0.12433501,4.195014617,1.740847748,1.790849995,0.571231441,3.323608708,3.217179392,50.12924082,0.816394345,0.09104846,52.98723456,11.4144785,2.417197779,0.907092997,3.048531109,0.881883083,0.071801703,2.850442664,3.56230682,0.103676181,7.97E-08,3.82E-08,0.168819525,0.334048049,0.208486239,0.124866382,1.13E-07,1.44E-07,0.060103249,0.308254344,0.504760219,0.4777169,-2363.020438,0.326112473
1.271186441,0.08554132,4.411807446,4.050715788,2.447167567,3.967780667,3.115892837,5.187617526,45.18257921,0.887690514,0.078709582,27.23854914,12.68947213,1.667688834,0.346188661,0.314482981,0.644619577,0.110652444,7.866924607,1.51306843,0.108242147,9.99E-08,1.02E-07,0.07759773,0.324746553,0.238346711,0.15046915,8.73E-08,9.27E-08,0.100597327,0.277613312,0.503452745,0.429830487,-2344.777472,0.251650772
1.271186441,0.072778398,4.597089946,3.684832782,2.839130899,3.52652026,3.662200465,4.489084033,13.92703122,0.843726467,0.077419833,8.013670983,12.54799103,1.590982462,0.535326045,0.835144737,0.37931429,0.040216133,4.266472867,1.243698207,0.179296145,1.15E-07,4.16E-08,0.079367157,0.406653666,0.170667668,0.103880081,7.07E-08,1.03E-07,0.060134953,0.30868766,0.627213685,0.378094834,-2346.992479,0.595572736
1.271186441,0.074504312,5.179200676,2.921662238,3.813236478,3.662649556,4.257381047,4.35354649,4.01942838,0.9092846,0.051508611,4.40888439,7.037979973,0.986196647,0.260637699,1.526170793,0.425316919,0.224967408,1.353484369,13.34130111,0.247582643,7.28E-08,6.47E-08,0.138267453,0.278841882,0.182059682,0.094010257,4.39E-08,1.11E-07,0.05923779,0.466513111,0.526144958,0.378804001,-2373.330252,0.550326108
1.271186441,0.0840471,4.912247786,3.243718522,3.195800414,3.373089978,4.250947616,4.720990821,52.56744122,0.856600995,0.095143676,49.17557187,8.143945167,2.209146256,0.568274174,0.609374602,0.326507146,0.056129216,3.326904731,3.839735401,0.136999299,4.99E-08,5.26E-08,0.097641288,0.402408926,0.179160242,0.129408367,7.10E-08,8.94E-08,0.054381615,0.300851737,0.427123285,0.352688031,-2359.941155,0.469083715
1.271186441,0.074947361,5.410404052,4.548318094,3.427645486,4.911992372,4.469110657,5.376212423,1.797749476,0.928089412,0.14570712,65.66941322,43.40476717,1.971403526,0.272222234,0.86842189,0.311347358,0.041733486,6.930347122,1.578803997,0.094811673,9.50E-08,6.28E-08,0.189174248,0.361394161,0.176817805,0.126025112,8.47E-08,9.11E-08,0.051776667,0.6529364,0.514550138,0.391598202,-2389.429161,2.039210667
1.271186441,0.138843548,5.258793835,3.972358478,3.163885818,3.448172033,4.574023091,4.80667126,1.68432586,0.893352115,0.048326155,108.4501008,54.42674292,2.222480742,0.225985606,2.987003514,1.423030468,0.723244501,12.91166332,1.06206741,0.161041671,4.63E-08,4.36E-08,0.150811317,0.389842486,0.15804471,0.076790534,4.59E-08,6.06E-08,0.063469086,0.849376897,0.62298977,0.435255143,-2388.265845,2.391500281
1.525423729,0.076036075,5.168028244,4.645440543,2.766072043,4.603460092,4.464328919,5.461871109,1.40753714,0.959585632,0.121684206,15.62628794,29.08954695,0.920059988,0.135380946,0.076082933,0.520348743,0.36885933,0.476837553,2.088542987,0.182308565,1.10E-07,6.16E-08,0.166084592,0.244580441,0.170368276,0.141736683,5.65E-08,8.55E-08,0.09492113,0.588525412,0.55690887,0.550795154,-2377.911819,4.043647825
1.525423729,0.136495817,4.426934857,4.401197035,2.321718879,4.730552344,3.214657033,6.075249662,1.895309056,0.890076995,0.04033247,97.29981439,57.02138537,2.335531453,0.438660189,0.899055464,1.507243262,0.040285994,4.105546406,0.240717517,0.131119779,6.90E-08,5.20E-08,0.17362378,0.433232994,0.122135057,0.098593956,8.53E-08,6.67E-08,0.041294161,0.531117795,0.455632628,0.421375883,-2379.874837,1.260208099
1.525423729,0.080766786,4.395206941,3.908719963,3.305986848,3.411779726,4.452016457,4.511841999,1.17061418,0.900465449,0.074399213,65.87373816,8.25846061,4.446863688,0.179029472,1.395924717,0.540508801,0.199811567,6.731382881,24.61803133,0.19741011,8.19E-08,7.39E-08,0.144614559,0.296143449,0.170730107,0.1084315,5.50E-08,1.37E-07,0.082669927,0.28131257,0.581349943,0.582928903,-2394.363974,2.477867072
1.525423729,0.089499029,5.403995273,4.149017642,3.567998789,3.710125479,4.714622463,4.99030512,8.28370373,0.894632501,0.128678473,32.77841357,110.4458073,0.878941415,0.27016836,1.74680382,0.301278598,0.070772539,19.37127274,3.635141613,0.188943561,7.13E-08,6.48E-08,0.160325926,0.370790953,0.153726837,0.086479919,8.59E-08,9.00E-08,0.039732492,0.848512077,0.480438053,0.544751654,-2360.065834,1.501925003
1.525423729,0.102297544,4.775234794,2.011225822,2.028450704,2.0349329,3.269421708,3.456344137,3.90694761,0.817359721,0.084791992,106.3551455,11.00488627,3.199510947,0.4200795,1.962756368,0.668523564,0.137500893,1.547454229,11.71009719,0.111756057,7.40E-08,5.19E-08,0.150127471,0.31875316,0.189596361,0.12929748,7.78E-08,7.77E-08,0.100469189,0.182661119,0.502017202,0.344290649,-2341.683414,5.293014962
1.525423729,0.131230668,5.082880219,2.059990896,2.567520934,1.429775834,4.05233167,3.446264057,5.192051336,0.858196622,0.081501044,9.02585125,18.12365866,1.157559681,0.471601818,1.339289486,0.902969265,0.15724417,2.334421169,3.330944475,0.214602043,4.20E-08,5.23E-08,0.102916875,0.400791908,0.140271926,0.081152101,6.41E-08,6.80E-08,0.06026492,0.286268802,0.446551376,0.331051335,-2342.438691,0.606874695
1.525423729,0.061720855,4.887256357,3.577056599,3.060212872,3.474733921,4.166649594,4.427887886,6.679534415,0.86910569,0.068301459,103.7349393,14.64769021,2.726498265,0.482894832,0.942951113,0.374521777,0.109381326,13.31034947,1.181325247,0.190582241,4.73E-08,8.82E-08,0.102925224,0.361009349,0.144830267,0.11623586,4.32E-08,8.79E-08,0.084416793,0.403563567,0.447751638,0.477370148,-2335.09523,1.976730702
1.525423729,0.151161276,3.998556934,4.291217057,1.023855194,3.583167032,3.952386141,5.514189472,4.251374822,0.891249145,0.050488819,16.17713595,93.88248455,0.618235374,0.5157085,2.993938731,1.652963418,0.113441925,1.506054178,2.816542325,0.08547832,1.42E-07,6.88E-08,0.153511089,0.383763586,0.181909509,0.120402132,5.51E-08,7.76E-08,0.07493502,0.643006553,0.518766353,0.403411126,-2370.114457,0.634203243
1.525423729,0.051591273,5.290419002,4.001520963,3.854567865,4.387357938,4.559799639,5.090106812,10.21148782,0.895879185,0.061850249,50.7564682,13.70515733,2.387651445,0.285594855,1.469008431,0.386140106,0.031965488,13.79798947,8.595592318,0.183590039,6.76E-08,4.51E-08,0.186637611,0.280395204,0.16518165,0.108592986,3.99E-08,1.15E-07,0.075602241,0.657937187,0.393784373,0.37562197,-2374.62719,7.860931277
1.525423729,0.110840776,4.462487908,4.734822628,2.67605743,4.300818965,3.656767653,5.478818196,2.000703945,0.888372792,0.16737716,45.12722071,37.70747071,1.814158097,1.19163063,2.088101509,0.207400754,0.014244383,2.193710033,2.654263692,0.24804456,9.93E-08,1.07E-07,0.067161532,0.310154419,0.151539487,0.124211234,7.87E-08,1.46E-07,0.098888337,0.821653857,0.380520301,0.443662273,-2376.194726,1.621902974
1.525423729,0.076743686,4.266748085,3.381998332,3.326922792,3.223845411,3.51414956,4.640887126,12.38068399,0.813676186,0.131459544,21.63657959,88.36638114,0.659290781,0.064899544,2.160799252,0.267843452,0.015983052,5.230943478,6.494238212,0.11572663,8.55E-08,6.15E-08,0.161628414,0.442710619,0.092031104,0.119177172,3.77E-08,7.40E-08,0.068725803,0.739603416,0.63178021,0.595156679,-2402.436326,2.654095339
1.525423729,0.069125977,4.876067164,3.993720185,3.3198777,3.966812261,4.364661866,4.637470937,6.722208509,0.907921351,0.042552337,10.75352885,16.17192147,2.058354916,0.380720825,1.398780408,0.535272497,0.276019012,7.638420624,8.491396815,0.189721699,7.68E-08,1.03E-07,0.178807701,0.291770954,0.157008379,0.11649411,4.66E-08,1.03E-07,0.066196826,0.456846356,0.507513753,0.307635244,-2348.876141,1.666731589
1.525423729,0.097029111,4.376213525,3.994937362,2.962088767,4.335547999,3.639932398,5.069458619,7.138826687,0.904464729,0.067255679,16.45144992,43.70107102,0.928135623,0.292974499,1.862635899,0.485272148,0.236425229,3.411085891,38.44146646,0.140384143,1.17E-07,8.37E-08,0.191038726,0.278772645,0.154992339,0.117679643,7.28E-08,8.83E-08,0.117132142,0.459228515,0.552821923,0.438316688,-2351.057744,1.392767079
1.525423729,0.135141447,4.208450115,3.758180281,1.312379708,3.555508271,3.391470176,5.369348456,1.24688176,0.855944962,0.133221676,44.61696295,26.71894281,2.510649586,0.848404435,3.561615423,0.579959715,0.20487672,10.00327122,1.774310803,0.168444286,6.55E-08,3.13E-08,0.105302714,0.427921601,0.132614744,0.121897221,9.51E-08,6.17E-08,0.04381918,0.568512987,0.45325002,0.484274181,-2381.565018,0.837511644
1.525423729,0.305384212,4.339290857,3.70611048,2.995435688,2.134994275,3.677217619,3.845370478,0.387357026,0.703413876,0.100294671,997.0751293,23.80629634,35.45145924,0.106621082,2.257621131,0.681414257,0.062053207,0.421197702,19.62073431,0.126306191,7.77E-08,7.44E-08,0.140195264,0.340190304,0.143147481,0.155625637,5.64E-08,6.81E-08,0.094534846,0.684712151,0.792768867,0.587036395,-2590.248645,11.09133867
1.525423729,0.146989921,3.605723851,4.421701613,0.985079791,3.658417998,3.222944006,5.116417051,9.519483889,0.87986205,0.043240681,20.31494428,35.20074836,1.162890802,0.225179548,1.284336107,1.637347716,0.386392583,0.844625621,7.104474961,0.164151512,8.64E-08,5.74E-08,0.152988375,0.365434397,0.147354267,0.108767622,5.25E-08,9.20E-08,0.061303538,0.265954793,0.438305128,0.497071739,-2350.195894,0.355545647
1.525423729,0.089051237,4.765057088,3.341801248,2.53473381,3.96758913,3.553798692,4.324161815,1.205516339,0.899647428,0.064668144,19.24147376,15.2969063,2.312108638,0.956261557,2.132971589,0.664061834,0.433130191,1.783316328,16.96557648,0.220349052,1.08E-07,5.24E-08,0.088108966,0.368841055,0.144911818,0.094519606,8.94E-08,7.22E-08,0.083269182,0.371361231,0.518537974,0.389299825,-2367.118872,6.08132476
1.525423729,0.119175089,3.916153002,5.659381499,0.449436359,5.15261437,3.056616995,6.058747594,1.65033085,0.888549748,0.114440851,40.68564273,52.55536294,1.343668503,0.430462671,1.767285244,0.724326842,0.157748254,4.850656551,0.853445809,0.096639782,7.68E-08,3.65E-08,0.157946722,0.399024232,0.180554769,0.109684909,6.87E-08,1.10E-07,0.056149294,0.849603518,0.548564578,0.486897148,-2383.628862,0.475469076
1.525423729,0.077917295,5.586679547,3.723248887,3.64690567,4.077313733,4.233625004,4.72166466,3.352607144,0.890102757,0.052835213,3.355817477,4.398564337,1.914809194,0.278198758,0.263654805,0.546981749,0.160559063,1.42515368,41.58979506,0.147513176,1.58E-07,1.08E-07,0.08423441,0.305627654,0.215413563,0.132451116,8.43E-08,8.91E-08,0.114759642,0.260300517,0.522979642,0.37254177,-2366.904943,2.909924383
1.525423729,0.139176479,4.830256355,2.996151239,0.908252371,2.564608132,2.438420952,4.063571457,3.472067154,0.757565383,0.086318626,39.514258,5.068077129,3.705776931,0.422103126,0.276631861,0.734501796,0.040927975,0.9713956,13.81541096,0.169150863,9.90E-08,4.66E-08,0.059941426,0.429438567,0.167799296,0.100427744,5.12E-08,8.53E-08,0.073241822,0.221042566,0.60700604,0.32403975,-2352.727367,0.190686197
1.525423729,0.127019066,5.402437754,3.591083146,3.045885428,3.17006293,4.183542335,4.597379608,14.19489842,0.879481638,0.140190622,9.284277503,14.90457753,1.156913705,0.081192214,1.443452304,0.476401905,0.026111493,9.213471782,2.245234116,0.22068612,7.10E-08,4.51E-08,0.142823813,0.287916589,0.184666238,0.094122713,4.49E-08,8.52E-08,0.069784281,0.239306065,0.553368831,0.33812827,-2351.212253,0.749709874
1.525423729,0.106912442,5.487390562,4.44841093,2.669382467,4.250651431,4.336631006,5.072732071,2.19193811,0.893673433,0.147013765,40.90723318,50.51195917,1.372414266,0.190228876,1.309100141,0.449616206,0.086580385,73.99962699,0.702176952,0.104370355,1.24E-07,9.58E-08,0.159314502,0.347545352,0.139559174,0.143578796,9.33E-08,1.50E-07,0.105631359,0.68066533,0.586889635,0.408557438,-2364.222199,0.818233453
1.525423729,0.11443095,4.612704981,3.291909471,0.705730691,2.782864216,2.293427677,4.546089119,5.58944905,0.825765033,0.067794861,130.4771778,7.437485916,3.530074809,0.410044159,0.269989237,1.162811843,0.161390995,0.991403818,1.7378672,0.120159395,7.17E-08,7.18E-08,0.189035333,0.363616349,0.12343181,0.145923612,5.63E-08,9.53E-08,0.057833206,0.210236868,0.475896385,0.291412436,-2359.640756,0.732110348
1.525423729,0.139661726,4.901515687,3.09041522,1.461363463,2.59805463,3.632068029,4.866728517,10.43041845,0.940663088,0.0429497,27.09224223,80.18469962,0.857115114,1.582595181,8.581722177,2.569720284,0.250774014,8.671210118,7.976215791,0.215706767,4.80E-08,4.92E-08,0.154487915,0.31414055,0.159196285,0.09544779,6.85E-08,8.96E-08,0.061020438,0.57777385,0.465379946,0.444743284,-2370.707086,0.509660731
1.779661017,0.085538858,3.882412675,2.204143373,1.841039527,1.643065705,3.588883388,3.567885192,3.669073866,0.824783733,0.104076194,207.8123325,17.50102615,3.84616136,1.039342185,2.082184661,0.559877977,0.035115482,2.440751346,2.290416913,0.188928021,6.46E-08,5.25E-08,0.141803666,0.376335897,0.131251716,0.11578499,9.98E-08,9.01E-08,0.045895403,0.288879844,0.497637839,0.556226209,-2356.379995,0.224389556
1.779661017,0.125780609,4.369509309,3.891195479,1.276228991,3.130055728,2.810228175,5.070784979,5.820696336,0.841354617,0.168300592,189.7717871,16.89798152,3.281027212,0.34897958,0.874896311,0.346500728,0.025579731,28.4916986,1.066557756,0.212794271,8.36E-08,7.62E-08,0.181648538,0.214339195,0.170637159,0.14384488,6.60E-08,1.13E-07,0.076735619,0.293231475,0.553097223,0.248474122,-2368.5849,5.029013288
1.779661017,0.083066086,4.666050417,2.965166126,2.762783887,2.84269508,3.649834748,4.090486853,172.9848719,0.842798642,0.107674403,169.3027213,61.50081768,2.005222327,0.771044364,0.793871485,0.388230251,0.044774269,15.02599747,0.327462874,0.134375163,1.06E-07,6.24E-08,0.109949973,0.410597723,0.165577832,0.119049808,7.85E-08,1.02E-07,0.060449152,0.331749664,0.689617843,0.369159891,-2334.81066,0.321506707
1.779661017,0.087675964,5.268136982,4.122314137,3.304038539,4.574805345,4.344465126,4.976187838,1.162981276,0.901101417,0.107672574,33.30702844,39.55106646,2.193380898,0.161344678,0.285389053,0.395394191,0.065500158,4.929720097,1.132732214,0.199963992,5.37E-08,5.24E-08,0.162749675,0.415059606,0.112487501,0.072449736,6.06E-08,7.03E-08,0.037289254,0.70514459,0.515653376,0.547441323,-2373.428332,0.625746729
1.779661017,0.082131866,4.078830509,3.218214952,2.560822296,2.627421687,3.924996384,4.261669701,5.427003404,0.897325081,0.052086417,44.43178542,17.85187085,2.135287714,0.83349303,0.996544689,1.07568165,0.200238413,2.964132679,19.43769921,0.089904155,7.40E-08,5.52E-08,0.158731928,0.394564346,0.161699509,0.126570737,5.76E-08,7.83E-08,0.06852906,0.345946054,0.4057388,0.624640135,-2350.814485,5.513553268
1.779661017,0.095040629,4.184522627,3.764791356,2.225589134,3.590274489,3.529395554,4.635426175,10.16371874,0.86756441,0.078304536,122.0398409,26.58267797,2.768447461,0.69982852,1.116846393,0.422404641,0.094518384,14.02986349,8.339099955,0.150892212,3.57E-08,6.04E-08,0.129239357,0.412804547,0.146047919,0.102229874,5.80E-08,5.41E-08,0.058785883,0.393804953,0.487862257,0.449315681,-2336.726847,1.80230246
1.779661017,0.164372614,5.115893097,4.687720131,1.911268545,5.252646311,3.855962111,6.261016626,1.071966522,0.902596085,0.102141373,229.9087175,64.64921478,4.017861886,0.297200226,2.730082886,0.735837421,0.463916689,8.75233217,1.261141126,0.086311532,1.66E-07,5.43E-08,0.146260037,0.343877999,0.234684179,0.112443772,4.52E-08,1.30E-07,0.076422087,0.734560506,0.702003333,0.390899407,-2403.745465,1.136931734
1.779661017,0.081452635,5.382550279,1.98100083,3.693617991,2.167547088,4.607611092,3.625781108,3.466320959,0.882099088,0.108768246,10.70882451,19.46050415,1.279674219,1.099918424,1.129538354,0.453338982,0.016680103,0.534298791,3.483554285,0.181043775,6.70E-08,5.53E-08,0.100649015,0.344521135,0.145028898,0.160846355,8.12E-08,9.71E-08,0.067910522,0.422194136,0.378447249,0.671412098,-2347.70608,0.57634844
1.779661017,0.117092615,3.968893226,4.100984658,2.327046971,3.719111714,2.806845037,5.676148738,5.379468058,0.899861963,0.140125794,22.22046486,46.18585387,1.176314463,0.531628815,1.617915379,0.376533292,0.047069499,2.567775364,4.890053511,0.193499139,9.05E-08,4.65E-08,0.168145602,0.2707052,0.161443144,0.135996732,7.74E-08,1.02E-07,0.070209868,0.398016649,0.365921228,0.348574864,-2350.376627,0.435910418
1.779661017,0.122365091,5.330153036,3.037546679,2.460630323,4.74651659,2.799555269,5.154263187,2.694418179,0.85542516,0.186598036,265.9360551,85.06185084,1.929052194,0.293925053,2.969810071,0.405381678,0.020151964,10.26799764,20.1881733,0.243892641,6.46E-08,7.38E-08,0.134527459,0.298455421,0.159683519,0.109927046,4.05E-08,7.01E-08,0.053513664,0.961964566,0.699200413,0.412411048,-2437.758142,2.445636179
1.779661017,0.069598367,4.361308625,3.682893847,3.217965283,3.762499184,3.691468025,4.762892195,11.69300543,0.884743293,0.04474007,15.05679038,34.67058123,1.811084027,0.529903167,1.226417443,0.585406687,0.252263547,32.46994047,4.8556694,0.081225657,8.48E-08,5.36E-08,0.200094584,0.340045114,0.159681292,0.147204402,6.20E-08,9.96E-08,0.071748652,0.461106549,0.561220169,0.248446874,-2362.12134,1.896051172
1.779661017,0.150492343,4.457555797,4.863939837,1.394000253,5.29027246,2.839375426,6.180813618,9.704786743,0.894682486,0.170225502,39.80014388,135.344009,0.965800605,0.107739395,3.162800605,0.350504147,0.046488704,221.3577472,0.73909604,0.160468844,6.19E-08,5.68E-08,0.168215984,0.279095717,0.1870415,0.112336291,4.43E-08,1.15E-07,0.092841385,0.788441223,0.507638286,0.249155086,-2371.360785,0.782515761
1.779661017,0.112488517,5.028107434,3.594838954,3.086672963,3.122440719,3.770455631,4.511978115,6.180877833,0.872789112,0.182293817,67.32899857,25.42721788,1.870232765,0.541420663,0.24310207,0.276227695,0.008016991,1.5893177,1.223206248,0.231358183,1.09E-07,1.22E-07,0.083782023,0.30592075,0.140824611,0.146366181,9.08E-08,1.34E-07,0.091747796,0.42099332,0.344139666,0.359471018,-2323.643008,1.063001828
1.779661017,0.058109623,5.372052907,3.358142366,3.55477763,3.801352513,4.366868811,4.519268372,1.569687969,0.925641084,0.062675971,6.97228406,9.813446379,1.693957267,1.766579651,1.067683038,0.463062831,0.100702248,0.233785386,0.948831582,0.11561393,7.64E-08,5.69E-08,0.188393439,0.404140298,0.088103863,0.107439813,3.29E-08,5.86E-08,0.096308432,0.456772191,0.598035682,0.377724499,-2363.751841,0.929606143
1.779661017,0.079422931,4.852246624,3.854435526,2.86295601,4.031062591,3.527336438,4.975308695,3.816995476,0.914756124,0.080358844,2.379339625,16.37255983,0.614546972,0.129768658,1.069471035,0.518651191,0.1921901,1.703575727,4.306654713,0.217626983,5.73E-08,8.57E-08,0.175126849,0.304876232,0.135901351,0.102935018,4.33E-08,7.81E-08,0.063533302,0.230743611,0.481547163,0.340975773,-2338.193639,0.207576283
1.779661017,0.156859544,5.139738717,3.907540132,1.942954176,3.979756459,4.359203086,4.10280141,3.119491936,0.88456779,0.054760405,121.2784764,590.7919695,1.726713927,0.423484818,3.46720008,1.306691146,0.528430433,49.6902764,24.20614792,0.108205318,1.50E-07,8.51E-08,0.173298566,0.29562582,0.170106633,0.122814481,6.19E-08,8.00E-08,0.129948805,0.492577023,0.873096746,0.49772185,-2430.759405,2.730105455
1.779661017,0.082852346,5.076316075,2.945065551,3.32797368,3.140135179,4.098746674,3.845333915,8.172009841,0.82553847,0.1136336,364.1810591,86.80435283,2.044157848,0.418024492,0.9041319,0.331598808,0.015874038,4.776058341,1.534687129,0.214354897,7.20E-08,3.57E-08,0.089676556,0.337341997,0.18832056,0.108920233,1.07E-07,8.09E-08,0.061385462,0.609318961,0.516635983,0.387844254,-2419.715094,15.08842264
1.779661017,0.145494333,5.576517364,3.718141885,2.958612093,2.610743629,4.34983744,4.969976119,0.348611165,0.900716675,0.075665399,93.34458238,31.23677132,25.01330277,0.386164073,10.90433251,1.513019703,1.173608211,15.64774445,5.779296177,0.183935789,5.48E-08,3.21E-08,0.135228193,0.40742502,0.114523995,0.100478672,6.29E-08,1.13E-07,0.058408069,0.747929012,0.843558938,0.485301075,-2429.362971,4.061176888
1.779661017,0.061663477,4.567227424,2.934621508,2.839934314,3.294052733,3.700003799,4.11050164,3.013971805,0.914124663,0.078169616,23.60522632,46.62625795,2.231347999,1.829099839,4.022402523,0.44872609,0.053531914,10.32377108,1.690217875,0.120250186,6.07E-08,9.88E-08,0.159591516,0.2947843,0.181048448,0.148839814,5.12E-08,9.08E-08,0.095485434,0.482573249,0.646650177,0.412942496,-2350.22747,1.224267285
1.779661017,0.081688401,5.210447965,3.266647385,3.465238101,3.298836304,3.949922136,4.250594264,18.27213673,0.85963317,0.080638798,19.12375157,53.68671659,1.03783613,0.010763228,0.634710171,0.517543421,0.15904942,6.905400891,0.689787853,0.172888898,8.29E-08,5.92E-08,0.157723904,0.448016261,0.086068377,0.079783545,5.28E-08,7.44E-08,0.055518745,0.369421362,0.580430179,0.285042961,-2344.233959,1.253113377
1.779661017,0.099814692,5.630586716,3.022269708,3.156166123,3.490427288,4.004712852,4.038003235,6.887508959,0.833717366,0.08457504,6.57689571,19.99638687,1.19595449,0.191773025,0.624922925,0.503931995,0.065537972,12.92677802,14.56080969,0.200185641,1.21E-07,5.67E-08,0.077863664,0.403720341,0.154625427,0.081625113,1.01E-07,8.80E-08,0.081979447,0.319051861,0.474905393,0.26016634,-2339.593634,0.391019439
1.779661017,0.078658463,3.952914685,3.249538481,2.715526741,3.802348005,3.543268699,4.288157477,7.593345263,0.920215638,0.057340612,300.8689555,45.05561037,3.358519924,2.440392625,4.249220245,0.522361917,0.121644996,3.815498353,3.8429533,0.07556592,7.57E-08,4.92E-08,0.140120381,0.441831373,0.190246102,0.106558114,9.97E-08,1.14E-07,0.045677771,0.73010308,0.501680602,0.400867797,-2347.079484,2.143580835
1.779661017,0.074349697,4.85717111,3.402212531,3.025131786,3.624660104,3.513190655,4.638659195,5.480104561,0.850137359,0.078941391,4.824973128,102.3061823,0.313715317,0.459876566,0.487810186,0.603860644,0.109959869,3.52704969,5.289563354,0.160756432,1.08E-07,1.15E-07,0.086948811,0.362814553,0.144207515,0.144358061,6.92E-08,8.85E-08,0.100914248,0.4062691,0.655486314,0.415532112,-2351.191599,1.03606534
1.779661017,0.112275791,3.584394011,3.125416083,1.955160426,3.5798361,1.856527513,5.588676215,5.859625568,0.759298127,0.073535666,102.3548065,6.984137477,3.545868715,0.277256816,1.213462319,0.746160987,0.007763489,2.586554544,2.472526101,0.141721518,8.93E-08,4.01E-08,0.058610268,0.424094172,0.182803953,0.118683394,7.40E-08,7.44E-08,0.074086417,0.426082353,0.519092301,0.408412995,-2407.838432,1.388564458
1.779661017,0.041536715,4.970295435,4.116402191,3.53530708,4.118902405,4.249386595,4.852660097,2.688794795,0.911972905,0.172424689,9.056768464,48.38241885,0.72136143,0.034528277,1.435031911,0.196097222,0.006365311,0.7487387,1.400410827,0.292072669,8.82E-08,6.48E-08,0.161493116,0.260940648,0.132737739,0.084115593,4.50E-08,1.12E-07,0.068639925,0.437211554,0.582386856,0.368195725,-2351.203292,0.358061415
1.779661017,0.046542362,5.594002964,4.457720368,4.252087092,4.540930533,4.782537167,5.11509827,42.01024945,0.879400847,0.048047329,118.5400196,76.01772101,2.785655354,0.225785495,2.222947931,0.382109403,0.048221439,39.85885347,11.35181396,0.08136209,1.04E-07,8.48E-08,0.147094015,0.452034532,0.138109604,0.092498512,7.45E-08,1.28E-07,0.088900855,0.402139129,0.492892668,0.470655386,-2397.712581,1.99898734
1.779661017,0.092392646,4.458356202,4.260017415,1.774627153,3.862430287,3.28805435,4.680784379,15.36226535,0.832700824,0.103923851,39.6764974,24.3610138,2.160273232,0.29306334,0.931239818,0.42328438,0.038440647,21.29022684,0.583953626,0.127855899,5.62E-08,6.73E-08,0.11833184,0.393223087,0.177631392,0.138500597,9.96E-08,8.08E-08,0.044456882,0.279858863,0.478412337,0.442986297,-2341.465546,0.584683569
1.779661017,0.169906724,5.083592486,4.041228539,2.249769312,3.578659057,4.100319805,4.765329096,0.385511087,0.903292414,0.091862936,63.43446375,31.53909405,15.97749742,0.156233275,5.825264875,0.93607188,0.059070807,1.354167788,4.565708396,0.114140272,8.23E-08,7.32E-08,0.230592324,0.353192555,0.154680319,0.092793503,6.46E-08,1.22E-07,0.054600684,0.726903377,0.470013481,0.438028794,-2402.148342,0.655144318
1.779661017,0.112693809,5.477171906,3.053544284,3.2357071,2.788613426,4.596524136,4.074365407,0.467850706,0.908717688,0.068663944,82.30340161,11.18458327,12.30538273,0.67445093,2.486256834,1.255859855,0.103612145,3.041156959,6.564425982,0.181835931,5.96E-08,4.34E-08,0.146851877,0.373195059,0.161086364,0.075999259,5.15E-08,6.27E-08,0.061031293,0.73120059,0.574599828,0.493879646,-2414.509277,0.848614053
2.033898305,0.128550423,4.638145318,1.279433041,2.285876478,2.582105981,3.607322747,3.630034286,13.97829923,0.853171705,0.083673235,253.0227132,117.6406047,2.655959307,1.156944933,5.61004203,0.644421501,0.036738038,6.272205614,0.419859337,0.172428271,4.50E-08,5.62E-08,0.187934773,0.357823128,0.137603366,0.095934291,4.72E-08,7.07E-08,0.048275952,0.625483669,0.548485421,0.60054877,-2379.348025,1.707158949
2.033898305,0.103768623,4.750738266,3.294082365,3.380346091,3.159617215,4.253488166,4.379879518,25.64995724,0.883377743,0.169918896,30.5520067,135.2602731,1.110503548,0.243422943,1.012925334,0.252342112,0.01508203,1.557306107,4.919173052,0.187197348,1.04E-07,8.23E-08,0.137535509,0.26911234,0.1422822,0.189707156,5.75E-08,1.49E-07,0.074165054,0.356675973,0.531106949,0.262039769,-2339.268907,0.414828684
2.033898305,0.07187694,4.433358809,3.651677881,2.450982572,3.490257574,3.355428866,4.617923664,4.046660022,0.861076892,0.110376895,68.25419053,18.4808731,2.796684707,0.538866879,0.528641472,0.393055857,0.043640006,4.912812592,0.959280029,0.12687253,8.80E-08,7.18E-08,0.098695751,0.382913589,0.203599296,0.139159814,7.13E-08,8.04E-08,0.048758708,0.326883752,0.312054127,0.444873274,-2345.043797,1.230431401
2.033898305,0.118181827,5.099217083,3.772896541,2.946756674,2.996912769,4.175151764,4.152266669,7.227187193,0.888422842,0.163058783,26.07682931,41.16337994,1.280595404,0.192835871,0.455580558,0.340082832,0.05219049,0.384552194,3.008220833,0.104234746,7.08E-08,5.90E-08,0.14426054,0.349950093,0.195461092,0.120485536,5.54E-08,6.63E-08,0.08560774,0.262201125,0.618382715,0.268653101,-2355.326248,0.748080262
