L1,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
131.688603,0.09356238,4.439442866,2.034258172,2.51213975,2.577780928,3.745676826,3.679178929,0.457681863,0.916452266,0.060034696,186.2082043,30.30834464,28.6615381,2.455463937,6.087723716,1.0760047,0.059206932,1.371681185,4.133841559,0.268567762,1.21E-07,7.07E-08,0.185551572,0.279878475,0.119165305,0.09562291,5.57E-08,8.11E-08,0.051213648,0.258833866,0.7135878,0.582863321,-2367.645639,7.558381529
131.688603,0.085879232,4.439698285,2.945927242,1.607881546,3.213820839,3.06536669,4.458827139,8.505146413,0.886561706,0.115196548,30.22903318,2.841284886,1.807202227,0.860195181,0.963747202,0.523981258,0.065719599,3.050131726,4.045309434,0.170935582,7.95E-08,1.09E-07,0.166160086,0.252356507,0.172321545,0.158406499,7.45E-08,8.09E-08,0.079819437,0.243555474,0.538198943,0.46487269,-2369.646433,0.581222403
131.688603,0.152899636,4.846210043,2.836622524,0.175174275,1.403804659,2.579814052,3.697809258,0.450621463,0.786444469,0.067619381,281.0172226,22.45378045,38.90712855,0.098276464,2.259397958,1.715938982,0.047274245,1.142067681,17.65531681,0.16449057,5.10E-08,4.75E-08,0.189065175,0.246814885,0.158212482,0.161250806,6.75E-08,7.03E-08,0.080165845,0.19596932,0.505609519,0.509614466,-2411.834036,4.064676824
131.688603,0.101741604,3.877618038,3.979400498,2.021049793,3.810269112,3.17369058,4.68763458,1.829799602,0.863948747,0.16497621,89.48658254,4.074982731,4.419493075,1.354073709,1.220565259,0.277018165,0.011855814,3.590653066,1.280312369,0.113605761,6.07E-08,5.63E-08,0.179931006,0.386290865,0.151180022,0.11628138,7.50E-08,1.16E-07,0.052710659,0.274838773,0.486480953,0.370766554,-2366.582049,1.347957535
131.688603,0.08093074,4.602515711,3.17386521,2.967735103,2.410678093,3.881676107,3.88222299,2.404318344,0.859949751,0.116221083,24.99878955,3.717355171,2.777926171,0.622521286,0.779844695,0.422698333,0.06504323,4.397385743,0.406002765,0.222607354,8.84E-08,4.36E-08,0.076558029,0.402889568,0.149163812,0.099026771,3.58E-08,6.15E-08,0.049754237,0.242842417,0.530422687,0.363895556,-2330.340726,0.742148034
131.688603,0.118682361,4.75758393,3.292761075,1.33118534,2.048451234,3.740224908,3.882883482,2.403870842,0.830480134,0.095606076,22.45959629,3.845446588,2.949578745,0.342113991,0.867766836,0.821086128,0.046817969,7.931459995,2.267251638,0.098172708,9.25E-08,6.26E-08,0.100247137,0.400345747,0.164929276,0.159480999,5.36E-08,1.06E-07,0.076823817,0.32052849,0.390067126,0.414529828,-2347.8646,1.097996807
131.688603,0.114934986,4.333133059,2.512123667,1.953554324,2.568477136,3.136759279,4.408570227,6.443243845,0.832291772,0.106842345,21.02820509,3.43764321,1.550878246,0.880484047,1.118527925,0.463526192,0.029954242,1.664252318,0.454416257,0.154149935,5.72E-08,7.37E-08,0.067630884,0.409970905,0.16901445,0.120499818,6.90E-08,1.19E-07,0.078733688,0.213513279,0.484780627,0.422610768,-2343.205134,0.794723652
131.688603,0.12454249,3.812681092,2.504447755,0.962320367,1.971507323,2.974810895,4.278521221,2.18233445,0.854859733,0.071402571,38.03590696,4.343026947,3.442587834,0.454726692,3.935234423,1.318973729,0.401885779,12.24950186,18.71121843,0.213074056,1.21E-07,7.75E-08,0.130492871,0.365732735,0.126610379,0.114248145,5.52E-08,9.93E-08,0.04984146,0.183570634,0.782246579,0.479781728,-2364.210318,0.658201024
131.688603,0.203698443,5.24541247,3.044330904,3.294370833,1.959596112,3.997950125,4.138641211,0.748374302,0.885443902,0.152909721,242.8087562,9.256127312,13.31523024,1.525234023,1.044113698,0.643116636,0.046160531,50.78454407,1.68422354,0.107153456,7.63E-08,6.78E-08,0.15324489,0.412566264,0.132397498,0.124658668,7.53E-08,9.55E-08,0.069978909,0.448277312,0.392034565,0.578322203,-2400.45296,2.021787809
131.688603,0.107717261,3.565237547,4.34960441,1.714617025,2.990897224,3.030271155,4.452904694,0.738910179,0.787292288,0.039635653,13.2285077,7.66732725,2.34417094,0.256810427,1.314509593,1.782912098,0.055192206,20.5450163,3.063213315,0.168213165,9.93E-08,8.43E-08,0.104961323,0.363419922,0.170486463,0.092451072,1.04E-07,7.82E-08,0.10046769,0.440867579,0.551101983,0.531894871,-2542.781765,0.679506392
131.688603,0.093839597,4.194645472,3.549524827,1.342268165,3.586562307,4.132311229,4.531191077,1.100599619,0.910874701,0.082693706,300.1684909,6.855461776,8.799904289,0.439440327,1.51264416,0.816702822,0.081924961,6.138567889,2.119274632,0.255722152,7.36E-08,4.14E-08,0.148436307,0.315600386,0.125442273,0.100413355,7.42E-08,7.71E-08,0.054385261,0.307322812,0.412259106,0.381099772,-2362.754439,0.738687091
131.688603,0.100825262,5.244400215,2.647235512,3.610552598,2.742687612,4.889783377,3.94488702,2.17299798,0.91834047,0.083093445,165.7244116,3.261645062,4.439631147,0.377613146,1.925597883,0.527067742,0.132521027,5.776841081,4.993203095,0.1702787,8.13E-08,9.74E-08,0.155301699,0.313509746,0.185707753,0.09209691,9.06E-08,6.11E-08,0.08310486,0.578727849,0.368790853,0.487346201,-2366.14948,1.36319353
131.688603,0.132499004,5.188611391,3.554018311,0.837550243,3.00965245,3.156285432,3.884207504,1.773378928,0.801056851,0.064013766,22.18449301,6.488206663,4.192923538,0.192131773,0.506573104,0.775813219,0.174526623,0.613434641,1.804652103,0.144873773,1.21E-07,6.51E-08,0.068269081,0.423670158,0.122695454,0.145771224,6.82E-08,7.95E-08,0.094719977,0.162711943,0.455707408,0.321497672,-2359.286478,0.459692337
131.688603,0.08096235,5.117234998,3.887739036,2.83631817,2.987733222,3.964929524,3.982719718,0.698556322,0.860170763,0.177090316,90.43738333,10.50454036,13.35859229,0.124960282,0.557085223,0.274004143,0.022730121,1.175163376,0.562645928,0.180039473,5.90E-08,5.50E-08,0.095407595,0.426689333,0.161621907,0.086835024,3.81E-08,8.15E-08,0.049406433,0.334366515,0.479676497,0.473404691,-2345.548275,0.858311893
131.688603,0.095772905,4.463419012,3.084020644,2.692606099,2.596127486,3.47036551,4.947815519,1.100485846,0.864493298,0.102973461,72.03149621,9.573527717,8.698131428,0.468097354,2.283424944,0.41119322,0.08534776,17.4836153,0.347252057,0.171362914,1.14E-07,7.70E-08,0.076494446,0.268921695,0.179373053,0.187810292,1.02E-07,1.82E-07,0.116037126,0.265910737,0.39077517,0.349360028,-2361.200812,0.642386659
131.688603,0.096676726,3.828160249,3.436407216,1.691679062,3.171621153,3.666057151,4.542936301,6.81827299,0.913299081,0.15308342,70.1008475,2.901148946,2.128890115,1.349889754,2.288974617,0.38570006,0.050346129,1.648284476,2.076241961,0.135226767,1.34E-07,8.91E-08,0.151612536,0.283276225,0.233509905,0.124859906,6.87E-08,1.17E-07,0.071514253,0.236808,0.492611782,0.550981514,-2375.168263,0.828129943
131.688603,0.086728451,4.07558147,4.4865309,1.669499755,2.654611338,3.114800212,4.565113986,4.676311979,0.800360503,0.105664137,50.55225399,2.828608098,2.698671573,0.146427301,0.4027344,0.483734547,0.156119241,11.37061608,1.148581241,0.177841467,4.90E-08,5.24E-08,0.201391918,0.341388743,0.120521422,0.120179821,5.66E-08,1.07E-07,0.038676363,0.295833694,0.555950664,0.482920333,-2405.071017,1.739043826
131.688603,0.118844641,4.430358059,4.238692435,2.364136066,3.831610279,4.213825496,5.270418326,0.464717759,0.913151531,0.063531423,118.1353447,16.68494043,16.76281243,0.230125437,1.869376253,1.114269901,0.069294243,1.139287482,1.458235179,0.213442562,9.26E-08,5.07E-08,0.174430361,0.240332424,0.140904924,0.122205397,1.19E-07,7.90E-08,0.108683991,0.499726393,0.404114478,0.489486517,-2378.835805,0.461376069
131.688603,0.127466331,4.33532109,3.931649308,0.329503271,2.55772017,3.059833081,3.986273093,2.296697648,0.82285855,0.094815174,132.6922546,3.870005584,4.518474817,0.416069539,1.696150874,0.795721775,0.043773841,15.99932104,3.029671598,0.085865163,7.85E-08,5.97E-08,0.11873793,0.526118813,0.113165821,0.071928411,4.08E-08,5.85E-08,0.084183625,0.281782059,0.480725042,0.559793544,-2390.191344,0.292836908
131.688603,0.139106791,3.850659069,4.262013874,1.509764694,3.299276402,2.899232028,5.339254421,1.301035513,0.846595773,0.085784502,161.9592082,4.993121421,6.658458391,0.438648385,0.496757961,0.892049414,0.025216586,9.747271474,0.312408264,0.19613249,5.26E-08,6.12E-08,0.091609969,0.377880361,0.179008991,0.092958609,1.13E-07,7.27E-08,0.062409281,0.396755814,0.340754466,0.460417714,-2365.71144,0.86401155
131.688603,0.108225538,4.797095063,3.321791303,2.859557017,2.090517785,4.468838793,3.851063752,3.112391422,0.841835493,0.184296358,158.5146137,2.254126127,2.778834674,0.20649959,1.022534374,0.402171889,0.013292001,0.64971311,8.251532545,0.161668077,5.71E-08,5.30E-08,0.148015529,0.360177128,0.142421242,0.105549013,5.01E-08,6.31E-08,0.082168787,0.362501166,0.523181482,0.353846338,-2369.796257,0.181153833
131.688603,0.163604624,4.553343741,3.16379692,1.852097643,0.643241516,4.366959679,3.256225101,0.396867292,0.76716882,0.078471397,39.65679497,29.71175826,26.38681331,0.096016578,3.017865667,1.128845551,0.190587135,4.742960704,2.298137992,0.121978037,1.26E-07,7.54E-08,0.128957314,0.320516565,0.213915095,0.144932727,1.05E-07,5.98E-08,0.069699894,0.365571004,0.352893581,0.707798603,-2555.908256,8.203411341
131.688603,0.10762546,4.171851258,2.944934507,1.981703603,3.634682009,2.606272499,4.916217513,1.703286871,0.832945032,0.033502744,61.14303285,6.111398647,4.781089512,0.245418587,2.256368907,1.702228491,0.072458468,20.34768074,4.863508685,0.084410911,6.77E-08,5.14E-08,0.212620996,0.275068822,0.175709649,0.157499257,4.87E-08,9.45E-08,0.094690101,0.35027004,0.438805986,0.465156811,-2363.220824,0.706076533
131.688603,0.097084565,4.706488036,3.467837367,3.164792597,3.661856787,4.102807926,4.795051464,2.89471348,0.903213641,0.088134688,277.8028737,3.313325716,4.083996201,0.345347124,2.439714133,0.468103807,0.086481356,13.61533552,0.905606474,0.130796455,6.77E-08,7.52E-08,0.219731414,0.32192511,0.138529218,0.126804186,5.48E-08,7.17E-08,0.062213348,0.391330556,0.492962563,0.340665733,-2333.590689,0.102197044
131.688603,0.122366754,3.516620287,2.659201117,1.595223473,2.712246126,2.247082863,4.574205629,0.530733056,0.810016613,0.144352424,83.90267032,21.27315312,25.85528574,0.504321907,2.484840832,0.475264313,0.009243987,3.433441065,11.52104034,0.095916496,9.54E-08,5.63E-08,0.161553032,0.338585296,0.151356375,0.182308574,4.88E-08,1.31E-07,0.070279896,0.414980141,0.497381098,0.417977955,-2357.457905,6.99579219
131.688603,0.089431613,5.614852277,2.507889215,2.491090369,1.914782211,3.613592501,3.473950994,7.411901849,0.857969183,0.059347738,7.919571147,3.537734246,1.471190428,0.203882996,0.27925744,1.035810199,0.417633517,1.228940854,1.164763189,0.184097883,7.86E-08,7.22E-08,0.171511563,0.309095368,0.111838094,0.15073738,5.30E-08,5.91E-08,0.072719449,0.183669946,0.322741973,0.384954874,-2372.702105,0.574893056
131.688603,0.156592553,4.790284264,4.589311263,2.672251887,3.843452128,3.96244128,4.753491084,1.40772567,0.88037386,0.07229237,261.3877111,4.219041604,6.451714087,0.069075586,1.701664431,0.768751131,0.048378152,4.339769868,9.842204184,0.105010525,6.42E-08,4.35E-08,0.179685143,0.420264202,0.128403549,0.098688665,2.54E-08,1.05E-07,0.067947677,0.362080136,0.460402713,0.497401497,-2368.403378,1.250410879
131.688603,0.079935989,4.062995676,3.349045765,1.675330776,3.342159124,2.818960705,4.250292201,2.95384227,0.851774951,0.096519725,52.60354473,2.909767147,2.8977639,0.870037568,0.466059241,0.623278557,0.069149744,1.317906371,0.059620885,0.091465909,7.43E-08,5.99E-08,0.09375838,0.438706569,0.156221512,0.159998167,7.91E-08,9.66E-08,0.059849154,0.301919448,0.424149115,0.555021105,-2358.082155,0.55412538
131.688603,0.118013083,5.043063286,2.18117556,3.367534746,2.129053511,4.341173559,4.575082694,7.252616627,0.870639713,0.157589204,34.31942059,3.068694184,2.177523235,0.446049515,2.056316393,0.311539565,0.012941163,4.768620662,1.198657177,0.154278047,8.25E-08,1.05E-07,0.164246301,0.249189059,0.199897338,0.112416915,5.56E-08,6.72E-08,0.119972029,0.389308153,0.431288256,0.319081526,-2346.00629,0.562230445
131.688603,0.077386391,3.99066878,3.539762116,1.73467938,3.219248946,3.69394631,3.982873147,1.548153123,0.866535824,0.054044611,27.59999141,6.566821708,4.307604041,0.376457864,1.869623704,0.786316348,0.332280079,2.070166194,0.402404338,0.148179832,6.87E-08,7.78E-08,0.175133596,0.327307701,0.15037783,0.136043692,5.74E-08,1.15E-07,0.062957031,0.212798565,0.552197011,0.353273247,-2350.012288,1.210082959
131.688603,0.141307174,4.418406041,3.260871552,0.545438859,2.195458647,3.143140054,3.403077223,3.739313456,0.835309982,0.120887543,40.47775402,3.465403624,2.568868486,0.881548055,1.6914535,0.610401971,0.033835513,2.201001944,1.170086239,0.226388004,9.56E-08,8.09E-08,0.152714696,0.336337288,0.123104559,0.096592913,6.67E-08,1.08E-07,0.06486219,0.242043845,0.393551282,0.479523044,-2370.986071,1.784082671
131.688603,0.078439857,4.366628829,3.11326558,1.422553399,3.283860152,1.910641764,4.221981746,0.983796316,0.805585175,0.234190318,340.401613,6.377364623,10.51556778,0.130760291,1.863637052,0.241742376,0.007499529,1.316797225,5.940300011,0.08182029,7.05E-08,4.85E-08,0.097593939,0.509204667,0.113272086,0.119804354,2.81E-08,6.80E-08,0.078304448,0.387961091,0.701409927,0.562269777,-2380.362951,1.134938276
131.688603,0.130618188,5.060719523,2.866276808,1.735431218,2.053269528,3.627841926,4.242375963,1.152747309,0.85777159,0.108372659,183.9888255,5.294209638,7.229605469,0.114434696,1.292481149,0.751419942,0.079690417,0.878204503,0.618026199,0.05961452,6.78E-08,7.96E-08,0.172482899,0.471274767,0.124154654,0.124095249,4.03E-08,5.02E-08,0.048377673,0.327362187,0.375255765,0.382108572,-2350.392382,1.849916324
131.688603,0.119757984,4.303315082,3.623096444,0.923981961,2.533954785,3.123841708,4.386889063,2.267666735,0.834078315,0.186296477,59.74088156,4.244032141,3.838028548,0.446246788,2.039246652,0.371219255,0.025410492,13.55324666,1.028336914,0.173677745,8.94E-08,7.06E-08,0.066195343,0.464591747,0.152165397,0.091048445,3.81E-08,7.04E-08,0.052321055,0.212293638,0.515897118,0.285175474,-2337.566163,0.847770839
131.688603,0.100211559,3.815265737,1.944536931,1.428057763,1.67434611,2.840118859,3.72316206,1.10272109,0.842700662,0.076171771,43.05009199,9.449326903,7.08056406,0.749478344,4.15152234,0.873807288,0.334934192,2.20961985,0.985424218,0.14581814,1.02E-07,5.80E-08,0.127896923,0.317098026,0.18816587,0.159395353,5.93E-08,1.11E-07,0.061625358,0.240365075,0.575105822,0.448759373,-2352.749588,1.098135174
131.688603,0.079701435,4.019888858,3.472261561,2.031845271,3.394503001,2.957000735,4.7072515,1.045882328,0.851261412,0.131306829,79.54905448,9.313311351,9.416092443,0.430720563,1.95147231,0.417790786,0.022279735,27.53929054,1.561819742,0.181078536,5.98E-08,6.07E-08,0.104239543,0.27819262,0.197202091,0.17105209,6.71E-08,9.81E-08,0.068234834,0.281684337,0.564049269,0.281905932,-2380.314619,1.511264097
137.8878479,0.105712546,3.592873282,2.005401576,2.109670414,2.329249442,3.262392626,3.546920242,2.091671527,0.933964968,0.036416928,69.31657162,4.739595049,3.735333952,0.94462005,5.875366767,1.615878088,1.750792027,14.41093142,0.49285246,0.146408752,5.38E-08,6.70E-08,0.175857518,0.298454546,0.183796564,0.116699374,6.02E-08,9.48E-08,0.07878297,0.402105674,0.380238901,0.42493272,-2380.85357,1.887658368
137.8878479,0.097035167,5.03843282,1.167189077,2.582721356,1.95910218,3.075679795,3.553134055,25.09975296,0.775392855,0.065051403,17.87794194,3.299859017,1.568907707,0.461027212,0.921818526,0.81794335,0.007114483,2.124066962,8.800104357,0.133933202,8.94E-08,8.24E-08,0.119934017,0.367880502,0.183052215,0.140289619,6.58E-08,9.37E-08,0.054910114,0.272023263,0.584513156,0.331810855,-2365.423775,2.722701173
137.8878479,0.116280256,3.260622533,2.804931871,0.860994183,2.415337874,2.756208152,4.534404983,1.905995636,0.823390316,0.05342772,161.7612437,5.679065195,5.585967524,0.427784918,2.363114782,1.121933802,0.222212775,2.59587322,10.93694171,0.177279328,7.76E-08,6.52E-08,0.098840283,0.265826507,0.176716753,0.211560428,6.80E-08,1.36E-07,0.069776354,0.353240782,0.343086168,0.422116049,-2375.862085,1.517764876
137.8878479,0.097366591,4.191386723,3.76354784,1.553083413,3.389025651,2.796104527,4.626045856,0.629795317,0.836533276,0.12945478,246.3337912,10.95667837,16.46710107,0.014438993,1.346232586,0.399719948,0.085158032,1.190060619,59.48808328,0.224402071,1.13E-07,7.08E-08,0.164816536,0.292972087,0.15523014,0.096029692,5.70E-08,6.65E-08,0.066549167,0.29827024,0.645946122,0.398714263,-2373.407447,1.806806953
137.8878479,0.088284215,5.838930444,3.509034659,4.117283908,3.57757038,4.333799904,3.925957699,0.707030357,0.834364927,0.121857584,113.4053422,7.595320266,8.439765735,0.131675792,1.645872405,0.32617102,0.034856599,2.028645434,2.105222168,0.119443321,5.06E-08,7.47E-08,0.143497414,0.309883764,0.158689434,0.189160811,5.73E-08,9.64E-08,0.079324977,0.453409433,0.523680288,0.523883997,-2464.902198,1.194905801
137.8878479,0.142719479,5.274023415,3.443929135,2.553039893,3.461414855,4.329859904,4.578514781,1.208460466,0.911570029,0.065008271,236.90536,4.826316422,6.977593983,0.074576253,1.599910324,1.157345262,0.034409726,5.833612453,0.514698708,0.159447318,4.51E-08,6.72E-08,0.16296313,0.246139232,0.207773376,0.152956643,7.60E-08,7.46E-08,0.070720038,0.499097428,0.496898187,0.448772798,-2366.882849,0.474257102
137.8878479,0.112097055,4.139214749,3.681607779,0.925057068,3.173200595,3.44699428,4.390755632,1.866820258,0.870240969,0.094490959,87.47411809,3.342977858,3.949717068,0.051072252,1.142690452,0.797174656,0.048344549,1.265765007,0.620820896,0.135451413,7.41E-08,4.84E-08,0.182579914,0.425556213,0.102652174,0.098597198,6.14E-08,1.01E-07,0.055162803,0.475984699,0.413274063,0.604627014,-2359.641146,1.845590651
137.8878479,0.105192581,4.281732124,2.930027358,1.953414856,3.432907131,3.344087524,4.553547281,3.939117771,0.867849516,0.099379897,124.7383486,3.250291811,3.430376233,0.618923451,1.761743392,0.520793669,0.071910899,5.837445282,1.690613638,0.194175478,7.34E-08,3.74E-08,0.080094379,0.397900732,0.146517211,0.131272904,3.52E-08,8.00E-08,0.05003907,0.310012383,0.463686249,0.374008875,-2332.559304,0.558385354
137.8878479,0.1329546,4.002667359,4.103423092,1.360662505,2.962708352,3.343805421,4.194468566,18.14782183,0.857426769,0.129745735,99.10747435,1.99002198,2.236496512,0.681443446,1.444973608,0.471741114,0.107642037,72.6112051,0.702822838,0.140264621,7.90E-08,4.16E-08,0.117100073,0.345452349,0.157308275,0.153418661,8.79E-08,1.16E-07,0.086455697,0.285351857,0.473503238,0.451394976,-2349.341172,0.524419121
137.8878479,0.137310048,5.174603317,3.905336513,2.018868044,3.267862608,2.869025103,5.130914492,0.781608428,0.810247905,0.097840444,152.780843,5.535288355,5.66616942,0.522105696,0.821034463,1.028271289,0.273082104,1.263380513,0.007386899,0.064111781,1.17E-07,4.63E-08,0.076718926,0.518815312,0.136747053,0.121235265,4.83E-08,1.22E-07,0.08237133,0.666983108,0.589171526,0.501392793,-2402.772757,0.911550119
137.8878479,0.14448265,4.750017674,3.612027661,1.570176247,2.917832637,4.046527639,4.071199196,1.526648905,0.862508313,0.040514699,308.7828522,4.43706716,6.372744009,0.260268575,0.405239201,2.001286349,0.098173157,2.474632473,0.378390891,0.167359108,6.24E-08,8.63E-08,0.078389109,0.369859992,0.144484508,0.154713576,8.40E-08,1.24E-07,0.085193351,0.357769245,0.522623651,0.404744413,-2367.432139,0.35468727
137.8878479,0.113543372,3.143296439,3.581907674,0.574650188,2.752545675,2.508411847,4.744695458,5.275277769,0.818660195,0.087267375,277.478781,3.549050355,3.501358518,0.567824433,2.239071031,0.659590856,0.112712946,2.330213989,4.061838343,0.201920035,1.17E-07,6.75E-08,0.122788448,0.364283571,0.131034964,0.113092765,7.30E-08,9.38E-08,0.066879865,0.181295485,0.472897728,0.42856019,-2353.384759,0.418181654
137.8878479,0.12229375,4.357358797,2.695934932,0.78643691,2.261050117,3.113121407,3.497694929,1.400927356,0.787123559,0.114132728,13.4248064,6.769211864,3.467908622,0.635811064,0.439406174,0.570332409,0.07314225,3.516151277,0.458282634,0.153728529,9.34E-08,5.45E-08,0.165414845,0.329025855,0.140274064,0.139284271,6.59E-08,9.08E-08,0.072272131,0.216030754,0.4517165,0.423518836,-2372.944297,0.543602927
137.8878479,0.165615717,3.844282508,3.576266214,1.316448943,2.58719407,3.503116453,4.894822601,11.33587806,0.826884477,0.106538554,43.0755513,2.407587848,2.067033357,0.568021887,0.607972971,0.628397719,0.06108381,1.907630067,0.117259875,0.146003102,7.01E-08,6.36E-08,0.079588009,0.444387693,0.12615302,0.118728852,2.90E-08,9.64E-08,0.085139066,0.251733839,0.511334268,0.287039128,-2340.282402,0.431950372
137.8878479,0.106782785,4.038520648,3.478294642,1.886452365,2.521104602,3.561808982,3.648037409,0.331250154,0.814655523,0.079457098,8.254124785,51.38468998,22.80866601,0.325990114,1.490454531,0.873705338,0.235921007,0.235578181,9.884281627,0.150271008,6.67E-08,9.97E-08,0.08242309,0.38501426,0.174199714,0.101816463,8.40E-08,9.08E-08,0.106275124,0.312839602,0.415921484,0.408553198,-2568.851754,10.31715347
137.8878479,0.111114548,4.402543275,4.533224653,3.22209247,4.045776147,3.77614936,4.509252994,0.549697623,0.84682711,0.106829553,13.86336503,13.56972805,6.42983197,0.182851775,2.288040062,0.362268999,0.155467469,81.41559614,9.314734454,0.19895206,7.71E-08,3.68E-08,0.142591946,0.353318418,0.142770705,0.114115876,8.23E-08,6.32E-08,0.048250735,0.49459668,0.496411259,0.36284034,-2562.247959,2.642101266
137.8878479,0.108227507,4.698235155,2.544898743,2.649564322,3.01725242,3.865870638,4.135126199,1.642447294,0.841572935,0.052043724,68.95698831,4.630450089,4.604184651,0.361065082,0.59603004,1.323427012,0.162435013,13.42901436,9.886602206,0.17414296,1.22E-07,7.48E-08,0.089125801,0.359310444,0.128417844,0.16401999,1.01E-07,9.11E-08,0.084982571,0.209311788,0.634276185,0.326761384,-2341.318577,0.84173762
137.8878479,0.159754387,5.599119072,2.583826378,2.51096278,1.796772411,4.64110458,3.197110672,4.934378899,0.870179423,0.140876706,191.0737011,2.336314992,3.163795522,0.331978136,1.105338582,0.646675466,0.07699342,8.816752389,2.368914876,0.15462266,1.07E-07,7.92E-08,0.10360836,0.343392872,0.183163097,0.14721904,5.92E-08,8.57E-08,0.067993639,0.35434509,0.410622462,0.392450115,-2351.391082,0.595839905
137.8878479,0.113031646,4.392592927,3.414748869,1.544274044,3.293780077,3.049548089,4.749479444,3.093559759,0.784288613,0.082820545,131.3259413,2.593273105,3.48618341,0.037318182,0.245026487,0.72800989,0.183185928,11.81126648,3.917918636,0.252489314,8.19E-08,5.76E-08,0.171393984,0.238680612,0.156581577,0.110900803,7.09E-08,7.01E-08,0.069953429,0.469322621,0.694600332,0.499475814,-2401.566275,0.346404053
137.8878479,0.179379809,3.572476158,2.784956612,0.358356663,1.233442159,3.356488597,3.347926786,0.815590828,0.879753353,0.061461486,131.1794364,12.71035938,14.08905029,1.119689652,15.33932954,1.642485828,0.339779401,7.787131566,5.726780619,0.091272667,8.91E-08,7.55E-08,0.152346724,0.450823106,0.135541375,0.080634408,2.95E-08,5.51E-08,0.089381471,0.607735843,0.479156363,0.435063952,-2390.031149,0.721869251
137.8878479,0.12413373,5.384465643,2.896382538,2.610650049,0.66966231,4.6071307,3.155781569,0.793176526,0.854984782,0.148865381,109.8302376,10.62400588,12.52094098,0.342561777,2.31255318,0.552650531,0.029370324,22.35504063,1.126301928,0.15441489,6.21E-08,8.40E-08,0.097217088,0.382798104,0.18638236,0.118644192,1.32E-07,8.57E-08,0.060543002,0.354090532,0.465866215,0.469974493,-2341.760976,0.96380916
137.8878479,0.114615148,3.924726726,2.200467129,2.241689942,2.543852578,3.22321524,3.540809707,2.256359694,0.897452679,0.044121613,127.7007211,4.465023596,4.577724131,0.239089,3.509738473,1.017966204,1.113461847,1.295704468,19.74746401,0.177837601,8.66E-08,5.08E-08,0.177106026,0.323814859,0.156908461,0.117297781,3.79E-08,6.63E-08,0.047035031,0.283146203,0.585530163,0.359803665,-2363.381444,5.75014254
137.8878479,0.083506498,3.909296131,3.32923591,2.137746207,3.607864638,2.709852808,4.801682228,4.925243463,0.843870521,0.085424693,279.0498066,3.723824536,3.757088164,0.429041821,3.265535865,0.47293365,0.058905821,7.383509587,2.78943847,0.095174587,7.72E-08,6.49E-08,0.190219829,0.287652389,0.161939919,0.144707544,7.97E-08,1.00E-07,0.12030541,0.478810669,0.48915902,0.332678843,-2356.553923,0.690887
137.8878479,0.14462401,3.927167562,3.59373369,0.928881952,3.873124593,1.822146421,5.658179171,1.087509384,0.834861822,0.048664125,545.9915578,8.274166227,12.40218069,0.171377744,2.644717379,1.581585606,0.115971507,7.284838347,1.015925634,0.091202302,1.32E-07,5.31E-08,0.127603448,0.380418393,0.170056965,0.14608651,5.77E-08,1.38E-07,0.084632002,0.374293271,0.529266368,0.404399709,-2366.303483,2.902195638
137.8878479,0.088241587,4.791643796,2.951884742,2.435654689,3.058330012,3.820525841,4.139924967,1.709520681,0.87010465,0.070288427,85.41897116,4.765470369,5.072694664,0.293402522,1.43496448,0.60017744,0.227608966,2.948251813,0.510156113,0.174748636,5.15E-08,6.04E-08,0.112717014,0.339606502,0.164800677,0.146180685,8.88E-08,9.14E-08,0.061946195,0.290230126,0.550614875,0.423277258,-2337.24673,0.496071246
137.8878479,0.114792008,3.807349165,2.216368111,1.872374255,2.412873626,3.235412642,3.904728015,9.389694434,0.891737504,0.041296138,119.4144449,2.152566473,2.514461665,1.454290465,4.291834012,1.884979421,1.158552585,64.52178621,0.068735929,0.199130909,7.61E-08,7.25E-08,0.149051705,0.303699647,0.160880619,0.127057395,4.12E-08,5.11E-08,0.060179485,0.351237315,0.53978442,0.503884144,-2370.374415,1.439656836
137.8878479,0.136169686,4.07468099,2.56160743,2.087511889,2.711071736,2.800772101,5.026529073,1.525373152,0.854523201,0.141857315,110.7821863,4.123699139,5.852285735,0.445357734,3.241952289,0.416239563,0.067557546,0.110905816,0.727560987,0.084623552,1.11E-07,5.27E-08,0.093790013,0.506341665,0.126000366,0.122185107,6.80E-08,1.05E-07,0.067058961,0.447648237,0.303775704,0.502059906,-2390.549865,6.04498141
137.8878479,0.131358472,4.883208548,1.623765118,2.990718307,1.732714354,3.526916855,2.955143885,0.63809911,0.755210776,0.118415362,12.27112144,10.30285332,4.277998694,0.028850076,2.698069217,0.679837189,0.029604578,1.494484222,3.017413901,0.223283636,1.14E-07,1.06E-07,0.136132718,0.236041328,0.180873169,0.126875836,6.30E-08,9.97E-08,0.09679293,0.291700656,0.606210435,0.449895568,-2597.268775,15.8722517
