omega,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
1.82278481,0.124669524,4.577967084,2.246381329,2.059182691,2.082713099,3.776542899,3.838493303,2.494041251,0.905424049,0.041302906,36.48590852,89.80975834,2.544465264,3.655991718,0.661095701,2.366655643,0.489499258,4.748344984,1.040325491,0.198362014,8.45E-08,5.39E-08,0.082407035,0.390274059,0.154470857,0.114582801,1.00E-07,7.02E-08,0.059902925,0.430680283,0.449236853,0.497289623,-2347.072866,2.882047908
1.82278481,0.099807156,5.19888155,3.390995811,2.278909592,3.005849656,4.036079647,4.14021631,2.216710337,0.869966617,0.039863146,8.785298317,80.49675857,1.498609481,3.490447783,0.112852405,0.4448146,0.075876159,6.69935079,7.94226087,0.17900919,1.14E-07,5.11E-08,0.097422071,0.334845978,0.195957971,0.125651161,6.31E-08,6.79E-08,0.067113334,0.396950705,0.525100223,0.441649178,-2339.420287,0.455939823
1.82278481,0.099981468,4.623740938,3.106345905,2.872865355,1.796709951,4.67009232,3.67915376,0.847496146,0.884676632,0.032798286,149.452036,50.45211024,10.25669411,9.027863854,0.487352337,1.602866919,0.052994325,9.63613378,3.356573106,0.193560417,7.00E-08,5.46E-08,0.156916777,0.361948921,0.114772619,0.100160668,4.46E-08,6.42E-08,0.072640364,0.413207347,0.472659895,0.534931797,-2364.618442,0.853403117
1.82278481,0.108722901,4.896848964,3.451280441,2.511190288,3.36424611,3.768441147,3.913972109,0.980594538,0.844331099,0.028765008,48.31149796,37.88611491,5.06649385,6.10711582,0.616464621,0.185057733,0.229740163,1.736574159,3.799804688,0.154876131,6.81E-08,3.80E-08,0.115168879,0.449272775,0.124307899,0.09375207,4.35E-08,7.76E-08,0.062622019,0.429149778,0.455313232,0.318060878,-2359.445011,2.380719994
1.82278481,0.179835041,5.414921656,3.074530324,1.987772826,2.570442556,3.954067437,3.656445274,1.17412297,0.887393067,0.046123856,94.17090806,122.148901,6.002813897,8.565017305,0.507499883,2.374266263,0.212358975,1.029133538,0.343623211,0.16050535,8.31E-08,7.28E-08,0.162551542,0.311608516,0.158506178,0.159670571,9.25E-08,1.01E-07,0.047157494,0.299425589,0.329493713,0.344980553,-2406.195672,0.708739252
1.82278481,0.077538883,4.259774823,3.294372837,2.028908475,3.426602205,3.161754628,4.454543004,2.127521769,0.891011539,0.031701065,7.194671594,22.37221309,1.827053533,2.663591313,0.583901056,1.054713783,0.283851681,1.358136912,22.86284548,0.186150549,7.69E-08,5.21E-08,0.15290372,0.403276277,0.122212161,0.098066359,3.70E-08,4.51E-08,0.037390722,0.252030829,0.456330838,0.377553321,-2347.169562,0.828013056
1.82278481,0.106997983,4.381057726,3.351076225,2.403446396,2.874509844,3.904062342,4.468920452,0.83086205,0.874383397,0.040597129,40.07342853,71.35322298,6.331230097,9.643945958,0.341878986,2.915927479,0.138956135,5.564280295,0.008761398,0.16104268,6.87E-08,8.61E-08,0.176436305,0.218125748,0.123857188,0.241017362,4.11E-08,9.02E-08,0.079520431,0.312797782,0.5995039,0.42358753,-2357.928751,0.426807682
1.82278481,0.154492332,5.642103248,4.195505528,3.338143644,4.218396857,4.587684825,4.178104183,0.419391395,0.791518846,0.034366227,330.5093619,27.89980487,23.58667002,9.25357996,0.081623973,0.643531284,0.32679293,19.52272922,2.489917758,0.164887171,8.04E-08,5.12E-08,0.138868135,0.413096463,0.149352723,0.086496917,4.73E-08,7.63E-08,0.047298337,0.692549699,0.590171893,0.379950643,-2552.017982,45.80258334
1.82278481,0.101184057,4.311661925,3.116737128,2.70516085,3.473182187,3.302114515,4.500280411,1.334287174,0.844861438,0.026665971,14.93826628,148.4864203,2.982126667,5.95627895,0.532513946,0.979944502,0.146857813,5.437196825,3.147627411,0.19814952,9.98E-08,9.19E-08,0.08125549,0.369715885,0.165093668,0.132519034,1.15E-07,1.64E-07,0.053265933,0.354170076,0.48958067,0.36155556,-2348.40212,3.771846259
1.82278481,0.093815674,4.540057734,2.80931328,1.842139618,2.526622031,4.280415797,3.843072781,0.513201739,0.898009679,0.037184915,464.1748228,198.9733474,24.14711251,26.38862077,1.120561349,2.02093778,0.158605342,5.944189828,0.145961604,0.185256118,1.07E-07,7.95E-08,0.074997844,0.405809331,0.145361522,0.095325796,6.00E-08,1.40E-07,0.093249002,0.493256325,0.471654976,0.499478401,-2380.995834,1.922686699
1.82278481,0.064463609,5.219439949,5.307360052,4.109830048,5.307333916,4.737766678,6.189138763,2.61616449,0.903655253,0.019196731,21.63221547,36.17295049,3.926775666,4.471298627,0.079567876,2.074015887,0.347221951,39.27814819,3.864852043,0.095055261,7.63E-08,4.26E-08,0.103848497,0.448253005,0.189136676,0.095082484,5.81E-08,7.46E-08,0.068623824,0.847769664,0.574457411,0.364054948,-2405.673294,0.477597256
1.82278481,0.152083145,5.099585633,1.239536939,2.051140341,1.338934024,3.659182137,2.671399603,7.045535435,0.781160212,0.04047842,256.9130592,443.5486436,3.790010806,4.086573303,0.869645365,2.675640831,0.047774868,38.49230035,3.207265401,0.244865286,8.15E-08,4.05E-08,0.246814935,0.174083105,0.131664815,0.124715559,5.71E-08,9.18E-08,0.077856029,0.211378715,0.601034031,0.432779449,-2403.845156,1.642694494
1.82278481,0.073145905,5.323496856,2.86155653,2.84197524,3.139176839,4.272577611,3.977440944,1.948395,0.873209719,0.029073127,30.2681313,20.87896495,2.860315702,2.744548964,0.38804782,0.537556364,0.069440404,3.421186117,3.981587067,0.09023244,6.39E-08,4.49E-08,0.181676676,0.425517978,0.149164446,0.098720268,7.65E-08,6.26E-08,0.054687944,0.313013773,0.526888986,0.465471485,-2356.400843,0.693312447
1.82278481,0.130739774,5.055126879,3.385459214,1.347859937,3.280598304,2.354581829,5.416954644,2.698338448,0.807499524,0.048041199,523.6239614,181.5817698,4.186129131,4.418569961,0.052726008,0.633445855,0.064342374,32.102834,0.249808249,0.266469294,8.55E-08,7.85E-08,0.101341966,0.270214201,0.168087337,0.140984774,8.78E-08,6.71E-08,0.052902109,0.418133948,0.693017375,0.395968415,-2382.422685,0.421856138
1.82278481,0.148586916,3.9252466,2.205144787,0.824584372,1.60307689,2.749096687,3.736442166,1.003050955,0.793770886,0.055221967,249.7074273,179.2748598,11.2800717,11.33762142,0.379079696,2.899147019,0.034897763,11.12796871,1.040025576,0.08001515,5.08E-08,6.76E-08,0.114966015,0.474225155,0.125840436,0.150297316,4.59E-08,8.33E-08,0.05465568,0.284200368,0.592163323,0.394491251,-2361.013821,2.320981979
1.82278481,0.094615987,4.771271527,2.148845222,1.818016559,2.761308938,3.740802218,3.805010952,1.015788482,0.900043483,0.037532962,10.70315577,123.8450561,5.492371159,8.951738758,0.67919031,2.081878003,0.300490027,1.161134705,0.729502161,0.110179877,5.39E-08,4.59E-08,0.169882792,0.265582489,0.135320772,0.202084689,4.45E-08,1.37E-07,0.116949101,0.277634082,0.504367237,0.229877341,-2360.983568,2.772866471
1.82278481,0.090869285,4.398053498,3.753610513,2.193086358,3.449202614,3.725968201,4.548026519,1.364462836,0.871057297,0.034263712,18.07305531,60.69300661,2.561662877,4.720208806,0.221731904,0.656929847,0.226830042,4.160297916,22.03219776,0.140503338,6.66E-08,3.77E-08,0.1522835,0.407237835,0.114601365,0.099012646,9.17E-08,9.54E-08,0.086361024,0.322366975,0.461625399,0.40145432,-2336.923296,0.35301612
1.82278481,0.167075422,4.537501848,2.242530125,2.921719313,2.065029027,3.571633876,5.087656433,0.706922918,0.890830133,0.050749331,147.0889117,570.543592,9.390082239,15.78582396,0.191011834,2.085718185,0.017332051,1.158426756,0.977149288,0.19217276,9.44E-08,6.76E-08,0.142374363,0.320399011,0.179439407,0.092852737,6.27E-08,1.00E-07,0.072761398,0.491567019,0.48039422,0.449111479,-2373.809579,2.673328313
1.82278481,0.134506924,2.889771206,3.317090293,0.323533585,3.478894959,1.467832407,5.426159007,55.94117593,0.779451575,0.035566163,104.2359885,215.1218395,2.986512714,2.701013335,0.615471443,2.568628056,0.060916654,1.039723612,0.60103615,0.253900359,4.72E-08,4.76E-08,0.174124386,0.280129268,0.110776096,0.114035133,3.46E-08,6.48E-08,0.067034563,0.324977514,0.482805919,0.369921219,-2370.981412,0.840637238
1.82278481,0.108913056,4.394374513,2.368988794,0.966966324,2.163472826,2.782815142,3.388901592,1.632926627,0.869859675,0.050507444,20.53835011,150.2573806,2.568530368,6.520076087,0.131723417,5.4998071,0.687874969,0.108327193,3.6022432,0.089890244,9.12E-08,4.74E-08,0.158422017,0.360506994,0.145565907,0.140120399,5.41E-08,1.06E-07,0.105494139,0.186756749,0.614132352,0.57423369,-2384.657883,2.617708413
1.82278481,0.147516445,4.171277404,2.473916455,2.193773111,2.323273274,3.36447078,4.525289917,4.435368889,0.844713385,0.037973085,87.77915317,20.86699437,3.386755109,1.991749778,0.370106428,1.629119213,0.039347932,7.346381068,1.453182196,0.185858042,6.70E-08,7.94E-08,0.224251,0.223707681,0.136860889,0.158578497,7.92E-08,9.41E-08,0.070743573,0.264743017,0.454620918,0.355367557,-2363.785637,0.691624608
1.82278481,0.112881297,3.850513066,3.357935606,1.685215729,3.112787347,3.147412084,4.213375798,1.928580419,0.883508927,0.037171084,23.73534194,52.09242844,2.371980234,3.623831865,0.327250367,2.299630511,0.649638527,0.925981657,0.915432192,0.215529947,1.06E-07,4.82E-08,0.152355272,0.288423894,0.139272574,0.132371521,6.22E-08,6.44E-08,0.072046511,0.307558508,0.510438698,0.575811324,-2351.615199,0.713243872
1.82278481,0.085319712,4.01263231,3.814107232,2.000680526,3.040319539,3.214618119,4.347343993,0.393734634,0.880604254,0.043345031,23.68333603,47.10018531,23.40933767,38.40287401,0.075617899,0.65214135,0.183653735,1.168060098,1.957249267,0.110046134,9.23E-08,7.82E-08,0.14961037,0.410608928,0.149782577,0.108741752,8.38E-08,7.86E-08,0.071209907,0.241121858,0.432788961,0.439916208,-2348.709062,1.009127871
1.848101266,0.088889857,4.582179247,2.519844723,2.510759446,2.121091688,3.714722219,3.657223272,0.665374114,0.830287264,0.036879841,83.63358235,37.60786568,12.46066026,12.04371703,0.363871818,1.259550064,0.053959986,5.53691441,15.44776983,0.08283929,8.89E-08,7.91E-08,0.20366724,0.343490811,0.130144884,0.151196381,6.13E-08,9.71E-08,0.088661068,0.246357458,0.555050393,0.519158346,-2366.607376,4.596832573
1.848101266,0.147869432,4.20142013,3.197614582,0.487339436,2.733649579,1.954197453,4.795117287,0.762510063,0.808834646,0.048275562,40.57485806,12.82811369,12.78528084,8.56453062,0.306567932,1.188385118,0.083533365,7.237950395,18.22577664,0.188586661,7.91E-08,9.44E-08,0.078268423,0.424909808,0.133699746,0.122606297,1.04E-07,6.57E-08,0.051928722,0.237339527,0.388985495,0.304832726,-2369.423401,1.032822084
1.848101266,0.091928501,4.324457079,3.482746463,1.942735829,3.747505012,3.363260039,4.629017634,1.234483571,0.881692836,0.034986322,21.98931273,32.48853219,2.202671877,3.009905927,0.106770118,1.014520203,0.310649635,0.801114699,2.346391615,0.228490568,1.27E-07,4.04E-08,0.124259141,0.277558191,0.16467282,0.130653107,5.95E-08,8.33E-08,0.074365863,0.415372849,0.631727026,0.400901736,-2356.422815,3.044138293
1.848101266,0.123440128,3.35189411,3.408935412,1.133712239,2.573576947,3.222793503,4.766872029,10.1257458,0.888109029,0.03356691,250.0170364,144.946229,2.905105067,2.509010057,1.327825061,4.582484331,0.118364577,1.666671014,0.938761995,0.228520332,7.68E-08,6.74E-08,0.116742653,0.323150821,0.158399141,0.106604671,7.17E-08,1.05E-07,0.066582061,0.610804834,0.685148168,0.360587648,-2382.363729,0.605332206
1.848101266,0.089314876,4.945672942,3.413463129,2.738502161,3.930976899,3.607943586,4.838207855,1.873291721,0.885273609,0.031176064,35.25009453,66.15027783,2.063945592,3.214241644,0.157418145,0.808468959,0.08758159,7.402337505,0.966995165,0.151141293,1.08E-07,7.34E-08,0.160216689,0.324003392,0.131235677,0.091402616,9.38E-08,9.76E-08,0.141999961,0.440913456,0.460617221,0.607771371,-2349.488684,3.404804729
1.848101266,0.133807434,3.878090345,3.209123719,0.258722311,2.987976541,2.861005487,4.447515777,15.1602537,0.812030687,0.03855091,61.0371346,20.24215914,2.462104399,1.486831728,0.371756562,2.648757642,0.068081084,5.576111753,0.882882666,0.13302569,9.70E-08,8.91E-08,0.1953207,0.297564206,0.14419173,0.125349569,4.50E-08,1.17E-07,0.104547757,0.253564406,0.652150838,0.67731883,-2380.185552,4.358984204
1.848101266,0.149342293,4.516092757,3.684655931,0.327094668,3.042377619,3.118075002,3.988361755,5.906970859,0.768951248,0.043593327,21.79735659,47.12034643,2.202481321,2.662728604,0.153918574,2.715061711,0.007799632,15.6756945,2.553004778,0.203555637,5.68E-08,4.38E-08,0.125941316,0.291068728,0.1588157,0.154994529,5.76E-08,8.36E-08,0.065623849,0.310788256,0.51256262,0.524364516,-2375.900131,2.122748124
1.848101266,0.102825778,4.96340268,4.618931945,2.161515547,4.479103464,3.800203455,5.249735334,0.376722017,0.921805197,0.038481463,52.60611329,14.97098184,20.61060487,2.498634719,0.353149009,0.957447562,0.108997032,34.33798241,1.634967108,0.160231518,6.72E-08,7.87E-08,0.157174336,0.303280264,0.186286804,0.131496989,5.48E-08,8.04E-08,0.061529808,0.560282019,0.463420124,0.360671836,-2387.505467,1.104163415
1.848101266,0.108151742,5.324777264,1.781182735,2.160952704,1.661136441,3.956190315,3.240130032,8.353115827,0.844224565,0.042226395,77.97897175,27.17979724,2.452155129,1.952924761,0.576728085,0.687130496,0.217434161,2.220916222,0.615249427,0.142542758,5.29E-08,4.06E-08,0.095280336,0.477214805,0.107097549,0.126825513,4.31E-08,5.93E-08,0.051038844,0.288793443,0.437038331,0.342529332,-2332.744737,0.780732056
1.848101266,0.137432343,4.016070979,1.836917414,0.919345699,1.714073713,2.587222949,3.458749888,11.19816162,0.744290383,0.040173637,51.1700386,19.57744485,2.951667702,2.28508256,0.320852699,3.6098192,0.025216295,2.125832734,42.12471777,0.24101243,7.86E-08,8.01E-08,0.157275182,0.268822634,0.138791811,0.147688487,9.01E-08,8.80E-08,0.046409118,0.446984249,0.657181969,0.520132653,-2395.422214,1.088455815
1.848101266,0.102584835,5.966984379,2.114958106,3.141536305,1.627289527,4.649769332,3.567237228,0.834317124,0.864131562,0.039373015,60.16476103,44.25180776,6.488626861,6.83715759,0.169394344,1.140474296,0.278713319,1.164614858,0.787361469,0.179302205,5.71E-08,8.22E-08,0.201118481,0.236559146,0.140204883,0.178775397,3.42E-08,1.01E-07,0.064039612,0.267764214,0.510431059,0.335872334,-2379.135162,0.511405714
1.848101266,0.101162157,5.37333608,2.228430005,1.785493862,1.393701488,3.887119719,3.275300975,12.34598489,0.823616483,0.038209472,100.3396675,24.1044396,2.593262945,1.76230884,0.527618581,0.761918873,0.058588294,2.361255278,7.491318166,0.209990828,8.94E-08,3.94E-08,0.139779202,0.403442284,0.109415875,0.094032462,4.68E-08,7.34E-08,0.043339101,0.289914268,0.517271523,0.508911177,-2355.878589,0.848248147
1.848101266,0.079035057,4.743127567,2.796740689,3.147317863,3.038144337,3.434257823,4.181041174,2.982992311,0.848964974,0.021902213,65.6739816,171.4386709,3.635135337,3.916531018,0.410328293,1.870924243,0.116925425,6.220678824,7.233718078,0.143956166,6.28E-08,1.04E-07,0.091878426,0.398406152,0.184353772,0.137233201,1.01E-07,1.13E-07,0.044171902,0.6058926,0.574732385,0.333903336,-2369.146502,0.584692314
1.848101266,0.137197656,5.879533668,1.973110371,3.408434201,2.024294796,4.541908487,3.883188493,0.776108677,0.861434636,0.041867537,154.9826833,81.41508643,12.61011399,12.30532061,0.148166764,1.658261189,0.124465522,23.16330997,0.52599349,0.145907007,8.94E-08,7.23E-08,0.068517941,0.445765488,0.13284194,0.107672135,6.14E-08,1.01E-07,0.099295164,0.326840941,0.578656493,0.360628284,-2348.346982,1.676296026
1.848101266,0.157692238,5.230675047,1.79493737,2.47725203,1.185715275,4.222965468,3.623524324,0.434447179,0.859262906,0.050906636,67.86313517,225.2571763,30.47541933,50.59414044,0.281521242,3.769360598,0.330637184,9.529601073,5.063712602,0.101082324,5.43E-08,4.10E-08,0.099345413,0.428876132,0.155024375,0.116112524,5.44E-08,1.17E-07,0.099558966,0.293964535,0.627357618,0.365589531,-2359.570679,0.354095465
1.848101266,0.103579826,3.400238587,1.904782667,0.415294009,2.176427479,2.053390771,4.04721017,7.701364935,0.828371433,0.052364847,416.3611573,710.2590407,3.305944465,3.893789016,0.685822786,4.855791479,0.206109986,7.986837395,44.02815173,0.195850851,8.00E-08,4.05E-08,0.189997583,0.211938778,0.155823669,0.177018887,5.52E-08,8.93E-08,0.069369966,0.329753444,0.452763287,0.375881445,-2368.380869,5.171211198
1.848101266,0.17315939,3.820024377,3.395476534,0.641768021,2.746791796,3.519584953,4.293595522,2.744361847,0.852582892,0.049061811,19.00074591,663.336831,1.906508621,5.437681849,0.444864934,5.268334763,0.11153367,16.21383785,2.594378039,0.2113063,1.08E-07,7.68E-08,0.091435955,0.348717795,0.160242091,0.122995369,6.81E-08,7.11E-08,0.065302167,0.422042174,0.616116773,0.393394379,-2364.191035,0.860105427
1.848101266,0.110294046,4.778466993,2.626875728,2.138848859,1.086953332,4.116435249,3.502442786,0.641199397,0.809657057,0.049042225,84.89208203,97.54522048,12.44109386,16.93442793,0.588955271,0.820331441,0.016750504,5.317465822,0.306768885,0.087835706,4.96E-08,5.58E-08,0.096278149,0.517969435,0.11727299,0.132956292,4.07E-08,1.02E-07,0.047687182,0.228468419,0.469739398,0.63566531,-2358.950418,0.351166195
1.848101266,0.099468904,4.155798753,3.923400218,2.37310053,3.053158427,3.60573254,4.625252345,1.003538015,0.856612195,0.039529927,5.833475437,119.6067636,1.99844854,7.341242407,0.288377346,1.419500964,0.153264282,48.75399381,10.91999868,0.136948988,6.86E-08,6.49E-08,0.138460212,0.247563858,0.194133563,0.170988633,4.53E-08,9.59E-08,0.111904471,0.280730759,0.518826306,0.314869659,-2353.333752,0.859833643
1.848101266,0.1628328,6.518000229,4.937347359,2.323714931,3.608116627,5.247396644,4.94173029,0.461409821,0.915496527,0.05864258,275.3999845,30.46284607,17.11431489,1.665963119,0.55745794,1.538294418,0.132226325,23.01868246,37.69527796,0.117964306,7.89E-08,7.27E-08,0.108301143,0.416810628,0.158576105,0.103768345,1.09E-07,8.85E-08,0.094579124,0.718216847,0.66935116,0.378513523,-2452.187128,44.09084747
1.848101266,0.180020776,5.069319153,2.407172436,1.135323799,2.407458671,3.594558172,4.271246835,5.967644337,0.887414171,0.058385239,8.824792742,28.42093853,1.009667058,2.666909143,0.180327928,6.690278835,0.344479547,4.004200216,1.891531503,0.163121917,9.98E-08,7.68E-08,0.16906387,0.313568361,0.167724373,0.110008318,8.82E-08,1.00E-07,0.076512795,0.399567453,0.56476534,0.418806622,-2380.466488,1.155422309
1.848101266,0.117800217,4.683620586,2.657174076,2.638555799,2.220218972,4.493405013,3.432350892,0.651139497,0.864334794,0.038434843,42.57723114,97.79369544,9.713763803,14.91781593,0.485731247,1.175260963,0.135648718,3.092717711,0.2857772,0.198556299,4.47E-08,5.02E-08,0.215440354,0.317179505,0.096011906,0.133509504,4.15E-08,6.67E-08,0.039302231,0.294771847,0.538051569,0.489332252,-2362.408303,0.753464837
1.848101266,0.162305133,4.986998091,2.455059214,1.854176765,1.954098197,3.135779193,3.556684985,0.935487793,0.834693483,0.060770297,53.00364121,122.7670811,5.328064673,9.576347092,0.081199003,5.759268186,0.008697323,1.854972789,40.98010506,0.101856983,1.06E-07,5.21E-08,0.177736892,0.332915656,0.176388814,0.128339722,4.76E-08,9.63E-08,0.08276163,0.262591068,0.473851278,0.451133904,-2422.953469,1.533407609
1.848101266,0.281375037,8.74999473,2.198647555,4.445906441,2.861344569,5.315186275,3.422424439,0.701642867,0.815752789,0.053179288,517.6172016,90.80749638,9.476069906,6.264018012,0.428586591,3.922489567,0.085632868,5.736258605,3.608544043,0.164109038,6.26E-08,8.82E-08,0.166419793,0.271448659,0.161268161,0.176919326,1.10E-07,9.63E-08,0.059834666,0.571545732,0.568756176,0.607068597,-2456.066934,2.32872169
1.848101266,0.113179991,4.584879007,1.85771142,2.641815983,2.550261872,4.056745738,3.566327946,2.579106472,0.864718112,0.037737492,37.41047636,59.76874171,2.85409739,3.518893541,0.314758014,3.413801598,0.252160493,7.432541125,9.408375202,0.196710535,1.24E-07,6.12E-08,0.163565397,0.294531374,0.154310494,0.117598745,5.95E-08,6.68E-08,0.073283144,0.357218091,0.515568307,0.399422936,-2358.051852,1.612115996
1.848101266,0.157050117,4.379545336,3.48087105,1.462864897,2.519580782,2.705845302,4.414999344,2.354670088,0.837308427,0.048916725,40.04594483,109.1301831,2.474273292,3.884884246,0.238723938,0.464429787,0.207900908,3.379092572,0.90744819,0.060190863,1.05E-07,7.65E-08,0.133505301,0.486325629,0.140174729,0.13325695,7.12E-08,7.66E-08,0.046546199,0.299989625,0.556334113,0.476076038,-2342.567182,0.239127
1.848101266,0.07548084,5.134175704,3.667010212,3.959151674,4.206421948,4.428301806,4.943357627,1.290794877,0.887155029,0.018077908,27.69488157,88.56518238,5.473557942,6.484385051,0.206756574,1.298608315,0.209987327,3.349527426,0.528471925,0.134076763,8.21E-08,6.68E-08,0.136292138,0.42259041,0.122347863,0.115077888,7.14E-08,8.43E-08,0.069614634,0.583920723,0.512862904,0.344287582,-2379.376647,0.743892127
1.873417722,0.119387479,4.726267972,3.060239125,2.302703683,2.754741288,3.422601467,4.788532212,0.698557793,0.875949966,0.037855769,4.702137756,5.475634918,4.018452925,5.006256625,0.053662786,0.915237294,0.074250215,1.090234432,0.541520195,0.169349093,8.26E-08,5.80E-08,0.158635092,0.367205184,0.119146513,0.119598778,7.55E-08,8.71E-08,0.066065037,0.259467293,0.516000039,0.343230494,-2368.589829,2.201035521
1.873417722,0.156225258,2.694406601,2.270524838,0.250907484,2.194929016,1.700888032,4.685255302,0.660165913,0.803522706,0.061794617,181.3806301,162.5801252,4.216478885,15.93505256,0.280230651,13.37407574,0.006354132,0.265800727,4.765602437,0.138773826,6.72E-08,9.12E-08,0.242812401,0.325144367,0.092713152,0.092947751,3.52E-08,9.26E-08,0.107608217,0.452403442,0.541610036,0.344319824,-2410.038659,0.732467709
1.873417722,0.130448,5.463730165,2.302282942,2.270040461,2.140578218,4.25732247,3.767366668,0.595138722,0.898259184,0.04958165,25.5362123,90.28690845,14.21190785,21.28234079,0.236059408,3.756559401,0.368346343,16.16087379,0.935275477,0.15858921,4.73E-08,4.13E-08,0.066523053,0.409983538,0.159681543,0.116977751,5.97E-08,7.86E-08,0.088244678,0.342156069,0.436797393,0.383615832,-2353.030193,0.422343185
1.873417722,0.104582116,4.975954565,2.981982584,2.255903511,2.246583687,4.065771395,3.61465048,1.938382553,0.836449195,0.038859437,11.18098594,33.82347074,1.738777434,3.153815385,0.214383647,1.111502544,0.046808719,13.65921895,1.121919497,0.07435724,8.75E-08,7.62E-08,0.176358002,0.435678736,0.126404628,0.118048766,5.15E-08,9.40E-08,0.069152318,0.2637655,0.590059029,0.413376189,-2341.261617,0.931905357
1.873417722,0.109782058,5.601666044,2.001217214,2.202245048,2.200023725,3.48065519,2.835522803,0.601130637,0.802929102,0.039032896,17.8010474,99.68648362,9.614183601,18.43753977,0.227134067,0.786905092,0.135413959,3.28951505,8.412521065,0.186368802,6.38E-08,1.00E-07,0.076989606,0.415401557,0.13840333,0.123082298,8.49E-08,6.59E-08,0.059754092,0.24856631,0.51509041,0.268111754,-2354.714422,4.244539922
1.873417722,0.114385328,4.42911455,3.618270545,2.398970611,3.294734566,3.541184524,4.587661794,0.994645414,0.860170156,0.027272786,90.82016693,266.1564708,8.466298119,9.92443157,0.235593824,2.261845137,0.165279854,14.66120427,13.97066246,0.220482982,8.50E-08,6.38E-08,0.100530101,0.330163941,0.171815267,0.094969962,5.93E-08,1.01E-07,0.082037439,0.45025756,0.541122926,0.409438801,-2351.254506,1.317580662
1.873417722,0.112490203,4.586253912,3.341566397,1.196846563,0.277456279,3.57589552,3.385182617,9.026886986,0.861713661,0.052990255,135.6559453,17.78545318,3.41519633,1.983439867,0.344002,0.730887937,0.482724165,1.062957896,6.407174329,0.211549617,7.03E-08,5.78E-08,0.109542574,0.378467892,0.150708283,0.07499208,6.93E-08,6.94E-08,0.074739287,0.158050029,0.434699426,0.445456089,-2399.599143,2.190111586
1.873417722,0.109821175,3.408746513,3.007007432,0.852475244,2.872652809,1.915965611,5.029264763,14.32572511,0.874973606,0.038608991,228.0927054,12.35844449,3.169160901,1.079877302,0.895175609,0.709835615,0.460438756,6.980684672,0.850719122,0.161537336,7.92E-08,6.53E-08,0.194591181,0.30616749,0.138935675,0.122515993,4.41E-08,9.09E-08,0.076252047,0.19099985,0.45341317,0.418679313,-2369.348865,0.636872468
1.873417722,0.118947196,5.013537415,3.658216268,2.842279743,3.39285314,4.170323779,4.495101808,1.702273838,0.891956176,0.037579057,14.16926876,258.4064556,1.164557207,4.052458979,0.191862664,1.793357213,0.342234592,3.207763988,4.568395109,0.184299075,7.17E-08,3.64E-08,0.162096954,0.331526005,0.13580684,0.108229614,4.37E-08,7.91E-08,0.078041281,0.443633137,0.629244916,0.375273677,-2348.360173,0.370525122
1.873417722,0.122070139,3.702508326,3.117507393,0.433285722,2.339027647,2.249268065,4.72732645,2.273512939,0.811981266,0.041411375,35.00832344,11.49203645,4.106013909,2.163785229,0.739068209,0.097196576,0.142819859,2.827896858,0.54659444,0.156387116,5.34E-08,6.41E-08,0.181428017,0.368833985,0.130595513,0.094633103,3.89E-08,8.14E-08,0.068122028,0.225327869,0.629761287,0.284441107,-2373.058766,1.23022489
1.873417722,0.108115061,5.222271688,2.000263036,2.452586353,2.380789399,3.949727049,3.501623861,1.641263961,0.849154825,0.037661936,14.4935587,15.15755219,3.29120857,3.262270586,0.474608153,0.837722652,0.017653541,4.168943713,1.580962688,0.13914087,8.27E-08,3.61E-08,0.105225618,0.46348219,0.114656445,0.113239334,4.71E-08,6.88E-08,0.064255309,0.246699398,0.543580224,0.453994784,-2353.507519,0.609774463
1.873417722,0.133096017,4.430092486,3.526992962,1.687216867,3.700410157,3.634002939,4.768375827,3.752721818,0.875293037,0.036158839,28.63568864,145.6300447,2.271794629,3.395353029,0.243473649,2.039351824,0.082107327,74.19708932,4.803608437,0.203202881,6.37E-08,6.98E-08,0.151637417,0.33570674,0.130995789,0.131454157,7.67E-08,9.04E-08,0.047002714,0.464484052,0.378757271,0.373183543,-2345.753142,0.397865675
1.873417722,0.090117635,4.176886362,3.766604292,1.70140591,2.81300109,3.575966818,4.188341872,1.473613695,0.849009696,0.034342041,19.10379081,39.16584791,3.112535463,4.100428684,0.356217473,0.490444287,0.437628932,28.26333717,0.391000589,0.16357064,8.43E-08,4.52E-08,0.152259832,0.448952592,0.111980119,0.07009406,3.76E-08,4.48E-08,0.053142545,0.272886165,0.490028701,0.309998435,-2343.812718,1.681816135
1.873417722,0.279955476,4.319033143,2.765794868,0.498478994,2.755833725,2.624145578,4.097531834,1.579194851,0.803543773,0.045920981,931.5841571,354.1957656,5.992873295,6.764179252,0.524083271,2.9001077,0.03240081,1.03438086,8.620989414,0.194089534,6.78E-08,3.89E-08,0.141541933,0.392425665,0.146932725,0.085741077,4.93E-08,4.69E-08,0.039268864,0.654125187,0.893103571,0.380736385,-2489.999744,2.691192072
