alpha,sigma,b1,b2,b3,b4,b5,b6,theta,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.815789474,0.116389509,3.933026441,2.15596015,1.530743561,1.129740445,3.384847041,3.468486959,5.739512822,0.040686109,1036.639307,19.75048507,4.095545976,1.832017906,0.852617578,2.081319822,2.064498948,0.009676693,4.438724752,2.513184984,0.230366829,1.09E-07,6.12E-08,0.068132577,0.348117935,0.127534367,0.112765455,4.62E-08,8.15E-08,0.113082538,0.276195877,0.486707631,0.320387896,-2362.496535,0.947418942
0.815789474,0.09808794,4.932853021,3.085552618,2.101820237,3.109210106,3.286087639,4.345002214,40.39501106,0.073866379,244.0834515,74.10578025,2.951877983,2.340072185,0.153599084,1.555093545,0.721916204,0.111119286,11.56904244,1.345439861,0.139849204,5.58E-08,6.82E-08,0.113496845,0.450958886,0.125630348,0.088226098,7.31E-08,7.50E-08,0.081838346,0.288101583,0.59610976,0.288815928,-2361.041144,0.668913417
0.815789474,0.131578952,3.594975606,3.478479535,0.831704846,2.046657572,2.876872849,4.102586331,1.02342832,0.048603279,16.63924057,246.809062,3.796844448,10.10066093,0.190528552,3.524715973,1.947864262,0.276609144,1.848967586,3.086634907,0.143173466,7.04E-08,5.36E-08,0.146895896,0.321893281,0.160490724,0.136011464,6.14E-08,6.17E-08,0.091534922,0.270350483,0.503879884,0.406981616,-2383.546826,1.462457932
0.815789474,0.156994498,5.108789545,3.157394005,2.286947246,3.461422358,3.995724368,3.703771888,0.737600287,0.13519628,35.33652851,11.27096903,7.608945108,6.346579135,0.070050081,0.234470681,0.398245,0.030214572,0.714401749,0.323263178,0.208172904,5.24E-08,4.39E-08,0.123441368,0.398008022,0.129595428,0.093986687,4.37E-08,5.19E-08,0.046795399,0.220970811,0.581923067,0.372295856,-2372.004128,0.36117502
0.815789474,0.124514213,5.229059373,3.921979378,2.152011407,2.842607569,4.093493628,3.454240252,0.343539422,0.159432998,157.2832084,10.9821168,43.60391124,8.655650213,0.1206447,1.357119004,0.347263126,0.031232842,2.291838581,1.462765293,0.141702666,6.39E-08,7.22E-08,0.133702976,0.354906381,0.156894553,0.1205508,8.29E-08,8.50E-08,0.092242319,0.397132954,0.369610681,0.438648079,-2689.722602,96.47979482
0.815789474,0.132024289,3.72058908,4.780035803,0.090188965,3.816082628,2.398186331,5.040809672,0.943209509,0.166003304,17.4101207,78.36656507,5.11820945,8.976459514,0.127204074,2.539263452,0.454868144,0.021368309,11.08486466,0.278835658,0.152112378,1.05E-07,8.23E-08,0.083118095,0.30139902,0.190645195,0.172827225,8.58E-08,1.02E-07,0.099897713,0.313935378,0.431386535,0.352284672,-2344.033674,0.854661132
0.815789474,0.128036243,5.395490066,2.816641777,3.624892056,2.487904241,4.007122656,3.728934292,0.276886088,0.10552423,87.8277931,93.22047104,85.63833387,120.6709617,0.4705218,1.225525567,0.38551902,0.06868997,2.13016715,7.953565905,0.107621087,8.09E-08,7.78E-08,0.071292835,0.469295518,0.148152093,0.111830049,7.85E-08,1.17E-07,0.091808064,0.320901742,0.462542536,0.324883946,-2443.387187,7.34952263
0.815789474,0.110866679,4.545062709,2.959064814,1.362326098,2.287208022,2.908676157,3.945549288,0.359546296,0.044265937,20.53640004,23.74032332,28.98093276,38.56757309,0.129656447,1.256945186,1.916931808,0.072376083,1.422487298,13.95295607,0.196465219,8.52E-08,4.51E-08,0.141145244,0.36179673,0.103374631,0.136541886,6.22E-08,6.62E-08,0.06067603,0.245551696,0.444384193,0.438318783,-2389.777746,3.756025289
0.815789474,0.141398577,2.225394666,4.106360163,0.657509083,3.377335725,1.895210591,5.241965642,6.291532724,0.117364343,281.3586375,257.7900137,3.863375941,3.596384508,0.901123208,3.645080143,0.396258038,0.025474753,3.146019798,1.718205715,0.249315689,4.73E-08,7.38E-08,0.128470122,0.212561333,0.169535268,0.160775855,7.51E-08,9.39E-08,0.079341443,0.457698821,0.429834909,0.473467477,-2370.404489,1.102737509
0.815789474,0.150852894,4.568279634,2.158818159,0.325573683,1.603044184,2.416776896,2.253498895,2.088554674,0.145516777,214.8205104,391.0405866,4.817687547,6.148484529,0.922861084,5.247454983,0.685786298,0.071608405,17.31063355,10.57165548,0.119574101,8.02E-08,1.05E-07,0.093716549,0.327712849,0.201159282,0.182267482,6.15E-08,9.34E-08,0.075569396,0.16758847,0.661476372,0.292113475,-2375.748002,3.504636912
0.815789474,0.114991533,3.867704614,2.723110017,1.9743768,2.608253421,2.825084719,4.22304229,0.803660446,0.041545645,178.3185476,304.1406078,14.92843687,16.09779288,0.441554116,2.943704339,1.170515523,0.048915429,2.504537713,9.154876105,0.133914247,8.50E-08,7.22E-08,0.120661761,0.411668945,0.171392343,0.122308876,9.64E-08,5.58E-08,0.040053518,0.385690211,0.549493664,0.348384657,-2359.940895,1.751379032
0.815789474,0.124354543,5.303242891,2.438229158,2.659978889,1.987003105,3.980130302,3.403012561,0.34603652,0.117871276,9.307412108,20.2708688,30.1182102,49.49045546,0.117583342,0.705624848,0.517185043,0.02883067,0.892130332,0.82309872,0.272734147,9.55E-08,4.14E-08,0.066234616,0.365361478,0.104936408,0.12020565,5.18E-08,9.89E-08,0.070527414,0.220693787,0.409094873,0.386517864,-2334.071289,0.391878713
0.815789474,0.104491376,4.46509724,2.062372366,1.542273657,2.609940132,3.019773011,3.827667375,1.062841559,0.113687317,35.4321255,153.0435339,8.167150252,10.0281384,0.671617246,3.035477791,0.485541439,0.035675819,6.206579825,1.009397109,0.169784753,9.50E-08,6.25E-08,0.154708247,0.317784884,0.147695593,0.159449402,5.44E-08,8.55E-08,0.050576824,0.310936675,0.430969635,0.438130323,-2355.914287,0.512262809
0.815789474,0.124921159,4.705724625,2.933864,1.462202646,2.696731245,3.279852171,4.308210549,3.800873657,0.075280979,118.419644,23.94414175,3.765996677,2.539911012,0.203304794,1.892671321,0.955685148,0.087922799,32.9271576,2.754831391,0.128471182,7.65E-08,7.46E-08,0.233203442,0.33074856,0.124937899,0.100508175,4.59E-08,6.76E-08,0.082130477,0.318912198,0.481718943,0.415326655,-2360.220641,0.430452905
0.815789474,0.13739663,4.884812805,2.050625244,0.77934185,0.895332161,2.654616949,3.20655716,4.251517579,0.159970046,706.9368566,452.7295823,4.479061286,4.118664736,1.686006326,2.493655634,0.489090295,0.020374143,0.767265813,8.104856343,0.165572144,5.73E-08,8.43E-08,0.111243316,0.410829747,0.119982947,0.102062682,7.06E-08,9.60E-08,0.090308856,0.219599877,0.497955049,0.447304397,-2404.987183,0.817321278
0.815789474,0.088524316,5.360640136,2.004527111,2.471576343,1.644135611,3.857502847,2.730589193,1.468544344,0.10779894,50.40777307,42.97134351,4.59522124,4.604748586,0.427112793,2.127093379,0.526956749,0.129784163,6.395973721,0.16036881,0.112137889,9.10E-08,5.96E-08,0.091524005,0.307695999,0.225348692,0.215859244,1.05E-07,9.63E-08,0.047433819,0.241532744,0.491500977,0.251434812,-2362.400051,1.903638546
0.815789474,0.112582501,4.252749477,2.361084294,2.586319972,2.551447915,3.762760623,4.355101169,1.298359898,0.043180859,67.7968655,22.31717977,6.124455355,5.364784318,0.207575262,1.116550265,1.378087857,0.055254377,7.650171547,4.967636286,0.134910373,9.20E-08,7.92E-08,0.086603163,0.297030132,0.217161028,0.211424628,5.60E-08,1.24E-07,0.052870324,0.410938164,0.432362841,0.449132003,-2372.282942,1.527046759
0.815789474,0.093800056,3.71082864,2.819871648,1.883686299,2.903305002,2.666718964,4.51066569,22.55871291,0.077611531,30.66710763,55.72612933,2.011971064,1.989118831,0.587054213,2.143951504,0.588929122,0.104865771,3.202035455,1.491756014,0.089129282,7.21E-08,9.96E-08,0.158917436,0.334851191,0.164210127,0.164137598,4.44E-08,1.24E-07,0.088754025,0.247519108,0.587872275,0.279566914,-2351.352023,1.150387636
0.815789474,0.104828374,3.875659363,3.658432222,0.656527216,3.144537859,2.447176747,4.588845021,0.908499079,0.099311478,109.4981246,39.84895894,10.16307234,8.754812187,0.339145325,2.495750769,0.744325938,0.07249556,39.71219706,1.027763404,0.178242565,1.06E-07,1.03E-07,0.109896119,0.383734741,0.120862013,0.130718151,5.53E-08,1.20E-07,0.076546026,0.269545209,0.514182641,0.438846353,-2340.363626,4.921387676
0.842105263,0.096053099,4.489229764,5.147930799,1.022034996,3.859854295,2.991144278,4.871513693,3.293858517,0.228315204,67.56168647,259.8769796,1.575848982,2.748163341,2.340257725,1.112863837,0.383047545,0.102635346,1.595287245,24.16224179,0.102586028,5.47E-08,4.31E-08,0.206662418,0.382889482,0.152571735,0.094039556,3.77E-08,6.01E-08,0.061250586,0.396227122,0.723245011,0.522981129,-2399.577877,1.999895301
0.842105263,0.138070861,5.553485843,1.893205052,2.682157734,1.55752975,3.912997895,3.234161831,0.762801826,0.08800191,6.872127443,148.5506421,3.576635695,11.15131999,0.787324594,1.352339214,0.987521745,0.251017907,4.599046755,26.20725976,0.145996611,7.11E-08,5.78E-08,0.082691865,0.4318871,0.176561696,0.12022684,6.36E-08,1.18E-07,0.042635577,0.258032092,0.5281076,0.30219795,-2365.129851,1.567291493
0.842105263,0.08178596,4.927773957,3.919810065,3.035109192,3.242387645,4.063020728,4.382209015,7.362603001,0.1059991,6.506428399,61.34800505,0.739879403,2.000621044,0.293404362,0.833754536,0.266169783,0.034927243,0.692203953,1.371478046,0.23724418,8.66E-08,1.04E-07,0.078911115,0.334386006,0.181382409,0.113976341,4.62E-08,1.18E-07,0.054099595,0.336935354,0.532872559,0.342558176,-2330.421793,0.289340533
0.842105263,0.117114167,5.385591678,2.217127774,3.082691427,1.543790926,3.989599164,3.468884077,0.723863964,0.177454323,11.09377327,78.16311807,5.467159669,12.2972989,0.130557862,1.526662647,0.328722878,0.020485254,0.809638818,3.058614391,0.12895628,4.90E-08,7.59E-08,0.163962481,0.346572522,0.126848802,0.152108673,1.06E-07,9.05E-08,0.081550922,0.250533746,0.406934856,0.259633167,-2339.582241,0.532747287
0.842105263,0.115010362,4.759619311,2.485671727,1.833281495,1.270260399,4.064881429,2.922486549,1.162072583,0.100249925,138.7892255,201.5957854,5.587632387,7.278955067,0.665332194,2.216636838,0.696189195,0.052781105,5.189899451,6.202719144,0.156880455,8.56E-08,6.03E-08,0.115421321,0.340143478,0.208323817,0.130540433,3.80E-08,6.83E-08,0.048690244,0.378223047,0.351085411,0.672592906,-2407.705041,1.495413554
0.842105263,0.093596054,5.565479647,2.484111501,3.063129646,2.917341778,3.843917016,3.648737487,4.224709588,0.091905486,28.87108357,71.30962424,2.821564677,2.392386451,1.027340697,1.950276363,0.334404518,0.017655622,2.709638655,0.162824953,0.254899016,7.26E-08,5.66E-08,0.127796731,0.279299815,0.136330455,0.123452212,9.32E-08,8.07E-08,0.078221467,0.365937051,0.542222997,0.28352159,-2362.025776,0.496508832
0.842105263,0.110924005,4.340563643,3.381815105,1.690295365,2.887850028,3.341148701,4.332646703,8.698067176,0.085691011,76.50352628,31.57430544,2.371277648,2.014874266,0.546361872,0.704926295,0.686103383,0.118896327,11.45491738,2.910142682,0.20200075,4.40E-08,7.09E-08,0.059935371,0.424143897,0.147719235,0.114643827,7.32E-08,9.33E-08,0.051556638,0.281520737,0.375768436,0.420745783,-2328.257014,0.415446146
0.842105263,0.17275325,5.521885388,3.175497283,2.323389265,2.486686426,3.409755221,4.038295886,0.916578745,0.129843768,134.1562425,73.43867752,4.492011109,5.714571707,0.465670335,4.108481565,0.793398255,0.096842244,6.030711511,5.060774975,0.153440191,9.57E-08,9.32E-08,0.149793147,0.298693976,0.181488418,0.160121403,4.46E-08,8.20E-08,0.056462548,0.634129976,0.640696783,0.519784357,-2391.155204,1.945578051
0.842105263,0.105134656,4.680480571,1.718856809,2.802653029,1.110496833,4.048051583,2.750175873,29.43283307,0.105384492,494.4130979,58.64685829,3.167853718,1.908081583,1.034247362,2.345426262,0.503736621,0.167521083,3.955705134,2.973069775,0.136617527,5.55E-08,4.85E-08,0.113493365,0.473472659,0.113322614,0.101584438,7.47E-08,9.46E-08,0.061509123,0.225559689,0.458703573,0.431438889,-2356.454476,2.905059724
0.842105263,0.097469519,4.755116894,2.958723297,2.261635858,2.6238487,3.754098145,3.893837398,1.385320024,0.107009043,27.14295348,181.2377757,2.666289251,5.439883799,0.611354296,1.701051876,0.544279073,0.053410905,0.635744892,0.213599476,0.168636852,4.62E-08,3.81E-08,0.126067629,0.363031651,0.110538406,0.12674711,4.95E-08,5.86E-08,0.104978159,0.309540888,0.546572289,0.564457192,-2341.004299,0.654965771
0.842105263,0.093134995,4.625469312,2.469105772,1.620785129,2.895638645,3.492263434,3.579681858,1.582329017,0.100467275,38.18763169,21.51599254,4.454792257,3.494521654,0.651904274,1.904745672,0.542743623,0.056334219,16.29034481,0.640496837,0.141911961,7.48E-08,7.43E-08,0.153370293,0.38662747,0.12905108,0.125844075,7.72E-08,5.51E-08,0.063194841,0.284040415,0.387770773,0.426002482,-2340.602904,2.682487711
0.842105263,0.086122777,4.45707763,2.230944978,1.734894265,2.672674563,3.476445653,3.970482267,0.642333154,0.056164749,11.48924798,9.593570026,13.63992619,8.587467687,0.557983887,2.14672343,1.042306654,0.14214843,0.852027261,0.309614248,0.185616646,5.43E-08,3.72E-08,0.190854865,0.331292425,0.097193615,0.112260363,9.49E-08,1.09E-07,0.082781791,0.25983647,0.492165216,0.441335937,-2361.011058,0.944029067
0.842105263,0.066548202,5.119372604,3.105512212,2.406477318,2.890038731,3.456147849,4.067755262,0.911876035,0.130871303,21.57431355,70.22578166,4.854848178,8.658691154,0.087108107,1.218086132,0.407932682,0.052311302,5.405657141,18.80275947,0.147929003,7.86E-08,8.22E-08,0.181992592,0.394582182,0.137374985,0.090528524,7.36E-08,7.72E-08,0.047592402,0.296321271,0.476828278,0.404208589,-2370.896105,1.322754715
0.842105263,0.09332984,5.17428358,4.233489891,3.085072012,3.870160967,4.169622507,4.589363643,0.943831838,0.089986316,24.98931803,23.41898628,4.839680694,6.098581761,0.035849234,0.144839024,0.417141408,0.045139922,7.409380963,1.773575107,0.130552697,1.10E-07,7.12E-08,0.112982084,0.454194245,0.149525944,0.103092612,9.33E-08,6.82E-08,0.049652075,0.458528713,0.454255465,0.347690702,-2332.988084,3.422371292
0.842105263,0.084046655,4.900523187,3.521849176,2.039987742,3.483961564,3.310661228,4.363553619,0.824573922,0.075599735,80.6450429,31.30482487,8.545106798,9.00144316,0.029917346,0.677280274,0.465833514,0.131475573,0.864301624,0.542156273,0.215111465,6.02E-08,5.26E-08,0.080620882,0.395876956,0.166925882,0.100910259,3.55E-08,9.59E-08,0.040554313,0.301229523,0.48393092,0.414983201,-2359.180111,1.512144959
0.842105263,0.097145471,4.381009623,2.226563404,2.24320265,1.960835278,3.764284294,3.593126022,3.426181237,0.075015205,356.8756745,29.81254873,4.006996742,2.435837792,0.708172216,2.045828601,0.778623215,0.082933279,23.97546293,29.30369078,0.145716649,1.41E-07,7.02E-08,0.116436587,0.307545719,0.159649725,0.164410445,8.85E-08,1.13E-07,0.106240463,0.361237862,0.516971463,0.405066311,-2339.982784,0.998091615
0.842105263,0.099447007,3.246447081,3.024487044,0.247399339,2.51755168,2.458961261,4.686915598,2.257682295,0.078840163,243.9562951,150.953903,4.662838775,4.453214257,0.639857629,3.113445029,0.966939289,0.107909047,1.701167408,0.499266089,0.202659296,4.81E-08,3.45E-08,0.156944292,0.312378498,0.13363803,0.120204535,6.42E-08,7.07E-08,0.074175132,0.286475353,0.49830879,0.359674419,-2384.92781,0.914428464
0.842105263,0.099757906,4.173259325,3.160387828,1.76839054,3.306615083,2.959952172,4.390653426,2.195473627,0.055079261,66.02952506,101.4283651,5.402500769,3.773436928,0.939205414,1.222052104,0.723349369,0.014397599,2.539964136,9.33545527,0.165770283,1.11E-07,8.07E-08,0.174688418,0.293872012,0.175529835,0.129470217,4.58E-08,1.21E-07,0.060668876,0.332150475,0.497649676,0.366600445,-2358.668945,0.810220095
0.842105263,0.126587926,4.173906628,2.184318891,2.629207378,2.33242188,3.254638096,4.17360073,1.947600563,0.098579264,17.34900956,369.7929784,1.824841442,5.1078304,0.248509069,3.412545934,0.498070003,0.043978418,0.957495386,4.82920406,0.227719715,9.50E-08,7.86E-08,0.193920014,0.229088581,0.176206906,0.09034085,4.06E-08,8.30E-08,0.082723637,0.405046311,0.481182555,0.443336335,-2373.341919,8.181592684
0.842105263,0.10966362,5.047097236,3.158694996,3.107487097,3.926478403,3.829380716,4.653715797,4.287590172,0.048698571,22.09841378,94.09743637,2.931113405,3.475289661,0.740391233,1.364388786,0.718331028,0.023061953,0.95401626,1.674873319,0.135608477,6.49E-08,8.20E-08,0.119924993,0.463145285,0.101624222,0.105334769,7.64E-08,8.31E-08,0.074361948,0.69612588,0.563086247,0.346764757,-2358.967299,0.18171741
0.842105263,0.12672745,4.388410262,3.038587332,1.821874172,3.339918875,3.564799407,4.72093918,1.14799797,0.078765326,9.215089726,137.2700857,2.792191719,7.436187898,0.086950059,3.560653615,0.822124538,0.089738408,13.48324283,3.188123027,0.218270257,5.43E-08,7.51E-08,0.126102661,0.314081773,0.174775048,0.098973207,5.35E-08,8.70E-08,0.067796784,0.418736218,0.502496853,0.369030113,-2350.534552,2.371913694
0.842105263,0.23393341,5.170482515,1.954738845,2.771593408,2.399570074,3.901811011,3.693886931,0.462018691,0.051921927,51.94293919,175.0442533,20.55342832,39.3250195,0.193697725,4.680364762,1.9174666,0.025072631,1.674333104,4.457147593,0.196488798,5.73E-08,6.03E-08,0.174768635,0.322791311,0.151020023,0.109435949,5.04E-08,9.97E-08,0.045495016,0.272187338,0.502106744,0.433055235,-2381.012754,0.988525484
0.842105263,0.108370872,3.84438741,3.150541105,1.791444304,2.172598856,3.306476039,4.230658665,2.659858213,0.141691258,69.22794117,16.32970112,3.912129935,2.245222859,0.830335382,1.619880319,0.391537048,0.030677467,1.869862618,3.949357422,0.16464161,1.24E-07,5.26E-08,0.102951192,0.281751661,0.155759026,0.205048196,1.01E-07,1.23E-07,0.089847913,0.321707593,0.512897954,0.87414831,-2360.559185,0.391438044
0.842105263,0.180132099,4.852368381,2.1016102,1.199937879,1.607821953,2.846296802,3.131146271,0.679681676,0.16024334,38.63594091,164.3413152,9.525277567,16.45288271,1.134259878,4.517061503,0.554965339,0.072499801,9.589099293,2.101941093,0.081582185,8.78E-08,6.83E-08,0.151480892,0.43217423,0.128788979,0.137538497,6.87E-08,1.37E-07,0.068434856,0.229823515,0.752244517,0.327857947,-2358.010781,1.036199013
0.842105263,0.110404557,4.319599803,3.392600009,1.498616743,3.349880978,2.848185877,4.770381652,3.345014255,0.100706269,72.52430799,25.85908143,2.991717654,2.378785895,0.424758153,1.151480295,0.557103334,0.037693735,4.184035485,0.857084156,0.162805134,7.73E-08,9.86E-08,0.122157557,0.257672601,0.188573401,0.178458183,1.10E-07,1.23E-07,0.090332715,0.309790076,0.447881713,0.339984051,-2332.298237,0.838337828
0.842105263,0.101924208,3.872418444,3.848575116,1.368383039,3.55383888,3.06131364,4.675155726,5.38888439,0.112491986,13.56663315,100.7347351,1.198438432,2.635212765,0.038041327,1.478350882,0.436025263,0.096295554,3.408051094,10.62980372,0.086106988,4.79E-08,6.67E-08,0.19196171,0.405365048,0.125792727,0.120370021,5.59E-08,1.04E-07,0.070403231,0.275729587,0.506970588,0.326396551,-2354.339361,2.327360622
0.842105263,0.08195661,4.792312775,3.248295121,2.213519293,3.327717022,3.470404501,4.000488481,0.865884863,0.104506114,55.19414554,77.52808517,5.723572622,8.138256133,0.456928312,0.381582405,0.538216228,0.019020722,1.778521098,21.87835644,0.192255982,7.05E-08,4.91E-08,0.119325151,0.418534301,0.10319575,0.092911488,7.31E-08,7.33E-08,0.073777061,0.395570126,0.794050131,0.390416256,-2354.862581,1.268121329
0.842105263,0.15064259,3.921020589,2.907747687,1.849455717,2.835256505,3.182754294,4.596956261,22.58857354,0.120911567,80.33082056,111.0007703,1.277664144,1.697055776,1.095052196,7.693274988,0.372697409,0.100375522,2.996094636,40.11615804,0.205975973,9.10E-08,5.35E-08,0.087305445,0.341373085,0.16500038,0.120248925,5.01E-08,8.17E-08,0.080095915,0.781664021,0.840566527,0.316868021,-2401.044471,3.103057966
0.842105263,0.091415988,4.635199585,2.792999287,1.651092201,2.871149144,2.773274565,4.133457719,0.624835528,0.050687048,6.022439725,13.11536911,6.108785173,7.260858769,0.40464726,3.465486329,1.332102283,0.110496545,14.69195927,66.55898297,0.129226234,8.31E-08,5.52E-08,0.205879398,0.35504053,0.113331236,0.105994967,4.92E-08,7.03E-08,0.090527376,0.260939209,0.869098522,0.411690942,-2367.18178,1.134854016
0.842105263,0.106630672,2.875267023,3.15015222,0.741306821,3.530424105,1.719036958,4.734214195,1.732180135,0.122751213,465.2822626,233.768988,6.623015072,6.068950834,1.504510537,7.15970259,0.490626598,0.007089484,3.059780658,6.959325816,0.221760411,5.98E-08,5.07E-08,0.097686396,0.405873514,0.112611463,0.080069309,7.47E-08,7.56E-08,0.081998648,0.802535027,0.486749887,0.379382277,-2374.848952,0.509800966
0.842105263,0.124305025,4.651546014,2.520256842,1.858153912,1.766213238,3.545835488,3.48156926,11.00024142,0.052754906,56.87156417,25.89878821,2.020894616,1.554632621,0.769545362,0.780219805,1.388999347,0.05654172,24.3933096,2.469272991,0.125955454,7.98E-08,3.58E-08,0.122986241,0.474178811,0.12549724,0.074914214,6.14E-08,7.65E-08,0.076467785,0.261311051,0.455787475,0.356378642,-2338.150702,1.279037478
0.842105263,0.096421752,4.961972636,3.093164079,2.247680296,2.923147739,3.733795048,4.233292456,0.758688867,0.111679092,60.79743839,168.6910405,8.719114353,13.49015773,0.145728643,0.888289999,0.551117451,0.084912095,7.112745819,0.244376026,0.113428819,1.00E-07,6.48E-08,0.07850301,0.401852046,0.186500023,0.175869399,8.43E-08,8.90E-08,0.043846365,0.325813521,0.53196333,0.437205874,-2327.490016,0.245160595
0.842105263,0.102203453,5.011644851,2.352793288,3.233626062,2.682967212,3.923157664,3.74234784,1.279434508,0.049107927,36.65595876,146.0952166,6.134861638,6.656984131,0.317887004,2.049097954,0.898550782,0.188581453,7.126296553,0.684177984,0.096910093,7.99E-08,7.33E-08,0.088612318,0.392234407,0.229133259,0.137620622,6.17E-08,1.38E-07,0.055488949,0.334661087,0.463865145,0.490258432,-2363.378275,0.890712675
0.842105263,0.109923115,5.170748158,2.541821202,2.699942092,1.971627513,4.145498,3.670506082,6.716895882,0.092656852,85.36802024,29.00777827,2.815496988,2.060858351,0.323211795,1.519766859,0.593587113,0.131082838,22.77023113,19.4725741,0.166226042,9.31E-08,7.56E-08,0.093812755,0.355097024,0.154362258,0.140684394,3.99E-08,1.05E-07,0.089817213,0.221021657,0.584861652,0.348702854,-2340.892494,0.280980391
0.842105263,0.109810024,3.920700407,3.125062139,2.523517986,2.597522164,3.384413549,5.067579427,2.133224665,0.111268362,123.1351283,57.51158388,5.265196394,4.308036804,0.455984435,1.447575662,0.444926447,0.046774396,2.471491005,23.77150842,0.209666666,5.02E-08,1.09E-07,0.115545532,0.253125418,0.176103671,0.180865705,9.76E-08,1.35E-07,0.064692616,0.211420381,0.390006445,0.404430155,-2354.313615,0.436763441
0.868421053,0.091828279,3.7782812,3.480272022,1.905352701,3.060308241,3.194200751,4.558318204,0.774548537,0.096444227,42.75718091,39.42565701,9.180920677,9.375108502,0.672715362,1.280347839,0.624201507,0.057920275,5.280713247,1.579192697,0.132102326,8.09E-08,6.79E-08,0.168449841,0.423856349,0.115264484,0.110617955,4.31E-08,6.15E-08,0.049708792,0.249100843,0.456375648,0.453582753,-2335.808048,4.7564367
0.868421053,0.113256591,4.972519683,3.216933111,1.953324193,3.425788951,3.63974494,4.184223114,3.813270189,0.066160239,128.6940975,41.11953822,4.07972536,2.975922726,0.20175918,0.939684942,0.73211774,0.131463988,0.880498603,0.708251045,0.120563434,4.58E-08,4.74E-08,0.193958274,0.241483712,0.197727275,0.158379212,6.41E-08,8.05E-08,0.087887854,0.192327526,0.365811105,0.421207165,-2352.536959,4.280240684
0.868421053,0.076611329,5.555804895,4.627102039,3.567057339,4.512139086,4.371680974,5.078306562,1.617155669,0.167158866,11.41638428,699.373095,0.496842054,4.520419932,1.164044308,0.691987272,0.281146615,0.022622772,7.444829322,6.323550688,0.11862671,4.66E-08,4.47E-08,0.158194952,0.451931706,0.113532013,0.085987513,3.46E-08,4.69E-08,0.071726933,0.621088052,0.569278992,0.411287277,-2362.561217,0.342556834
0.868421053,0.138521295,4.424233485,2.293116957,1.87462766,2.257649928,3.820345891,3.544004268,0.757971854,0.057765373,6.251218664,28.60498048,5.305258594,10.14825047,0.660664827,3.082889906,1.197889438,0.131391047,22.67772651,19.803222,0.182838828,8.46E-08,6.41E-08,0.104824625,0.409792038,0.170729154,0.088578311,6.27E-08,9.78E-08,0.043236734,0.42235177,0.463898156,0.364679523,-2355.496805,3.243101787
0.868421053,0.111497922,4.922608456,3.222078805,2.620354543,2.283613801,4.107975549,4.230326689,3.614487469,0.063527784,71.72670932,81.50000568,2.214542398,2.773075915,0.143624351,0.109931879,0.995799764,0.259914412,5.550324707,0.277033019,0.190285483,7.31E-08,7.77E-08,0.052701176,0.382087538,0.205454086,0.116141438,4.51E-08,9.12E-08,0.053329993,0.384504286,0.369207122,0.422789836,-2341.411749,0.759204153
0.868421053,0.126423401,4.100276127,3.261061882,0.74980765,3.430112266,3.187566141,4.430450215,3.800014213,0.086181539,381.5133363,100.1654896,3.56925943,3.097414556,0.491169004,1.942984862,0.868151145,0.023718331,6.931323534,6.663285007,0.120314121,5.78E-08,9.32E-08,0.174430331,0.379457344,0.137040468,0.118459582,1.07E-07,6.35E-08,0.070297832,0.298019701,0.42585899,0.432807407,-2336.993385,4.610895665
0.868421053,0.124806819,4.620454055,3.719364108,2.097232197,3.709867377,3.391314267,4.627583833,35.82894546,0.030967138,173.5171297,136.2113314,1.43048958,1.531311258,0.797152703,2.367218838,2.223652597,0.544647623,15.28140394,1.534257838,0.113970965,1.10E-07,8.74E-08,0.16988038,0.306221206,0.152083452,0.173329131,3.86E-08,8.79E-08,0.084514542,0.499665546,0.448488397,0.525496416,-2387.642326,2.351125952
0.868421053,0.110434238,4.693696051,3.714531272,3.210821408,4.010718672,3.628380305,4.858115161,4.27893022,0.066881158,23.81124876,284.0453875,2.888321108,3.937829274,0.331313896,2.625404303,0.505903985,0.036287112,3.379501249,1.382758476,0.179893305,1.36E-07,6.93E-08,0.103726568,0.313649115,0.224824062,0.091523674,9.61E-08,7.66E-08,0.086382899,0.509269929,0.372714221,0.40563378,-2346.527033,0.316651601
0.868421053,0.120716096,4.070501369,4.508676546,1.882682656,4.528204729,3.608582665,5.414005861,1.335509555,0.071873814,5.652185312,14.70839521,2.470153642,3.460583454,0.207624591,1.550494678,0.554432214,0.1262567,18.83630933,4.526117204,0.186924439,8.27E-08,9.08E-08,0.126662528,0.325213388,0.150638867,0.129690914,4.99E-08,7.67E-08,0.080869564,0.376837544,0.403731928,0.32961938,-2345.631958,2.601316412
0.868421053,0.144635554,4.351172249,3.401132266,2.568816246,3.480313229,3.418374697,5.117623383,1.2498077,0.072304968,140.2535509,149.5999437,5.014811877,7.633248068,0.054541436,6.064437221,0.408806253,0.016438297,0.244352411,20.76124092,0.159495011,6.92E-08,6.11E-08,0.134988227,0.437711898,0.124526444,0.075186887,7.84E-08,7.93E-08,0.068091244,0.770217571,0.615679509,0.40543285,-2400.158578,0.38345526
