wL1,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
4.303797468,0.082718394,3.820160111,3.700787015,1.428930031,3.870583854,2.513857086,4.672528922,20.89020297,0.833383253,0.128429396,6245.885914,25.73441747,1.814276471,0.495119328,1.86606557,0.319811308,0.011462268,137.9376363,2.827679913,0.160805,8.63E-08,6.34E-08,0.156974075,0.320981042,0.200035125,0.079111357,3.62E-08,5.34E-08,0.082093162,0.442572907,0.482765634,0.384051995,-2384.65552,6.04012016
4.303797468,0.097747854,5.034101325,3.919994111,2.402299266,3.669853529,4.072162564,4.44298918,2.765394234,0.865881616,0.077318412,159.1330848,35.02383458,2.963261934,0.214053326,2.104883894,0.511604214,0.151470573,42.15478071,2.74862432,0.195240391,8.81E-08,7.59E-08,0.100216107,0.3249512,0.146856325,0.126053816,1.08E-07,1.03E-07,0.106681787,0.344683558,0.481915491,0.315353753,-2354.318847,1.226103688
4.303797468,0.092355998,4.107535429,1.91655191,0.773732738,1.91511678,2.662683091,3.663515821,3.556692739,0.843110592,0.131021942,177.1094487,176.0256987,3.375110154,4.750622458,7.161053953,0.625131844,0.029909475,0.764024968,0.402135131,0.15842651,7.29E-08,4.71E-08,0.207274546,0.365546548,0.086721576,0.142774212,4.42E-08,7.72E-08,0.039256367,0.407009919,0.599290869,0.427628462,-2365.730663,0.46701917
4.303797468,0.161331077,3.327544607,2.390410571,0.318910962,0.68273804,3.03306905,3.765931072,3.916019717,0.853420565,0.316642971,93.29620964,119.6422434,3.47670749,4.664278044,2.999034389,0.237160244,0.006104095,5.869409966,8.600623934,0.108529371,1.42E-07,5.16E-08,0.123755634,0.361221252,0.147365637,0.19353393,1.51E-07,1.21E-07,0.065593711,0.239779839,0.585017606,0.596028036,-2415.628,0.79382732
4.303797468,0.121216046,4.328713623,2.625751472,1.083717721,1.974949123,2.99676175,3.785171409,11.57605034,0.873601645,0.100509414,1387.5478,41.53972379,2.232237147,1.427862527,1.493559742,0.750342476,0.106687994,0.718744905,2.818485847,0.125532897,8.23E-08,4.36E-08,0.223462532,0.368071804,0.102974222,0.115388516,5.02E-08,9.72E-08,0.064569755,0.339350997,0.544816619,0.256646294,-2376.309427,1.90175091
4.303797468,0.129747355,5.685019494,2.130440318,2.866448432,2.013199933,4.087950206,3.806081137,3.358836209,0.862899483,0.080303772,412.4325638,64.01212472,3.456902209,0.329937464,2.364773502,0.682258939,0.140118954,6.286200144,0.6512084,0.126422693,8.79E-08,8.71E-08,0.176817957,0.307470554,0.1568081,0.170208254,9.45E-08,1.02E-07,0.06227207,0.339032777,0.436969117,0.448127989,-2338.529889,0.191721772
4.303797468,0.134101347,4.347319887,3.690309812,1.110371833,2.435030201,4.069446129,3.658186771,0.896647487,0.879884959,0.139589944,21.43884827,11.7885376,3.519258338,1.525382995,3.018024117,0.619709447,0.064777677,1.61936853,0.688577734,0.095333335,8.68E-08,7.25E-08,0.191453292,0.392054479,0.125636771,0.122840906,7.60E-08,6.29E-08,0.072680918,0.242445028,0.514500281,0.340573698,-2363.633106,1.427798424
4.303797468,0.062737929,5.737014569,3.935176373,4.394130662,4.455652522,5.048724235,5.513011151,2.533009729,0.939182292,0.050031956,67.37227296,18.0507409,3.348663421,0.319429865,1.49415969,0.352106506,0.138005783,31.10577697,2.135908551,0.055522022,9.85E-08,5.20E-08,0.190721676,0.324725674,0.177968673,0.165960865,6.63E-08,9.46E-08,0.085100779,0.425763188,0.346705618,0.352823142,-2388.819244,1.242834061
4.303797468,0.103079441,3.945519425,3.111074686,2.579465785,2.597931395,3.608513209,4.790674422,1.527036651,0.865844545,0.10760703,23.53624756,606.8961353,7.22912981,0.59620584,4.576598737,0.395814776,0.025802033,7.287444248,5.780191309,0.123239149,1.52E-07,5.97E-08,0.141705521,0.316482498,0.221935647,0.13017219,9.49E-08,1.20E-07,0.066464569,0.507869544,0.591099158,0.294333884,-2373.194405,2.157120599
4.303797468,0.098991096,5.038306434,3.447025067,2.901092443,4.625929194,3.6042134,4.643221794,1.982102714,0.958175666,0.040699606,45.79696073,15.36063956,3.848527629,0.357081453,4.494707008,0.481929761,0.649304569,1.718108611,0.563903396,0.196207609,6.82E-08,5.78E-08,0.158487443,0.295922177,0.159021296,0.147683433,3.90E-08,1.08E-07,0.042677769,0.256263952,0.444848101,0.344328858,-2381.676359,4.718331267
4.303797468,0.104974749,5.689230616,3.30603556,1.75611625,2.759315059,3.600091128,3.481670502,0.707071985,0.824111553,0.089906066,3.626655593,29.25172353,11.22578785,0.028550799,2.022373984,0.655076051,0.145591441,3.518003365,0.527724572,0.091571456,5.82E-08,5.25E-08,0.157244097,0.43605482,0.150262063,0.114144573,3.43E-08,5.06E-08,0.050722795,0.241821931,0.58805522,0.319023519,-2359.10766,1.1866439
4.303797468,0.080569332,4.615176777,3.375396757,1.794076247,3.171158048,3.548172639,4.38172361,2.337703045,0.859433572,0.075785307,153.6333772,97.29531403,4.392985713,0.266539915,1.914313138,0.679966938,0.103903767,5.241634697,7.410918214,0.05536367,7.92E-08,6.50E-08,0.152301364,0.370684786,0.155898341,0.175919269,7.96E-08,7.90E-08,0.089832267,0.352708093,0.368503648,0.384552618,-2358.134756,2.303197756
4.303797468,0.091529578,4.884645135,3.233679097,2.259402032,3.439500166,3.320611981,4.730370581,1.810247154,0.865182077,0.127495555,331.4875182,16.24727008,1.522484873,0.47947334,1.314176231,0.37679304,0.006902486,2.553138944,209.2762655,0.097609193,5.41E-08,4.36E-08,0.180287137,0.358983457,0.131116173,0.132494996,8.81E-08,5.43E-08,0.099508804,0.302723788,0.59565343,0.457638873,-2369.756265,0.465839664
4.303797468,0.109677137,4.721749535,4.183663203,1.638412958,3.840958398,2.649800514,4.904027523,3.036302532,0.814776835,0.107572,91.83896172,19.7844954,2.808844184,0.349867071,0.834233318,0.30638129,0.048169617,1.666969311,0.364247534,0.200272118,7.97E-08,4.68E-08,0.166452266,0.345347735,0.123422857,0.12025817,6.78E-08,1.02E-07,0.044246558,0.215912581,0.507338384,0.342120387,-2356.430988,1.264150804
4.303797468,0.10349545,4.518183527,3.280277232,2.005896113,3.11266611,3.888153286,4.724072846,2.431344642,0.868185845,0.042736837,158.7110493,23.34330134,3.138449724,0.230211881,2.067989242,1.841183042,0.101216581,14.55757998,14.09213503,0.161821017,9.48E-08,7.72E-08,0.155931173,0.347898871,0.13157866,0.135772175,5.81E-08,6.91E-08,0.066997805,0.129608567,0.519291433,0.369578202,-2392.521003,1.285748212
4.303797468,0.128767134,5.898374466,1.186598352,4.176708077,2.236660328,5.222693282,3.619341618,4.584872058,0.876604832,0.079151747,802.9175795,91.54488193,3.553140496,0.258385645,4.873657426,0.568397156,0.06114676,4.238509441,0.938224623,0.131969383,1.18E-07,5.25E-08,0.117167717,0.452446328,0.151997954,0.099989679,3.60E-08,1.27E-07,0.046428606,0.676945799,0.484792903,0.599697984,-2394.291348,1.660106345
4.303797468,0.096506045,4.558241611,4.471184117,3.228850489,4.158929211,4.661387593,5.364633579,2.304677032,0.882414439,0.0686109,78.73691786,4.458301614,3.840705314,0.221624191,3.467603287,0.483672419,0.046832401,26.60661633,28.1017975,0.235451688,8.60E-08,4.87E-08,0.158731599,0.3158423,0.11650055,0.12518586,3.63E-08,9.42E-08,0.048287737,0.706432414,0.669930764,0.433198656,-2397.394833,0.431199178
4.303797468,0.080830534,4.244617843,3.344725492,2.815158601,3.221711376,3.439866466,4.627417952,2.431719986,0.880242985,0.08246482,235.2238132,99.90580124,3.819839017,0.955334758,1.574090547,0.403299159,0.082164798,10.01741101,24.21413975,0.127019435,5.26E-08,9.58E-08,0.135303669,0.414284781,0.156760822,0.114639491,6.22E-08,6.24E-08,0.051991529,0.404450199,0.631142065,0.440588706,-2349.062647,0.586726824
4.303797468,0.084770396,5.448648393,3.712923445,2.242469691,4.058416221,4.05063967,4.169481413,0.987203017,0.899362089,0.09680781,13.77024563,9.206187752,4.472176637,0.179443134,0.684594294,0.509351214,0.085657047,4.807041589,4.147859035,0.204355922,8.25E-08,8.88E-08,0.094722873,0.376597795,0.15703469,0.093569095,9.21E-08,1.06E-07,0.073719255,0.405183647,0.464563907,0.290808485,-2374.707256,0.816358117
4.303797468,0.162940707,4.907809109,4.349518218,2.542362109,3.736686668,5.027462878,4.824647133,2.366822579,0.881437336,0.047867291,72.04035417,41.76965539,4.221402638,0.236632633,2.63901864,0.964657925,0.043840258,11.23440679,1.275316504,0.172257584,1.10E-07,5.65E-08,0.167879262,0.302805808,0.14367172,0.109767489,4.80E-08,8.93E-08,0.103617832,0.485086529,0.362926766,0.461752665,-2371.750659,0.571412663
4.303797468,0.086696171,5.227121199,4.233239484,3.080844033,4.171475461,4.330970021,4.748863133,3.690221339,0.88275483,0.04772056,280.4804555,9.278235611,1.800721936,0.183319681,0.800163114,0.640521205,0.193389485,10.06158543,7.693638332,0.177684067,4.05E-08,8.96E-08,0.199991606,0.415730361,0.097734498,0.075852889,7.41E-08,8.34E-08,0.033006292,0.309415264,0.451913486,0.379909195,-2340.413634,1.529045167
4.303797468,0.09005153,5.909952277,2.640008877,3.28726235,2.254645885,4.544275695,2.871801203,0.783774642,0.830802388,0.273473464,9.555424558,125.6642062,11.37898492,0.25489877,1.120503433,0.178322252,0.002556798,3.063574778,4.299121904,0.167177094,5.21E-08,7.13E-08,0.088365195,0.43870311,0.130392996,0.121614089,3.94E-08,8.54E-08,0.053747267,0.33025064,0.47700775,0.292672239,-2340.236092,0.800581526
4.303797468,0.100086973,4.836153284,2.004933055,0.779785665,2.362659149,2.618137065,3.484971774,3.208965665,0.805751905,0.071187567,195.0926822,12.04321298,1.992159734,0.780822019,0.693366033,1.099607261,0.011197422,2.052905424,1.74593247,0.112874476,4.85E-08,5.28E-08,0.130941982,0.463449755,0.138088791,0.107760053,5.15E-08,6.16E-08,0.046884728,0.31620955,0.508591555,0.369452584,-2353.376293,0.505522269
4.303797468,0.094469087,4.804296139,3.822568639,2.26858425,3.699610102,3.524314885,4.603162353,0.96464258,0.878771595,0.25439468,70.34031596,525.4394715,8.350458288,1.195192257,0.838413674,0.23334726,0.01304965,1.491283954,4.858792426,0.124418462,7.22E-08,1.11E-07,0.160736438,0.437972595,0.108606627,0.12824016,7.66E-08,9.33E-08,0.040025366,0.415296987,0.413464148,0.395350474,-2414.220595,12.48119773
4.303797468,0.078815121,5.762583491,5.237556709,4.119699949,5.628258372,4.816112221,6.186272592,2.022872828,0.916502814,0.052257947,26.7944075,25.45344314,3.907871239,0.13194422,0.529910557,0.289925223,0.114335713,3.479605819,1.689948794,0.206262541,8.25E-08,8.26E-08,0.158914011,0.217016437,0.182177847,0.159494061,8.69E-08,7.89E-08,0.076134772,0.156402292,0.364210845,0.306523433,-2376.539894,0.616008628
4.303797468,0.069362287,4.627658725,2.110121452,2.515536274,2.15271556,3.430662827,3.89745891,1.542851942,0.854994319,0.087548149,26.42155385,20.31290754,3.295353147,0.817853488,1.645299469,0.717802197,0.034007621,1.89317205,1.756972645,0.118907354,9.77E-08,1.08E-07,0.141867927,0.315560637,0.209686584,0.146297399,5.67E-08,8.87E-08,0.067679747,0.257884793,0.530160275,0.389858397,-2366.518312,3.241244891
4.556962025,0.12002279,4.077894693,4.150342832,2.534358792,4.490512149,3.559092877,5.853499396,2.364940166,0.903763288,0.054457235,88.37504197,91.529858,5.158701436,0.046267596,4.269718103,0.691967098,0.148977181,1.574351572,0.180581258,0.255607181,4.96E-08,4.89E-08,0.196298383,0.230576567,0.131976796,0.117847343,4.63E-08,7.55E-08,0.06769351,0.467301206,0.438195961,0.520030701,-2393.632276,3.808034838
4.556962025,0.103779787,4.534467834,2.813782277,2.03201353,2.799227011,3.511486364,4.015257271,0.955560869,0.822174324,0.076753614,25.7197024,138.5327926,8.79351302,0.218306303,2.451580966,0.743213375,0.023802328,9.432922968,1.405617265,0.17198788,6.56E-08,3.53E-08,0.180396693,0.293636065,0.164973226,0.116289072,5.57E-08,8.50E-08,0.072716822,0.453052578,0.383170368,0.569424049,-2398.868679,0.459935293
4.556962025,0.101166051,4.635421442,3.161437524,2.254401611,2.216295935,3.828817603,4.622414664,4.57504022,0.843586351,0.119604871,2004.190362,64.30988224,3.110131632,0.167679541,2.459200372,0.57937043,0.04321561,15.44181618,7.637815821,0.215686691,8.52E-08,7.48E-08,0.186905986,0.265584504,0.142601505,0.129330128,8.49E-08,8.44E-08,0.059890856,0.277310773,0.419959537,0.334340604,-2384.868405,1.05005733
4.556962025,0.04217742,5.581125846,4.088972214,3.416244199,4.911813405,4.529640394,5.407029564,3.507028694,0.933407828,0.061948182,408.197685,5.204222776,2.029271541,2.025752894,2.192992518,0.142852193,0.065279472,1.081370603,5.999135399,0.131398581,6.34E-08,4.49E-08,0.155516827,0.379901463,0.131537318,0.151784855,7.99E-08,6.16E-08,0.049860706,0.557729297,0.462449731,0.436690947,-2425.374582,3.945128202
4.556962025,0.080225688,4.900305702,3.58439298,2.440846661,3.807773927,3.397969186,4.218218599,2.80716911,0.880701594,0.040234403,194.614665,19.08185265,3.027731338,0.361272421,0.945519441,0.958907741,0.341272845,6.458314789,8.408733513,0.199729644,6.81E-08,5.18E-08,0.168666872,0.380078289,0.116764752,0.096983003,3.69E-08,5.53E-08,0.037777228,0.315245642,0.483189683,0.330392935,-2387.850146,0.807868186
4.556962025,0.136337494,3.589433639,2.535670052,0.67009512,1.983708559,3.338818787,3.252853446,2.113051282,0.90408689,0.068959361,70.82798183,28.23932107,3.462908928,1.501751633,3.059169258,1.114064349,0.564806019,1.100887519,37.18259494,0.222666089,6.81E-08,8.35E-08,0.193438428,0.266413782,0.13063409,0.143367783,9.31E-08,8.72E-08,0.043479496,0.202426925,0.604936572,0.38667999,-2377.19879,0.685448769
4.556962025,0.105692335,3.133979745,4.332740149,0.728732625,3.792448281,2.191158042,5.289137254,2.613851133,0.818153557,0.01010218,78.02032082,26.23432309,2.785622362,0.650188113,0.926087595,4.24153954,0.188291999,10.26451872,1.79684351,0.153796239,6.72E-08,6.74E-08,0.13720137,0.344703275,0.125156716,0.145061817,9.86E-08,1.13E-07,0.094080236,0.395454105,0.499081362,0.367778388,-2384.673169,5.046548485
4.556962025,0.116668802,4.802221809,4.273663203,2.497288817,4.146928007,3.811552759,4.763868399,1.129938045,0.91082435,0.106167932,32.78068167,96.77483634,7.584175627,0.082281838,1.811190331,0.338915888,0.133966516,3.063317909,0.955462778,0.093077838,4.34E-08,1.08E-07,0.161570213,0.304851187,0.196088773,0.165877962,8.17E-08,1.07E-07,0.078533687,0.33659867,0.320471428,0.403832382,-2335.721262,0.671687494
4.556962025,0.134701072,4.412503926,3.420206841,0.855896881,3.071899394,2.390948853,4.518408659,0.973413381,0.824664831,0.112861261,10.9334371,88.72382959,8.53899244,0.374663452,1.964690943,0.677808709,0.093725449,105.933495,1.162485774,0.188655731,8.83E-08,1.15E-07,0.10714441,0.346035956,0.179113557,0.112964772,6.16E-08,1.04E-07,0.066085207,0.196653172,0.708704428,0.287632917,-2357.774278,1.029709312
4.556962025,0.095332555,4.712666389,4.172216087,2.010278882,4.352603458,3.40890148,5.090887544,1.067965259,0.88246987,0.082449837,29.1649245,45.73841369,6.888589484,0.071658233,1.480086439,0.480820315,0.086195763,6.040231081,2.751714746,0.128155686,1.68E-07,1.08E-07,0.095687195,0.311176179,0.229845524,0.141835313,5.68E-08,1.37E-07,0.093299632,0.432910824,0.426426933,0.440193542,-2347.379555,0.760528012
4.556962025,0.081171317,4.094664796,3.008066851,2.031699583,2.594747837,3.636003849,4.345327892,1.179080916,0.87988744,0.075585214,36.63221613,64.91467756,6.115966948,0.465165078,1.103197802,0.974621247,0.063230118,1.545011738,0.836926785,0.151407249,4.79E-08,4.84E-08,0.154542626,0.459551795,0.125451424,0.055641975,5.28E-08,7.25E-08,0.053404709,0.319821562,0.462693634,0.354518667,-2360.049816,5.369422597
4.556962025,0.10268298,4.528973549,3.526368805,1.267811975,3.96434707,2.795664171,4.647683045,1.677973156,0.829412487,0.088660697,44.67586534,20.52503823,3.856879472,0.282984933,1.561145165,0.5280092,0.058732159,4.450933391,0.71910293,0.091146717,5.19E-08,6.27E-08,0.170114408,0.311538035,0.160276382,0.176268587,9.05E-08,7.73E-08,0.090655589,0.326546441,0.571039641,0.344445954,-2346.639464,1.014468165
4.556962025,0.056461189,5.19139387,3.204205776,2.83471961,3.248121165,3.955639446,4.418412807,2.445614933,0.846368246,0.092711921,65.12875758,96.02314632,3.909053057,0.617395906,0.942619665,0.298388889,0.0391325,1.078187299,2.837163132,0.140455554,1.01E-07,6.98E-08,0.131924018,0.26916469,0.175152442,0.144855345,6.10E-08,7.35E-08,0.138447644,0.196196287,0.400679349,0.281888397,-2386.923846,1.265508215
4.556962025,0.084945424,4.606368121,3.756045221,1.882160222,3.886225943,3.101104738,4.321256805,1.183286216,0.872863904,0.075990439,16.69255405,9.689171111,2.989007607,1.318993046,0.69649682,0.455513215,0.074511905,2.098631578,144.4556785,0.106316975,9.20E-08,5.02E-08,0.084197208,0.531004961,0.150998624,0.073945475,5.39E-08,8.44E-08,0.053536476,0.378085493,0.397461726,0.491911222,-2357.855059,5.13970807
4.556962025,0.113107624,4.140780242,3.43702146,2.249205197,3.656735506,3.100957726,4.88146063,1.240251861,0.858988282,0.086556131,63.18508779,115.7548642,6.313116622,0.53246067,0.505741098,0.571108582,0.072852117,3.261749724,2.504194304,0.149610046,6.78E-08,6.86E-08,0.0772277,0.337697143,0.149985805,0.198266846,8.03E-08,8.73E-08,0.087212155,0.398043049,0.442688144,0.448988803,-2346.821483,7.50350429
4.556962025,0.124200904,4.275499337,2.389972984,2.17777768,2.401818367,3.593386354,4.033634586,1.800088827,0.883058474,0.060087675,82.23550673,20.00096263,3.221363793,0.456585384,4.808255125,0.930604836,0.334024299,3.867825665,7.825459733,0.202746239,6.17E-08,7.61E-08,0.223807006,0.261583187,0.152317303,0.105681599,4.99E-08,7.27E-08,0.053864405,0.39907171,0.438170456,0.512380916,-2358.436843,1.166064365
4.556962025,0.097178402,4.453813325,1.749702264,1.167530913,2.421779967,2.838500452,2.669766527,3.3498347,0.817050624,0.083684458,239.6857374,57.97906575,2.81078944,1.318728791,3.12047333,0.585864153,0.092964268,8.077669214,9.664814687,0.147606329,7.28E-08,1.02E-07,0.208747807,0.323861187,0.126369406,0.128161639,4.30E-08,5.39E-08,0.06525336,0.365487767,0.508561585,0.451053173,-2374.304856,2.079400366
4.556962025,0.122197724,4.15614665,4.531020786,2.128039472,4.462346771,3.80671825,5.395285004,0.657364796,0.900548409,0.038692373,17.97366269,82.54017117,9.129798824,0.138508557,1.51102984,1.367782008,0.370472595,9.665911123,8.8102097,0.165644769,6.43E-08,7.49E-08,0.150858217,0.3205402,0.190579317,0.097834561,3.14E-08,7.52E-08,0.074542691,0.60413768,0.459239636,0.370073193,-2356.828806,1.263531851
4.556962025,0.199365161,4.794302811,1.973389411,0.537469193,1.711567074,4.160203278,2.378993587,2.010669709,0.810161361,0.1825747,113.7564396,253.9330633,4.490229079,3.588698076,0.421376401,0.412606871,0.012017201,20.52880996,110.5423159,0.134401953,7.55E-08,8.38E-08,0.109989629,0.390579244,0.141243326,0.128789978,6.59E-08,1.12E-07,0.094995534,0.24232978,0.49527748,0.352095331,-2424.446948,0.574281131
4.556962025,0.143398728,3.428633617,2.170613363,0.56378945,1.351863413,2.195357985,3.862115104,3.625389069,0.777657948,0.116392052,565.574564,27.13046558,2.362683499,0.772398009,3.676373762,0.725313653,0.103313248,11.16772408,44.52047694,0.125916412,7.88E-08,4.58E-08,0.157894729,0.362329312,0.155300947,0.142807053,5.45E-08,8.47E-08,0.055751284,0.277818132,0.564243574,0.369687252,-2362.654226,1.209771535
4.556962025,0.123452995,5.684082451,3.260285835,2.268715095,2.421827814,3.756792884,4.217602052,1.174537561,0.86137489,0.073740074,102.0831092,22.59983555,3.106455334,0.101343092,0.402108198,0.960096229,0.050570357,2.899213762,0.309550537,0.197233473,9.29E-08,7.55E-08,0.158554966,0.395541479,0.104642796,0.10370191,3.53E-08,1.11E-07,0.040325061,0.344002301,0.377705457,0.449252385,-2454.343074,3.409337051
4.556962025,0.090585615,4.265737805,3.04931498,2.162340243,2.540875469,3.374829589,4.261991829,1.669572382,0.851716418,0.109977582,48.43437089,133.9516866,5.130189311,1.287806933,1.916377684,0.35889863,0.038688498,3.024916506,14.47465636,0.109513931,7.44E-08,4.14E-08,0.20705053,0.351836228,0.134898198,0.089326837,5.10E-08,9.90E-08,0.107374011,0.268812785,0.518920652,0.335377729,-2372.905686,1.452944567
4.556962025,0.072364343,4.826376546,2.349740236,2.692366031,2.493138225,3.455236208,4.118374932,2.090074207,0.857599901,0.147418475,253.0830588,45.06590113,3.38078114,0.742376918,2.125507133,0.340640694,0.036214297,11.25505633,0.396171334,0.122226761,8.91E-08,9.29E-08,0.145067385,0.376684973,0.149112822,0.163951652,7.60E-08,7.94E-08,0.04295607,0.287160665,0.514363202,0.347180092,-2339.798624,0.352947176
4.556962025,0.12227532,4.289159452,3.410338449,2.510427418,3.261809684,3.721450721,4.405123094,0.900380324,0.896131493,0.062642919,22.08338905,33.49286069,6.170547946,0.599747436,0.804837055,0.782975238,0.382354366,1.204949937,4.99071378,0.072815556,7.67E-08,8.68E-08,0.150076927,0.46534386,0.125098471,0.127122403,8.55E-08,5.59E-08,0.059542478,0.326604729,0.333744479,0.326354278,-2345.907294,2.599198413
4.556962025,0.109137848,2.160850293,3.921961541,0.40789643,2.864751103,2.347461006,5.260092589,2.247373758,0.875420976,0.018253371,44.16504614,21.46391124,2.83359615,0.731814359,1.698667313,4.149652214,0.405765315,2.852754505,2.905104117,0.083059821,1.64E-07,5.91E-08,0.149113705,0.419869601,0.164384032,0.117733166,8.54E-08,9.15E-08,0.065839274,0.431624304,0.470991086,0.389953369,-2374.270027,0.647114631
4.556962025,0.103566294,5.1408753,3.393051884,1.786005299,3.019861692,3.314390116,4.153848432,3.064604948,0.810479036,0.156995613,1108.078461,167.1499435,4.082761193,0.263415478,1.553025318,0.339300517,0.009899674,2.410652042,0.167008225,0.176872325,8.23E-08,1.01E-07,0.090837063,0.356191621,0.159474124,0.121200457,5.49E-08,7.09E-08,0.0954241,0.355854931,0.46199621,0.340304243,-2353.386718,2.588855711
4.556962025,0.093053654,5.143116279,3.488728222,2.971257779,3.812193547,4.049899797,4.382411122,1.173075103,0.91240211,0.075668119,28.44187546,38.76020492,5.213121175,1.05816588,2.297472661,0.346414061,0.068747888,3.266697314,12.57229407,0.231261847,1.15E-07,9.23E-08,0.158867533,0.348900804,0.1152216,0.100102691,3.39E-08,5.23E-08,0.045645231,0.594616914,0.527477603,0.462901257,-2345.027081,3.362966131
4.556962025,0.072991053,4.5977637,3.387405895,2.646805395,3.914346702,3.522465394,4.918998228,2.335821044,0.856800393,0.034645645,25.74749713,207.2705954,4.620219106,0.732683569,2.39886665,1.054711132,0.040126508,1.855697568,1.687790355,0.166609951,7.36E-08,7.11E-08,0.154453323,0.336078681,0.151988548,0.129151735,2.91E-08,1.11E-07,0.061717476,0.744159015,0.536675775,0.568683166,-2387.867797,4.766662321
4.556962025,0.076896584,5.407535333,3.937477955,3.171151717,3.620354834,4.194496767,4.474867947,0.815542867,0.871171373,0.198161631,11.20272701,67.73017008,9.714767051,0.152973139,1.083336491,0.21319731,0.010633642,7.598700377,1.091693157,0.094270937,1.00E-07,4.11E-08,0.150995026,0.423245862,0.1870089,0.089675857,4.22E-08,5.76E-08,0.054803178,0.275825662,0.536121487,0.384756571,-2326.838828,0.538609881
4.556962025,0.131237044,3.147053588,3.1698467,1.176112757,2.450010877,2.420964075,4.260298873,0.980816992,0.816532042,0.17997582,38.52618607,112.5209933,7.810614544,1.487158292,2.982989762,0.413515008,0.015569358,2.688982407,11.16514466,0.078825604,1.26E-07,5.75E-08,0.115874133,0.394445421,0.150366446,0.18014564,7.88E-08,7.81E-08,0.080342415,0.417154249,0.487837798,0.302690274,-2345.688491,3.850085697
4.556962025,0.086056292,4.732152723,2.889483285,0.70557588,2.290508405,2.88003607,3.873070334,3.383583909,0.811260307,0.064898515,215.5730294,23.68044707,2.620091195,0.421418295,0.891064389,1.09777498,0.098645148,2.98784089,2.970420011,0.193736029,9.91E-08,5.57E-08,0.193186885,0.26593151,0.172196576,0.114325713,4.08E-08,8.43E-08,0.060623008,0.221112998,0.521643801,0.460762037,-2378.289922,0.342903425
4.556962025,0.096164816,4.607448639,4.765718682,2.435964779,4.497711232,4.205531508,5.293355768,2.007979795,0.884101386,0.014997049,50.51328495,41.72301284,4.717629157,0.082733301,1.438194868,3.330121223,0.365309733,5.708527512,1.233009757,0.092199107,8.18E-08,5.06E-08,0.171902487,0.346483296,0.167317707,0.135183925,9.33E-08,6.52E-08,0.086913188,0.312647213,0.57243797,0.35345241,-2402.351429,1.104062887
4.556962025,0.107710602,5.625361858,3.679780811,2.789954671,3.645518091,4.138129277,4.290946453,0.681546211,0.896016538,0.088662693,21.51301564,15.57734079,3.775901268,0.209755859,0.489185144,0.653134997,0.052632987,23.88946214,5.988012621,0.217337375,8.94E-08,4.90E-08,0.156234434,0.325384531,0.106462878,0.145698543,8.88E-08,1.27E-07,0.048881886,0.557695691,0.516338426,0.327991063,-2378.845917,10.33956695
4.556962025,0.060162647,5.323960184,4.803835045,3.682425341,4.625063176,4.573203533,5.867944599,0.825841655,0.912142543,0.113132311,7.93094675,12.28112474,6.607625086,0.138092507,0.784577183,0.260625596,0.029774887,10.50557213,2.481448786,0.159420691,7.12E-08,7.28E-08,0.161693242,0.356712216,0.153696765,0.10835111,5.60E-08,5.47E-08,0.060125721,0.289971161,0.399590158,0.415695553,-2381.914667,1.020291682
4.556962025,0.077308905,5.255644402,3.287511512,2.765253602,3.649510315,4.160896238,3.9751616,1.374381597,0.850324909,0.152805513,86.88969755,19.6520218,3.790696504,0.403267443,0.734015262,0.297929206,0.015740962,3.63681858,1.542124517,0.141044619,7.01E-08,7.80E-08,0.135456657,0.402478909,0.155348004,0.126163464,3.59E-08,1.14E-07,0.039508049,0.387883944,0.380491639,0.385375213,-2367.436579,3.156117428
4.556962025,0.100564417,5.143039524,3.437037178,3.642629863,3.416444839,4.211327805,4.646449571,1.311512503,0.899665051,0.065614862,36.78733396,28.72646325,4.485120892,0.532536769,1.885830006,0.298268774,0.191625621,1.656582677,1.383432557,0.156895669,7.19E-08,5.33E-08,0.184544773,0.353049941,0.123740999,0.124655178,3.79E-08,8.92E-08,0.057113187,0.313310474,0.488286064,0.374322474,-2344.61719,0.27081297
4.556962025,0.091957688,4.645237686,3.942324257,2.182805742,3.255614247,3.459349718,4.493189162,2.3146846,0.830711268,0.093187651,107.1284075,34.71279596,3.617802102,0.265784094,1.057997218,0.462037058,0.107151563,7.37710866,5.840504846,0.157586694,6.34E-08,7.01E-08,0.186150752,0.339710279,0.126691045,0.118125616,9.81E-08,8.56E-08,0.071735297,0.248653282,0.484008169,0.565579285,-2365.158644,1.076909897
4.556962025,0.049307673,5.163006004,4.008441618,3.706980618,4.173302109,4.498199817,5.051309341,1.578127808,0.897523699,0.046092888,25.5218174,13.67922995,3.862392421,0.837090125,2.005693853,0.344489361,0.103924432,1.327383438,1.825817291,0.292722671,7.70E-08,8.26E-08,0.09690643,0.308908692,0.129952507,0.107571751,7.19E-08,9.19E-08,0.063937626,0.467460056,0.408537098,0.434950585,-2397.164802,0.839253743
