P2,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
2.381035813,0.126020241,4.807421055,2.972635998,2.972547241,3.615113447,3.499967721,4.912044847,1.860312574,0.887387763,0.079321415,18.23616394,42.43436442,3.213399156,4.769570277,0.343468425,2.33429865,0.546864958,0.095935543,4.585653785,0.128508868,7.28E-08,3.70E-08,0.18466936,0.314400975,0.13524617,0.146245556,5.66E-08,1.04E-07,0.090928802,0.38418028,0.405721245,0.350336317,-2363.605267,2.668581912
2.381035813,0.09686262,4.988328076,2.249974155,1.951501218,2.773326923,3.065166011,4.279987325,6.733699252,0.865405569,0.037443714,60.22957361,52.58164825,2.50715166,2.561705758,0.397653382,1.413292685,2.033444876,0.183792908,62.3942937,0.154577184,7.33E-08,8.37E-08,0.170128846,0.229254221,0.2034131,0.162957069,8.73E-08,7.80E-08,0.079669257,0.287872034,0.460814123,0.374275366,-2368.734718,0.413201028
2.381035813,0.10675113,4.975514086,3.120054391,2.450573399,2.838314763,4.038421628,4.531549357,0.654746728,0.860406173,0.068291674,16.14534208,158.7044905,4.852884122,12.64725577,0.193079098,0.411099497,1.008169664,0.110903266,5.654591631,0.1742077,6.94E-08,4.34E-08,0.098236365,0.345016321,0.165592452,0.1407782,4.62E-08,7.30E-08,0.076168729,0.376270062,0.524263218,0.443902906,-2355.800523,0.505364666
2.381035813,0.11900262,4.633381799,4.064166991,2.744790321,4.183896749,3.763101585,5.038774307,4.506125711,0.883803026,0.072023354,35.43049762,22.86180276,1.531100426,1.489771719,0.518284697,1.487826884,0.402731304,0.064228298,2.142262775,0.09980131,7.36E-08,7.74E-08,0.195021617,0.412286704,0.134952925,0.08379554,4.63E-08,6.65E-08,0.074141641,0.531154415,0.427339934,0.324415677,-2401.360128,4.318163844
2.381035813,0.126985488,3.534195888,3.044777632,1.967190532,2.664640406,2.460731263,4.467064777,1.079819674,0.834784791,0.113330762,98.96779302,122.5325097,6.517728643,9.600853861,0.46818677,4.307270348,0.463010146,0.099043963,0.912190239,0.095882691,1.14E-07,9.01E-08,0.08304333,0.41805398,0.186179438,0.152717909,1.06E-07,1.10E-07,0.064122233,0.285689272,0.484093548,0.383667801,-2386.376907,7.460857509
2.634592376,0.117929407,4.499349963,3.344077919,1.004724392,2.307127618,3.798487325,3.249074767,0.733271649,0.818961489,0.066082941,45.78457341,177.7804552,8.955441993,15.89617038,0.248759089,2.300307383,1.186307746,0.070482982,9.032598948,0.203464607,6.05E-08,4.52E-08,0.056315025,0.406477549,0.121817095,0.155793282,5.83E-08,8.63E-08,0.056132192,0.325859798,0.548673511,0.410474409,-2365.276788,3.311340498
2.634592376,0.150475829,3.974336692,2.419134865,0.53065539,2.882004869,1.636065929,4.467208231,2.16988054,0.809957333,0.057460452,86.4354834,82.13532945,4.413506903,4.525434411,0.384864359,4.475631558,1.260791751,0.144530275,2.579907902,0.199332478,1.12E-07,5.54E-08,0.105319908,0.28405653,0.189425435,0.127924576,5.00E-08,1.09E-07,0.093940746,0.376186984,0.452458172,0.390073315,-2378.415499,1.881930261
2.634592376,0.124975952,4.333144467,3.244122433,3.054523569,3.761968248,3.130759908,4.715713179,0.511507545,0.925537987,0.072322743,1.31888881,69.50985235,2.844938895,33.78756094,0.192850778,4.764420347,0.808566739,0.291077748,2.183632729,0.167618388,5.32E-08,6.67E-08,0.176077196,0.268124817,0.163732696,0.135186586,9.79E-08,1.06E-07,0.089259994,0.276300009,0.414873548,0.253536505,-2368.776115,7.111604032
2.634592376,0.123733823,5.399219037,3.161811933,2.742145948,3.04703339,4.686298306,3.927582406,0.512026945,0.874772489,0.105386165,7.861573207,19.52808117,9.226912691,14.79522277,0.232488422,0.917561247,0.543385828,0.012728626,22.48980691,0.206557977,7.45E-08,8.69E-08,0.204083917,0.28894045,0.116407748,0.106091353,7.56E-08,6.69E-08,0.077918251,0.409236006,0.401942053,0.562300595,-2354.771842,3.091149922
2.634592376,0.114025019,4.302996511,3.114718791,2.810109669,3.120661287,3.236512314,5.34359369,6.966688258,0.887456686,0.11306752,1187.106697,183.7362633,3.969833833,2.971651001,0.47214118,4.086364684,0.349584542,0.027882185,16.27237249,0.251277457,8.56E-08,3.68E-08,0.194390086,0.269288337,0.132233512,0.087344547,5.20E-08,6.91E-08,0.065465818,0.541566821,0.368136768,0.887912904,-2363.097102,0.354094135
2.634592376,0.074418556,5.279511732,4.677378508,3.396513076,4.71210334,4.414324803,5.07552264,0.289459092,0.910021694,0.105210635,27.27259422,25.60234386,26.60071307,3.569110963,0.042292366,0.327363354,0.364823211,0.090456396,3.123975303,0.169871283,5.89E-08,5.79E-08,0.193358081,0.42864861,0.107068273,0.053678907,4.49E-08,5.35E-08,0.04737463,0.548456477,0.55109494,0.373276269,-2439.150597,1.119196239
2.634592376,0.118904775,4.476247255,3.236675119,0.709595305,2.101561457,2.184269433,3.886470423,3.54160417,0.780048839,0.186275708,122.7728257,74.60447954,3.188026826,3.150031931,0.746694604,0.736568411,0.412409936,0.00692151,18.49319495,0.1323042,8.59E-08,7.93E-08,0.074416014,0.434644512,0.167657504,0.096307324,5.23E-08,1.00E-07,0.094670129,0.27145012,0.551232353,0.316969268,-2382.649175,4.60728679
2.634592376,0.064083492,5.161534077,4.294691294,3.883633051,4.208167509,4.588117263,5.286575533,0.498081166,0.899639636,0.064962972,51.32192228,175.1657391,22.18238901,35.4971,0.442325659,1.625670092,0.304047946,0.078724448,12.46486512,0.159113218,1.04E-07,3.83E-08,0.116057717,0.335310373,0.175139498,0.144895613,5.74E-08,5.56E-08,0.069483325,0.42107325,0.337221008,0.350178992,-2401.391715,0.677549759
2.634592376,0.143367142,4.410253685,1.93656141,1.979902895,0.896270396,3.593329304,3.984772508,3.448246384,0.82489258,0.060876585,71.40670395,84.9603061,2.04752598,2.903165702,0.384507879,1.706061149,1.56467854,0.036127034,0.135974834,0.076983133,6.45E-08,5.02E-08,0.113397969,0.439628908,0.131708333,0.174957757,6.75E-08,1.21E-07,0.063323596,0.37217905,0.510618555,0.410358708,-2373.236591,2.096193114
2.634592376,0.117929498,3.89465864,1.884650228,1.067200245,2.172817073,2.095564916,4.062275212,0.400500001,0.778432442,0.072110476,66.31294056,452.9655619,50.10481877,76.76643433,0.289543869,4.171116629,1.004033005,0.150308859,2.73537004,0.170526421,3.40E-08,5.41E-08,0.136158195,0.351874945,0.164272065,0.128565404,2.61E-08,5.95E-08,0.048602796,0.16331307,0.511200015,0.464872797,-2372.91125,0.201154901
2.634592376,0.111543677,3.647976548,4.468353067,1.416218312,3.907135906,2.945485662,5.148298087,35.60739403,0.853040547,0.159049886,88.41624172,65.96796448,2.281371713,2.147677272,0.343270609,1.611112231,0.319726135,0.028156503,7.868435622,0.163135652,5.89E-08,6.42E-08,0.192780707,0.232977646,0.150929776,0.192815288,7.67E-08,7.56E-08,0.067360655,0.252340421,0.389683489,0.441598501,-2356.100423,1.261645299
2.634592376,0.114610129,5.573486791,2.654929876,2.513537627,3.224521266,4.444970893,3.965470238,1.98157863,0.897607204,0.08986296,35.94720795,68.31562609,1.968091113,2.608965319,0.390638012,0.739936355,0.725554512,0.110564819,1.513622389,0.264033652,1.35E-07,9.36E-08,0.060029423,0.316099102,0.209307069,0.089936345,5.82E-08,7.17E-08,0.060594049,0.472126691,0.467671364,0.33428405,-2364.195462,1.7783671
2.634592376,0.168896964,4.830163892,2.09440841,1.377873619,2.484464028,2.69908447,3.721206813,0.716259242,0.825605808,0.10926584,182.0410066,1120.93398,10.53778743,20.22006868,0.282974817,6.979480887,0.697421325,0.132055527,0.056495219,0.110400412,1.76E-07,5.97E-08,0.186948582,0.306490199,0.196966182,0.143281671,6.07E-08,1.09E-07,0.055912549,0.405777234,0.394081998,0.555804901,-2459.65152,0.471856303
2.634592376,0.112962228,4.970383329,4.904584468,2.40671117,3.356471935,4.316618531,4.915274091,1.869289873,0.926024107,0.119707556,7.758399222,192.1052179,0.81166529,3.359121206,0.014634805,1.838599182,0.633232625,0.303988591,2.485614136,0.125390373,7.97E-08,6.31E-08,0.190538137,0.360512454,0.149724162,0.095902001,5.07E-08,6.44E-08,0.077932616,0.362183419,0.393148797,0.322303093,-2361.87402,0.936453061
2.634592376,0.118637173,4.113274543,3.397262628,2.285861095,3.113304109,3.789408706,4.635473075,1.827063604,0.874244061,0.068856692,23.24056835,43.50013322,3.107266634,4.157609572,0.406068806,2.680203904,0.687556634,0.169733056,12.30343818,0.27423245,1.16E-07,5.91E-08,0.072033945,0.429069779,0.11291454,0.074973658,1.01E-07,7.80E-08,0.036775274,0.373089871,0.444254302,0.382268327,-2343.373885,3.129830137
2.634592376,0.109794719,5.085454006,3.510011027,1.731832181,2.825687537,3.968372552,3.594364538,0.386201444,0.866465513,0.099366579,8.65781838,67.99279388,11.97994395,34.89657162,0.192680867,2.536992626,0.714414185,0.02850583,1.290838271,0.133245162,9.24E-08,6.14E-08,0.211818012,0.332037592,0.153318161,0.10531839,7.84E-08,1.09E-07,0.064262341,0.302259557,0.461420358,0.367609724,-2344.397584,0.588729769
2.634592376,0.103882923,5.062950312,4.582790752,2.935307347,3.578425974,4.160796246,4.756803185,0.926365963,0.846302751,0.084097757,22.8531284,27.10110821,5.052953111,6.608735819,0.027156302,0.163461192,0.665127663,0.236596792,18.42292292,0.102106682,1.36E-07,8.95E-08,0.102995621,0.364663097,0.20533507,0.155096331,1.19E-07,1.04E-07,0.06980275,0.391363919,0.367686164,0.306896326,-2362.853968,2.863971314
2.634592376,0.121923901,5.684026021,1.939380324,3.231483228,1.372189576,4.916991936,2.968062578,21.1293279,0.830826494,0.071942289,1150.384646,38.40239706,3.716307909,2.070327274,0.287915929,1.533418403,0.691109712,0.125951348,3.933132779,0.268297812,8.32E-08,7.07E-08,0.177501257,0.260594379,0.104625408,0.133475125,1.05E-07,7.85E-08,0.05550568,0.266119921,0.37229256,0.423557275,-2369.459353,3.254205475
2.88814894,0.095576363,5.087721634,3.252326741,2.277432254,2.838117787,4.124917949,3.714731398,4.286089522,0.857678571,0.044713514,45.69117222,159.5237554,1.380544944,2.406543927,0.528540571,1.369865949,1.404377185,0.084641214,4.42146533,0.254029304,1.10E-07,4.42E-08,0.077137323,0.338246801,0.156306817,0.086579133,4.81E-08,5.91E-08,0.087700361,0.434012823,0.504562068,0.538599352,-2363.286604,1.319961599
2.88814894,0.089033963,4.974084035,3.699596218,3.591379899,4.066518544,4.010680164,4.746355968,0.335620767,0.896550674,0.1050278,32.40770491,12.95856416,23.07312362,3.984667788,0.232991005,2.76435864,0.336276245,0.017229524,4.193502655,0.257054666,7.67E-08,6.78E-08,0.178981433,0.244240709,0.116569076,0.122054757,6.48E-08,5.98E-08,0.08109909,0.567149772,0.402698599,0.607169562,-2446.000914,2.400262123
2.88814894,0.09436111,4.934400946,3.653248157,2.779678007,4.288777874,3.056660751,4.77580142,1.147758316,0.856615005,0.039417025,12.24092862,110.7050051,1.860316404,5.084578121,0.578165024,0.305526227,1.154176517,0.18638136,5.069852766,0.194649576,1.28E-07,5.69E-08,0.108699103,0.430318243,0.125254229,0.092766037,4.00E-08,8.43E-08,0.048312502,0.414353695,0.634342761,0.280622216,-2357.910796,1.048086993
2.88814894,0.110705637,5.428329242,2.95973394,1.412326762,2.370594956,4.104350285,3.282453344,0.525991399,0.889424891,0.132848316,123.7190699,82.3429327,14.48047755,17.88710029,0.225591595,4.054221806,0.647046981,0.042511169,3.132536986,0.090970195,5.36E-08,9.27E-08,0.174900743,0.305626544,0.213989605,0.088998286,1.09E-07,1.41E-07,0.125514231,0.450489291,0.448561215,0.431436343,-2551.73476,2.014742171
2.88814894,0.103389378,4.860010751,2.573960165,2.296310921,2.423292531,3.520513161,3.663303679,19.38040278,0.82657531,0.147959835,313.9598299,26.77809997,2.538707253,1.580873535,0.833792516,2.741121293,0.250789528,0.013240971,31.72616023,0.128287889,6.18E-08,6.68E-08,0.090509053,0.415613856,0.164969954,0.131198801,5.78E-08,5.09E-08,0.06942021,0.471775671,0.546687757,0.34071304,-2368.188211,2.330878356
2.88814894,0.094104654,4.344071295,4.418295603,2.262558406,3.65970778,4.028077266,4.726669769,4.259355809,0.903628319,0.071289471,15.77564159,38.6960011,0.840252534,1.263536709,0.102496613,1.032819458,0.785276069,0.62698874,0.633351051,0.165139556,6.31E-08,6.49E-08,0.162383389,0.447450841,0.117264235,0.055267378,5.00E-08,3.74E-08,0.052494385,0.337790832,0.473434484,0.465537195,-2357.477897,0.19398092
2.88814894,0.102674669,5.630995107,1.881692967,2.812460571,2.899551739,3.86779166,3.712769944,0.669487851,0.852933112,0.067721052,36.67375312,15.73016039,9.817212956,7.929264953,0.849660848,0.508709911,0.809455378,0.006096822,1.477056222,0.148299943,8.52E-08,7.44E-08,0.055261699,0.412454418,0.170199209,0.126692512,3.46E-08,1.20E-07,0.087091904,0.46897222,0.529780663,0.344513549,-2348.468465,1.271392112
2.88814894,0.167650809,3.985136632,2.245828463,2.038328188,1.861452152,4.116198753,3.769572985,4.74825912,0.892310028,0.089067627,51.65330381,400.1083301,2.809659102,3.855040281,1.447140938,6.725459001,0.833052203,0.118998333,35.12497097,0.195397733,8.96E-08,6.92E-08,0.186888426,0.298322865,0.151266771,0.106122949,5.63E-08,1.02E-07,0.062000939,0.493891417,0.536130651,0.477049953,-2363.335157,1.000840413
2.88814894,0.047355376,5.600617172,5.042583782,3.877381449,4.674956443,4.771483551,5.477680368,55.57351021,0.95085378,0.144131137,36.61792067,163.1653331,0.693031402,1.39719025,2.19445896,1.803234756,0.225973421,0.108882104,9.952888337,0.127082707,1.01E-07,8.13E-08,0.250022753,0.268710029,0.156838545,0.125613743,6.65E-08,7.34E-08,0.071731902,0.583046168,0.807352181,0.417733136,-2406.880188,1.573100512
2.88814894,0.102883677,4.513979932,3.471066333,1.861464768,2.742377377,3.662711593,4.176051697,2.275990974,0.882264893,0.157891379,8.92696459,128.7204725,1.771526314,4.677199963,0.954355271,3.174152922,0.343227328,0.030519858,13.01324903,0.164457993,4.01E-08,3.94E-08,0.132264589,0.391351143,0.143238972,0.121995391,3.01E-08,6.55E-08,0.046691736,0.291681417,0.450549273,0.239345728,-2354.0193,0.92420904
2.88814894,0.113168218,5.121882726,2.424493993,2.008728365,2.170725278,3.315679524,3.444963678,17.36760837,0.82888402,0.084949182,44.84866419,326.0893787,1.509164037,2.604212231,0.824159537,1.20544608,0.750511696,0.110994914,3.927964509,0.229835501,1.84E-07,5.91E-08,0.06236128,0.328096221,0.164030744,0.161133981,7.45E-08,6.34E-08,0.054541891,0.352206118,0.461996256,0.606197515,-2372.272993,2.543858838
2.88814894,0.089677522,4.813690211,2.634515506,2.591501231,2.452522505,3.822933282,4.053510371,3.123852951,0.859250741,0.121976439,31.70570479,30.0718703,2.606111766,2.423286989,0.523753139,1.479487175,0.437707662,0.035634072,31.51126021,0.156646717,8.46E-08,6.47E-08,0.11829501,0.413109343,0.148573317,0.093664281,4.63E-08,8.51E-08,0.069711052,0.352391373,0.474481983,0.413976138,-2328.658258,0.268832451
2.88814894,0.109147539,4.600751742,2.977100021,2.004231298,2.253956625,3.033896467,3.579663718,0.779820612,0.843828322,0.174396584,14.97598968,200.5128644,4.765910551,13.81306593,0.980650013,3.393668606,0.329477718,0.031782172,0.086100441,0.129691685,1.06E-07,7.88E-08,0.159311059,0.425279212,0.102283885,0.126578859,4.26E-08,7.74E-08,0.056854995,0.308350277,0.478592537,0.373276276,-2367.0617,0.674708357
2.88814894,0.112834269,4.798212335,4.043948912,1.958397621,4.111956723,2.412130198,5.755821148,0.756192113,0.84102044,0.127761688,33.5188952,61.69458169,6.683734403,11.41638858,0.011879355,1.296027249,0.512943069,0.044036774,22.19088403,0.089232883,1.07E-07,1.13E-07,0.090943631,0.352279183,0.174506825,0.216081197,1.36E-07,1.29E-07,0.076955796,0.444835618,0.663688489,0.528681889,-2378.887284,0.684656078
3.141705503,0.125709418,5.381989648,1.893237741,3.348965167,1.391617146,4.668318126,3.157826889,0.302286855,0.807805297,0.11401409,317.9845689,21.23605036,55.57603312,5.806333929,0.941811084,2.987175988,0.588782643,0.179418821,90.79450642,0.174100613,9.82E-08,4.39E-08,0.082149328,0.369667215,0.16973414,0.124198501,4.87E-08,7.42E-08,0.080149938,0.695606774,0.510714576,0.551092732,-2610.105888,4.086394025
3.141705503,0.1286354,4.694569129,3.360216403,2.853332407,1.313864851,3.842046955,3.845617419,0.560621398,0.834723315,0.106969952,7.646921838,830.0832817,3.141396591,21.18464584,0.475205417,3.111734353,0.785567807,0.051555242,1.722936775,0.14339542,8.59E-08,5.91E-08,0.207712819,0.280515478,0.141108255,0.15579648,7.15E-08,1.13E-07,0.071471219,0.464124002,0.474706671,0.385154991,-2395.808455,5.223948234
3.141705503,0.101405661,3.071433672,3.311296566,1.850851513,2.988556661,3.215522413,4.406368915,3.073360139,0.897705697,0.096505389,179.9810249,50.88535188,4.144371789,3.18011768,2.358787258,3.432971948,0.523154827,0.060024323,4.693956673,0.148697103,7.64E-08,4.95E-08,0.080397099,0.522169524,0.128920757,0.083355598,3.09E-08,6.50E-08,0.036459698,0.577510995,0.337361971,0.399162692,-2388.523038,0.918785957
3.141705503,0.089687489,4.713375273,2.486618184,1.771338859,2.668141673,3.234522644,4.624093194,1.326359648,0.847333633,0.089365551,23.89319497,20.84860556,4.398665981,4.775347038,0.369917134,1.223485068,0.663505277,0.071995549,1.873676778,0.145338919,6.67E-08,1.11E-07,0.104727713,0.393703519,0.165387937,0.127022451,4.84E-08,7.92E-08,0.063819156,0.207684995,0.429385838,0.278087559,-2368.147317,1.319919948
3.141705503,0.078317434,5.749870331,4.420831057,3.461208874,4.337821679,4.929440836,5.290301776,1.020103214,0.936869721,0.116835652,13.52416057,27.41360025,3.547635842,5.590358776,0.062380045,1.21154596,0.350145628,0.030771847,25.74574657,0.194565233,7.17E-08,6.74E-08,0.223240475,0.358615747,0.109764889,0.05917419,5.30E-08,3.93E-08,0.054639235,0.551702012,0.447188494,0.35541612,-2373.348976,2.21583596
3.141705503,0.085648286,4.645688182,4.278555961,1.934332093,3.883757042,3.663663843,5.071065508,16.3246294,0.88180112,0.170050931,35.48025051,35.28875824,1.703164448,2.022021517,0.216149812,1.057447804,0.3094042,0.020301327,9.575302255,0.216504736,7.90E-08,6.11E-08,0.108064148,0.405187838,0.126803633,0.090269664,4.11E-08,7.97E-08,0.05316972,0.306543189,0.347097524,0.372029488,-2348.08088,0.885881836
3.141705503,0.122337718,4.589008568,3.22890342,2.002504767,3.498692171,3.334070708,4.49455772,1.936560993,0.853467609,0.090479546,18.79308068,376.6701046,1.936495121,4.992083975,0.236842899,1.757139261,0.592787532,0.108963853,2.930227741,0.154442613,1.05E-07,1.40E-07,0.103939597,0.346920966,0.196064712,0.093279133,5.07E-08,1.00E-07,0.105352583,0.379807814,0.570931535,0.481499834,-2341.763807,1.163991345
3.141705503,0.171094326,5.620106848,3.472337257,3.586994616,1.21099637,5.608955354,3.049104252,0.659080441,0.883273316,0.152642283,46.66870501,102.423958,9.562090754,14.99478769,0.206277205,0.896985911,0.420715689,0.117832156,5.467287029,0.183765615,7.38E-08,6.43E-08,0.131066455,0.390545891,0.126726998,0.093039813,3.60E-08,7.33E-08,0.074854981,0.278939315,0.246566824,0.542548571,-2400.406935,12.60671598
3.141705503,0.089389055,4.884382428,3.247942184,3.18956495,2.845309768,4.18940509,4.229820265,1.127755821,0.898415629,0.058952659,9.448896485,54.5951599,1.827401612,4.653467149,0.737333695,1.204234547,0.809445071,0.178101264,2.557193705,0.130131858,1.01E-07,4.20E-08,0.16044756,0.354917957,0.143695085,0.129426243,4.75E-08,7.48E-08,0.081381032,0.426144091,0.340427069,0.298845217,-2361.504939,1.673561176
3.141705503,0.094708995,4.799399223,4.721126363,2.550904363,4.136282486,4.515129399,5.542713867,1.279515721,0.903953064,0.152202514,98.66257179,38.2523043,4.345056483,4.795296952,0.15316013,0.606938953,0.278462682,0.024232242,9.016451988,0.131573484,5.47E-08,6.04E-08,0.138023208,0.381142212,0.137732711,0.146785569,3.68E-08,9.08E-08,0.064742573,0.491915555,0.26125824,0.3524738,-2398.225762,18.58484291
3.141705503,0.137969186,4.62047639,1.555391257,2.818938267,1.483583893,4.286678803,3.577860214,0.547174413,0.871345854,0.08167238,5.310062965,104.5967361,6.78513044,21.09968396,1.043856946,2.388277515,0.881575488,0.019150772,1.823630317,0.216989935,7.05E-08,4.75E-08,0.095138269,0.373641971,0.133731748,0.115580864,4.90E-08,6.90E-08,0.064916978,0.233811986,0.578596204,0.25077979,-2364.233898,0.605471755
3.141705503,0.075343687,5.115596603,3.874589373,2.964602091,4.087290066,3.818338513,4.876166946,0.591968291,0.901659221,0.078967945,5.8020402,23.08503241,5.383482874,11.89504686,0.081436039,1.127430124,0.439444559,0.12020785,1.096398607,0.10128246,5.79E-08,7.57E-08,0.187398749,0.432661456,0.136379847,0.07853781,3.11E-08,4.87E-08,0.063739465,0.233754281,0.464552044,0.309306179,-2354.198953,1.089858259
3.141705503,0.073025489,4.747418255,4.758552182,2.645885567,4.61155861,3.595434426,5.039840806,0.570332227,0.895757464,0.087407695,16.28763187,8.122739176,7.988349801,7.203855432,0.160878558,1.210887105,0.319392148,0.036816058,1.796362199,0.136942801,7.21E-08,4.32E-08,0.183815715,0.316615046,0.185236955,0.098739585,8.40E-08,8.14E-08,0.078649617,0.37075412,0.353513923,0.277740922,-2471.572005,2.856211394
3.141705503,0.108929858,4.339909426,2.916011574,2.30774411,2.768597225,2.884826062,4.22480802,12.60453899,0.794776365,0.12495793,27.97735508,53.01616032,1.631449054,2.110782622,0.429282183,0.908080115,0.408908142,0.056504765,11.38419495,0.211752926,9.78E-08,5.14E-08,0.061934305,0.430259937,0.109426727,0.135527128,6.97E-08,6.86E-08,0.051098689,0.177709063,0.643266143,0.319219548,-2338.154572,1.787345562
3.395262066,0.093435792,5.818094543,2.916195701,2.772460279,2.686345497,3.881457243,3.29110976,6.407131599,0.799121385,0.117880302,15.42146734,48.12767084,1.254096374,2.178018228,0.115056923,0.228789195,0.462953786,0.029275003,2.726207536,0.180219625,5.23E-08,4.49E-08,0.076990259,0.420937987,0.128143656,0.129270567,6.30E-08,6.92E-08,0.064437677,0.266142675,0.623629035,0.388305979,-2350.246055,0.774876957
3.395262066,0.090587684,3.262583082,2.139238938,0.937816467,1.601401238,2.485011079,3.931208865,1.639858764,0.88700666,0.051166615,11.00537392,96.26078742,2.648917373,4.730007081,4.638500222,8.616086117,1.645195741,0.225624509,0.806427325,0.150508378,6.96E-08,8.52E-08,0.183620155,0.293736625,0.14310788,0.163888055,5.40E-08,1.10E-07,0.065138587,0.512044359,0.399692371,0.453485426,-2403.317928,2.038323894
3.395262066,0.12585175,3.833515994,3.553567994,0.906730873,2.338183838,2.490457106,5.039328424,3.340271971,0.820919243,0.097862439,36.31648443,33.39262548,2.855605738,2.746382304,0.702196479,0.60832259,0.775797323,0.045184463,4.314863375,0.177835582,7.27E-08,7.51E-08,0.236014532,0.300016613,0.119224068,0.112203963,6.76E-08,6.44E-08,0.054704962,0.206670149,0.489668278,0.485211954,-2382.130187,2.625135559
3.395262066,0.139592472,5.005727619,2.580018366,1.735435874,2.379301139,3.734055454,2.947449082,3.874746441,0.858774319,0.103225682,78.62686533,116.5324526,2.379180343,3.114114623,0.851287436,1.475871497,0.730071039,0.064310332,1.697686467,0.133100456,9.80E-08,4.34E-08,0.061985299,0.559370113,0.143484447,0.064555292,3.68E-08,5.23E-08,0.037504163,0.333368383,0.406618298,0.516589158,-2337.867811,0.690685643
3.395262066,0.075500494,4.745966235,3.178589715,2.443168464,2.776842551,3.276707813,4.290583286,0.733352342,0.837484245,0.174300327,169.0833824,94.67591165,11.08775588,13.53952874,0.397821086,1.600941032,0.278187811,0.030327079,7.904436718,0.089823602,6.03E-08,9.09E-08,0.110413561,0.348761304,0.186526335,0.14779725,1.23E-07,9.84E-08,0.116677575,0.330316838,0.586545231,0.260288346,-2454.020782,4.570183279
3.395262066,0.091109262,4.857135168,3.48097766,2.154403928,3.162236094,3.266972729,4.177792265,7.086919341,0.865194257,0.189418072,75.34568164,37.25975799,1.970445431,1.972344827,0.777006667,0.678073067,0.291718956,0.020212689,32.30677034,0.168049255,7.01E-08,8.02E-08,0.095040574,0.400847569,0.12609958,0.150528857,6.05E-08,6.51E-08,0.059433888,0.31926891,0.444915825,0.416226907,-2338.414129,0.786647785
3.395262066,0.106847022,4.510876193,5.160886566,3.760430568,4.928444388,4.674832099,5.870092377,1.965954432,0.903063766,0.046785042,37.09775729,148.4501879,2.221786755,3.562062894,0.067140479,1.114052197,0.45238698,0.140312818,8.203356144,0.168023932,9.49E-08,6.88E-08,0.177465613,0.326451816,0.153519426,0.103042319,7.18E-08,5.86E-08,0.071496599,0.470092109,0.590401211,0.486596305,-2406.558299,5.284827508
3.395262066,0.117741134,5.015281781,4.162959306,2.894764154,3.726251226,3.998344438,5.374914026,0.457975614,0.892553055,0.079098102,17.998368,294.5886456,6.229997348,12.84171747,0.047560466,1.442252364,0.814783489,0.574790854,10.19643402,0.169313558,8.47E-08,9.36E-08,0.072081216,0.305795682,0.221747972,0.118773211,6.44E-08,1.09E-07,0.112288009,0.892188086,0.571353637,0.370003885,-2417.252137,9.341551441
3.395262066,0.143297377,6.017919098,2.446809802,3.15126416,2.5923859,4.611368289,3.34869625,2.520017143,0.838162776,0.105551303,36.73954305,88.35458819,3.621835749,4.173726074,0.193085954,2.758069496,0.529129634,0.027404777,18.21717976,0.263843408,8.39E-08,6.82E-08,0.140409949,0.267196637,0.155719639,0.096970889,5.70E-08,1.04E-07,0.075859166,0.316668881,0.471986052,0.431286072,-2356.51507,0.363594188
3.395262066,0.131049613,4.906408942,4.922865341,2.253854806,3.90075804,3.557106237,5.056762311,1.165215806,0.835171629,0.161463146,27.93372426,244.8393587,2.032527511,5.489777154,0.290129116,1.143338086,0.419938347,0.088725129,11.87703819,0.226034807,5.34E-08,5.69E-08,0.077082221,0.312990784,0.164657618,0.142717024,5.79E-08,8.62E-08,0.076517291,0.562903109,0.785855585,0.388925623,-2359.802336,0.158937387
3.395262066,0.129277951,4.366907147,2.468205458,0.909485103,2.174055411,2.933332619,3.575963527,14.03615576,0.826514341,0.073612892,37.07512421,56.23852109,2.187633517,2.046888711,1.181588943,2.237693071,0.877761293,0.037917382,2.777127301,0.271732883,1.19E-07,6.09E-08,0.051856931,0.360262038,0.144889284,0.130087873,5.55E-08,6.85E-08,0.041170687,0.235318105,0.385793805,0.372519371,-2351.604311,3.139721138
3.395262066,0.119952676,6.078754728,2.874660453,2.686930765,2.816042167,4.059469139,3.473785573,0.492168029,0.831990549,0.072703496,11.26649197,37.63433439,10.54877557,21.10020555,0.053130701,0.77061416,1.128915851,0.084092258,19.03547715,0.192671435,8.98E-08,5.33E-08,0.095691057,0.392864455,0.16131171,0.090740315,6.66E-08,6.87E-08,0.066720751,0.331972447,0.519057817,0.280634541,-2334.058475,0.505445571
3.395262066,0.136488359,5.390290368,3.325991219,2.762995314,3.941848341,3.658574888,4.274318639,0.642630402,0.865048857,0.128152614,18.3579226,4.861398291,7.777141286,4.320787634,0.877422989,0.24128233,0.362949544,0.016539409,1.491232528,0.149523361,4.13E-08,3.69E-08,0.14289287,0.430973727,0.110079312,0.105202619,5.15E-08,6.46E-08,0.061327918,0.280042721,0.345151425,0.324248668,-2397.12782,1.114728336
