D,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.139830508,0.071123885,4.670835515,4.406467233,2.805047166,4.180179375,3.786242409,4.97906096,1.495226308,0.88228515,12.00100964,72.01042946,1.889861465,3.945432631,0.681374318,0.90845849,0.183726676,0.017273604,7.502948132,0.677928926,0.206407071,8.06E-08,1.00E-07,0.121315669,0.358184928,0.150871678,0.096712318,4.65E-08,8.44E-08,0.066508024,0.443411211,0.390831418,0.437370862,-2340.874828,0.947696944
0.139830508,0.137306108,5.780473897,2.701038656,2.612360472,2.37065507,4.572238143,4.538057598,2.233980704,0.878366946,434.9621802,366.525259,3.121552962,3.588160736,0.395409916,1.387310582,0.36752397,0.055470572,0.608295357,0.854340284,0.125886947,1.61E-07,6.89E-08,0.144949014,0.372875085,0.160052897,0.137408502,5.07E-08,1.08E-07,0.058827167,0.563936457,0.453229819,0.451017638,-2493.522839,10.44542471
0.139830508,0.109409745,4.008639217,1.750382089,1.739911197,1.17094043,2.55769504,3.67210579,3.952172236,0.824816661,395.4852772,143.8866925,3.542111624,3.291698575,1.901572654,4.432342808,0.517733009,0.081660307,10.36571407,4.917765963,0.137573493,9.47E-08,8.32E-08,0.177984429,0.369428145,0.13190913,0.093243199,3.88E-08,1.33E-07,0.089861254,0.286940223,0.669452863,0.498791165,-2432.856333,5.395312998
0.139830508,0.101663474,4.391461566,3.701746203,2.739980784,3.225094045,3.65671045,4.526209857,3.089937057,0.879883065,22.00086883,61.49556035,1.549278186,2.607580056,0.607853737,1.916300956,0.314589623,0.033558146,37.2033468,1.747772298,0.171694618,1.08E-07,4.74E-08,0.11660439,0.413608522,0.143418326,0.109774603,3.63E-08,1.32E-07,0.044899219,0.434776024,0.465248849,0.262809264,-2334.204254,0.936344696
0.139830508,0.114176285,4.046008308,2.831609309,1.147660209,2.884417034,2.879329458,4.085643713,1.761689022,0.869187155,253.760245,263.1395656,5.988716778,6.1237482,1.725883155,4.036667503,0.372375291,0.050032504,0.899437981,5.682180738,0.124837345,6.32E-08,5.85E-08,0.165658475,0.350266714,0.15673158,0.139855032,3.89E-08,1.01E-07,0.062650592,0.361363979,0.566929035,0.285666288,-2382.164482,1.520041815
0.139830508,0.115530038,4.003725621,3.427039003,1.711827818,2.804383973,3.19037154,4.465285787,4.510696208,0.861458194,28.89034751,241.0997696,1.711611569,3.382638124,0.444087047,3.449703445,0.387075011,0.045910031,9.110480347,10.3122152,0.140782934,5.02E-08,5.95E-08,0.16398592,0.393289982,0.13147106,0.08570182,7.10E-08,6.18E-08,0.084768041,0.404711024,0.458182645,0.354363515,-2354.120804,6.563400981
0.139830508,0.096820565,3.777940055,3.836494795,0.533171376,2.411632762,2.762899803,4.48022816,0.810074197,0.843858574,28.55813285,10.54969089,6.538702379,5.190255555,0.731634069,1.230083017,0.579800841,0.011999962,0.75130312,1.194733079,0.164972635,7.84E-08,7.56E-08,0.149439054,0.411139585,0.113530411,0.106217286,2.76E-08,8.58E-08,0.054700762,0.266991238,0.516664858,0.581296639,-2355.722608,2.240181148
0.139830508,0.094261174,4.598684851,3.32720339,1.923162452,2.180083574,3.447854112,4.074587481,2.065102723,0.789670689,54.83126552,28.20608194,3.406834222,3.040185327,0.380347326,0.33313509,0.409441453,0.014252043,16.37398576,2.198330318,0.252627038,7.18E-08,1.04E-07,0.183643629,0.245576282,0.143893415,0.119754744,4.64E-08,1.30E-07,0.05450454,0.28197397,0.493946293,0.285560674,-2396.259022,0.187918046
0.139830508,0.095350232,5.57945474,3.443826406,3.633329298,3.372898823,4.104873632,4.368674592,1.12798771,0.854951216,8.087314662,231.866518,2.365954468,7.658931246,0.262048846,1.386398322,0.268947444,0.009694966,19.18032195,2.366641015,0.158626019,1.52E-07,9.22E-08,0.144105645,0.280628781,0.16065676,0.169101945,6.24E-08,1.10E-07,0.086880433,0.479820686,0.393782489,0.348874742,-2345.544384,1.683921832
0.142372881,0.078885263,5.376177623,2.965454483,3.111066288,3.169123145,3.88779655,3.864266275,0.519341402,0.875590377,20.88826279,14.7231772,11.23892329,10.66721781,0.702653132,0.788232486,0.294073283,0.040847642,4.637896062,3.435907787,0.183791188,5.29E-08,6.23E-08,0.138258357,0.412720857,0.100440426,0.099671303,8.90E-08,1.18E-07,0.065117547,0.280431327,0.541652433,0.366074739,-2360.231959,0.707468715
0.142372881,0.081644349,4.878509904,3.760815283,3.220187346,3.841822726,3.787344675,4.934039689,1.733450864,0.911832516,24.62505385,31.21098445,1.94086489,2.609148524,0.169311158,1.536041712,0.310860184,0.029002302,2.721887739,0.34873157,0.200255871,8.44E-08,4.13E-08,0.199744683,0.241344457,0.138112026,0.149525846,6.29E-08,9.83E-08,0.07101683,0.403190456,0.59652655,0.360689447,-2337.721575,7.829075548
0.142372881,0.091399697,4.633868919,3.846226423,2.918137601,3.246459482,4.228486547,4.434476486,0.760204582,0.890878217,46.34124992,44.35769816,6.222128966,7.771244724,0.281914737,1.482486748,0.282590037,0.030278589,0.677322647,2.037597693,0.114784332,8.36E-08,6.74E-08,0.18301185,0.414166889,0.124543788,0.104563463,7.14E-08,9.35E-08,0.058929362,0.425422589,0.398358911,0.494224529,-2343.195849,0.426308401
0.142372881,0.06347369,5.614588646,4.701656931,3.473244025,4.311577388,4.157670985,4.751560207,0.967836784,0.853883159,21.34246269,696.3663265,2.079320564,8.012977699,1.070349828,3.17249115,0.280128152,0.060043679,14.05902164,1.849518947,0.180620988,1.08E-07,9.42E-08,0.213349423,0.244819323,0.124628708,0.161678428,1.03E-07,1.06E-07,0.074902718,0.513172035,0.532250874,0.265482039,-2420.638931,8.886772653
0.142372881,0.123329054,4.288209922,4.264217945,1.840456371,3.291174855,3.619469391,5.021325858,0.711666526,0.91100716,40.00532152,57.79152528,6.839809037,9.849024507,2.514078412,1.584192808,0.402196164,0.049928916,0.089574851,30.34603796,0.118956911,6.95E-08,8.15E-08,0.147501791,0.336216041,0.144018706,0.17353907,6.81E-08,1.33E-07,0.079767129,0.327062906,0.460214346,0.412823236,-2370.184913,4.641042809
0.142372881,0.106413993,5.035005452,3.752793769,2.624915243,4.259525421,3.67011655,5.07291608,0.77525302,0.884626932,13.86596145,39.90863632,4.950333667,9.116713066,0.020364815,1.044063373,0.329236618,0.010830086,2.939517345,0.485229198,0.137772666,4.62E-08,7.69E-08,0.184054181,0.364121789,0.152659738,0.10804675,4.21E-08,8.48E-08,0.053344626,0.391584951,0.328227573,0.34731536,-2330.913969,0.469108341
0.142372881,0.146578304,4.685323463,2.450563991,1.739854946,1.993514377,3.068412979,4.249063557,0.966891009,0.793720649,16.67253601,182.6071131,3.977562874,9.029323642,0.356146414,1.241960565,0.509735052,0.005129287,2.410738626,4.626811141,0.147744258,4.59E-08,5.18E-08,0.115888432,0.389097952,0.150208459,0.150963444,4.24E-08,6.15E-08,0.046097253,0.248696954,0.444122561,0.350526332,-2344.211667,3.086233627
0.142372881,0.109282863,4.72287112,2.677843484,1.662913018,2.392692767,3.122908808,5.171273321,0.596652768,0.906734389,57.2804,28.66519308,7.998953195,7.098723008,0.128772085,3.270215843,0.788280469,0.399783778,1.160718919,2.816076158,0.173516979,3.56E-08,4.21E-08,0.195955714,0.328278344,0.169658959,0.080792754,3.38E-08,7.70E-08,0.051797062,0.27441178,0.662323917,0.529361415,-2430.252704,4.564279266
0.142372881,0.104805411,5.415435509,3.232493116,2.837535586,2.03768477,4.260800372,3.42434368,0.408499771,0.817351042,61.67712036,151.990992,24.25208063,47.14822067,0.016116682,2.672610143,0.437805141,0.028048693,8.890623602,5.333483382,0.23145254,1.06E-07,8.43E-08,0.159472923,0.330788331,0.119526185,0.104683025,7.86E-08,1.10E-07,0.054076618,0.462351753,0.479576287,0.390271541,-2436.302293,6.14067106
0.142372881,0.126071375,5.436722476,5.154644191,3.475079479,3.939661764,5.790000773,4.857428876,0.933189049,0.912071122,52.60316464,261.0021771,2.924966598,6.849780996,0.143519568,0.648665608,0.393944164,0.152873353,5.805457839,0.404567041,0.088441979,7.47E-08,1.04E-07,0.201926114,0.338864427,0.123761239,0.180042132,8.55E-08,9.77E-08,0.066963747,0.712364132,0.530257157,0.307575279,-2369.917796,0.695725133
0.142372881,0.139152048,5.513787568,2.4356451,2.886662629,1.987698808,3.517541757,3.901579009,1.421347331,0.863704219,141.018769,39.57317701,3.375936131,2.416734905,0.363043248,3.867500796,0.559163109,0.069813028,0.311782726,19.44249164,0.198465332,3.84E-08,3.45E-08,0.163557844,0.340942075,0.135398392,0.087553483,7.42E-08,4.42E-08,0.074082683,0.556743964,0.536870231,0.346651458,-2392.231044,3.340186959
0.142372881,0.083672509,4.436356086,2.708697574,0.875701922,2.283471496,2.940127641,3.613429515,0.551889623,0.807095602,52.98335922,69.1837561,17.32635337,22.13354648,0.64780576,5.426620399,0.498456726,0.025188856,17.52349881,0.403759516,0.208315971,9.56E-08,8.15E-08,0.067977804,0.390120605,0.169200794,0.111772541,6.33E-08,7.92E-08,0.052611965,0.251681408,0.419345533,0.33851183,-2358.399347,0.665073912
0.142372881,0.098230407,4.859580176,3.106160178,1.667735931,3.345171946,2.764111541,4.041351632,10.49538596,0.806531117,92.66560935,54.90522352,2.19421406,2.062183937,0.36880819,0.956498619,0.384252145,0.004625564,34.79354108,0.857017395,0.134265001,6.76E-08,6.39E-08,0.100122993,0.373196982,0.178503629,0.124458919,1.71E-07,1.35E-07,0.089452037,0.390433099,0.399319403,0.406230753,-2350.393153,4.133909848
0.142372881,0.12958641,5.904860433,1.261228314,1.419916386,1.064449365,3.441685704,2.03532705,0.99042931,0.801925943,78.55418796,9.230932879,9.978454089,4.892283364,1.099284871,2.673386913,0.654749094,0.015569542,0.631812507,3.442888445,0.197162407,9.48E-08,8.19E-08,0.108385697,0.424827343,0.141678753,0.082147887,8.83E-08,1.01E-07,0.045797548,0.159932588,0.61585662,0.406257516,-2378.629083,3.071821061
0.142372881,0.123762755,4.026787828,3.057788909,1.871950686,2.277442094,3.822547779,3.54011469,1.273315602,0.867051063,147.9525971,133.0923884,7.249858893,7.930053326,0.748455578,3.169026532,0.452530524,0.028427225,1.293884661,2.169360266,0.086519971,7.13E-08,1.09E-07,0.091155249,0.416983973,0.191699162,0.157381746,6.55E-08,7.20E-08,0.056259581,0.194531055,0.51286617,0.388190216,-2369.828919,6.043849814
0.142372881,0.10429502,4.094232324,2.686901334,2.308754376,2.806371083,2.95389482,4.685027812,0.838085883,0.87890672,72.09271491,33.59455759,8.089789794,6.433704551,1.560158552,3.734777425,0.316877501,0.05664992,43.66478355,5.522195973,0.172434821,4.11E-08,6.15E-08,0.17103976,0.363063879,0.119114411,0.128606064,6.45E-08,9.53E-08,0.045740803,0.395987692,0.385374691,0.476434562,-2341.332458,0.716920068
0.142372881,0.149473359,3.246022288,4.251264417,0.155128248,2.784038232,2.291722271,4.909802651,0.607755805,0.832500296,96.31183258,26.23996754,12.70304711,11.49739837,0.740646248,1.207614793,0.66355939,0.045955865,13.5440214,0.347737859,0.15134863,1.11E-07,6.04E-08,0.09733314,0.448105015,0.150859343,0.093223272,7.97E-08,1.08E-07,0.05913024,0.272691438,0.394863944,0.558689607,-2363.628922,2.296301018
0.142372881,0.072264783,4.00347509,3.118391201,2.278437336,3.168998593,3.359437995,4.938765117,9.178965679,0.882333051,69.92629125,63.74911496,2.167923689,2.362153169,0.815641053,2.30154296,0.340376589,0.031299026,6.752299613,1.019178075,0.14827558,4.04E-08,3.69E-08,0.069297727,0.413693679,0.153055774,0.137929054,7.31E-08,5.66E-08,0.077747979,0.355082054,0.34760665,0.40388912,-2373.931888,1.420204757
0.142372881,0.073871623,4.765518042,3.473439238,2.645411426,2.537090574,3.675441773,4.154826665,0.533710452,0.86127496,48.59345774,180.1957579,13.91717213,24.44132157,0.355538354,1.653022407,0.283560123,0.05156674,2.407429072,14.67654785,0.14057747,7.31E-08,3.81E-08,0.196568904,0.326602536,0.14018514,0.106521122,5.98E-08,8.38E-08,0.089544573,0.307403375,0.428930302,0.488980701,-2440.053139,14.21657092
0.142372881,0.117493669,3.287683504,3.463286766,0.083518286,1.552839352,2.242790123,4.012195957,4.9635796,0.791621659,187.5074995,32.92928952,3.299125885,2.345530239,0.666572524,4.159595684,0.570769296,0.050859604,91.78605709,1.555833733,0.08924067,9.72E-08,8.14E-08,0.150793226,0.386764149,0.182024978,0.147173649,8.73E-08,6.48E-08,0.044002997,0.239679272,0.608318827,0.533540416,-2369.740011,5.185788592
0.142372881,0.069549598,4.809789288,2.971689566,2.85521916,2.51186006,3.991077644,4.111375487,1.03834949,0.874995179,44.41099011,365.5848911,6.932113613,11.7678753,0.513443644,3.806030639,0.352368079,0.033375155,59.05570499,5.088688707,0.176919097,7.72E-08,6.12E-08,0.086496682,0.335003165,0.210274943,0.116479599,4.47E-08,6.25E-08,0.074826268,0.692736965,0.277879018,0.398438558,-2407.641704,1.648704593
0.142372881,0.11717485,4.251154792,3.05452613,1.703480389,2.967071444,3.412786489,4.183856186,3.737227067,0.889517817,142.5364372,54.68506586,1.874812507,1.439176167,2.024586475,8.419927903,0.521511655,0.052403506,2.235845692,7.355246547,0.127752987,9.84E-08,1.02E-07,0.187022974,0.285973252,0.178809597,0.139758859,7.79E-08,1.40E-07,0.080681913,0.51186273,0.370699567,0.583077001,-2453.436001,4.393920423
0.142372881,0.124143172,5.21218837,2.85937867,1.262324838,1.573139285,3.587024939,3.59245627,0.606191102,0.826936875,186.439541,74.18367197,17.34306923,18.64547791,0.628879315,1.284975244,0.615939012,0.016937964,2.411715582,3.810549785,0.074684665,4.22E-08,6.49E-08,0.180811643,0.411570558,0.132672089,0.157740834,1.28E-07,1.00E-07,0.042519876,0.219827261,0.472048408,0.488308483,-2372.994197,0.770640361
0.142372881,0.11609276,5.12775674,3.927455979,2.150272967,3.795443789,3.797391138,4.826706366,1.060235431,0.887102978,22.99049925,34.72343291,4.660961257,6.730916393,0.208842668,1.739259308,0.378220028,0.044779717,35.12142091,0.765172961,0.266647199,9.46E-08,9.67E-08,0.091969283,0.267472402,0.190982734,0.107120341,6.82E-08,9.63E-08,0.075807686,0.356138856,0.328011526,0.498686278,-2339.668386,1.990786929
0.142372881,0.088693989,5.171017196,3.751086224,3.321604243,3.801414616,4.2490477,4.864993551,1.609425874,0.899836342,73.43561972,506.4271241,2.442066907,5.067375517,0.116782696,1.563728188,0.338486049,0.026592787,1.78094089,9.787059417,0.218127393,1.04E-07,5.80E-08,0.180988653,0.254585766,0.131271296,0.116772402,6.56E-08,1.08E-07,0.098254155,0.468889128,0.639375637,0.633950165,-2355.123396,0.165790105
0.142372881,0.08217279,4.555268081,4.965355589,1.853865471,5.048396387,3.404072371,6.079904951,18.69936615,0.883011045,10.01722634,18.94382072,1.330728272,1.954787633,0.217280305,1.533404073,0.288924379,0.007885763,5.917997511,0.937271358,0.132783957,1.44E-07,6.18E-08,0.189252462,0.263996053,0.188292882,0.172295727,1.06E-07,7.71E-08,0.053378529,0.341312097,0.444521339,0.433375528,-2405.309985,0.860419062
0.142372881,0.115729094,4.26138356,4.048698249,2.655207255,3.54129409,3.721560015,4.970826062,2.508935553,0.891473094,29.27836616,66.46629699,2.708635444,4.369118345,1.258918637,3.630254944,0.249562259,0.011004541,2.632449924,1.426284984,0.068159786,4.01E-08,3.32E-08,0.15224637,0.471653807,0.139952673,0.107008792,5.17E-08,6.80E-08,0.060978378,0.393437197,0.501687574,0.371332217,-2372.715506,2.032379457
0.142372881,0.092735761,3.766547237,3.158166899,1.626032033,2.634554359,2.54876883,4.786293869,1.145739979,0.843351421,91.71742324,37.38126453,6.204562905,5.594562736,0.543355415,2.533116807,0.412613663,0.102049631,3.606837011,2.606570366,0.147862614,6.73E-08,4.49E-08,0.120457231,0.447454508,0.134842214,0.099205516,8.44E-08,9.26E-08,0.050177627,0.230954179,0.540454284,0.440053123,-2349.778386,0.548488886
0.142372881,0.148476848,5.920516687,1.028155948,3.025820426,0.56089389,4.434185187,2.550328547,1.300713958,0.846237806,21.88091511,25.83095619,3.394931538,4.150654665,0.838548901,2.331258874,0.598210808,0.078559653,11.16798075,0.945479763,0.122737066,7.74E-08,8.04E-08,0.100690225,0.472543827,0.153296582,0.069098027,4.65E-08,6.52E-08,0.081634005,0.234295745,0.513023915,0.314413378,-2356.441422,0.209876115
0.142372881,0.133925646,4.437213961,2.450255192,1.286311485,2.104131919,2.481826344,4.155500277,6.122839245,0.820240742,15.42219124,28.84408538,1.538393464,2.159454641,0.694781919,2.356793315,0.585397765,0.034976781,1.407460822,2.558274744,0.131371721,9.86E-08,6.57E-08,0.093535249,0.381802794,0.165144804,0.152318349,4.59E-08,6.73E-08,0.075826804,0.282961884,0.427611133,0.384324815,-2344.031721,2.490011102
0.142372881,0.086248898,5.217749212,3.278456995,2.826952313,3.305895873,4.220504141,4.115669195,8.895700735,0.890827897,54.55264659,70.73965096,1.611918842,2.013789435,0.316792369,1.062808697,0.333497552,0.015080083,9.617761289,0.349975942,0.178199523,5.65E-08,8.31E-08,0.156458303,0.291864868,0.139214979,0.165463559,6.99E-08,8.42E-08,0.068798474,0.442144592,0.394838157,0.577300084,-2332.290603,0.655038796
0.142372881,0.076945511,4.629110271,4.880996702,2.946598676,4.613339105,3.693629285,5.477618597,1.512931181,0.904936939,9.968842556,12.41569414,2.296877006,2.733236838,0.345837809,0.609280094,0.235067427,0.005630116,0.926653215,2.591361666,0.095430648,3.71E-08,7.24E-08,0.201337105,0.386637448,0.087689753,0.139806364,3.71E-08,7.44E-08,0.089098461,0.360877912,0.288360318,0.423956474,-2376.097156,2.679911296
0.142372881,0.140474951,4.717793563,1.630614883,2.088693089,2.322555507,2.001741229,4.436236062,1.823272341,0.820768519,564.0869172,87.993558,5.550009141,4.868418258,0.799196557,5.00963443,0.36349778,0.032806601,22.48822393,9.247006976,0.147624678,9.58E-08,3.55E-08,0.184427054,0.331922939,0.132192398,0.139428798,3.47E-08,8.30E-08,0.064403884,0.600379003,0.615537279,0.406781791,-2371.056602,2.870145996
0.142372881,0.11641746,3.48892402,3.507111975,0.270839348,3.257627166,2.319207723,4.254459995,3.220938056,0.841641995,62.82995813,85.17699753,3.472035339,3.056740598,1.436742497,3.058018868,0.39485034,0.0387314,4.081555876,11.62778916,0.121937966,8.29E-08,8.22E-08,0.116846147,0.416494748,0.163952967,0.131551898,4.83E-08,8.00E-08,0.049215981,0.210535745,0.491363387,0.500032559,-2342.201151,2.814784348
0.142372881,0.058006732,4.712149006,4.408040531,2.924126404,4.06300809,3.890874627,5.132950903,1.289554648,0.903765059,8.300170646,47.17160392,2.211777435,5.097148114,0.2387878,1.354362833,0.24357988,0.015906752,2.591970446,5.755038524,0.224738354,9.80E-08,5.94E-08,0.158161374,0.308085808,0.112137026,0.09936561,6.30E-08,7.84E-08,0.097511528,0.337794299,0.362243177,0.545509823,-2346.834083,0.996885391
0.142372881,0.126133025,3.6106326,4.617033764,1.360214322,3.93193848,3.139572025,4.872357879,0.668653476,0.860411084,68.97775516,49.65444291,10.93764743,12.79510961,0.291457337,1.07198493,0.371893026,0.040240282,5.553471926,0.459806216,0.139142349,1.10E-07,1.22E-07,0.116316076,0.392546703,0.145897565,0.132564103,1.10E-07,1.06E-07,0.073532757,0.28861307,0.323272471,0.28888117,-2330.800823,0.835581449
0.142372881,0.096391098,3.645160286,2.396714568,1.330210977,1.606023827,2.375072701,4.029637337,0.609632766,0.763049919,110.9298721,239.6423602,29.4816486,35.95858249,0.449114276,4.263733822,0.471836027,0.007578027,2.591566734,0.840854893,0.116344189,5.01E-08,8.75E-08,0.086841286,0.423874152,0.13942038,0.123513103,4.78E-08,8.78E-08,0.110006617,0.335564305,0.481117343,0.532892218,-2686.251342,7.786245238
0.142372881,0.073978413,4.223580287,4.170429144,2.841886036,3.597738539,3.795948311,5.23003155,1.226899073,0.870248126,3.054908358,24.63010874,4.323237469,5.924897807,1.18380227,1.599031593,0.210415334,0.007641119,1.904374829,2.406670491,0.189564557,7.07E-08,9.07E-08,0.068504174,0.457596964,0.118684023,0.11542699,5.80E-08,1.08E-07,0.050222963,0.298175848,0.429317885,0.554825522,-2382.561048,1.365490732
0.142372881,0.102197998,4.923256351,1.609684375,0.914008527,1.82924482,2.531857005,3.105895402,2.431134549,0.756999122,80.95681072,35.65905365,3.735263164,2.91570451,0.802820479,1.346433847,0.439777214,0.002189309,53.40505204,0.446562966,0.179728452,7.31E-08,5.16E-08,0.093914701,0.493608448,0.112538095,0.084962188,4.64E-08,9.35E-08,0.035247852,0.32324108,0.497286818,0.388070699,-2357.291979,7.017592108
0.142372881,0.139138201,4.918726573,3.23164722,1.753685289,1.219923929,4.165823814,3.6265595,2.540380227,0.848934352,200.1812179,21.89085959,4.537516195,3.234831651,0.420042035,0.913783121,0.594777468,0.10055362,0.464192293,0.148603211,0.12857998,1.00E-07,8.46E-08,0.089591263,0.44321855,0.135969811,0.138106334,7.98E-08,1.29E-07,0.064533668,0.147114761,0.383352339,0.41470059,-2372.180216,0.382203125
0.142372881,0.084197347,4.844059038,3.420473728,2.679408517,3.482399782,3.450422662,4.512251866,2.430652466,0.861912498,54.14971005,112.9757507,3.012623995,3.507928063,1.001679124,1.802975578,0.2496316,0.005853522,1.456119112,2.468551891,0.171787507,1.06E-07,4.77E-08,0.10888183,0.310884194,0.178660454,0.169259885,4.24E-08,1.29E-07,0.060525804,0.319680049,0.46327389,0.355157932,-2348.725936,1.077786334
0.142372881,0.101820367,4.381926743,3.182748434,1.402484496,2.95171612,2.982455163,4.468752199,1.031482315,0.845658322,21.98382659,58.62913885,3.878470824,6.173017108,0.18148815,1.173516794,0.515010768,0.001280924,2.388277818,0.282603368,0.10141973,7.83E-08,7.24E-08,0.175648325,0.372017666,0.154290951,0.155629132,5.05E-08,9.24E-08,0.040993901,0.336066183,0.422350772,0.5335063,-2330.783068,0.89859529
0.142372881,0.113142876,4.543304248,3.938283284,2.571030119,3.477262009,3.6748583,4.607691565,4.128195225,0.867050598,31.61293251,96.38944139,2.014036422,2.982926224,0.424416978,1.627735551,0.289393092,0.017080021,10.71839532,1.422476104,0.211335014,8.63E-08,4.70E-08,0.128498958,0.302885194,0.160809526,0.138647029,8.13E-08,7.90E-08,0.057823986,0.370524977,0.332019466,0.332634019,-2325.846873,1.492742165
0.142372881,0.123418603,5.264160331,2.084349854,2.40204907,2.134427922,3.515628287,3.476516591,3.071630471,0.791974198,397.9175243,16.7428277,5.69628574,2.125322334,0.79194294,0.376718184,0.274112164,0.004638827,2.270408863,1.631865899,0.17208489,6.49E-08,7.16E-08,0.200132267,0.342291589,0.115532425,0.109922664,7.39E-08,7.56E-08,0.060035879,0.534030472,0.786026747,0.319646053,-2390.418932,0.496112052
0.142372881,0.072566692,4.935458199,1.984099386,2.60566532,2.108291301,3.719593123,3.58935321,0.531949657,0.839586303,28.08352995,156.8841712,20.65506713,25.12954203,0.540169333,3.06310671,0.355316392,0.021257152,18.12396953,2.296495001,0.117536547,4.45E-08,7.09E-08,0.165081801,0.406917365,0.122880391,0.120724461,6.60E-08,8.60E-08,0.066859167,0.329554799,0.389376696,0.481975055,-2361.259444,1.756974405
0.142372881,0.084163084,4.983020978,4.097209161,2.717241727,3.453588184,3.851192973,4.434039246,0.677981405,0.88032637,26.51725535,396.310837,5.837879561,14.9714178,0.2324268,1.5940886,0.402590102,0.054976716,19.59627018,0.216782017,0.248084367,7.32E-08,6.61E-08,0.107660597,0.327974177,0.166869398,0.088357566,5.51E-08,6.60E-08,0.061053636,0.333956242,0.550221242,0.432909695,-2387.257479,0.64324658
0.142372881,0.141973499,2.916093106,3.822461958,0.821106149,3.138913076,1.683393502,4.866906126,0.84653941,0.818557693,73.74867855,441.1481904,9.973050539,16.04015275,0.840839373,4.884841204,0.364513577,0.030120001,3.22634629,6.285417556,0.126522503,1.40E-07,5.34E-08,0.127346863,0.307371617,0.178737918,0.195497764,5.04E-08,1.85E-07,0.064522906,0.5266013,0.384468907,0.332044765,-2366.942907,8.694843727
0.142372881,0.136579689,4.274969682,3.051884775,2.814989668,2.641358925,3.457130351,4.582114917,0.927989631,0.842946584,26.58106431,112.2772042,4.458648978,8.429129813,0.194238093,1.186906346,0.422061961,0.036976749,1.941044655,0.595034255,0.190058245,6.03E-08,3.55E-08,0.143064156,0.303937187,0.177902015,0.106638169,7.55E-08,8.30E-08,0.078399973,0.330130145,0.353300618,0.416304145,-2337.985144,1.122299567
0.142372881,0.127147823,5.130959382,2.783638604,2.412163905,1.902423817,3.135511317,3.122063357,1.802853309,0.778175859,60.76118266,229.6193605,3.152630121,6.496483514,0.066498,2.10568887,0.324576369,0.009033751,0.733547356,10.56250764,0.19463898,7.12E-08,7.20E-08,0.095884198,0.302529655,0.128047188,0.221013851,3.40E-08,9.36E-08,0.057885858,0.37469027,0.572309715,0.414077913,-2393.116616,8.004280608
0.142372881,0.106077026,6.406703894,2.843254175,1.912692522,2.355433261,4.587413135,3.316224717,1.58747987,0.872673766,134.7869638,86.40853534,3.097464416,2.893137356,1.135929496,3.266481223,0.615330312,0.019850578,2.595840508,0.383346163,0.14417311,7.33E-08,6.74E-08,0.186150891,0.364884393,0.106670712,0.110621346,3.80E-08,8.78E-08,0.087499281,0.333732646,0.461639017,0.438349882,-2491.553846,0.925598426
0.142372881,0.138027862,6.084441394,2.764154043,2.844954903,3.307871988,3.651692768,4.367583792,5.846936536,0.879360108,703.740644,696.2971914,3.233832592,4.064529899,0.20239059,1.735765921,0.551293579,0.02351185,56.18343923,3.456764796,0.195233076,7.70E-08,4.15E-08,0.104861906,0.34437701,0.135640602,0.138767174,3.59E-08,1.12E-07,0.081119965,0.481594375,0.316484189,0.395546175,-2373.678042,8.462255138
0.142372881,0.096299917,4.754977141,3.891558367,1.783476513,3.669228708,3.603122806,4.566463764,3.68296289,0.858418143,133.2642198,18.25716968,3.469049271,2.218300901,0.318383335,0.730352516,0.402900519,0.009143542,9.917884364,1.550280749,0.120578883,4.06E-08,4.40E-08,0.170550588,0.357748173,0.150989917,0.139697112,4.04E-08,7.00E-08,0.060435132,0.263411236,0.444624633,0.442095561,-2336.236145,0.289795161
0.142372881,0.102595379,4.350731107,4.844523816,3.358468853,4.567367815,3.544753884,6.115565556,0.990943864,0.889589939,47.13237892,40.75884556,9.147776872,9.225603216,0.430399049,1.001374098,0.197698477,0.010960415,21.72638272,7.991272142,0.137250225,5.14E-08,5.74E-08,0.155460203,0.439752909,0.117541428,0.088637541,7.27E-08,7.51E-08,0.061357438,0.317474553,0.356807766,0.327300326,-2438.111478,2.277551967
0.142372881,0.103467198,3.708270507,2.575262421,1.029292386,2.000668128,2.525386777,3.927529172,0.871304519,0.858965432,42.79457007,152.3477879,10.06347486,10.78412537,2.692793654,6.546897441,0.381596614,0.067636001,3.248042691,1.275056166,0.221924567,9.28E-08,8.13E-08,0.169749611,0.325648067,0.105511541,0.120592648,2.69E-08,1.06E-07,0.056573258,0.450836809,0.475117654,0.521799102,-2347.873927,3.419689722
0.142372881,0.132170093,4.594538399,3.015813637,2.167016732,2.232958438,4.181577803,4.061238712,11.21392538,0.884518427,41.90980443,26.07667185,1.559252859,1.556258696,0.705860227,1.415451089,0.521978306,0.003566855,26.75400798,3.905577335,0.191800449,6.90E-08,7.22E-08,0.172044856,0.295912911,0.138860279,0.150279005,4.30E-08,1.05E-07,0.051102211,0.361484411,0.358685108,0.457554613,-2343.980953,0.197873986
