sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.051674558696544,5.0147234512015,4.14644500263158,3.92644807647774,4.42910229804767,4.20183947345086,5.11619868074479,1.79710676046456,0.898055672876427,5.32692455980786,69.3371094366935,2.9446596583807,3.96876270872481,0.437091808433524,1.12643644701186,0.245875373359291,4.27732583490413,0.910492463248679,0.239164931012245,3.34814467290109E-08,5.1579848784068E-08,0.128631243324266,0.217313273468717,0.127695278255182,0.13952629131438,7.48778826025585E-08,5.87598931725783E-08,0.147668763926138,0.545108475325228,0.450600009343879,0.340522644650006,-2366.63411715956,0.565280698544995
0.043304538917385,4.60060343845798,4.10497791961406,3.93734801050249,4.27109456619376,4.29286023290431,4.6882163418897,2.4096393341941,0.947336830319408,12.3627228274426,9.95813305619631,2.29595423935707,1.38794325683582,0.412786677640153,1.37668882707214,0.875750777669053,7.05797944419384,1.28637707567967,0.079207116563972,8.48344200985077E-08,8.86302199917841E-08,0.207276734591896,0.341093167421907,0.197436468646475,0.097632349971249,7.43112392884387E-08,8.44074048066397E-08,0.077353830621217,0.439276229524075,0.664894719118691,0.666646617638091,-2366.6418611453,0.497782831117271
0.042387459873195,4.77496976848706,3.87129006024519,3.72689283590562,4.27351951545827,4.17492585726338,4.71605910110634,1.73373432455204,0.914490469093904,8.80132840834973,77.7675638046132,5.06944688706721,4.96524448803202,0.941130715641627,1.51951946844731,0.312259802728059,0.953150680710876,2.09615510996921,0.051675452964548,3.90391431981826E-08,7.23579042422981E-08,0.304000791634611,0.145283437473531,0.151872434709819,0.116345145625534,7.71192690974479E-08,4.56514199855486E-08,0.230822503424221,0.458360250111377,0.481900541428315,0.322843290308081,-2366.98774178857,3.12826851271432
0.053619207503913,4.78646466174507,3.91467020694249,3.6851644167315,4.12254209062855,4.15348827669835,4.57804880355271,3.38276574393949,0.903560513339956,7.38699156969357,53.6954992502196,3.47500658663771,2.98873247214397,0.536735011896407,1.20078763412322,0.360555992114674,2.28120395410249,3.56606605122093,0.131848267587545,3.75257012991373E-08,3.6753657807717E-08,0.212091558429038,0.201905452421047,0.115114984989589,0.036721745737472,3.66238684871372E-08,4.07832554588487E-08,0.302317839148827,0.533640507478523,0.633192845406718,0.25334197119819,-2366.9945985177,3.47129288733069
0.044276073192967,4.91049418117061,4.2918124043965,3.92608411975465,4.42466327875328,4.30725502446405,5.0435713546222,8.63211396083381,0.908902115779551,9.45713674262951,33.0648358119311,2.61225632231576,1.75632722668814,0.248231854665717,0.251228606515852,0.452408197693761,5.42692282798648,0.08309149971524,0.153698772112542,5.6470041527209E-08,7.22557680599267E-08,0.258967526288864,0.101585728559658,0.093552994698059,0.083479054281753,5.35981613285953E-08,6.03796209097809E-08,0.308715681355533,0.558864373841175,0.505252683597024,0.42771961258773,-2367.11427498864,0.187022463331592
0.055231059470536,4.5990763531779,4.2813583563951,3.51715029142422,4.5941761905953,3.80573359888035,5.17902170010414,1.02262488850804,0.8989289218064,15.1166219115092,16.8975220747674,4.23023678318785,3.36254938794344,0.589489676788591,1.58157127805655,0.272642817070306,0.844791483614004,0.932528570233549,0.100766987874332,4.78222910729617E-08,7.55420192370172E-08,0.198833839296404,0.190180527892341,0.115858858455878,0.175767514013049,3.96224646629499E-08,6.63383059846517E-08,0.218592043142915,0.437940453852974,0.857013594549488,0.273756320563003,-2367.13003909919,0.942680256256341
0.064250509210762,5.27385083874734,4.3371207414271,4.09540249638949,4.59197892274494,4.64966000373759,5.0164605048278,2.82096642184139,0.913469675083604,2.81330798410724,52.8317656451329,1.57092754897826,2.79710273689804,0.312866918597079,1.00757411665335,0.257926147274087,4.09880249355622,1.94668102276955,0.199505098539075,6.62901302828517E-08,4.34175746387534E-08,0.104855335376664,0.197292554881651,0.148081432785027,0.090700002714659,7.72734045469398E-08,4.3659099964642E-08,0.259565345062715,0.743997002087598,0.613781115560546,0.39026313843911,-2367.53114425386,0.47212902494963
0.051656925683188,5.16233286207765,3.95473059754898,4.10619954960333,4.15010917563031,4.57266091497727,4.52097629577691,15.9648608183887,0.906490607494686,11.0466727755139,49.9254651502005,1.88288833728619,1.75298814279232,0.473581050784583,1.26607693569489,0.338032099543409,9.37015726089953,0.660315782885928,0.22189652879346,6.22803178666599E-08,6.64513477259615E-08,0.222463882334986,0.087255214440201,0.11008500925626,0.082445807254621,5.68119400003534E-08,3.81921498446541E-08,0.275853334184717,0.396039389989512,0.522135169621874,0.307116872335778,-2367.56551577955,0.756239601798877
0.054316524526626,4.36761514755415,3.67704410127355,3.73252201747652,3.84327674507284,4.1955806920886,4.63319870338349,4.18014032688985,0.924595798357,25.8669701595399,43.5806103437984,2.80902846004162,2.90242305944159,1.34705185260919,1.89602300134808,0.489657594095896,0.374991415115581,1.62556026694811,0.325001539024547,7.85979014987952E-08,6.37990427706897E-08,0.119266725084377,0.163649207329621,0.090423782744419,0.152839212466913,8.93371162307224E-08,7.31137424036915E-08,0.148819228502321,0.523949124629804,0.649009230111776,0.252870762618776,-2367.77589985111,3.48826178177383
0.052430004434835,4.61255211927299,4.31340828493386,3.65944428417598,4.32879106003669,4.01787459030982,5.00848700712689,2.26017776813893,0.894792834223378,18.4730721006091,26.5759659796635,2.49185114801928,2.24785708445661,0.367343800405514,0.56154647692843,0.359573101172084,2.58220804255927,0.270898640240808,0.238702797237219,2.62012667703652E-08,5.40475585807585E-08,0.120956309975828,0.286539264883215,0.085922421640112,0.047166598260693,3.41148829271707E-08,5.81264446327491E-08,0.22071243551278,0.567417014696461,0.644291410001586,0.249799136169417,-2367.79620221984,3.75538989480313
0.053262358085893,4.67432834315357,4.03440377512717,4.13346827184373,4.19643321408741,4.32146707193191,5.17237679918369,5.99427379811166,0.93239698482214,20.318777876519,166.588240918238,2.0143392033934,2.50445342782245,1.10106467629468,3.00781183400762,0.263184460187685,1.25783220151659,4.17248283407659,0.196943143387292,5.6699745860462E-08,6.42382424645646E-08,0.109440703625417,0.302394040070392,0.153159864168427,0.046769416490175,4.90611850261412E-08,4.18849744461668E-08,0.191292620374149,0.872849454371279,0.618591606961288,0.303818581170652,-2367.85177153636,0.443127691993588
0.057907784224453,4.38204540618221,3.89602929126864,3.5855492612894,3.94625568657303,3.88066011958519,4.53798143245819,4.77565416661632,0.922879859316819,10.0713818024973,8.63138562759543,2.32010650195391,1.65252466314751,0.65585485671738,0.649334227544449,0.6457365397954,0.39727683823144,1.87708201262474,0.081529060949621,9.13080473181375E-08,8.03387611833E-08,0.085501367821525,0.259933435754069,0.136153248307239,0.103532432840576,1.15089012711448E-07,8.7192597613402E-08,0.333350080398551,0.390277027543951,0.667286421235624,0.371678186466864,-2368.29226984997,1.06736187144453
0.039877296721363,4.9932347961903,3.97418262135562,4.12225846512906,4.29704269670984,4.46385940919301,4.6785375239536,5.6033049007656,0.929389625829095,5.72842176467263,21.3165346280682,2.31707165973926,1.88793308596389,0.54996558044506,0.461287355903299,0.428619147957422,0.991121866008851,1.82357413619035,0.154638666102424,5.53812745331029E-08,3.03279338837928E-08,0.350392561474777,0.249959083886692,0.06189777913965,0.110146325566338,5.66166259196043E-08,5.49715403487302E-08,0.072965386532743,0.431370833922143,0.555781407562247,0.273070792215242,-2368.3020914585,0.779488083915713
0.028109902323625,4.5355883225442,4.19466702029579,3.81170034943608,4.29591370932592,4.16036924857174,4.72195979266602,1.85928266131332,0.93278587610675,2.50011621908441,41.5136604517819,2.12358152898319,3.55091803050115,0.412768181976013,1.081124039854,0.606852755654738,1.95624672365426,0.316969665698705,0.271410398035195,5.08021351897869E-08,5.47723680538156E-08,0.118803966124286,0.185973242477298,0.119855369076885,0.152955744346307,4.49746943131454E-08,5.54839671204621E-08,0.151001073906865,0.286414862849498,0.72113881237208,0.391224136146881,-2368.98131142378,2.86165389368498
0.046470560030336,4.58953432872642,3.39662168545416,3.81408393401699,3.75181223228918,4.23643511347617,4.34424849137923,1.64802363944541,0.923463980281638,24.2455158972256,6.95130729606663,5.43380985248144,2.6898873728203,1.46082877740877,2.40526627637169,0.442254737456609,0.632392443235869,6.16682967372971,0.164045047558581,4.9277175696759E-08,5.60572064548611E-08,0.323885466901602,0.115508672592932,0.128669389843583,0.203248537584826,5.87496679538319E-08,7.74138604020476E-08,0.064642644020566,0.484024056016474,0.62469709685681,0.405327821780045,-2369.38904496069,0.581979654136097
0.041444286222532,4.59778066612225,4.15725109667268,4.06554427501699,4.44107806552076,4.68211411684193,5.04723644366008,5.90560783548501,0.962823344259319,10.5561286565601,54.837345074435,2.02649053789567,3.14120526654487,1.23868653389146,1.9464124260924,0.422439438273387,0.264900245147968,0.810740446788957,0.09708390836474,1.43906948507128E-07,1.11035247884489E-07,0.123521672742939,0.109836466837333,0.126420504551858,0.274201126854864,1.41579383129639E-07,9.03398532340383E-08,0.268935833786834,0.828408781766883,0.509736384663778,0.361814927725134,-2369.39063270514,0.411968306994924
0.036292670314301,4.77708064227487,4.00926607850429,3.96143223666362,4.43273175525473,4.05978672500915,4.74758363604728,2.22270836215858,0.923177565969176,14.6418488175637,13.2316828450242,2.11194575706014,1.51689574892761,0.531356304258811,0.661863798985497,0.5345786196929,2.70090997885647,1.13326373563082,0.233538674990879,4.31322323170301E-08,3.52562385250517E-08,0.103271875333577,0.283707685559186,0.134441286959547,0.107644284857169,3.62253676473368E-08,3.68148558196502E-08,0.137396040870947,0.40655667522738,0.700240781520949,0.410602639918543,-2369.45988537917,0.455334296070978
0.044832118925321,4.80514229674402,3.81081801717989,4.30043592169675,4.60186692095455,4.53279212702879,4.8460494177604,9.92085674650486,0.987703011564908,7.24512239867329,64.1729386689996,2.0338247907072,2.75876407305605,1.41410705046215,4.0406059259021,0.534370350075409,0.181894931588662,0.116185196778254,0.189859132817729,7.46546446444826E-08,7.89342353166742E-08,0.299627881056564,0.165769729931324,0.12673292961484,0.147663327732574,8.89569524620199E-08,6.81182477715432E-08,0.070346688182889,0.95546986139788,0.477309682919889,0.286989795423433,-2369.90888140751,8.12308800206952
0.069292346240225,4.59971106433825,4.17757722145621,3.89576751101286,4.26616085618052,4.29900765578951,5.12649461008375,1.44231617392388,0.925802629079272,8.06231754681446,116.260491198265,2.7669886285137,4.63760672108461,0.561448841732193,1.80457178244455,0.397824039997387,4.6294375244673,0.48071264790381,0.221171882351806,6.67676348893948E-08,3.86790438956966E-08,0.218960503176177,0.259869153771037,0.070643723867502,0.135697737225718,5.04127361955378E-08,5.79622068060768E-08,0.093656785786138,0.885115741568107,0.491533784420176,0.413549619762079,-2370.1926164005,2.86482168095837
0.044463143945992,4.87734417548204,3.75577140314976,3.93571813509986,4.34329147760874,4.22852344066822,4.88391356981056,4.1256967485396,0.929751513073539,9.4900042961886,286.798355009327,3.2064118826448,4.17442922277209,1.02830165178543,2.2253606701693,0.350247492720907,0.538503093621134,0.458133708778141,0.284352805142551,3.77525920874719E-08,4.66158897495173E-08,0.12158687981239,0.13196965154777,0.124398365447092,0.107790952212149,4.87390135750821E-08,6.00142997341054E-08,0.229901152716253,0.451491647654785,0.653798066634641,0.367577445860232,-2370.25175879652,1.87140716036633
