"sigma","b1","b2","b3","b4","b5","b6","theta","alpha","L1","L2","wL1","wL2","c1","c2","wD","q","Dc1","Dc2","S_0","I1_0","I2_0","R1_0","R2_0","Rc1_0","Rc2_0","J1_0","J2_0","R_0","phi","rho","rhoS","loglik","loglik.se"
0.134785355897154,3.97884934764029,3.11919992999272,1.1809353576751,2.61573242748726,3.20393027083225,3.92152816594999,4.33924363040197,0.85858366207426,10.7036924136511,103.60432280102,1.34722997809552,3.07869441638884,0.0227257363935351,3.38624390211675,1.53353172000395,0.416620427360153,0.278269653726588,22.1998965860447,0.191379906460967,4.24157838421055e-08,3.41713150441009e-08,0.144779173496497,0.257257598026135,0.0898280260415434,0.131649980840153,4.0436368626098e-08,5.73494319590662e-08,0.185105140761806,0.265996109337352,0.651378776562468,0.568134096503036,-2371.71530448444,0.539298182003731
0.0695773386810412,4.6655954827443,3.51400829457182,3.56826768372497,3.95652751338658,4.67598180576584,4.42537715563512,0.507558732786604,0.976116341347142,14.8130268946842,22.940423520132,7.30533149603403,9.41966163958138,0.170969367455044,3.81306481535755,0.690662230675817,1.01286530409148,2.99065572893801,5.38958483114379,0.356637688291454,7.50390594634215e-08,5.80015647367647e-08,0.147203578294766,0.160211371538599,0.195782405115147,0.0732290859675494,5.82642585625896e-08,6.61616864510151e-08,0.066935613325916,0.466985460056897,0.588143862134263,0.583730848738709,-2371.81832652491,0.673949596463945
0.0679045347663707,5.4932674069566,4.02203904122128,4.08541890884335,4.56134300558515,4.69423679798935,5.0529955629365,0.936503606844451,0.924454324269636,4.20307704752459,28.5203577522499,5.67869385414363,9.30313014250873,0.185215154563896,4.08163516042288,0.498059881654093,0.270679046807053,6.61719758922914,1.08799028915918,0.0799698105811009,1.03866739343031e-07,6.57156559440803e-08,0.219237584336915,0.111958459650283,0.131183561302122,0.133139090007793,1.08053641235963e-07,7.96954607912602e-08,0.324511136790288,0.351708920516288,0.585396550541482,0.452147052207851,-2371.92786262385,0.282626734542922
0.11862530820828,5.53295196481681,3.12884311202237,2.8483410974055,2.78377009791804,4.32870356500783,4.35956826380239,0.58631659289798,0.895178370173326,18.1485340791259,144.915944008147,5.1357624071732,11.4500315220643,0.928647747025282,3.3596864015786,2.07318407008937,0.244355310145986,0.644596881242443,0.0629385970941371,0.204942874186341,7.252621123651e-08,6.8524045593827e-08,0.124661067028418,0.118398599398357,0.057978784725937,0.191520819650299,6.82226104200943e-08,8.08169695022361e-08,0.302497564920811,0.366944490493648,0.841131672076309,0.45681042778276,-2371.96865370739,2.52446365958744
0.0776121372222574,4.93702219825384,4.92349979502351,3.48995530292234,4.53969292655737,4.14121186915206,5.21099410196292,1.535875867611,0.929378446115472,21.494754956044,128.082058960563,1.64228570221606,3.33295190192087,0.0668448562545235,0.543120257083595,1.3387376433622,2.29501154464803,13.047933702166,2.69837333722958,0.234631435578118,4.82056547907578e-08,5.57490886904603e-08,0.277144149901101,0.0956507332606756,0.137048569613146,0.174177587072912,7.41747756554864e-08,8.77893611762876e-08,0.0813472586551675,0.369550479691472,0.840282961240825,0.384202719541241,-2371.97736736138,1.45110838124949
0.137577406439959,5.13109622024743,2.83338131121564,2.49658129973875,2.06905013455909,3.87691019494718,4.00277357191428,5.75706352031561,0.926647227642038,12.5449820318282,66.8546351489779,1.24499010796736,2.10097646486593,0.162761687210103,2.13256364573167,1.82784252481225,0.750857007622939,0.167716367719926,2.11238213692233,0.214110060120987,5.54949086575034e-08,4.70329407859504e-08,0.162290785270009,0.215553399060225,0.0846049228651819,0.109229457167166,7.4645284012104e-08,4.20939850346362e-08,0.214211156249313,0.284967269065414,0.46774476344677,0.379800103777673,-2372.34379841854,1.70289683078363
0.113898580423456,5.668819364533,4.05400333514381,2.73151370236593,3.24897584519338,4.84927976375058,4.44046572194269,0.777806473369629,0.924131717138039,26.7072684145438,96.7064148599279,3.18152265439878,5.69163896062917,0.495930608804672,0.195250662905067,2.00831184941934,0.0405857755621637,2.13303874898671,1.08686478362975,0.0743082217296291,7.9368873321137e-08,7.12797104340289e-08,0.0851153035710287,0.282974494768927,0.132384596197911,0.205366508819101,7.91597314981805e-08,5.67883054472378e-08,0.219850588316783,0.563864803404367,0.594200970221468,0.395850685838546,-2372.43325458979,1.75656641763951
0.112398449665416,4.68566664009359,3.78051320480421,2.00684623286047,3.66777762912295,3.88800348323633,5.31950002377492,2.19509251244291,0.9001736077728,16.4689627018248,81.6013822184394,0.855792494478769,2.07479973008288,0.0102514700971957,3.0706368743951,1.81252071955474,0.266012676431686,20.0551060852318,8.30526539656074,0.244174875474557,6.07318258716142e-08,4.37273606038509e-08,0.215344339776503,0.242629905994317,0.0386213298597085,0.175227527188786,4.48237251214087e-08,4.34713824480097e-08,0.0840018289518346,0.884252741962509,0.566807180826829,0.526136126393815,-2372.4896044705,1.17961830813119
0.135953466508377,6.01101433793918,5.28282027229885,3.87001497277467,4.37928102367965,5.61724508138949,6.22317366536979,0.109755954739366,0.998912566577648,12.356157889591,42.2252711237198,3.53890913860335,0.310630936267534,0.0195361570519001,0.253599831095176,2.2352602994879,0.108633169543488,3.50272577084154,0.754953028464196,0.0479873528568239,3.0210312766163e-08,3.57250566969495e-08,0.154339645198774,0.263481244565092,0.152539229804348,0.0912509253563816,4.63755946527385e-08,4.43399265362721e-08,0.29040144556769,0.871043779311609,0.552856607822307,0.395466494932559,-2372.53647382625,0.545573641589553
0.0766345257793844,4.84018069435649,4.51336143057111,2.51480334043091,4.34006382274604,4.18028521726222,5.8745041406155,2.77581555643286,0.941593865373008,19.9442848001254,32.8191852063395,0.887701873843211,0.593058764659948,0.0449503103992508,1.09755656179359,1.89915747012961,0.283020967183314,9.58648595318934,9.32316342126077,0.264590497974042,4.18702419216889e-08,4.50736967604164e-08,0.155159111822439,0.206399498910535,0.0293351488028578,0.120814878489926,5.37329891618883e-08,5.08377375572396e-08,0.223700672485535,0.642868363433462,0.717730747094901,0.502818595146662,-2372.6153489151,0.596686150917114
0.164339481495695,5.26820782127073,0.974128635107555,3.42189787700425,1.24957618245378,4.40410359787738,3.2327513308799,2.86783310159347,0.860142937568388,18.6195170464331,235.493215321302,2.31586468620396,3.64781090799165,0.876157101967738,2.75584801870191,1.75674101819448,0.281869207155718,2.89187079926689,1.61006746849884,0.169924161941834,3.93415225950726e-08,4.95219394436142e-08,0.18797061119957,0.247727407452181,0.105868322380642,0.156458370630257,5.0134690160189e-08,3.42595362137833e-08,0.132050953137828,0.275136488916488,0.739211485914055,0.317448795861041,-2372.63845128342,0.400801450671094
0.113920029403634,4.99754958804624,2.79713357304529,2.89642596104344,1.49068457589565,4.5908337067792,4.25367328223011,1.48379280936197,0.889388045141947,13.9823957384707,22.5590505073916,4.4165790053493,4.15069737932727,0.236709669736021,1.74999212151002,1.84260396800741,0.368738814840038,7.80037180878172,1.28996739677237,0.0712757071601501,8.2053196461049e-08,8.20009071521199e-08,0.269229004585681,0.0878754297670118,0.262079287055393,0.206606666236223,6.66836010663661e-08,6.73011263446409e-08,0.10293360715671,0.232311263769259,0.641588694685521,0.547461639918596,-2372.66239283541,0.383336065163422
0.0433419927925726,5.13185799028056,4.08786101768541,3.8178531100782,4.44369508077355,4.44701716377219,4.64829897705007,0.873134894041791,0.962680756268482,11.5819443219289,20.0071564482997,2.8580860678539,3.25107805532329,0.0714140677438206,3.83904262518865,0.989269280368835,0.82344930635646,0.852060224121056,0.340662716044891,0.0967324753635278,8.3768579094294e-08,1.10395840539552e-07,0.318363569099661,0.0932457675239576,0.147944752509589,0.153764424749546,4.83977856956765e-08,1.02609426823083e-07,0.189948665582086,0.279544148569131,0.631664946357604,0.357540488715632,-2372.82277949951,2.62584771603319
0.11824342063586,5.50006528532638,4.0439831222381,3.02221183451979,4.99945426583691,4.63558126245769,6.13159273481773,4.5536571855406,0.934025142645468,43.311981408164,17.2052144504644,4.03482990556462,2.74713667754308,0.579050479659789,0.86975506242603,1.67052181385337,0.0754452900036279,0.357923210665496,0.18696221161454,0.0895043795946543,4.17770239943425e-08,6.36659718758012e-08,0.314697446588645,0.254178311711192,0.0584935792210055,0.0821029335059607,5.72446101520673e-08,5.07971314311362e-08,0.201023135893805,0.892435671826919,0.361565812870727,0.344198881428293,-2372.87062364175,1.11625506259056
0.0820515964566531,5.33036973391918,3.23142623068789,4.07185033859459,3.81917369929648,4.38246242414306,4.63218883840998,6.56309177798346,0.903541446762943,5.59243023804174,175.484196749216,1.44263725210353,3.11238942215384,0.434552157665882,2.93019147155679,0.657683577194748,0.0897804395152269,4.2453557396361,5.54895809517701,0.150996711084226,1.04611057402562e-07,1.23310257331411e-07,0.379208178399757,0.136253104651682,0.101621785853724,0.159484676346786,1.15299606474617e-07,8.4713697321035e-08,0.0724351157292071,0.825586348461117,0.527856571783833,0.320408230396715,-2373.01502394586,0.44747137478906
0.108230774233224,3.51193658538757,4.33327967298071,0.767091432267753,3.36338524127001,3.48344772472468,5.04542634013984,4.28091033840727,0.894827153717219,10.4771252381349,47.5655386695498,0.640049354901511,1.35556018422,0.0543711937316366,1.92403367146217,1.8514487232243,0.240244692724925,0.337882290581603,0.215157606830004,0.196852204548751,6.92473640254956e-08,4.63515804449086e-08,0.137104089271656,0.154661840768537,0.19950082876214,0.154395813137153,4.68713615520031e-08,9.28250604320305e-08,0.157484968216396,0.475909449923781,0.605928332843945,0.550145158435222,-2373.07100828765,1.89102247118083
0.0924453813518406,5.38057880990036,3.56444953850694,3.36669817032665,3.82884775940456,4.55019066179034,4.20738570127617,0.468961802587488,0.92067426465743,20.8606992432135,17.3521810420952,8.66944897716303,4.01131065090461,0.0808624499980017,1.35084768872205,1.16577292641564,0.528245364319231,0.285681266007839,0.713464929362188,0.050700866634171,4.88028463964172e-08,6.24847533062825e-08,0.153561446839229,0.177817068478107,0.112815540886811,0.157430520599568,5.90328432527894e-08,4.95049559473904e-08,0.347674336736715,0.459787444563977,0.849185699057694,0.533620345101803,-2373.17802058061,1.2121188928086
0.0853428534158265,4.43766454817353,3.87479328306033,2.88332958542731,3.44129827339501,4.4038500443974,4.81834638462535,0.624384933031648,0.932010249757626,19.6550470830062,19.4666081556426,3.54441488143737,1.30061696002397,0.0139242952937963,1.54084640322372,1.67486011368702,0.399624281070666,0.756960215225388,2.89970072132587,0.145668668840206,6.30936876209857e-08,6.47823666514361e-08,0.16670857860941,0.121907826706737,0.101050481000535,0.187270041351398,6.62854602484e-08,3.94147170173283e-08,0.277394169915482,0.580556258695446,0.52567838977622,0.646192506354169,-2373.21995003844,0.679852361571094
0.0635366182536453,4.97138888163428,4.71011598883673,3.87097078777268,5.17232083478069,4.84150721018005,5.32965783518569,3.77905993569078,0.977629537202119,35.4350168427259,120.749969850319,1.02911395127599,1.5541389062261,1.28162732722292,4.51170212077423,0.388930882388048,0.375991661919566,0.744504254178252,1.85080201399869,0.121153052014624,4.4380724442509e-08,5.21572998527759e-08,0.224831896081546,0.194421287392626,0.197472314499414,0.0969864366012378,5.74751790945903e-08,4.29157971341889e-08,0.165134816481552,0.99939266764353,0.499568388282688,0.535766706950013,-2373.27069398327,0.404384903431125
0.124881026479938,4.26740656548503,3.4769183398722,2.45022708909575,4.20333657152415,3.20569770892643,5.26467494598832,1.42734757620202,0.907585721905976,44.1862308230924,21.4230878221641,4.83044594013666,3.11650650726652,1.09045071884331,4.078637588365,0.944284393463412,0.152896617822544,2.34673332478062,1.0726808484923,0.175097797385755,6.17750773015825e-08,5.18080992915249e-08,0.141411006798492,0.159627520009707,0.181114482865419,0.107859738666133,4.34022676104207e-08,9.46176206812073e-08,0.23488920267143,0.989545538110352,0.581106454057612,0.384958765405989,-2373.47758457095,0.68621312923183
0.154867194172256,4.95583835543457,2.9426097357109,2.2151111410678,2.83236719362989,4.2071366066219,3.69152540853992,3.02001715043274,0.877953031153482,15.7290099428963,42.770849130209,1.16451559840107,1.9722264758013,0.329398130521001,2.58739231902727,1.66628555772067,0.432509336422005,5.4306125541997,1.97649065148201,0.215039041381097,4.14803407066223e-08,7.28296686152505e-08,0.180859907240472,0.135505893621434,0.0427495028157353,0.170822491458453,4.69425700655238e-08,6.71831240148916e-08,0.255022935047105,0.363970937175483,0.845245758238716,0.335645962390507,-2373.55252198955,0.904550313933314
0.0892079147569037,5.02083235565516,3.74759713659896,3.17783404757297,3.64897064260705,4.14064799981084,4.16043394213879,0.709515688579851,0.852240939425092,15.0505473757455,43.9658556612266,5.08088998193001,8.90142051385591,0.0588300262025004,1.00879677731871,1.04463541771713,0.462376416192293,38.2438482923467,0.090164697018087,0.24521708567578,6.99419133091138e-08,5.19343219691212e-08,0.131545430389486,0.11144459831158,0.15896549067423,0.0537038707400054,3.83470539471282e-08,6.64075157659264e-08,0.299123297578114,0.427553349456656,0.561763011297553,0.395200703492271,-2373.57749622806,0.984135122056481
0.111168923458924,4.35032189428097,4.00551270395954,1.40523864690961,4.63296760436847,3.3932188153135,4.79523452860778,2.30372279235422,0.856920134430711,23.857286284947,111.39009575142,1.84580773829141,3.30455243859033,0.0859102675210083,0.0673366064807087,1.51172391417366,0.0811486775218089,7.28144130293986,3.58066040597851,0.0932151527073677,8.11901911988576e-08,6.96459459621307e-08,0.159318872600901,0.419918951789734,0.209882377461698,0.0571748205152333,4.76498949166684e-08,4.97270603740888e-08,0.0604895767119735,0.447105665807369,0.416116558704259,0.406308476518307,-2373.73581265803,8.28584650800418
0.100510295867828,5.06421260686486,3.4782194010632,2.21366163829995,3.46890263358818,4.15578136868719,4.06970469209227,2.35686855726911,0.884011705972799,7.01345151669153,21.744524029707,0.563053165835407,0.587342136073382,0.284253873870616,1.01479900289089,1.56660983108609,0.181017439397911,0.229161024871195,0.442665328132208,0.0959706740553527,6.48281367076118e-08,5.29021716589254e-08,0.124054313195677,0.277605082477438,0.0882849945794929,0.164929535291751,5.59873920209102e-08,5.05018906442766e-08,0.249155176180697,0.42471296418118,0.906609721816056,0.339005121132563,-2373.77075227815,0.415644089387435
0.114863459382162,5.13015753083412,3.9945740795685,2.48322831763896,2.91451410608916,4.41793780600905,4.64791062902735,1.48926232484025,0.918701042178526,42.2056444551902,78.4543373823207,2.30943731370784,3.06437012268834,0.0653815399405157,1.61316426163385,1.92189397781408,0.831212688143357,0.597303043802206,0.684191696277837,0.231628242493277,5.39205106364035e-08,6.64766901959115e-08,0.167138544419099,0.196798664180167,0.124840292414335,0.174716176849602,5.91532208691168e-08,4.28330755717315e-08,0.104877857260023,0.367876582074018,0.513438165863601,0.814549282834011,-2373.86293298296,0.518840218651736
0.0516760121231787,5.16173506962836,4.34693130525146,3.01348266120198,4.3314501370381,4.1029285737443,5.06091010023827,1.28447924351415,0.923897620999423,8.895786626559,76.1135979258545,1.00447350664585,3.03314853479279,0.104738697658562,0.237901849990596,1.46424671855805,0.426642786188908,0.603316887365989,5.71663923965288,0.174710139279775,3.18637331997046e-08,7.44593769790893e-08,0.197414619201521,0.236495777829392,0.115602351167566,0.122154360269992,5.82757122116516e-08,3.98389906026314e-08,0.15362254781394,0.417671598084369,0.596071950286978,0.425943286109406,-2373.95594913119,0.241808043373279
0.0698937569842013,4.7988233252812,4.43383536268979,3.82857649547163,4.06178941573737,4.87404661601386,4.77196241419853,0.6146175138827,0.959826063923829,2.51246263252837,20.425207611676,3.45271407852762,9.85322577423159,0.80843734115274,2.49015881261403,0.42518293626121,0.311308564591621,2.50744391897482,1.80569691955507,0.228842755751665,4.31771720527374e-08,5.0466847351715e-08,0.0934250749847282,0.0587402130552289,0.148376366941023,0.150219241318793,5.55718262128588e-08,7.8064107462395e-08,0.32039612066861,0.387196207638788,0.456717627085198,0.492579368326459,-2374.0163873881,1.2292757629751
0.0935302706324034,5.40249712576666,2.9909750817467,3.5519914557378,4.24179629148184,4.54584055448708,4.79580574936435,0.383682418218041,0.918368262123385,6.11805202646383,22.4736471623523,3.6586210537607,0.504185675731343,0.0531995067140896,1.71521925884329,1.23909985594565,0.434537983789472,2.86819558570273,0.112518584587316,0.124525459770199,5.61237211715525e-08,5.3384929318132e-08,0.190313854747879,0.270188820846769,0.133625906658761,0.152213953809802,5.40839328978696e-08,4.67604826166012e-08,0.129131793813523,0.757521353450684,0.570936071182501,0.508841461472911,-2374.47871048129,2.23413626253929
0.106662302215627,5.27901946789588,3.24087681082049,2.72236533793842,3.58365275412696,3.88978548760458,5.03292812591218,2.83774639641184,0.910215601654689,17.0153466229645,38.5890299965675,0.631302303460706,0.881528312708325,0.505129393003196,1.91951937904692,1.88427720626328,0.300876721905956,2.82170297557552,0.941983596380819,0.175591551118936,4.07915407703229e-08,4.30890536613065e-08,0.070780462897033,0.222024655948955,0.165895670073176,0.141055942405633,6.23726543610214e-08,6.90983050296052e-08,0.224651502204714,0.703222715239806,0.628299820846771,0.46551799808368,-2374.5806482767,0.624399644668723
0.110530190172389,5.36519814706349,4.93233819142665,1.59508776726549,4.00500650614881,4.2997292393249,4.72841643000649,0.673554650883161,0.930579033953694,14.3660720819674,23.1474237185869,2.60979703635672,1.43330104872919,0.211640965675972,0.635443306566563,2.12195027376377,0.187016514245561,0.90928721805743,4.32291667383358,0.155496449859397,1.06344556711464e-07,6.37333619856973e-08,0.105519831588754,0.222200544672232,0.126050290033811,0.132556218737981,6.39039074754989e-08,6.10904421225848e-08,0.258176370035557,0.534887376163421,0.524103759187081,0.361018460496288,-2374.59436464331,0.393724949053612
0.0832223189212098,4.02027619451785,3.85200469645774,2.638049369614,3.68147592794337,3.65294459111901,4.95538557582081,3.45921473199,0.865572042435342,36.6674531700312,100.585904129765,3.35317924018649,3.83239330753536,0.350863907046454,1.46829279379061,0.947187038297387,0.154617989811844,1.86622191853323,1.12158373912333,0.217612862296286,9.1787754638092e-08,8.49721757218971e-08,0.160498548697051,0.184161925447551,0.0505724925412177,0.186627634810556,7.97531358596482e-08,7.70149935971996e-08,0.200526202679278,0.529263794380225,0.55089470345265,0.63259619857421,-2374.62716105525,1.83567306787777
0.115609338664149,4.83085572813655,4.79517543251368,1.99438873293255,4.07579391588188,4.40398050141808,5.38595071230897,0.835652263244334,0.888898996357106,42.0966171555088,48.2025433595901,2.91286988327252,1.60695220449964,0.441564183050615,1.61239980913384,1.74727962409813,0.00912617392641358,0.878803020038884,0.486766631023066,0.0920735901119581,6.48216811321908e-08,7.57415474132633e-08,0.120793371921177,0.198216710295295,0.0964821221795111,0.196961250506221,5.61610145592877e-08,5.74261008171918e-08,0.295472700835494,0.87677814489205,0.481042978487572,0.468765767800799,-2374.63125179111,1.06889540221742
0.123038746107774,6.19439435749483,1.52525173264503,3.17022174725306,1.8395560283281,4.95525564133484,3.3371222357344,0.568973242301725,0.918572446226828,23.6556537709108,21.9467190358092,6.71254133624003,5.826731028146,0.317065917030444,3.60993969822921,2.11343453348854,0.293787351821367,0.50892686692874,0.465845513123552,0.210856181904273,5.2772064559868e-08,8.56546836515051e-08,0.199718909162161,0.0848435627312634,0.114973662364888,0.132806085358607,7.28351142724561e-08,6.20896112819874e-08,0.256801325127333,0.364461548839913,0.635040656121608,0.530107571703032,-2374.65567566768,1.66139312427974
0.103687616606389,5.60481792312136,5.14805894909614,4.740739104658,5.29886724462197,5.6923548261353,5.25473031151845,2.46833847460523,0.991916856958184,8.69382706160024,152.167770971663,0.541392054723741,2.27224878394221,0.0159392284551753,3.98092888979566,0.380476329584005,1.3712596641334,1.06161889919292,1.1281780116211,0.171228644089602,6.58509038452023e-08,6.42822336221288e-08,0.20664994727018,0.239120431293876,0.0890672463589574,0.0734502926389772,5.57817835800636e-08,4.72723711875488e-08,0.220483205161115,0.500012750263601,0.456430890151072,0.778528861384068,-2374.7109164267,0.523771133314526
0.118982997166652,5.71984841885471,2.91786159146972,1.7149720465738,3.56460072154169,3.80028518524934,3.84890517554407,0.894433628169665,0.860765724732335,17.5832362979799,43.0240034677312,8.74386250046783,9.34712083497424,0.197357681203037,2.83154822083478,1.6358739319607,0.0209012244529815,8.43585538996699,1.00394330235762,0.15204067996986,8.28143942255718e-08,5.52356201971418e-08,0.131026353952945,0.327176785605113,0.159853983417383,0.0532713129121659,6.08064034479164e-08,8.21369153202248e-08,0.1766306031492,0.362281636663816,0.486114975369891,0.441000771785981,-2374.75360549431,0.628034286411668
0.0824628923580108,4.47561808674548,3.49009632957532,2.27699363945394,3.13642242598571,3.59622217128449,3.96204988347832,1.57117371102774,0.868131542935886,7.3459178034867,70.5171884181016,1.26310185882098,3.46653359997379,0.0184386603221796,0.689852418175089,1.28806200686403,0.653928129742989,0.837082481874678,0.923153818682386,0.114997318131464,4.68472751481353e-08,8.01934428398085e-08,0.0936220631067677,0.256446487221617,0.137309928122334,0.204364763821856,7.14398338468551e-08,8.12294390467363e-08,0.193259159885971,0.313667669769848,0.351149408307713,0.429986201422864,-2374.86920565656,4.53691778221517
0.0546958404444804,4.99747586314211,3.92337803523451,3.80326331238768,4.32322715988218,4.34472074600893,5.04875561244125,6.22698822346428,0.929753761749846,22.9795565258192,173.101745779858,1.80796520999348,3.29710604092823,0.467212756259512,3.40878220318737,0.27558503487697,0.237321641919301,1.10153148035457,5.64050051939983,0.256314145255547,5.22192586343771e-08,7.34290595348579e-08,0.161602239026191,0.0883146234178338,0.109971365327374,0.12460916267293,3.9793856942204e-08,6.00508940562791e-08,0.259188238807055,0.368813759774355,0.560860378175532,0.45860586913864,-2374.88072065864,0.589361846334003
0.0955156943482797,5.68128044879909,4.13359079996921,2.29054180750408,3.66388477820222,4.49791682436549,3.94521500809174,1.03479979810894,0.892240421488202,26.3770465265176,108.420648698045,2.86620128225075,5.04486338943275,0.0155978779330352,1.84562005798302,1.80176303213648,1.24712526138925,10.4677877239301,1.46392637796864,0.266050069870178,4.65450275656495e-08,4.51614443203793e-08,0.0634672799349282,0.151072601436936,0.148094654428768,0.182134771035217,5.28637845401707e-08,3.77516893897933e-08,0.189180440972027,0.48559420333777,0.536921832748597,0.432994624666146,-2375.0259980023,0.629128692446727
0.0484347949304298,4.68010911191459,4.15948801368854,3.61825375635507,4.30926350547745,4.26454202718876,5.18241176931105,3.2875899788294,0.918207005120617,13.7512832222438,94.3403976838453,1.33105140090635,2.95945934460011,0.118347370505701,3.380321112921,0.301810843376943,0.170019090513992,0.415799376617972,1.99753933734186,0.302694090419041,4.57833679209847e-08,3.27901844832816e-08,0.268191582705465,0.111480063588067,0.0558493606956878,0.143013225986716,5.52219390810133e-08,6.13858036729448e-08,0.118771481423728,0.600699837100142,0.665820127682191,0.535990126597886,-2375.09567968988,6.10772490371709
0.104065562966553,4.50473100492721,3.12835759920799,2.54730536088391,2.68752721258964,4.17501047940911,4.21429866706286,2.5904454441476,0.894032510703392,51.2293439328814,25.5299832566893,2.29469710930516,2.31076282164307,0.146948254920605,0.45736615424266,1.67735520154668,0.658150216029821,13.493822369808,1.89644652035392,0.073133088634674,5.75363338622675e-08,6.45433921332994e-08,0.105910568103609,0.309573338840557,0.10192852979271,0.0668080269418604,7.13881532673316e-08,6.50787739192921e-08,0.342646189139937,0.376059678048008,0.572274579543845,0.562425388916681,-2375.21899002582,1.99720421326101
0.0191496751728665,7.2315844906316,6.67055149897558,6.61207897416179,6.76874365185035,6.85317746616069,6.96539445744438,1.40452884880428,0.956960256980716,7.70637572493406,29.0113624571879,0.622376084937298,1.28985388450961,0.0535273497350182,0.0401492715501008,0.0790774508736288,0.112930090802211,12.6452728816522,3.45751620235666,0.0992694100805842,5.78802873419139e-08,9.35918306039648e-08,0.131257260103089,0.224646001125249,0.141129506830285,0.0609246197435187,6.19871476088567e-08,6.28775652956298e-08,0.342772925780444,0.882662361530357,0.5636997698403,0.4639669019939,-2375.26231653664,1.19068176231142
0.0985140819906273,5.76172273605933,2.69310506344438,2.72373312821847,2.91427014674549,4.52752113518222,4.00931898445344,0.538149501252484,0.916719142274032,13.7720154489662,14.7760143298624,4.36508380908954,1.18088895596796,0.414238759882234,2.15625740447767,1.63080501058191,0.663931121316666,3.42529553123494,2.02345136307113,0.138599065461705,8.32273832709971e-08,7.80108801756723e-08,0.143679450497143,0.0723073267992032,0.066527237813274,0.171606240605307,1.14555338818984e-07,8.23801362019174e-08,0.40728032064963,0.727065810322114,0.533732944300986,0.410674029191932,-2375.27732831985,2.46489544796395
0.043496877192086,4.47765620941828,3.96041642714275,3.57050082657092,4.31521260278043,4.41709996549772,5.08935952170204,5.28376051279236,0.951392930811925,27.7600820802574,124.297525046266,2.42752197313152,4.72484501938462,1.12163438599714,4.03111217237372,0.351045070172658,0.219642302469809,1.10508687555387,8.27216343158792,0.332407010148159,4.12979419120366e-08,6.16304373472369e-08,0.149638899352792,0.0470848361264841,0.186853145939759,0.152113789252402,5.26385009244776e-08,4.29992277690633e-08,0.131902120614296,0.446648499806177,0.627899069363933,0.352164820795305,-2375.3381296382,1.42797524947035
0.138985308027191,5.74053655541679,3.81166895136548,2.72331685598857,3.7197034571392,4.7038308616168,5.04917256447161,0.666276357993522,0.91032739756766,30.5208952238514,266.404675244623,3.48394013400938,8.55380449852849,0.0758181187827411,1.81446009650613,1.6831500973982,0.253328373684669,0.428957625316808,0.331684264638022,0.163657783001382,5.89320750790013e-08,5.21758555615776e-08,0.139465722965345,0.206069102823573,0.142924200904287,0.148979651239774,6.62646729451858e-08,6.66644223212858e-08,0.198903295028613,0.983330711645406,0.51596635199061,0.507831993083103,-2375.39002984426,0.659459323498786
0.0836634223319855,5.0862841482895,3.09933616373014,2.59424232559888,2.79553615056928,3.60406998276407,3.94552785878939,2.36900396156569,0.86365348514273,14.2370441299824,57.245378948823,1.34657910299062,2.37398276984755,0.190191650789992,0.786404771702098,1.80728093822877,0.541898352424355,4.14339932719833,7.56538786898746,0.1893927533836,5.89027924410108e-08,4.79678237204696e-08,0.149673867138918,0.290606549774124,0.142044182674515,0.173949425516889,3.18101603894995e-08,3.81099027026594e-08,0.0543330447212748,0.245142655933351,0.839837027024189,0.335512700201298,-2375.47120042502,0.459670335270904
0.11070753274424,4.65929119076216,1.93500087451997,1.92083783667526,2.12322562858655,3.25190721670833,3.18066942677672,12.8674901183153,0.788120241611217,50.084672826136,30.0618064617302,2.75980386148949,1.91288607033052,0.709529238824442,2.23791478841635,1.36564660565964,0.0216239851914948,2.54655371289612,2.37242413869843,0.343579760057496,4.25611892271046e-08,6.92114889317485e-08,0.134393728865618,0.0801440247924922,0.0735996416360295,0.174310546185705,5.28817060450445e-08,6.60846603332136e-08,0.193972067723615,0.308541750609106,0.673372377088535,0.395240056361833,-2375.68739575698,0.667833335572571
0.140250552338674,5.4260924603903,3.37976436600811,3.94035038935333,2.49499675174215,4.82376659532486,4.03643673803419,1.5611250773891,0.905173071615665,46.7802584335054,31.4556610344271,3.28833299273139,3.487939678106,0.264122929017584,0.130777171133769,1.79584381167489,0.188968206557191,3.40395678361074,12.0132029616757,0.260779108905387,1.38788707016077e-07,9.14659923700571e-08,0.0778817510410187,0.28855996889421,0.138388767981028,0.113628183883674,1.11268620799966e-07,8.98192354612998e-08,0.120761787952127,0.288378063912402,0.468983765324906,0.316126845362104,-2375.77210371954,1.75150379202829
0.0675278339590615,4.83685872765041,3.94967402584056,3.09521838609845,3.80198079919035,4.06604432030579,4.65339930042843,1.16087788841068,0.898171988651381,11.5306473759992,57.0929439159529,2.14539833662855,3.80269090223333,0.323791010498552,0.424431701081338,1.36323967696567,0.563148305422444,1.86544964033638,8.38995522806224,0.21635584148301,6.52991534639216e-08,5.09827317184714e-08,0.157092667354777,0.219663491516154,0.164856132848431,0.13086447806269,6.5375253671312e-08,3.90326899904172e-08,0.11116716804511,0.26139569372265,0.813449251505159,0.460558744144084,-2375.79461570871,0.655683612486988
