sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.067994904169069,4.68708696527179,4.17972894095692,3.89551224608998,4.2716945824971,4.02738539564431,4.90045490193103,1.97825400654969,0.889076898555018,11.3307968248943,15.118420331313,3.18093706443042,2.69884990402843,0.255991549690874,0.347965234575288,0.458103841522995,2.74552708827229,0.450822593481973,0.316680089156093,6.88089260473865E-08,6.52997811112989E-08,0.078081895153298,0.285820453770253,0.059919486322713,0.203198966622399,6.30001501597458E-08,1.01384083709638E-07,0.056298810482303,0.398771140243204,0.691105075519278,0.362318738802515,-2354.79840527468,0.389547879930988
0.052435596980307,4.94270492419329,3.44831379477577,4.09711754561561,3.54476014773412,4.46034223159428,4.18146595623348,2.40570645262574,0.907123025603528,18.2081963990427,41.7987786929011,3.15986945063379,2.63311580872577,0.807467155336495,2.00952775164178,0.499328422515925,4.36367905005506,0.038017552685638,0.104829219594169,4.37624538096997E-08,6.38903592590017E-08,0.200452170376717,0.26183448347983,0.085443801922773,0.16851897598471,8.67912423523666E-08,5.76279821728597E-08,0.178921096569764,0.414469594130774,0.552062090104342,0.395303337585639,-2354.93650213254,0.632721618139791
0.050504247914736,4.71219087197584,4.35914802358873,4.35811688075713,4.60427975613498,4.61030484117113,5.0853663025722,1.43572462142713,0.94996215153518,12.8543699741922,8.73179088782798,4.51147465070486,3.28103111293752,0.223324179528615,0.709405462567029,0.494704814455751,3.02065488253399,1.59448021053331,0.110847962342331,8.25246349538535E-08,5.15099322696665E-08,0.198543631752858,0.324745661158999,0.06851432574725,0.047828304703671,7.20538659670414E-08,6.11268822982708E-08,0.249519847079575,0.48482941151772,0.719795358828787,0.358323212122016,-2355.02276252157,0.328722724987083
0.046957427942293,4.8097952516978,3.93273854234334,4.02915149674966,4.33208244477855,4.25338525252836,4.8546806444675,8.01977711794694,0.928405968209891,126.420926438541,27.3842648087554,2.93686955655614,1.27737252943069,0.598102767251217,2.03206944988705,0.382320935273141,10.5460743236874,0.952184117813972,0.22113901195009,6.16893124123384E-08,3.61089887322681E-08,0.224591036308419,0.173622094085793,0.166780536472924,0.126514627579701,5.3003245557036E-08,5.98315900367042E-08,0.087352482969937,0.822652992803811,0.576806182837754,0.328125647389732,-2355.49814190836,1.6322575762716
0.058427112119219,4.56455898546351,4.12631890740257,3.93322520097376,4.21509314358073,4.27231137998442,4.8497065542418,1.34587643344802,0.94462899682952,5.02299280298041,15.0293847471648,3.61682001960425,2.87753097809638,0.626866079344884,1.96363046226598,0.571839706817546,1.85738628592838,0.062168167142293,0.288479188950555,7.10452715330095E-08,3.85576476252563E-08,0.093896054703022,0.237603968166925,0.139744906691343,0.077634364503492,4.79149040385153E-08,6.26730079827444E-08,0.162641296793831,0.449643247764806,0.446214497458123,0.321732231526586,-2355.52057379859,0.505074753752276
0.043489487412195,4.90575821121511,4.5855372376252,4.59787889211604,5.02356696975006,4.8987937703775,5.6318653615792,2.18693840419212,0.970612636915535,2.29952320417752,41.569774625455,2.61325402263618,4.20364132807467,1.32860143758737,1.92975915688023,0.275186581099194,0.17557164608795,0.181166460416615,0.069023108233823,7.01047150351642E-08,3.59748476629403E-08,0.257076583223409,0.32220813463793,0.111070660342123,0.159052062809238,6.61640286438615E-08,4.65228177676427E-08,0.081569231987067,0.902175709331805,0.631885138497651,0.33792477973685,-2355.87858424551,0.425893856758017
0.050374799442141,4.46908781760462,4.47603509929924,4.10259235848025,4.60940809889738,4.32612596601798,5.4790403361569,2.51720841873214,0.96064398310868,30.1277356807825,13.7808263172068,4.22365844644906,3.14613469590304,0.252567151475457,0.680980300935078,0.439778803195188,0.452794134193133,0.197559548087026,0.137103071982796,4.68828251650719E-08,3.33300834616097E-08,0.070861901531521,0.212129711690587,0.133588922147301,0.165838521068464,4.71670886875915E-08,5.95777545990179E-08,0.280477684621578,0.518991124362756,0.501522081705371,0.306873584359362,-2356.18362275784,0.56035896351078
0.04024169621767,4.75524953249162,3.9427213177945,3.88945283115325,4.1792406234151,4.20893913448514,4.68764882839428,3.48846193378344,0.9186994704754,23.4509081061771,45.9301676041456,3.12830683114633,2.65294839511796,0.628522753509154,1.12941357833027,0.386727166010145,2.6076537602922,2.66883878875826,0.11959565017841,4.95980708073012E-08,6.867420518819E-08,0.278362788268625,0.102952175280065,0.09157198545889,0.130604175951216,5.09776733820083E-08,4.98752686687334E-08,0.276913005737575,0.432080065003659,0.497180810365955,0.436838049060335,-2356.35060926405,0.330266504411423
0.055672242703968,4.78428330835358,4.21232511322072,4.18133533717694,4.39354151289418,4.60003148574341,4.85212169464485,2.15757008819233,0.950303766735105,39.3926445686973,22.6262173080195,5.26457882104216,3.66644899528857,0.503437362459077,0.599358222076966,0.41940446584613,0.666981359782294,0.560646257825581,0.142319238576363,6.00416151017711E-08,4.64696602167866E-08,0.263986680380903,0.222778443669632,0.05047581564909,0.088069582446767,2.45311934733557E-08,4.66499204640686E-08,0.232370061584856,0.510822917098968,0.574555437564576,0.361825646403879,-2356.62299059087,0.378609925644138
0.050740388785586,5.15825406892838,4.60640255708296,4.39318219328175,4.78339481668766,4.64028761247441,5.21203605526263,11.7027920900191,0.93077950149233,2.73264065306007,25.380149557468,1.2526025664127,1.52801891438312,0.237039320880978,1.19474300378274,0.305381817597521,4.13363844027785,0.844633243033328,0.231081662613234,7.75057445068703E-08,3.41759826544444E-08,0.244647532315062,0.117051328346079,0.080272949199752,0.194470205745509,4.74475111321423E-08,6.11843344456706E-08,0.132476101466791,0.511381149403378,0.718698534103315,0.387805844262567,-2356.90053402709,0.210309500946694
0.054982320826007,5.0423499550674,3.82956064523456,4.40171165889924,4.19139551975622,4.59245061936299,5.11407948244084,13.9482408211732,0.913099705495607,0.818326795773638,33.9049444527173,1.98019468765496,1.88932671464263,0.669892772537322,0.392951938274345,0.250370591375389,0.4955503126934,0.037623820396892,0.119908531953951,5.80992673034996E-08,5.94630319298161E-08,0.302182537272603,0.109323215146011,0.166986609783629,0.064630945160996,6.80872763159537E-08,4.47601878037174E-08,0.236967930273046,0.479240002316547,0.55234815894428,0.302070405885536,-2356.90757859884,0.218744148380623
0.062043557742283,4.43470949315688,3.69965670047666,3.59941070224251,3.71715072483125,4.04394836909151,4.52781981564166,1.30991659520979,0.890232289158307,15.5234037680792,9.59891892956608,4.97510909967641,2.66130174154535,0.673731321771706,0.947228030083523,0.451149563939523,0.94667301526065,0.037291616625148,0.112330264919372,7.36200138118775E-08,7.88684196668002E-08,0.151187584321523,0.308142912373692,0.135076714939102,0.146939222832155,7.28477857051588E-08,6.49944683089772E-08,0.146323010283469,0.428380314641303,0.588359570259691,0.256148243247029,-2357.06841075527,3.04880616638129
0.069852108170798,4.84313079103879,4.49632197729505,4.41425992160612,4.53082436560944,4.61108301080737,5.06412972120926,4.4012923171986,0.934622834591016,18.5987614993842,145.18281764407,2.33514475390995,2.6671686934626,0.371791256068604,2.19463445564525,0.39223223334979,17.4979242492811,0.872804223815407,0.205122261656498,5.0591457935737E-08,5.32150022400659E-08,0.279269366258696,0.03894660208093,0.212842046118672,0.179103637965345,6.4001961080197E-08,6.7798626944654E-08,0.084715850312811,0.6224675554571,0.455817488914558,0.337751688437825,-2357.07589540147,0.23072399553319
0.050301978013821,5.72087220839812,4.89878591172373,4.99301885537373,5.1589567839577,5.28677991690169,5.70387679003439,7.05661057714579,0.948550036918873,66.5836501474611,114.956341653982,3.73774854965925,3.82575726665002,0.150353371279809,1.17637835200252,0.161366140708301,0.532206407257425,0.116457083699512,0.187827056469959,4.79758687495657E-08,4.83851431124036E-08,0.235397595196328,0.295873609516283,0.068198212887178,0.120672426674778,8.13746195997231E-08,6.62056265452116E-08,0.092030855314216,0.913105568701697,0.454889530051999,0.380817260578089,-2357.09232744649,0.809459918323628
0.063047386224829,5.12499446920853,3.85182446590541,3.93096108471875,3.72689373536504,4.39149916351071,4.22944966074319,3.64148501202351,0.869065339593884,13.5479912437635,51.2789568977323,2.04480406263678,2.31731335197289,0.477807517806696,0.532708080784182,0.284157323690491,7.51814414485702,0.064994633738673,0.25619485347794,5.65416249887689E-08,6.1548079878993E-08,0.081363778910577,0.200507062457588,0.081445043209638,0.190519689669464,9.32643763042893E-08,7.50716628985916E-08,0.189969285849049,0.415268267470898,0.597241599182422,0.264778369132141,-2357.84466352851,0.967839676791817
0.042557952479916,4.39685862645827,3.8741570708036,3.54810219646614,4.01389796231895,3.98629289442191,4.52418145684483,7.30942253941175,0.933481904301598,5.54668330346578,18.0854576465724,2.70497532387404,1.62301490035642,0.995278023392177,0.456953247143866,0.630997470519476,0.851357066799971,0.7184632171293,0.24799237763991,2.987039908004E-08,6.06531430388132E-08,0.178055249037994,0.180907097478721,0.101543234357299,0.058078902287785,3.48321326876578E-08,4.79467976497333E-08,0.23342296589582,0.299053547130378,0.491215833498029,0.250073878932071,-2358.57372574504,1.75941459170885
0.054844023103548,4.8712531546863,4.75421287160626,4.11901693297521,4.68914779305968,4.55419275476381,5.50269524170689,7.06021675979321,0.920025355658657,2.17471873612631,46.9313400943203,1.06210741778843,2.18271380811724,0.202198777636159,1.00748190740674,0.274148500239342,2.85204546542386,0.552395517852665,0.2770187426328,7.79497749660078E-08,6.8829539756919E-08,0.118756030531118,0.195740915610777,0.151200878923393,0.128205974075654,9.51185134539649E-08,4.97487855681351E-08,0.129077166579645,0.645075119346055,0.463981782142416,0.269900897568539,-2358.60849566511,1.11771097673658
0.044297066682769,4.80951946109051,4.71340340119089,4.26842098037273,4.89892026794564,4.72126319584968,5.36751724046543,2.30684553320614,0.948456668953364,6.68098712365479,15.0761149010531,2.40688000061707,2.94184346255916,0.169355826856635,0.913804314270571,0.267706502304354,0.462328570788789,0.246976976258299,0.068088111225123,7.08086955334987E-08,7.16241742507716E-08,0.289222629172628,0.189913243609915,0.071953752576041,0.271205264615109,1.17248410090199E-07,7.45025081393101E-08,0.109616664617396,0.662252498712641,0.665793293312635,0.524015050081919,-2358.62522460531,0.516830196625908
0.043360732238879,4.75915766256334,3.90231829650703,3.89563527172583,4.32377136819195,4.36574715900837,4.84656168103881,2.91710854342389,0.939469431060906,21.379820021181,120.103454794761,4.25502125728722,4.35487085521438,0.828290216255764,2.50228190512597,0.391401306726432,0.641892799785201,0.40636033967619,0.35424938357663,4.60900009022834E-08,6.53634009986305E-08,0.267736405585509,0.07013354624486,0.078394831149012,0.123365153694726,5.3028156724433E-08,5.1288408287439E-08,0.106120463979295,0.673066488040178,0.408144149507132,0.289830910288487,-2358.87197943655,2.4146252749463
0.046163973010166,4.93151475912102,4.70656122929714,3.89602640466936,4.48828414023426,4.19398758170987,4.66064069230808,1.0242704204389,0.896645142037817,3.81422890301408,42.318719058011,1.88277249131282,5.12347737973435,0.120349516005191,0.560679520232133,0.486881720172178,1.84444211442587,1.0640995003618,0.234979723572267,5.66308087460543E-08,5.97499673476546E-08,0.12616711545037,0.304521328568043,0.15540274066075,0.126974622248715,6.90150451120374E-08,7.2902334337335E-08,0.0519542112017,0.302643480679977,0.670943262617854,0.280503505575812,-2358.88306958029,1.55918879312561
0.079194258559214,4.59681610582248,3.60934400528116,3.5929373994809,3.74633607522282,3.81662420971523,4.32052155115007,7.55101268737122,0.903929263268746,4.50842685614521,140.264922589551,1.55349048420437,2.38901190387853,1.19293155685393,1.03365812294831,0.651626066190708,3.88617595578247,3.57928243900914,0.235106814176306,7.72674958188535E-08,6.30829013026805E-08,0.097743375226071,0.360804080912526,0.059201066350595,0.173346975706914,4.51308600440634E-08,9.57283842045584E-08,0.073797406417947,0.388313046315056,0.571844144256252,0.294546173850448,-2358.98508853889,0.68874236943931
0.042304565099146,4.91730445505649,4.29092490392233,4.03087519769062,4.43444674589085,4.3211345459956,4.76294854836904,3.69087415285483,0.917555836492239,22.1801425342563,16.9095467482416,3.01984040699631,2.37983187919195,0.185176233919778,0.396128785512802,0.433751113678262,1.30640762997202,1.3372596462719,0.220300451732305,6.01206396092058E-08,6.92083207515144E-08,0.089900915600287,0.316772481137744,0.109419132881945,0.065638458448007,7.26291218877557E-08,7.3702357826344E-08,0.197968284539271,0.370881889045967,0.499557807946225,0.468378327258772,-2359.22207152249,0.334309518823503
0.057878278022752,4.28616229623464,3.47666616507076,3.74921170057266,3.76021350482044,4.09696247270646,4.44152464469981,4.79768272565459,0.952531629465923,61.3411603217325,58.8282489993954,3.60528096506863,2.97754437435988,1.07880204015221,2.53321634560258,0.765919026061038,0.627066863930537,0.855811615773607,0.173590451306667,4.24118948413321E-08,3.86146937234072E-08,0.16200857608965,0.190903428012291,0.073955710046398,0.115872852184338,6.98255687792208E-08,5.31214428941898E-08,0.283668778387057,0.570836294333898,0.494775822428155,0.308581208821636,-2359.41861434803,0.377330590815322
0.052383483995001,4.82242230777921,4.21295968581123,4.36017638430152,4.52518878471197,4.59307930588506,5.31419979196835,3.56243275880067,0.947613734107996,3.84383815075885,35.5201329652262,2.15840556513204,3.04922369002258,0.804156052821243,1.88011373030179,0.312030979242236,0.32931194533195,0.392619579005686,0.053748274059056,6.90852050981411E-08,6.4740644503835E-08,0.262641717421885,0.228096500717188,0.067161507419331,0.116308300806118,5.18944419676462E-08,8.60023815021432E-08,0.272043427853748,0.599025836452411,0.669634012640888,0.375462066115905,-2359.43253093198,0.274561097729121
0.053354039407342,4.99572083606441,4.5795019077977,4.34703468724964,4.58658503466263,4.67216383144118,5.26311493301946,11.360271100047,0.9160612051803,2.49162796826243,8.07074949753015,1.98007977751083,1.17623866576943,0.345290443419328,0.289931097841964,0.254781437677804,1.20026077845325,1.44336088019024,0.245523934415909,4.96306769481448E-08,7.85062666479318E-08,0.080691693201314,0.11709992993296,0.274105743338242,0.185806480717579,1.01343578372178E-07,7.60408925981757E-08,0.096771912872582,0.347064161319159,0.587791455619449,0.369259646661968,-2359.45445373115,3.78179354759387
0.04134921582632,4.88640403055616,3.65770138901004,4.22771586995823,4.20853182061942,4.46030260937172,4.90495662891918,5.60079606612834,0.944378710828793,32.7775707153851,98.3491169360159,3.5313938828695,3.13158657637345,1.38295421749834,1.50828764764363,0.377589332353806,0.37304424390028,0.493644508684818,0.275163770589131,5.73532773916828E-08,4.43603670299636E-08,0.163378188253563,0.235744467999623,0.077379481331177,0.139439038027044,3.35247083104493E-08,4.99873861712557E-08,0.108894868573723,0.760903654182558,0.612430117984051,0.337655323238004,-2359.79749298802,0.938912704605929
