sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.127048232,3.944224869,3.694108212,1.811637439,3.096573582,3.787385467,4.080436899,0.917798632,0.878773425,0.093646718,271.8785418,29.87759537,11.55767886,6.312585264,1.728813559,2.309095099,0.413356111,0.08106625,5.614293387,1.013032328,0.137367572,7.63E-08,4.94E-08,0.127935639,0.402675502,0.153937778,0.14211711,5.93E-08,7.48E-08,0.03596614,0.337905597,0.533325051,0.527219637,-2352.777001,0.616364374
0.07580513,3.966057415,3.535065958,2.326010808,3.137063419,3.476282639,4.284053392,8.241324564,0.902341107,0.095814689,25.99763099,527.5444671,1.999616469,3.245845055,1.576271186,3.415790724,0.36830558,0.06588176,11.42960601,19.98273816,0.079166964,1.02E-07,5.92E-08,0.194321073,0.437717493,0.120286801,0.090815024,4.43E-08,8.57E-08,0.077692354,0.519080994,0.443097851,0.35713801,-2352.787523,0.653029703
0.119309267,3.526713523,1.886550757,0.995267636,1.85717548,2.66209812,3.279617225,1.197728941,0.85236033,0.100121955,163.9840936,443.6095325,8.516019354,9.222529652,2.389830508,7.646815164,0.820929919,0.016070571,2.914346176,1.703649536,0.079404201,5.74E-08,9.99E-08,0.225159691,0.260466332,0.169835647,0.167783701,9.75E-08,5.59E-08,0.097350117,0.45699449,0.46811861,0.415940148,-2352.813768,0.516964706
0.060603716,4.430303327,3.814942193,2.498758538,4.02412122,3.356557883,4.575714423,0.444126403,0.869911115,0.077369873,17.03638122,36.62213458,16.29568177,25.78408663,0.406779661,1.129643986,0.450995701,0.095332539,1.456203293,1.467990773,0.135220954,6.58E-08,7.53E-08,0.168374309,0.326173214,0.159911099,0.122981061,6.77E-08,7.13E-08,0.087339082,0.352584149,0.422382401,0.440849942,-2352.82166,0.419934862
0.135285985,4.043521499,3.141527294,2.179042503,2.451342429,3.165454562,5.022547282,3.841061271,0.853696519,0.133637866,116.8915905,15.90216705,2.874036193,2.028263297,0.661016949,1.651848877,0.457607029,0.040982063,4.876605452,4.889029897,0.135354923,6.44E-08,5.24E-08,0.164221337,0.437725924,0.133534684,0.078258401,8.61E-08,9.95E-08,0.050904429,0.307213062,0.503765796,0.482391067,-2352.823301,0.787202019
0.097418632,5.111623709,3.967132331,3.766779877,4.378703382,4.427584633,4.807626643,2.676410896,0.909183888,0.067763527,21.95132821,55.70631839,1.839588438,2.577810242,1.06779661,0.434180662,0.313265554,0.09866226,10.88873758,2.80043008,0.155314632,4.30E-08,9.19E-08,0.131019385,0.443433786,0.138509415,0.069128101,7.27E-08,8.39E-08,0.06259439,0.608699412,0.410813815,0.281343761,-2352.836437,1.18041987
0.111515015,3.466718074,3.029499011,1.652966785,2.627676078,2.751990643,4.294452463,21.11067935,0.842092427,0.099998771,654.0837202,87.03547216,3.301484133,2.331089981,1.016949153,3.81071861,0.416958504,0.138560538,54.68618922,14.58369069,0.148332841,1.30E-07,6.99E-08,0.145733022,0.280043769,0.19598532,0.157475449,7.38E-08,6.22E-08,0.072429265,0.320592473,0.641321175,0.364524004,-2352.879429,3.31622686
0.130838179,3.909315509,3.284661138,1.377719322,2.271664483,3.931037042,4.173440352,1.024989201,0.836548619,0.030627272,284.3685379,20.56277945,9.877140519,5.804917252,0.457627119,1.240091542,2.181219881,0.039121677,35.10502007,4.809810064,0.13812944,6.44E-08,7.30E-08,0.110394134,0.453171861,0.131434428,0.109285121,6.96E-08,9.28E-08,0.057584716,0.326328773,0.45008718,0.338231876,-2352.893525,2.510345705
0.087333604,4.006310034,2.808884052,2.294054261,3.117886256,3.059094026,4.13464815,0.857787822,0.888880212,0.126832762,30.09953065,54.381381,6.571505293,8.030894124,2.13559322,3.560636767,0.362853426,0.04313823,2.965532758,16.80105866,0.199338281,1.07E-07,6.09E-08,0.058276181,0.453902074,0.142680799,0.086157583,3.13E-08,8.51E-08,0.059644797,0.471170874,0.521971107,0.575729225,-2352.920155,0.382695036
0.130645834,4.179232051,3.152077238,0.473253051,1.814970103,3.363225818,3.824157963,0.646415604,0.835364411,0.025794859,21.48090239,17.02416413,12.99270916,10.99110261,0.610169492,0.810848287,3.260348266,0.131627095,41.41467189,14.4872553,0.077819263,9.23E-08,5.02E-08,0.160526343,0.491687618,0.113327349,0.114454628,6.42E-08,1.14E-07,0.042184478,0.24931041,0.476449704,0.371835144,-2352.953027,1.616804355
0.110626253,3.350143233,2.653532666,0.769755622,2.946752718,2.754576509,3.98066989,2.770993999,0.881634648,0.044211358,127.7082576,119.2848094,4.19604401,4.101183497,1.169491525,3.741766035,1.45538216,0.523909101,6.91346422,2.491756009,0.076935801,6.02E-08,4.54E-08,0.190519519,0.318879991,0.174066202,0.191372277,6.55E-08,8.78E-08,0.048225951,0.289299725,0.474368942,0.334153897,-2352.95605,4.752303671
0.128900265,4.060809665,2.123023363,2.183341256,1.733299419,3.812423663,3.629246453,3.090787014,0.897119795,0.058474203,192.2310653,213.7918608,4.420400445,4.497424398,0.508474576,4.002855,1.164800136,0.469302075,1.732910611,1.580050032,0.170513886,1.22E-07,7.15E-08,0.107201285,0.371451458,0.153571318,0.121926159,3.89E-08,1.31E-07,0.07533553,0.271387342,0.379128119,0.430819764,-2353.027779,1.853714105
0.120116067,3.945659311,3.562043521,1.345142202,2.138591438,3.663169963,4.341825041,0.830576145,0.914045225,0.066219463,11.00670967,54.43523957,3.759758694,8.04959392,2.033898305,2.272376696,1.329183396,0.442287091,20.87327956,1.441694009,0.088602296,8.39E-08,9.42E-08,0.086651485,0.454169846,0.147722634,0.173221571,6.58E-08,9.23E-08,0.049631832,0.261315729,0.508916193,0.412104187,-2353.042598,0.291399336
0.133002065,3.290928542,3.537238797,0.39379657,2.193828777,2.46024539,4.724547183,2.05549524,0.870367438,0.231777243,16.53658998,191.317839,1.814462352,4.264285513,2.13559322,6.088067878,0.395402519,0.03587321,9.924999254,0.699905925,0.115726052,9.01E-08,5.73E-08,0.135178726,0.404987301,0.156830862,0.134763133,6.55E-08,9.37E-08,0.05251362,0.258839757,0.365141987,0.513169463,-2353.088478,0.839256896
0.112986304,3.558128167,2.476774347,0.734348193,1.909082083,2.425805462,3.662182115,10.56215307,0.802254164,0.091660998,86.35213769,24.21511721,2.801334357,1.658688018,0.915254237,2.457098603,0.890862158,0.084335629,13.39721095,0.299986566,0.132816438,7.87E-08,3.91E-08,0.104804706,0.385749232,0.15302696,0.142264337,6.65E-08,5.59E-08,0.081338086,0.254269617,0.548052961,0.378284507,-2353.119356,5.868000015
0.134960903,3.765451538,3.384384587,0.836743142,2.433610709,3.212048304,4.21230567,0.819617419,0.831559648,0.101047818,20.59651965,132.5915346,5.891374223,11.40125246,0.661016949,1.997821835,0.71239896,0.058340457,2.265631364,11.90288562,0.073129499,7.01E-08,9.09E-08,0.066418922,0.399752533,0.195090326,0.136265418,7.92E-08,1.11E-07,0.129342952,0.277064567,0.414790573,0.338950126,-2353.1322,0.540128135
0.092985613,4.578642544,3.6133658,2.952505646,3.401838654,3.998455361,4.754034506,0.755322574,0.906821663,0.107689162,9.151665078,78.83093967,3.754122891,11.6365437,0.152542373,3.071175749,0.328502448,0.046675367,0.788776438,8.731372614,0.085007118,1.15E-07,6.69E-08,0.237722006,0.329936323,0.14731931,0.115505378,8.88E-08,6.77E-08,0.084509526,0.657738236,0.48220062,0.443084443,-2353.152238,0.285185317
0.118749942,3.077973266,2.37409948,0.98014843,2.280464689,1.85112669,4.418243102,0.932610681,0.852188797,0.118335925,55.66667013,272.1784989,9.884329425,10.55873877,2.694915254,6.814767659,0.544760829,0.049149357,2.216818299,3.012322919,0.157540675,6.80E-08,4.81E-08,0.105413431,0.43936299,0.118864564,0.097495433,8.26E-08,9.97E-08,0.081322609,0.556215411,0.570750796,0.433288825,-2353.154006,0.484924119
0.123975105,4.760108334,2.413404286,3.161705405,2.995276816,4.008493293,3.8112152,1.016022717,0.847463858,0.090091372,32.63202331,14.42461879,6.989836848,5.511482213,0.406779661,1.516025533,0.51197692,0.046579403,25.69504404,7.997477542,0.18214624,9.04E-08,5.80E-08,0.084507326,0.308507876,0.188951512,0.133778757,5.58E-08,1.16E-07,0.102107968,0.387930938,0.370079519,0.475055683,-2353.160663,2.439113322
0.132790033,6.111837574,2.111120252,3.577929582,2.448812819,4.214918117,3.756025533,1.400888506,0.878269953,0.109780872,22.54434804,37.86690067,2.843090589,4.33710927,0.050847458,2.392895287,0.579118426,0.115439411,8.435568148,3.208009681,0.129397313,1.12E-07,7.92E-08,0.158620765,0.263064462,0.235408312,0.122703692,5.46E-08,1.18E-07,0.090805092,0.343088907,0.59630256,0.386474252,-2353.168727,0.487460882
0.071395624,4.225758472,3.263567029,2.596132649,2.996743896,3.776965646,4.030890159,3.319021536,0.902827179,0.117058556,150.6228234,80.81195967,3.875743425,3.006254068,1.728813559,4.320787108,0.331339487,0.027301211,8.467302493,1.703036228,0.111325682,1.22E-07,5.43E-08,0.133834538,0.361968929,0.191565723,0.119391804,8.79E-08,1.27E-07,0.081912933,0.731004559,0.463406805,0.44055493,-2353.255221,1.727799124
0.093816717,4.320160778,3.320124645,1.514286072,3.534047305,3.320936222,4.016316239,0.861511143,0.892038711,0.12398705,22.80002724,12.32098068,4.390496759,2.987185558,1.169491525,3.450657142,0.477750598,0.122871065,1.666377394,1.463658136,0.179656672,1.03E-07,6.42E-08,0.188066979,0.247262965,0.144066319,0.162783389,7.85E-08,7.09E-08,0.078163359,0.352811288,0.470147263,0.43768695,-2353.257504,2.286217497
0.139459871,5.296317844,3.296837094,1.992038151,2.24385561,4.069986832,4.470811859,0.521377878,0.900302877,0.094779887,99.51172836,193.9229296,26.37887373,36.30629934,0.152542373,5.543893429,0.876470374,0.110344008,10.35286461,0.481403884,0.153419348,8.63E-08,4.19E-08,0.206601904,0.298738163,0.149504243,0.111467308,7.01E-08,9.98E-08,0.080268735,0.312554638,0.468570541,0.527524825,-2353.289003,0.726832809
0.104853622,4.554943033,2.915207744,2.516170813,2.696301282,3.070516592,4.191147967,1.935152901,0.850588178,0.153323723,9.690019056,45.47107688,1.812694341,4.097784677,1.322033898,3.166721715,0.281267312,0.033641108,7.23502296,2.106566531,0.120747833,7.32E-08,8.74E-08,0.092255739,0.325008853,0.21039889,0.193325005,7.58E-08,1.01E-07,0.058263343,0.34895786,0.499712323,0.476761802,-2353.344181,0.622045965
0.124273198,4.295551734,2.974243095,1.505409159,2.855408034,3.409085396,4.605203519,1.673369454,0.895609312,0.115934865,79.20620776,270.4306671,5.906576196,6.246259123,1.728813559,4.004585721,0.486363096,0.052339662,0.605624292,0.405334041,0.176085287,9.53E-08,9.05E-08,0.194902383,0.256327763,0.149188878,0.155179408,4.21E-08,5.78E-08,0.068315994,0.31036104,0.679497752,0.40381336,-2353.357631,0.832085461
0.145195711,4.567471399,2.877211466,1.663079303,2.078578688,3.691025888,3.596064905,0.812957491,0.857884083,0.140843119,48.59677563,78.66905064,7.147552055,9.312853432,2.593220339,3.355104676,0.412589509,0.035318938,0.820247383,2.406747466,0.083549478,8.36E-08,4.16E-08,0.128496206,0.414994125,0.138508006,0.196795607,6.01E-08,7.97E-08,0.037656313,0.353634808,0.444303555,0.553140537,-2353.404337,1.152781275
0.094885297,3.624497878,3.266619079,1.270154553,3.528647075,2.796087994,4.525218765,1.33722003,0.900404906,0.065142499,37.40350306,34.14994666,4.841493208,4.537698602,0.86440678,2.299871615,0.858400552,0.318751523,3.524372046,6.934435308,0.165468418,6.43E-08,5.61E-08,0.173998867,0.382106795,0.107417543,0.099729613,3.68E-08,5.67E-08,0.07127855,0.255155384,0.400728905,0.348348272,-2353.433705,0.723339396
0.081139287,4.392470499,2.959705605,2.601173632,3.052982411,3.056236173,4.428562874,15.63216242,0.842993303,0.076884803,105.9118971,44.72651458,2.669250302,2.089487114,1.169491525,1.036117408,0.433146551,0.085763916,1.435486686,5.92566977,0.164165936,1.17E-07,5.16E-08,0.107578367,0.444166919,0.122321794,0.095381744,4.08E-08,8.99E-08,0.066384942,0.310277424,0.481631187,0.335357296,-2353.448716,1.057764511
0.118169909,3.714971905,2.175069494,1.111876184,1.220961955,2.991551662,4.040224877,2.145177049,0.861214083,0.093140453,171.870264,403.9544491,4.314502462,5.189111785,1.576271186,3.479130159,0.903826909,0.095530277,13.96373435,4.278080598,0.083348286,1.06E-07,5.91E-08,0.115620628,0.463783645,0.140138561,0.126963198,5.61E-08,1.10E-07,0.070145349,0.258589535,0.513245266,0.363780015,-2353.456998,0.531931091
0.079547264,6.093220132,4.645017607,4.107230833,4.460015602,5.248459636,5.426794353,21.64150228,0.935589745,0.178009229,32.92674609,225.6732886,0.402503931,1.524898923,2.186440678,0.480932239,0.332824309,0.064549646,10.40854019,1.301723727,0.151114921,1.10E-07,9.56E-08,0.208200609,0.326475285,0.153521926,0.092479907,3.72E-08,6.95E-08,0.06820704,0.863727509,0.56226467,0.39603469,-2353.474579,0.29401152
0.100370134,4.250374425,3.336933793,2.759026661,3.359959025,3.783680249,4.202119198,0.785770862,0.85503889,0.053517282,19.39402859,37.84311989,5.750697636,7.430292566,0.915254237,0.456557479,0.871833535,0.060212421,8.006546424,13.07011699,0.163617462,1.01E-07,7.25E-08,0.076866138,0.399930667,0.121088142,0.152298267,5.04E-08,7.93E-08,0.086199021,0.298127198,0.783810794,0.248701442,-2353.483533,0.766127284
0.067521227,4.667214844,3.790435965,3.054238526,3.940031281,3.994914228,4.839585285,0.779352242,0.865200765,0.087863776,307.3716869,73.7729099,15.87592141,12.79193382,0.406779661,1.638658745,0.311137539,0.034950304,8.348282985,12.20597127,0.106479573,1.30E-07,6.71E-08,0.11501388,0.347272086,0.182144731,0.168921948,1.00E-07,1.17E-07,0.080167368,0.393932235,0.466956821,0.437129929,-2353.497724,0.349864512
0.100463548,4.287154073,3.133212508,2.0410033,2.998208202,3.201096863,4.932122698,0.924289259,0.879144892,0.149559726,2.833344638,1.91663123,1.688802177,3.44313727,1.677966102,3.004530764,0.354972627,0.044463872,0.702283681,29.06876488,0.128837966,7.75E-08,3.51E-08,0.124770138,0.450145314,0.117785987,0.12532933,6.99E-08,1.06E-07,0.053130976,0.356173417,0.411500263,0.59291529,-2353.498099,0.295907319
0.103341174,3.379016544,2.147669909,1.8742974,2.626511954,2.722477793,4.432962142,5.995227055,0.879468416,0.014998183,341.983492,189.1699281,3.591657351,2.451039077,2.593220339,4.290427214,3.839646401,0.124583767,4.292347822,7.743390324,0.183586909,9.45E-08,8.49E-08,0.079083136,0.404371926,0.123058009,0.121458618,5.35E-08,7.32E-08,0.088441096,0.407538698,0.494416521,0.404651776,-2353.549085,0.665246886
0.101698747,4.353060671,2.332168414,2.765714417,2.222398285,4.003431826,3.569068596,2.089363299,0.890407285,0.121076779,36.32892188,52.50915902,2.743254915,3.454578692,2.542372881,3.125621361,0.444573179,0.026477811,2.224213257,7.589442548,0.121346475,6.58E-08,8.13E-08,0.139920534,0.402449425,0.133294695,0.14672415,6.91E-08,1.08E-07,0.056264396,0.511998446,0.512935595,0.458464736,-2353.565811,1.461742858
0.118680641,4.184194394,2.618951457,1.098299815,3.032313905,3.17808491,4.203819402,2.811659214,0.90660896,0.041468679,7.250629117,125.662277,1.515128468,3.547711724,1.728813559,4.04198373,1.802077152,0.070973832,1.739446104,2.742909722,0.086083737,9.03E-08,4.95E-08,0.14419938,0.501499037,0.12721287,0.102985546,5.44E-08,8.90E-08,0.038019147,0.465351651,0.481279999,0.528483808,-2353.599907,0.303336674
0.109425848,4.379914948,2.088940978,1.945493129,3.174037766,2.501685641,4.4566243,7.236364303,0.824040782,0.063575823,16.37395324,440.4502057,2.552059118,3.694678655,1.016949153,3.554419199,0.852894029,0.026007959,1.089198238,1.873856876,0.201643154,7.80E-08,6.44E-08,0.103431281,0.376608967,0.160031558,0.115257104,9.74E-08,6.80E-08,0.043027627,0.470814774,0.482260937,0.373829371,-2353.666828,0.2612679
0.122196972,4.001243798,2.786286178,2.089620729,2.35493955,3.457168272,3.670513721,0.719433287,0.904233973,0.155259504,6.157010766,36.55039539,4.571680451,6.452598736,2.389830508,4.683462382,0.440739496,0.085309049,2.877614843,22.54702621,0.133999475,8.17E-08,7.69E-08,0.124831773,0.454032179,0.138501127,0.103390301,6.23E-08,8.48E-08,0.045244839,0.156572432,0.731500644,0.396241912,-2353.699512,1.303123989
0.15726414,5.042140564,3.840962551,2.008917307,3.107006195,4.272203912,4.037320756,2.361245067,0.898014084,0.2021957,18.2251162,66.14979193,1.337485583,2.498456824,1.576271186,2.264803275,0.3357358,0.054677431,4.733253326,2.242718276,0.230192378,4.90E-08,4.54E-08,0.099414246,0.383497873,0.108063305,0.135747635,5.32E-08,6.98E-08,0.043084345,0.459212594,0.403349885,0.565589207,-2353.744747,0.363741382
0.063547603,4.312587983,3.522124391,2.861794407,2.976308841,3.834802149,4.264132172,0.666340852,0.895178259,0.164143839,115.6315789,25.38606175,15.55870228,10.80020824,2.084745763,2.070306082,0.220177718,0.025332432,7.329411568,5.054781699,0.113685718,1.27E-07,7.89E-08,0.104744838,0.429875215,0.142419096,0.147034885,7.81E-08,1.07E-07,0.062239858,0.306344124,0.460668077,0.380978342,-2353.832319,0.449322442
0.094814432,5.199334029,3.091732234,3.201181852,3.519585529,4.257166458,4.177507101,0.733294046,0.886111737,0.060090701,32.0194695,20.39558773,8.51903186,8.620170311,0.508474576,1.096509212,0.757813053,0.02301248,4.19608936,5.774855099,0.194653648,5.35E-08,3.04E-08,0.157359966,0.369714931,0.144268799,0.084875033,7.43E-08,4.88E-08,0.049127415,0.508573375,0.373302833,0.447582891,-2353.859685,0.668425868
0.097844299,4.079215814,2.767222638,0.847974329,2.968448266,2.536503429,3.699608108,8.020450506,0.857447186,0.078730145,57.63570426,43.34297656,2.415040507,1.812965192,1.728813559,2.479042028,0.788657025,0.015586846,5.40141028,2.333368218,0.138424031,6.62E-08,7.17E-08,0.091990666,0.406755808,0.132148443,0.149550811,7.33E-08,7.92E-08,0.081129951,0.463502483,0.37184625,0.374334732,-2353.962976,2.823853592
0.111050581,4.556187612,2.774231038,1.856431139,3.721133083,3.141123275,4.362506237,1.637036982,0.887707545,0.065330471,39.10142247,71.60281785,4.638236584,3.828954016,1.322033898,2.422834078,0.592264147,0.067868006,7.720620954,138.2126696,0.138866435,7.16E-08,7.72E-08,0.176514387,0.380047213,0.127957663,0.125066245,7.29E-08,1.16E-07,0.05154772,0.539093782,0.448124407,0.414596728,-2353.997166,2.86026629
0.063812771,5.86832212,4.402005651,3.669951647,4.561040494,4.548184118,4.856369481,1.777742591,0.907863742,0.114194652,14.87234332,185.8807218,0.823057629,3.47527476,1.118644068,0.604936304,0.364017691,0.212001433,17.90950906,10.36864341,0.173108494,8.45E-08,4.04E-08,0.092188115,0.311975309,0.148782619,0.188656531,4.60E-08,1.07E-07,0.085288653,0.58630323,0.601124006,0.292014083,-2354.063082,2.108787565
0.082993492,4.308378081,2.820840861,2.370987725,2.892623065,3.585837991,4.380040286,0.683232739,0.881414991,0.089378611,42.16995247,41.36052144,12.00359012,13.4385206,1.118644068,2.841317948,0.443713227,0.138909129,2.063128586,0.459340492,0.195404983,9.10E-08,8.69E-08,0.09195368,0.307807219,0.158128955,0.146323238,5.19E-08,1.05E-07,0.10038159,0.372141874,0.348945113,0.420122649,-2354.068185,2.45282816
0.093257888,4.278323992,3.250217264,2.060159017,3.403438819,3.21560782,4.637691469,3.12075094,0.870905013,0.111741668,73.24771031,76.9562946,2.639780339,2.961181361,0.559322034,2.479805159,0.43053724,0.051932736,12.72656726,0.259905701,0.149728209,8.64E-08,1.01E-07,0.198747929,0.287161347,0.162774758,0.112396039,5.40E-08,6.71E-08,0.089191411,0.436500498,0.429189175,0.383981953,-2354.10023,2.783752995
0.085443119,5.631428418,3.599005294,3.121873045,3.715216449,4.322243611,4.404217283,2.242575437,0.907212335,0.162971886,11.73128732,171.4460767,0.692307206,2.967661753,2.389830508,0.472703001,0.365256906,0.07418801,8.469080533,0.733029046,0.106519523,9.43E-08,9.67E-08,0.076562267,0.400997113,0.201419308,0.151178085,7.86E-08,9.56E-08,0.06332334,0.499687426,0.528396354,0.350690305,-2354.106097,0.287617863
0.120018426,3.753685397,3.019052487,1.527966997,2.924445202,2.827014097,5.087732454,1.749321758,0.864356015,0.155095131,5.403240818,40.95082923,2.683319311,3.656096515,1.016949153,3.96514654,0.320516084,0.019749376,1.468276915,2.098825759,0.134394333,9.06E-08,8.13E-08,0.175281538,0.326309718,0.163832899,0.104982182,6.24E-08,7.55E-08,0.095199021,0.224861704,0.599779949,0.353428803,-2354.221007,0.47367246
0.090720824,3.659035027,3.168990032,1.388742484,2.511051211,3.159798932,4.345434904,7.806467293,0.869545543,0.131212279,232.325879,50.81437844,3.103374366,2.244976361,0.711864407,3.019043541,0.43367183,0.090960024,14.90813652,0.872659009,0.111455834,1.30E-07,6.64E-08,0.255294871,0.282041102,0.13190808,0.132562045,8.74E-08,9.74E-08,0.086737687,0.282100073,0.370081866,0.367784381,-2354.330938,0.960341075
0.109145133,4.052932419,2.399261282,2.179067841,1.842199393,4.021983117,3.561013733,4.844529978,0.873008262,0.087796368,45.87845652,33.54324538,3.132343056,2.393872826,1.06779661,2.668833872,0.599290651,0.185771534,2.767226893,0.615761892,0.248009476,6.32E-08,6.03E-08,0.0991838,0.324597499,0.139875241,0.124457708,3.96E-08,6.58E-08,0.063876047,0.261515975,0.353486241,0.403706023,-2354.355152,0.747151234
0.086064114,4.113251753,3.504443671,2.115755651,2.875942212,3.269836954,4.40873427,0.592344567,0.830306867,0.094025656,7.533333209,22.02492528,7.981273236,13.51185721,0.254237288,1.739578213,0.437018806,0.08278758,1.06599727,0.708856466,0.163914095,6.12E-08,3.64E-08,0.17264046,0.368412404,0.132498412,0.101330943,4.85E-08,6.01E-08,0.061203479,0.264067241,0.573867411,0.33390218,-2354.388234,0.368473948
0.136023405,4.956029933,2.387364439,2.205075663,2.224240378,4.402356839,2.906482925,2.258780812,0.884510423,0.026611194,128.6665122,82.59452852,3.580735268,3.48032624,2.338983051,2.53518406,2.326823081,0.20558727,2.458444429,11.48037766,0.182853206,9.71E-08,6.37E-08,0.051203787,0.451372446,0.114357742,0.13085679,4.36E-08,9.73E-08,0.069355727,0.473928892,0.361553387,0.572953501,-2354.481824,12.94148964
0.092311472,5.445797887,4.622181652,2.956023362,3.943944224,4.102690887,4.817195375,1.744866988,0.852637171,0.251536963,21.65190265,277.0451712,1.089000128,3.723654783,1.06779661,1.133234349,0.269051588,0.022823616,143.2496889,2.730168698,0.119045311,6.71E-08,5.31E-08,0.096623142,0.47286481,0.116803119,0.126292623,5.00E-08,7.13E-08,0.068370752,0.608278795,0.610489873,0.34225199,-2354.485392,0.130504834
0.118475361,3.853196048,4.091378675,1.510952512,3.8450604,2.871334159,5.125887905,1.576758598,0.87181336,0.09246415,75.95499465,153.6936397,4.069199259,6.129215221,0.050847458,1.499259285,0.546547157,0.1387611,1.350266992,0.394126099,0.2164412,9.84E-08,5.11E-08,0.146939219,0.277248404,0.162544729,0.137083026,5.35E-08,9.66E-08,0.059743123,0.330523052,0.463454872,0.52529372,-2354.49916,3.965150832
0.11214066,5.02256316,2.714937701,2.153214578,2.109286259,3.471422357,3.732346216,0.613140649,0.886417494,0.056067588,183.4434731,41.0071615,18.9251975,14.93679946,0.661016949,1.469615941,1.475118003,0.089822881,15.14185885,7.413179525,0.1175132,1.01E-07,9.42E-08,0.14150362,0.430512607,0.135946903,0.11787281,8.24E-08,9.55E-08,0.056650487,0.292065958,0.545311,0.348253752,-2354.543602,2.463845745
0.120253721,4.898663093,3.642933824,2.570343161,3.080091205,4.007299859,4.209918858,2.911540561,0.887656564,0.074958797,30.88161943,57.52680351,1.405031994,2.178988458,0.305084746,0.924157881,0.914475064,0.641101108,1.298665658,3.24377544,0.097185602,9.21E-08,5.50E-08,0.1549344,0.382417269,0.158394259,0.157106271,7.72E-08,7.54E-08,0.049961899,0.391135493,0.556349287,0.411564798,-2354.56869,0.315939199
0.110592128,3.593589075,3.239021348,1.454515912,2.979470614,3.144086655,4.285649518,7.534359848,0.872206263,0.083188911,93.54294924,46.98021702,2.854357784,1.815910683,1.830508475,1.640224651,0.589153632,0.015922667,5.357871562,1.310431478,0.121631447,4.89E-08,8.43E-08,0.114311235,0.474087221,0.149074,0.098062194,8.50E-08,1.03E-07,0.042833582,0.31384872,0.657118405,0.323654984,-2354.59993,0.304278734
0.067863941,4.089470792,3.069808291,2.695029024,2.519005746,3.266122747,3.764536046,2.434303635,0.868671353,0.236493082,95.74820611,634.8730628,4.211580383,5.412455759,2.949152542,4.503268943,0.168590288,0.008640717,2.502920794,1.928325726,0.102698263,8.00E-08,5.88E-08,0.173844177,0.303022071,0.173425016,0.199750442,7.02E-08,7.55E-08,0.047259746,0.370435198,0.417564123,0.422731173,-2354.612527,0.787627998
0.082240008,4.486519937,2.961676182,2.886693572,2.511524399,3.798531452,4.060721188,25.5690228,0.862766215,0.113196817,47.39693709,33.55419324,2.038349706,2.008544917,1.881355932,1.660706078,0.30134587,0.058204586,18.91854346,1.073803468,0.091152535,8.78E-08,1.03E-07,0.056425612,0.517369213,0.130364671,0.152976662,5.02E-08,7.88E-08,0.051710987,0.358239043,0.468074723,0.525725343,-2354.649278,0.321180413
0.096140655,3.376462872,3.378620617,0.813783217,3.223518261,2.700182218,4.837285586,0.691159481,0.935136248,0.052215506,2.763631712,18.14692199,1.796194676,5.639428669,1.983050847,2.436203354,1.388887021,0.646251027,2.163269847,6.092738796,0.096867439,1.14E-07,4.64E-08,0.151747068,0.447050819,0.120413029,0.142979263,5.59E-08,1.05E-07,0.040942062,0.352769248,0.480544973,0.335040009,-2354.802273,0.982776674
0.093365019,3.866914641,3.372497668,1.089356989,2.874512658,2.10615157,4.504554725,0.570018083,0.82833948,0.126971782,117.5327838,43.3915496,16.01498228,15.68798115,0.86440678,0.293605514,0.578788815,0.049234613,3.609776881,0.109744337,0.217309099,8.02E-08,8.47E-08,0.085372193,0.390921707,0.144718072,0.113497189,7.42E-08,5.52E-08,0.048181446,0.307411417,0.427015779,0.412495449,-2354.910353,0.372079488
0.131986617,3.570783654,2.422884669,1.63219527,2.080678511,2.954306584,4.112506329,3.732366112,0.874213324,0.091852784,63.707757,223.0185431,2.885257466,3.371019785,2.186440678,5.655051285,0.638865836,0.059866526,32.62635947,3.883662437,0.161189127,5.13E-08,4.33E-08,0.159320548,0.337125211,0.163696935,0.143541233,4.48E-08,9.72E-08,0.035126709,0.586811581,0.367474543,0.521726251,-2355.004417,1.016264731
0.135178145,4.537218453,1.852939075,1.685581978,1.459329955,3.206311625,3.224286354,0.921523651,0.854724567,0.15789623,3.82071241,43.87015683,2.700623941,8.352799265,2.847457627,4.782571523,0.486443178,0.091148563,1.687704026,3.466232146,0.221252315,1.01E-07,7.34E-08,0.058875622,0.40347413,0.121259587,0.141944819,4.97E-08,6.78E-08,0.053193233,0.269473354,0.496808506,0.379181463,-2355.007265,1.060961598
0.130447766,4.34801091,2.138043746,2.719459306,1.723222341,3.004335337,4.134360067,1.236687106,0.865151961,0.154080429,392.6025671,60.02620683,7.093381129,5.660128055,1.271186441,6.044639437,0.374070944,0.051347024,4.248175497,1.158885512,0.134262473,8.65E-08,8.35E-08,0.13172634,0.352501269,0.170354905,0.115173605,7.28E-08,8.93E-08,0.095981076,0.52264768,0.440842981,0.456945807,-2355.086961,0.458445989
