sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.04250879890145,5.51708205975756,3.96962192477642,0.748534843355033,2.45382156027603,5.88452117763631,4.0916713162413,0.893850283735108,0.941817423329946,0.015198983784595,1.09466468849192,8.56497761700177,1.73768653977484,5.94096687883005,0.088902946266495,1,0.869462198934131,0.763011817420592,4.3637012341198,61.9008634621192,0.25503532949733,6.59089929284454E-08,6.03842783992636E-08,0.114190537159415,0.259111487397183,0.165321642522176,0.13734845116286,6.44888500487619E-08,4.176375648676E-08,0.068992319715158,0.089959297300442,0.475557495216957,0.714413939071578,-455.601541363893,0.056202704015273
0.031400969977301,5.33108149842564,4.63764656645963,0.175065294783951,5.02951860608583,5.24970157790958,4.72141199404538,1.09289139751444,0.956377292796837,0.016269861701815,30.8123295376961,18.3735116435556,3.54210488265303,1.82772506341779,0.259225664975501,1,0.898100006175057,0.974910857008804,4.30667015150636,0.025894356647029,0.188258904917943,4.75599100003735E-08,7.36956038070549E-08,0.114391313490855,0.227092446099301,0.047850963221474,0.088239857833686,6.19278529336907E-08,6.44758437530537E-08,0.33416626677753,0.138193752070503,0.456600817494073,0.128737189612525,-455.638645962061,0.03984695235798
0.041354140206187,5.62253086566287,4.78183230944048,0.588774328289038,3.43928095628549,5.70802514712535,4.79293874344752,0.885224057664003,0.936065331964712,0.014044899732098,3.23996419352111,6.0659505315479,2.85034826662189,4.07527330683167,0.039425883360366,1,0.698713881118045,0.434200518902028,4.02770444102699,63.0891713601709,0.152590374604897,6.3387052680928E-08,6.51467328628899E-08,0.138226458256898,0.254882073404438,0.105559778780367,0.096262153970189,6.66626877818364E-08,3.83582819352002E-08,0.252478927428456,0.100769554776866,0.467016605008583,0.876708077422863,-455.78091303514,0.103438203685649
0.026719511110651,5.84225282692364,4.17045184453521,0.163201336095665,3.22948809091855,6.39229541098853,4.46176029947233,0.528780484909639,0.95974485668597,0.025328251487168,34.5452935081716,14.689598056596,10.7002203283867,3.39293231323756,0.032487569211257,1,0.684600113980754,0.320009439660598,3.01359552972677,15.9436621803024,0.049550687635113,5.3991596666725E-08,5.2204740481439E-08,0.207753932004897,0.164080522167568,0.048227693995075,0.16281665155586,6.73054510945821E-08,6.49500655157834E-08,0.367570274189633,0.195529481613616,0.552455955377897,0.148558845593942,-456.115737394437,0.040061965159373
0.010669090267702,5.56650309769054,5.3357220716821,0.323605254334748,3.41101757821367,5.88550886541513,5.29069335461517,1.75226797779159,0.965923959650973,0.019010638235688,15.0639587501187,4.0810314653248,2.74243785463703,0.700150111116305,0.404353850771047,1,0.44594379344706,0.407108068396195,36.607000866612,3.63313534106824,0.212103285885819,4.21986430838696E-08,4.01960423797586E-08,0.166499333407591,0.25674845135091,0.11648189117987,0.066934628904725,5.13675210719383E-08,4.1840508073462E-08,0.181232233668371,0.109161343954947,0.52453514173478,0.104512364897125,-456.144666845258,0.044195068927671
0.029000028682457,5.87313317553292,2.18970762732735,0.258214353501438,1.84664086155642,5.02893492326259,3.13956139678289,1.96756510493603,0.888066577411879,0.158716362200184,3.60499420403631,4.43596921069242,1.60065478660941,2.9082264373671,0.285720002510831,1,0.515045988078859,0.096462263516735,1.23516770798026,0.681967543845319,0.090626441769337,7.24600342053026E-08,8.80021180837144E-08,0.23620773684417,0.338239783536241,0.054202594233101,0.120268493098655,1.03056208500425E-07,5.56821757702856E-08,0.160454631317958,0.066237347992649,0.518989985577209,0.568578773309677,-456.233787451989,0.03904209342484
0.018560688240534,5.40499102220913,3.47080347241858,0.274136959767307,2.29983576850356,5.82744898288108,4.60620032554277,0.730293904193194,0.973119197606404,0.089605468132847,13.6472710722335,33.2957989271619,3.79234610715807,8.28821459791181,0.094278452554652,1,0.647717935793562,0.465742629785427,4.46177980691501,0.682696320145112,0.132271169423751,6.90761320607168E-08,8.14317263956498E-08,0.207726819798847,0.073878312112094,0.223089825349545,0.147733513094144,5.86914308019739E-08,5.90567946696283E-08,0.215300091965535,0.11650320622565,0.534505426874882,0.272189727987497,-456.313654099441,0.064826429073329
0.007922094659252,4.88722214018683,2.99259476658309,0.158863438935579,0.451237399900526,5.56138458343524,4.15511629218826,1.61874500576197,0.977290857501133,0.071634248087944,21.6515210333171,14.651606928905,1.84968604761625,1.70119243342823,0.841623818347654,1,0.97948801771709,0.985089175266797,0.259887164847493,13.0177534460389,0.088136507606394,3.02591118198274E-08,3.91644094856447E-08,0.294110925631205,0.223624126393446,0.143045761198584,0.155504497207819,5.32089382601629E-08,4.38660963577723E-08,0.095578015463996,0.096918985841867,0.557481284311403,0.330755226798365,-456.336393064443,0.111892364332208
0.048840078697616,5.57973895971249,4.85289770331776,0.295281754049397,0.874276454375871,5.7735536967384,4.80407786875658,1.36292226807917,0.919810874531802,0.015676451554119,24.9853967032721,10.3484077435386,7.68152010478506,4.22461828465477,0.188297030775245,1,0.452326205186437,0.406143972688754,2.87384490199924,3.06911425628412,0.068674086252564,6.3688450234848E-08,3.88105184930524E-08,0.208601547985497,0.238180158566749,0.068610753401892,0.125587422981765,4.14374410095424E-08,4.37596909972579E-08,0.290345843115432,0.061736161854597,0.482980195781029,0.931563282869853,-456.34125202446,0.069928481676126
0.019737707253823,5.32470496490986,5.13387247227084,0.47160405036991,3.49036691152573,5.53950844992369,5.30427423533994,1.74166313391255,0.96141307621174,0.015322886120154,7.02085229493062,16.3270566584225,0.910865107807046,1.59023202427117,0.212509497811472,1,0.756635721442171,0.410967708627979,3.50295443935964,11.8330739631792,0.230228511776933,4.43133332800688E-08,3.98417250283894E-08,0.162506043693914,0.074245516155508,0.083774834133001,0.217916842442174,8.43332148569208E-08,5.57940919929031E-08,0.231328027516105,0.155501964776872,0.478958646594679,0.907678924400478,-456.403627737825,0.075216813713836
0.03006079529784,5.38364435488344,3.76733563721232,0.325851523503562,1.65236181326307,6.22382298026724,4.61922350496001,1.2758903179973,0.999824061729343,0.090428530851682,12.6033764797526,3.8575608635002,2.05779655214393,0.489906687357927,0.21314840301825,1,0.499811132667889,0.43601504438685,3.42523638837078,7.82715775796016,0.197622799888167,3.48114541454593E-08,5.54982022266488E-08,0.332913367743902,0.192011105513496,0.035430867473517,0.113035376899483,5.72350629155706E-08,3.40942433641766E-08,0.128986300842472,0.105133453806277,0.530750471231019,0.175592445810681,-456.534239910288,0.081234075744109
0.016245840436946,5.19098330615786,3.56348383352133,0.724940672437793,1.29863590774132,5.78397254092302,4.66925771895004,0.715813588038939,0.983667448433627,0.096988777505329,9.00143367864336,83.3325353419913,1.99960642337109,10.5518769199704,0.69790435320686,1,0.48557454615835,0.513262465061071,0.285467846145639,1.18424827829927,0.191049924211031,5.4480102978294E-08,8.32284013125189E-08,0.249827444221523,0.144603048561244,0.06866429508998,0.105781168399816,6.17688226816315E-08,6.96479431117686E-08,0.240073850391134,0.111424259141132,0.517834120740825,0.316691337198248,-456.555883245011,0.022384319243285
0.015833990464287,5.11397229828852,5.2143575710523,0.296340944826418,3.37034731776814,5.44314604761409,5.17939125841028,1.12933458998726,0.975659163151129,0.013174051514659,27.3741929202936,13.0765195889037,3.88115436101223,1.81059044773836,0.555352104450816,1,0.742826709415207,0.925949598142479,4.15426950381313,6.97221076657429,0.236431125781296,3.36290198042835E-08,6.02104562656288E-08,0.112577467738713,0.200556648191105,0.049680363490427,0.152175546114084,4.71300182810255E-08,5.49027998327979E-08,0.248578652812081,0.12567392120158,0.516390779292644,0.555541629397924,-456.564434637685,0.07015138896379
0.005796543484409,5.17683740787201,2.85793928957048,0.656706706430057,0.89325471468025,5.95804422166865,3.98494533552062,1.59573263878852,0.988568980962609,0.077413612033775,29.4638134043194,11.9315018375212,2.42357276208833,1.392858434584,0.972517969358787,1,0.854976644795395,0.995471244125586,4.0930918957819,1.98775025698062,0.199343475497848,5.95657291873936E-08,7.63644143044691E-08,0.079870135793762,0.047039252002153,0.190997684410959,0.171091761067688,5.39960965456321E-08,6.53910390186449E-08,0.311657435910311,0.110600641174416,0.504239751119471,0.036292133473325,-456.683256014272,0.081807068408305
0.014916301506706,5.24506260114883,3.18644259496891,0.392922770424145,2.2634894530767,5.64581839031221,4.42529967481462,0.728860938831407,0.970487085031912,0.080670837187268,16.0795481231962,30.0998935289614,3.92939898064381,8.17570015626738,0.338284234084633,1,0.923022826281555,0.705111395043943,18.5214414245476,10.1910514675421,0.176174463076959,5.56631725117008E-08,4.70695125172913E-08,0.241499755425889,0.10524801090569,0.067067422812174,0.127233592401455,5.62151763083013E-08,5.68830845822103E-08,0.282776539546887,0.126586051901977,0.549275008870472,0.403703732749668,-456.922834508451,0.043121791121828
0.02009058309027,5.35393005652541,3.66821622286983,0.300497564528595,1.94291972136221,6.05474043334254,4.79046091623866,7.16014969612205,0.995422822659267,0.076247178000373,23.8885209214606,31.8639036500829,0.758105664070591,0.970159503768462,0.015653689166651,1,0.87688568423725,0.807717497120732,2.1912639604205,0.066203619476431,0.076468760648807,3.95107190643468E-08,4.177173262557E-08,0.248855236005574,0.035252336748734,0.099324669351947,0.181847274544221,6.36128971793962E-08,6.70654646611364E-08,0.358251510739903,0.14805299641163,0.495342256763548,0.3660799147169,-457.264370796537,0.090260307368273
0.023239300426695,5.7118311261956,4.8914322747935,0.386662382685727,5.33248365553591,5.66347466391807,5.13119482121568,3.66475644640501,0.963524257536737,0.019287714360167,8.56770611279796,4.30806787326753,1.52379133241134,0.259038649861126,0.2909380921338,1,0.465869233646758,0.188040471355077,1.44183509155955,1.36719275047687,0.273615192300921,6.15512024526326E-08,4.55859347070751E-08,0.195095234036408,0.338958371861573,0.07129387404885,0.07388401721634,4.69285093692155E-08,8.23528736391531E-08,0.047153074117388,0.147663719009836,0.569681507347328,0.142919470703315,-457.291000942676,0.024618303940144
0.023370414316115,5.61157540741526,4.02190938710155,0.338125168522543,0.355989808908312,6.58552037563446,4.26391419617596,2.14890890627256,0.963388882104492,0.020574584415112,13.6299831234844,14.5085480312913,1.71239400178008,1.23065114141536,0.562905508744477,1,0.80605929414263,0.550592392372333,19.557279420875,17.8114497558406,0.280048144481495,5.52472809782259E-08,4.92364860057164E-08,0.057347031306616,0.198153878913309,0.107877883303588,0.043775499862295,4.05279484324682E-08,7.34144286024891E-08,0.312797343706554,0.141565864772444,0.470743075807709,0.624643146328822,-457.58628023103,0.041954217434758
0.026523892435809,5.45315527687201,4.39650624828974,0.756087728863169,2.99104763886066,5.97431637684919,4.51907167458416,0.974862044346806,0.964981915101177,0.0186861766766,20.9020646661094,13.4471717294858,3.98583534485128,1.85144924141524,0.578985252554461,1,0.629534083215321,0.720624034345018,3.11846068821066,0.467795395967975,0.221231831529748,5.76174509789779E-08,4.28386194742374E-08,0.165194780139176,0.158582152016113,0.037301819371008,0.15645708188341,8.20074626496079E-08,3.38988582861992E-08,0.261232118698153,0.140930639771533,0.534361756522685,0.072671602211067,-457.611036824607,0.037614019938697
0.014124110318121,5.59367498563604,4.59216169543756,0.536676244867155,3.6646658754084,5.86588356954873,5.00372192403801,0.92410751538268,0.94358714967821,0.016275971451669,11.0914524398741,23.2739726621337,2.71772823406778,3.6739028970652,0.05468569053142,1,0.934220076014178,0.024893322971852,1.65529389898864,56.5048591428758,0.251260506437531,3.6717062133453E-08,4.21318403173531E-08,0.224795079627881,0.20856618686332,0.082420309897382,0.124277552285932,5.34230856856072E-08,5.27015482591461E-08,0.108680179914417,0.171240930698512,0.474439180318938,0.828902352953359,-457.8960347677,0.087048596600313
0.022748345903705,4.94955875003008,3.17222271366858,0.312177159872322,1.26679365355884,5.19895083492993,4.70969227423697,1.35524367829517,0.975835889559182,0.083253844312402,8.99579053248995,15.1714637291498,1.35147795897374,2.06052296242532,0.690039167489805,1,0.855946748149446,0.560925582337453,10.3918976653572,1.95940347741619,0.16424680089658,2.84616366046419E-08,5.13495723177006E-08,0.23825295218243,0.198198826051266,0.104305726653069,0.089544142975013,2.6066460441407E-08,3.52316626074001E-08,0.20545141013231,0.105058120343957,0.556766179646231,0.763788267167467,-458.004720194514,0.04004510553801
0.017312695942143,5.46183455723698,2.72596088146762,0.195242315636065,1.99933430161329,5.70292116678558,4.14886898698266,0.455490299822891,0.953754664848558,0.090290123088854,7.36635269758313,48.7621826121647,5.38292385404739,22.1913288131319,0.472758910543303,1,0.782326567378358,0.241496592590067,5.90306390150119,15.4685978810893,0.162832620181355,8.02279211740562E-08,5.96747447312932E-08,0.204037832059232,0.142905692546912,0.1422934906114,0.128684335110553,7.75980561889766E-08,7.47019946183834E-08,0.219245737287831,0.108951015131794,0.54510116859757,0.093163439051514,-458.197382832561,0.073209603294466
