"month","pop","dpop","month1","month2","month3","month4","month5","month6","y11","y12","y21","y22"
2017.41666666667,8793494.07183939,49585,0,0.020833333333277,0.479166666666382,0.479166666666951,0.02083333333339,0,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017.5,8797566.00000002,48175,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017.58333333333,8801527.61545591,46922,0,0,0.02083333333339,0.479166666666951,0.479166666666383,0.020833333333277,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017.66666666667,8805389.34506819,45778,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017.75,8809160.31647415,44744,0.020833333333333,0,0,0.020833333333333,0.479166666666667,0.479166666666667,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2017.83333333333,8812849.65731111,43819,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2017.91666666667,8816466.49521639,43004,0.479166666666951,0.02083333333339,0,0,0.020833333333277,0.479166666666382,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018,8820019.95782728,42298,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.08333333333,8823519.1727811,41702,0.479166666666951,0.479166666666382,0.020833333333277,0,0,0.02083333333339,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.16666666667,8826973.26771517,41215,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.25,8830391.37026678,40838,0.020833333333333,0.479166666666667,0.479166666666667,0.020833333333333,0,0,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.33333333333,8833782.60807325,40570,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.41666666667,8837156.1087719,40412,0,0.020833333333277,0.479166666666382,0.479166666666951,0.02083333333339,0,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.5,8840521.00000002,40364,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.58333333333,8843884.62903865,40364,0,0,0.02083333333339,0.479166666666951,0.479166666666383,0.020833333333277,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.66666666667,8847248.25807729,40364,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,0.718964735466222,0.841862206050046,1.34405296031616,0.782057522244891
2018.75,8850611.88711592,40364,0.020833333333333,0,0,0.020833333333333,0.479166666666667,0.479166666666667,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2018.83333333333,8853975.51615455,40364,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2018.91666666667,8857339.14519319,40364,0.479166666666951,0.02083333333339,0,0,0.020833333333277,0.479166666666382,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019,8860702.77423182,40364,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019.08333333333,8864066.40327045,40364,0.479166666666951,0.479166666666382,0.020833333333277,0,0,0.02083333333339,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019.16666666667,8867430.03230909,40364,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019.25,8870793.66134772,40364,0.020833333333333,0.479166666666667,0.479166666666667,0.020833333333333,0,0,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019.33333333333,8874157.29038635,40364,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019.41666666667,8877520.919425,40364,0,0.020833333333277,0.479166666666382,0.479166666666951,0.02083333333339,0,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019.5,8880884.54846363,40364,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019.58333333333,8884248.17750226,40364,0,0,0.02083333333339,0.479166666666951,0.479166666666383,0.020833333333277,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
2019.66666666667,8887611.8065409,40364,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,0.962120655875589,0.882348244368903,2.04795178966257,1.40290259750913
